,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X600111.SH,X000877.SZ,X601898.SH,X002271.SZ,X002466.SZ,X600547.SH,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600660.SH,X000301.SZ,X600426.SH,X600886.SH,X600362.SH,X600176.SH,X000786.SZ,X000723.SZ,X600096.SH,X600803.SH,X000983.SZ,X601699.SH,X600795.SH,X000408.SZ,X600219.SH,X600801.SH,X600295.SH,X601991.SH,X000807.SZ,X000630.SZ,X000932.SZ,X600141.SH,X600489.SH,X000825.SZ,X002353.SZ,X600486.SH,X600985.SH,X000959.SZ,X002080.SZ,X600688.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.195924340767114,0,0,0,0,0,0,0,0,0,0.145910153169287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187896453197564,0.0468651274401838,0,0.00736303122989693,0,0,0.0943806281644746,0,0.0314407376090155,0.0443436878762125,0,0,0,0,0,0,0,0,-0.0136720131518886,0,0,0,0,0,0
X601088.SH,0.0983884004759089,0,0,0,0,0.108038504589894,0,0,0,0,0,0.0657482626873437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403412304613498,0.260380614458945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228747881938951,0,0,0,0,0,0,0,0,0,0,0.0273735695232496,0,0
X600028.SH,0.0517026704862264,0,0,0,0,0.0373602567378647,0,0,0,0,0,0.00629615991239765,0,0,0,0,0,0,0,0,0,0.00268558780838174,0,0,0,0,0,0,0,0.028569575891399,0,0,0,0,0,2.16840434497101e-19,0,0.0253847760785178,0,0,0,0,0,0,0,0,0,0,0.151240078781493,0,0,-0.0170463718054037,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777233523731818,0,0,0,0,0.142768572559534,0,0,0,0,0,0,0,0.0408430228703996,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0678588749798924,0,0,0,0,0.0660195944194044,0,0,0.0305913723205323,0,0,0,0,0,0.00210088916598417,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00171464401399731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104761923423089,0,0,0,0,0,0,0,0,0.451725863705676,0,0,0.0163220899085619,0,0,0,0,0.0206368954731023,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600188.SH,0,0.222295103104221,0,0,0,0,0,0,0,0,0,0,0,0.0873977304008645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332960095621786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204891373923764,0.0787288900722754,0,0,0,0,0,0,0.0361500767907021,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0816337376500488,0,0,-0.0194026606249183,0.394701086785092,0,0,0,0,0,0,0,0,0,0,0,0,0.257772188132617,0.0829879730427595,0,0,0,0,0,0,0,0,0,0,0,-0.0504819931790191,0.232222540263035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.365729812423692,0,0,0,0.490552155433456,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0412699781559375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367938262139092,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135436012432231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186904350955754,0.0948083840406337,0,0,0,0.302585370372576,0,0,0,0,0,0,0,0,0,0,0,-0.000321770568253686,-0.0201016462170501,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.326279275411558,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0821492521648108,0.0409027849901914,0.167290509455419,0,0.21511947557698,0,0,0,0,0,0.0356625527453126,0,0,0,0,0,0,0.145389188659612,0,-0.040617861811611,0,0.0226953172329097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778233366123694,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0336554144289065,-0.030553730031606,-0.0316479031316718,0,0.29424564662144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290726124831616,0.00849113433897045,0,0,0,0.0319980239002284,0,0,0,0,0,0,0,0,0,0,0,0.00739394891575185,0.0236237054134797,0,0,0,-0.0329495190732979,0,0
X601898.SH,0,0.25170443825374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230771299468032,0.0795451664973798,0,0,0,0,0,0,0.0417932401948638,0.0200988740825828,0,0,0,0,0,0,0.177113514479276,0,0,0,0,0,0,-0.0118341102312283,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.00951877201897287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322536447194879,0.409120035755658,0,-0.126154775003342,0,0,0,0,0,0,0,0.0440391885102131,0.256097044980984,0,-0.119046158215315,0,0,0,0,-0.0251167225549931,0,0.147875922835812,0,0,0,0,0,0,0.0136599858071193,0,0,0,0,0,0
X002466.SZ,-0.339957993298517,0,0,0,0,0,0.0314887809896304,0.875808090500156,0,0,-0.0741191908389147,0,0.0300384531254447,0,0,0,0,0.0573568084901647,0.0288236852993677,0,0,0,0,0,0,0,0,0,0,0,0.0629800499812852,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661356510351954,0,0,0,0,0,0,0,0.0871397579393675,-0.0841647528423432,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566636986054143,0,0,0,0,0,0,0,0,0,0,0,-0.0415660120689767,0,0,0,0,0,0,0,0.00829951181878831,0,0,0,0,0,0,0,0,0.888977311406669,0,0,-0.00528913032259859,0,0,0,0,0,0,-0.0389039865155685,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0213005417800336,0,0,0,0,0.175651847021698,0,0,0,0.0307971455381742,0,0,0.0366870430905894,0,0,0,0,0,0.0255826408328948,0,0,0,0,0.0397628809365927,0,0,0,0,0.161118188871737,0,0,0.0543993768943898,0.117001545822593,0,0,0,0,0,0,0,0,0,0,0,-0.0513835722736606,0,0,0,0,0.0273299981621894,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0629892276288966,0.285733695582571,0,0,0,0,0.138996226918364,0,0,0.146720101224707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979781982908661,0,0,0,0,0,0,0,0,0,0,0,0.0898927975740679,0,0,0,0,0.0098149295919173,0,0,0,0,-0.0697259425008552,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0226139679595566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364432997292715,0.114112820868133,0,0,0,0,0.0147930730767153,0.283169212315084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688804159937151,0.055207829246567,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0135807928071866,0.0530960060339916,0,0,0,0,0,0,0,0,0,0.0442483459780766,0,0.0117726008803644,0,0,0.00730861176295006,0,0,0,0,-3.46944695195361e-18,0,0.100357758266544,0,0.546721899520668,0,0,0.0731887057741453,0,0,0,0,0,0.157126205322707,0,0,0,0,-0.00806154961157469,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.000872031266652184,0.0594183432580985,0,0.368484308980501,-0.00281600351096028,0,0,0,0,0,0,0.101454055338859,0,0,-8.67361737988404e-19,0,0,0,0,-0.00299865834886021,0,0,0.132378189601186,0,-0.0276595871624356,0,-0.181697455638636,0,0,0,0,0,-0.0568983953086619,0,-0.119283970165646,0,0,0,0.190207338373964,0,0,0,0,0,0,3.46944695195361e-18,0.00609525698294691,0,0,0,0.0379488422861512,0,0
X000301.SZ,0,0,0,0.285317425240303,0,0,0,0,0,0.16674531016171,0,0,0.144476676056077,0,-0.0197415093345956,0,0,0.0110147174799084,-0.0525549121388867,0.151076240943835,0,0,0,0,0,0,0,0.102166814967542,0,0,0,0,-0.109900224585748,0,0,0,0,-0.0519203477326671,0,0,0,0,0,0,0,0,0,0.17806098902416,0,0,0,0,0.0213233108311264,0,0,0,0,0,0
X600426.SH,0,0,0,0.0886771582288291,0,0.168408373338802,0,0.0932104202583879,0,0,0,0,0,0,0,0,0,0,0,0,0.0668236881494135,0,0,0,0,-0.000256209030221081,0,0,0,0,0,0,0,0,0,0.244590045984102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600886.SH,-0.0541776929000431,0,0,0,0,0.1182174461575,0,0,0,0,0,0,0.172237805197667,0,-0.0315552491511558,0,0,0,0,0,0.0537101962700255,0.0354043061106648,0,0,0,0,0.0627756768132599,0,0,0,0,0,0,0,0,0.00869986174975851,0.179723339336431,0,0,0,0,0,0,0,0,0,0,0.133515822336491,0,0,0,0,0.00470147790345489,0,0,0,-0.0471353685713725,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399988643621894,0,0,0,0,0,0,0,0,0,0,0.0672048495985044,0,0,0,0,0,0.0461401244883023,0,0,0.158745954082261,0,0,0,0.0765075061209305,0,0.0305556259803725,0,0,0,0,0,0,-0.00783961757176702,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0212902366016392,0,0,0,0,0,0,0,0,0.0208642649354529,0,0,0,0,0,0,0,0,0,0.275970808533283,0,0,0,0,0,0,0,0,0.0116241521301683,0,0,0,0,0.186271768515377,0,0,0,0,0.122921176367268,0,0,0,0,0,0,0.0198973584885003,0.0163188626437532,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.149391142572704,0,0,0.658775294228031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204278797599021,0,0,0,0.190855614473511,0,0,0.107222907484368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207956003594617,0,0,0,-0.00405795224153437,0,0
