,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X601992.SH,X600795.SH,X300072.SZ,X601600.SH,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600886.SH,X600547.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X000883.SZ,X002271.SZ,X600008.SH,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X600578.SH,X000408.SZ,X000786.SZ,X000983.SZ,X000539.SZ,X600583.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.00501038423476698,0,0,0.252866772066609,0,0,-0.0229810808165911,0,0,-0.0449935887692449,0,0,0,0,0,0,0,-0.0430548390450329,0,0,0,0,0,0,0,0.0219936422939212,0,0,0,0,0,0,0,0,-0.0265763527415573,0,0,0,-0.0436392264594505,0,-0.0199521087587982,0.0244877750385798,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.049910438027769,0,0,0,0.0239226405000381,0,0,0,0,0,0,0,0,0,0,-0.139107983758094,0,0,0,0,0,0,0,-0.0409633778328459,-0.011253510070449,0,0,-0.00578864207904134,-0.000512810388581189,0,0,0.0110981024717872,0,0.0470785349988086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867774866475114,0,0,0,0,0
X601088.SH,0,0,0,0.0317560019460509,0,0,0,0,0,0,-0.00510881849878,0,0,0,0,0,0,0,0,0.0364169523075253,0,0,0,0,0,0.00319368720875335,0,0,0,0,0.0147442504726349,0,0,0,0,-0.0242060333940317,0,0,0,0,0,0,0,0,0.00186268334810875,0,-0.0165751456416247,0,0,0,-0.0116872527258045,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540877885533008,0,0,0.0287693475309715,0,0,0,0,0,0,0,0,0.515522935698354,-0.0623320368174112,0,0,0,0,0,0,0,0.0809231363426346,0,0,0,0,0,0.106815523817798,0,0,0,0,0,0,0,0,0,-0.00750804692198677,0.00297513984642201,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107523057936841,-0.168225619218896,-0.0286228045289744,0,0.19316829166319,0,0.0855027111261079,0,0,0,0,0.377163180807656,0,0,0,0,0,0,0,0,0,-0.0449709567871628,0,0,0,0,0,0,0,0.107003757999194,-0.00123596106099344,0,0,0,0,0,0.0115751724867101,-0.0642604228116878,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663650300500808,0,0,0,0.0230380191228887,0.0475450601350154,0.28371539236767,0.0189179811131224,0,0,0,0,0.11105862368048,0,0,0.0371334339763003,0,0,0,0,0.0221148583322522,0,0,0,0,-0.155038928990977,0,0.0427979598528709,0,0.044008448614459,-0.0300868264584914,0,0,0,0,0.00717106621454916,0.0335556492221016,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633042660251163,0,0,0,0,0,0,0,0.0439447926065221,0,0,0.197064029399428,0,0,0,0,0,0,0,0,0,0.075803464522567,0,0,0,0.0154595836985431,0,0,-0.0555113996165101,0,0,0.0608864134370578,0,0.072288234401294,0,0,-0.0109321416964739,-0.0153521068876762,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0738060594118348,0,0,0,0,0.0102441918726198,0,0,0.139924810554087,-8.67361737988404e-19,0,0,0,0.0194915860537692,0,0,0,0,0,0,0.0138851769445486,0,0,0.046605179465402,0,0,0,0,0.123811308431689,0.0116560821529562,0,0,0,-0.00674821335474583,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0770192631308384,0,0.15076681490539,0,0.151978483367035,0,0.264933067153846,0,0.111491697566119,0,0,0,0.0847852461726881,0,0,0,0,0,0,0,0,0,0,0,0.0324083444086351,0.0378843265002155,0,0,0,0,0,0,0,0,0,0.0237113398946546,0.122162353178222,0,0,0,-0.027674293279929,0,0,0,0,0,0,0
X600688.SH,0,0.337254756556273,0,0,0.0718853278646946,0,0,0,0,0,0.000352535884299157,0,-0.000771770113501138,0.021090596152118,0.00604894179406313,-0.0391541809145392,-0.0278227912176916,0,0,0,-0.017140670934366,0,0,0,0,0,0.0344659076851107,0.0117502485846101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045926396992009,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180679720311234,0,0,0,0,0,0,0,-0.139106573735551,0,0.720378337152975,0,0,0,0.202482581979865,0,0,0,0,0,0,0,0,0.253526389141563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419599098856127,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.012228904544173,0,0,0,0,0,0,0,0,0.051964371171195,0,0,0.066929972855283,0,0,0,0,-0.0360133112777922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398165646387835,0,0,0.0135270753833576,0,0,0,0,-0.018501445164075,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.285231364231763,-0.460065468188615,0,0,0.596156677722005,0,0,0,0,0,0,0,0,0,0,-0.152477700886175,0,0,-0.00914320807675455,0,0,0,0,0.0867011536041688,-0.179029696215853,0,-0.0340688083353312,0,0,0,0,0.245903557551259,0,0,0,0,0,0,0,-0.395018342866196,0,0,0,0,0,0,-0.0427505125553222,0,0,0,0,0,0,0
X601600.SH,0.0671460578719222,0,0,0.111182483928498,0,0,0.0192339518093416,0,0,0,0.0702823199995732,0,0,0,0.0310702678454906,0,0,0,0,0,0,0.230183596578211,0,0,0,0,0,0.136599740095223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239917136609003,0,0,0,0,-0.023922294161475,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0892305219672128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113504567111191,0,0,0.0147875502217224,0,0,0,0,0,0.185875171133667,0,0,0,0,0,0,0.0103459098995182,0,0,0,0,-0.233733181052078,0,0
