,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X600011.SH,X002271.SZ,X000877.SZ,X000708.SZ,X002466.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000786.SZ,X000723.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X000807.SZ,X600801.SH,X600688.SH,X002353.SZ,X600027.SH,X000825.SZ,X600352.SH,X000630.SZ,X000959.SZ,X000932.SZ,X600157.SH,X600489.SH,X601699.SH,X000960.SZ,X000983.SZ,X600516.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.289727529929889,0,0,0,0,0,-0.0350800715217582,0,0,0.0691706055077322,0,0,0,0.20320393251773,0,0,0,0,0.033822049431214,0,0,0,0,0,0,0,0,0,0,0.630972967415999,0,0,0,0,0,0.0907260340305655,0,0,0,0.0695199524849339,0,0,0,0,0.016541800358126,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15261357423274,0,0,0,0,0.00416745218723756,0,0.0330161701405799,0,0.66072021720454,-0.000465478224540115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619354371234945,0,0,0,-0.0237877834631193,0,0,0,0,0,0,-0.00776513740857547,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231559727104083,0,0,0,0,0,0,0,0,-0.0054015137980173,0,0,0,0,0,0,0,0.337174169193713,0,0,0,0,0,0,0.0829327507815777,0,0,0,0,0,0,0,0,0,-0.0258840067720789,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0548650401887015,0,-0.00891359155813956,0.16875493125067,0.0119499275842303,0.0276259233688196,0.0104830941685247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423736039616994,0,0,0,0,0,0,0.129018822599796,0,0,0,0,0,0.0362608823277995,0.0389176246079574,0,0,0,0.0208349031774545,0,0,0,0,0,-0.000999078208385891,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.335869584049259,0,0.0405911306794022,0,0,-0.00602280549034081,0,0,0,0,0,0,0,-0.0644558174319384,0,0,0,0,0,0,0,0,0,0.391358523694783,0,0,0,0,0,-0.0863876295779806,0,0,-0.103872638826313,0,0,0,0,0,0,0,0,0.145838035608699,0,0,0.254312223113962,0,0.105508498346795,-0.0719205888087341,0,0,0,0.00626133706447671,0,0
X600660.SH,0,0,0.0958595377151136,0.234663620661435,0,0,0,0,0,0,0,0,-0.065113534884745,0,-0.00649368344761416,0,0,0,0,0,0,0,0,0.075502476196123,0,0,0,0,-0.00278407153595399,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120829635597409,0,-0.0884006733560332,0,0,0,0,-0.0880701315765183,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.103537824233476,0,0.0190836521690262,0,0.0191147998463713,0,0,0,0,0.0204211798051679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30844672900713,0,0,0,0,0.178846961673981,0,0,0.0778761347645696,0,0,0,0,0,0,0,0,0,0.0177914513801853,0,0,0,0,-0.00539179561789027,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.059292000128631,-0.0113157572903505,0,0,0,0,0.189761873467642,0,0,0,0,0,0,0.125939052321855,0,-0.111586840222474,0,0.352145964990699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293223759540985,0,0,0,0.065125957079801,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975822658689074,0.0977060595800466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623563139193189,0,0,0,0,0,0,0,0.0632664111095283,0,0,0,0,1.73472347597681e-18,0,0.0380904014971792,0.0236821239936209,0,0.00800659792895808,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.18820141110443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474832534576125,0,0,0,0,0,0,0.0468805210757318,0.115070629849644,0,0,0,0.139994582900161,0.0555189065585153,0.0159975555965011,0,0,0,0.0125401044458436,0,0,0,0,0.0241095469699897,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010944206784737,0,0,-0.100435663693313,0,0.0199037016644083,0,0,0,-0.0257706976951572,0,0,0,0.027575253803992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88345985025499,0,0,0,0,0,0,0,0.00986430456630935,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0177036391637562,0,0,0,0,0.217330154823908,0,0,0,0,0,0,0.0118657777636446,-0.0146562481465256,0,0,0,0,0,0,0,0,0,0,0.294738516469827,0,0.143103220336345,0,0,0,0,-0.139704740573978,0,0,0,0,0,0,0,0,0,0.030213847103311,0,0,0,0.0532301464571625,0.0205662160996657,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179590865067867,0,0,0,0,0,0,0,0.0110318862407341,0,0.0379806604559431,0.0550896134462111,0,0,0,0.36888709058938,0,0,0,0,0,0,0.038460573962804,0.00708151817313349,0,0,0.00471117864918234,-0.0143316645094366,0,0,0,0.010042429305059,0,0
X600426.SH,0,0,0,0.0724601845581998,0,0,0,0,0,0,0,0.00827731684481466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428118082587015,0,0,0,0.0395047781815017,0,0.0498511912474878,0,0,0.124352862887809,0,0,0,0,0,0,0,0,0,0,0.139594445341689,0,0,0.0360477030588089,0,0.0246781584978384,-0.0245494544369713,0,0,0,0.0128908660115549,0,0
X600176.SH,0,0,0,0,0.17408581195876,0.166861850807671,0,0,0,0.00814067923107566,0.0332249783545329,0,0,0,0.0352835730905452,0,0,0,0,0,0,0,0,0,0,0.1873594860899,0.0127868121880404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381620981636584,0,0,0,0,0,0.0137861072463648,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.178045093459077,0,0,0,0,-0.034147607647324,0,0.358997852815325,0,0,0,0,0,0,0.247699648968716,0,0,0,0,0,0,0,0.275441485839783,0,0,0,0,0,0,0,0,0,0,-0.0395087140312959,0,0,0,0,0,0,0,-0.0293077593763141,0,0,0,0,0,-0.00451605976930713,0,0,0,0,0.0045605651038624,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0183001175472545,0.470670217272918,0,0,0,-0.136580187391156,0,0,0,0.040791273301095,0,0,0,0,0,0.148597755646468,0,0,0,0,-0.160210511162175,0,0,0,0.0752379526257173,0,0,0,0,0.0022857576964826,-0.0803201033649589,0,0,0,0,0,0,0,-0.0314458611101569,0,0,0,0,0.0431826255017655,0,0,0,0,0.0732334799474381,0,0
X600219.SH,0,0,0,0,0,0.00792391730177783,0,0,0,0,0,0.0891619990394662,0,0.0311778106180718,0,0,0,0.0412278545980292,0.39836959561843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610615721547787,0,0,0.0947880306315662,0.0899403224552876,0,0,0,0,0.094061475956174,0,0.104406049032539,0,0,0.00874102696940791,-0.0144263435751228,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.251929260906872,0.0489815537125706,0,0,0,0,0,0.163672463974238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166299898456134,0.112228976172191,0,0,0,0,0,0,0,0,0,0,0.124524320907897,0,0,0.00590840672842714,-1.0842021724855e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.190842355574005,0,0,0,0,0,0,0,0,0,0,0.161141860055528,0,0,0,0,0,0,0,0,0,0.186883980768898,0,0,0,0,0,0,0,0,0,0.0284879177227243,0,0.092418696502278,0,0.0200404575138143,-0.00900813310524386,0,0,0,0,0.100025078799342,-0.0795855272657549,-0.0662746723060418,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0469274600397342,0,0,0,0,0,0,0,0,-0.157218736056564,0,0.0754717918390658,0,0,0,0,0.00478490871339953,0,0,0.127412475418101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036330036849774,0,0,0,0,0.00960311347575759,-5.42101086242752e-20,0,0,0,0,0.0320115786190138,-0.0280620708320723,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0322485947773023,0,0.0592708497525078,0.124237005938219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999406557706065,0,0,0,0,0,0,0,0.252459777803263,0,0,0.087384428171209,0,0,0,0,0.0321518373899047,0.0817582635118884,0,0,0,0,0,-0.000841187114113329,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.312889335603561,0,0,0,0,0.0862443521844516,0,0,0,0,0,-0.0574328028522579,0.01230957592522,0,0,0,0,0,0,0,0,0,0,0.0282604288634196,0,0.0768845242319639,0,0,0,0,0,0,0,0,0,0.201493067846377,0,0,0,0,0.103161202684706,0.0175916349537855,0,0,0,0,-0.0410604778167206,0,0,0,0,-0.0610406668410118,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492214330407964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140793242542631,0,0,0,0.0446616278650535,0,0,0,0,0,0,0.254376724321261,0,0,0,0,-0.00486913776032384,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.818631369291503,0,0.22988002761036,0,0,0.0103007597858454,0.00632952554933631,0,0.133665273028158,0,0,0,0,0.019846277268772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057582960162585,0,0,0,0,0,0.0163849625197363,0,0,0,0,0,0,-0.017723749655076,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0512385959977778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225282588456615,0,0,0,0,0,0.146648411967134,0,0,0,0,0,0,0,0.173671614075349,0,0.101602613632308,0,0,0.0956114688358081,0,0,0,0,0.12623455574936,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0470101734246415,0,0,0,-0.114643428348633,0,0,-0.273024663986331,0,-0.0434595052180295,0,0,0,0,0,0,0,0,0,-0.0215265630080895,0,0,0,0,0,0,0.160487501168085,0,0.0727234527634686,0,0,0,0,0,0,0,0,0,0,0.100312593844939,0.0369128679109456,0,0.232027885845299,0,-0.00541794879422844,0.00420215147905256,0,0,0,-0.0376357829307308,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.349877901464903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580637011084869,0,0,0.325507730411084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00803594980857076,0,-0.0411640397900509,0,0,0,0.0791562341200302,-0.0432627450766764,0,0,0,0,0,0
X000825.SZ,0.140469959278517,0,0,0,0.0564473401263208,0,0.0648203772681817,0,0,0,0,0,0,0,0,0,0,0,0.0513634400750212,2.71050543121376e-20,0,0,0,0,0,0.0984181765372877,0,0,0,0,0,0,0,0,0.00120566698673423,0.0996969132016293,0,0,0,0,0,0,0.160204672005195,0,0,0,0,0,0,0,0,0.00334501699502191,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0286375558309027,0,0,0,0.0828480122016821,0,0,0,0,0,0.0292685591301621,0,0,0,0,0,0,0,0,0,0,0,0,0.0372661473890744,0,0,0.0271708866181472,0.0168459676072722,0,0,0.00952773548681607,0,0,0,0,0,0,0,0.149576144566716,0.0254359328990828,0,-0.0415826422955297,0,-0.00737513174588783,-0.00460844599118229,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.00819688798921988,0,0,0,0,0,0,0.0152861901273014,0,0,0,0,0,0,0,0,0,0,0.0245518189376659,0,0,0,0,0.156887251157729,0.129139614229013,0.0784842260703695,0,0,0,0,0,0,0,0,0,0.203111281150214,0.0449099066471406,0.126131080934734,0,0,0,0,-0.00999567858743072,0,0,0,0.0339169763133879,0,0
X000959.SZ,0,0,0,0,0,0,0.0485430029821611,0,0,0,0,0,0,0,0,0,0,0.114403450196067,0,0,0,0,0,0,0,0,-0.0194726595508748,0.0401949798014955,0,0,0,0,0,0,0,0,0,0,0.390957233004008,0,0,0,0.134482132933081,0,0,0,0,0,0,0.0855527233972155,0,0.00727482856812684,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0616568821878224,0,0,0.0374328858880335,0,0,0,0,0,0,0,0,0.0294132162798943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.128700378840503,0,0,0,0.237994620233571,0,0,0.0459524821564116,0,0,0,0.0370009753104288,0,0,0,0,0,0.00155721195408441,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0566432064924389,0.0838479728629226,0,0,0,0,0,0.0254421344270989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151955208344275,0,0,0,0,0,0,0.018461090962969,0,0,0,0,-3.46944695195361e-18,0,0,0.0310365031853454,0,0,0.00785233595875566,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640768099369307,-0.0152687192666242,0,0.0392161057880564,0,0,0,0.322134265814247,0,0,0,0,0,0.0305536863768989,0,0,0,0,0,0,0,0.0307781160631168,0,0,0,0,0,0.023823315365663,0,0,0,0,0,0,0,0,0,0,-0.00283000030605366,0,0,0,0,-0.000262296901614832,0,0
X601699.SH,0,0,0.175901269323735,0,0,0,0,0,-0.0513952270581573,0,0,0.0601413277934577,0,0,0.0527270559236273,0,0,0,0,0.0234522369468533,0,0,0,0,0,0,0.0420003842944454,0,0,0,0,0.0813358235013781,0,0,0,0,0,0,0.0300814436680096,0,0,0,0,0,0,0,0.0733509061225022,0.445509869913948,0,0,0,-0.0334430993604618,-0.00869222680434296,0,0,0,0,0,0
X000960.SZ,0.177816219411352,0,0,0,0,0,0,0.0181119214477734,0,0,0,0,0,0,0.179257409496428,0,0,0.0532804177293011,0,0,0,0,0,0,0,0,0,0.00446669032966295,0,0,0,0.178539524359357,0,0,0,0.047347958779411,0,0,0.121413591904965,0,0.284831686382843,0,0,0,0,0,0,0,0,0,0,0,-0.0146055337384607,0,0,0,0,0,0
X000983.SZ,0,0,0.360719604117486,0,0,0,0,0,0,0.187635449609046,0.0767885434218064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288937320828875,0,0,0,0,0.171174683627077,0,0,0,0,0,0,0,0,0,0,0,0.151875948599823,0,0,0,0,0,0,-0.0128854207874355,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.316758704970041,0,-0.0377228514277206,0,0,0,0,0,0.00701249331517565,0,0,0,0,0,0,0,0,0,-0.0381308227184552,0,0,0,0,0,0,0,0,0.0543387040598622,0,0,0,0,0.0318701701166841,0.0436647851754406,0,0,0,0,0.195305931226037,0,0,0,0,0.0457278806684652,-0.0543341543878268,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.20464547725959,0.308535256991607,0,2.77555756156289e-17,0,0,0,0,0,0,0.0950935429337753,0,0.122778557869085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235494077426296,0,-0.146669798530835,0,0,0,0,0,0,0,0,-0.0328039391389723,0,0,0,0,-0.0415267855166308,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.00130666395198555,0,0,0,0,0,0,0,-0.179585961982101,0,0,0,0,0.0634776804987248,0,0,0,0,0,0,0,0,0,0.0307725464774971,0,0,0,0,0,0,0,0,0.0238421053745393,0,0,0,0,0,0,0,0,0.0567757181555683,-0.148878461103093,0,0,0,0.025129573343734,-0.0869435889571586,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0601437510198709,0,0,0,-0.0833122616475384,0,0,0,0.0265893510925147,0,0.0222437919132751,0,0,0,0.0253375854664072,0,0,0.0219402238302555,0,-0.0888189038580188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166421381770686,0,0.196387703709697,0,0.995505509032095,0,0,0,0.391673270068515,0,0
TED,0,0,0,0,0,0,0,-0.0268887940604885,0,0,0,0,0,0,0,0,0.0285357523205229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482735645686232,-0.120228583973799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191957852748477,-0.265517799997871,0.605061977351243,0,0,0,0,-0.851883036156779,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00800404250833876,0,0,0,0.0208799215647463,0,0.00930296820219176,0,0,0,0,0,0,0,0,0,-0.0576201841441713,0,0,0,0,0,0,0,0.0839114989211635,0,0,0,0.0354648680923799,0,0,0,0,0,0,0,0.103244079918903,0,0,0,0,0,-0.00256042122873239,0,0,0,0.0258512215478863,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0132964572380038,0,-0.0130542785290013,0,0,0.00239115880807377,0,0,0,0,0,0,0,0,0,0,0,-0.0319530757504942,0,0,-0.0106721884813545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487027190989159,0,0,0,0.00155356832092014,0,0,0,0,0.0312438614656225,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356768244529523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000616905788705226,0,0,0,0.00175709214284244,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249217447951566,0.0784350744337703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303778454769406,0,0,0.152102712402907,0,0,0,0,0,0,0,0,-0.186662851391559,0,0.250825077532346,-0.76323543423584,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.015142779077134,0,0,0,-0.0107257611684931,0,0,-0.00150747284704865,0,0,0.0100246857990556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00395717838166436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488121715847914,0,0.0218428190222775,0,0,0,0,-0.000622461069714841,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154162819271368,0,0.0118721029182471,0,0,0,0,0,0,0,0,0,0.000123222106255278,0,0,0,0,0,0,0,0,0,0.004752639368686,0,0,0,0,0,0,0,0,0,0.0044641264234342,0,0.01374308589896,0,0,0,-0.0588863441605971,0.0398984304543582,0,0,0,-0.0255871148903328,0,0
