,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X600795.SH,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X000408.SZ,X000630.SZ,X600985.SH,X000933.SZ,X600219.SH,X600612.SH,X300037.SZ,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,X002128.SZ,X601168.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0.0461026770787377,0,0,0,0,0,0,0,0,0.0555942015327731,0,0,0,0,-0.0345704380678144,0,0,0,0,0,0,0,0,0,0,0,0.176541957010331,0.160491777872246,0,0,0,0,0,0.0741166543164708,0.0177224012139122,0,0,0,0,0,0,0,-0.160375059369045,-0.022877055832401,0.0458381096699602,0,0,0,0.0149339198054827,0,0
X601600.SH,0,0,0,0,0,0.0958538699267747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114274824782067,0,0,0,0,0,0,0.475902811240768,0,0,0,0.0194313961279341,0.116028278318767,0,0.0371408022314903,0.332583828907085,0,0,0,0,0,0,0,0.0451427301297511,0,0,0.00585299590985165,0,0,0,0,0,0,0
X600886.SH,0,0.132397079587311,0.179960989976105,0,0,0,-0.0436771312048033,0,0.232910072594902,0,0,0,0,0,0,0,0,0,0,0.0924382329770918,0,0,0,0,0,0,0,0,0.176016845953328,0.0763836812076025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163374039089398,0,0,0,0,0,0,0,-0.00768192597076485,0.000699768428146718,0.065761215870996,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0597330350600705,0,0,0.0203880937391533,0,0,0,0,0,0.352529124261556,0,0,0,0,0.00499219776574194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117564803626377,0,0,0.152160763904557,0,0,0,0,0,0.0743897140650924,0,0,0,0,0,0,0,-0.102841856039822,0.00210634508929055,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749690762206988,0,0,0,0,0,0,0,0,0,0.110072397281228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297021144365779,0,0.0399564356509564,0,0,0,0,0,0,0,-0.00162050186903731,0,0,0,0,0,0,0
X002460.SZ,0.0596214223619309,0,0,0,0,-0.00795580231297032,0,0,0.0751164130100359,0,0,0,0,0,0.753572343637967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261891773846955,0.0705902569896154,0,0,0,0,0,0,0,0,0,-0.00463282480108657,0,0,0,0.00356896688149628,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314219391642534,0,0,0,0,0.0486817183983867,0,0,0,0,0,0,0,0.0748335505777451,0.251239301405382,0,0,0,0.0288871765528514,0,0,0,0,0,0,0,0,0,0.100671970166746,0,0,0,0,0,0,0,0,-0.0332797253347159,0.0706667389491534,0,0,0,0.0418844078028785,0,0
X000708.SZ,0.0937223187997772,0,0,0,0,0.0276144938143499,0,0,0.0173934634562402,0,0,0,0,0,0,0.249778980784433,0,0,0,0,0,0,0,0,0,0,0,0.029726686891014,0,0,0,0.0240794273460846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538805743509748,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360527301669548,0,0.430734950504309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328058538352991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979746831110065,0,0,0,0,0,0,0.0152693471906656,0,0
X600795.SH,0.0831159490414556,0,0.152224998458506,0,0,0,0,0,0.214492705184676,0,0,0.098926504574099,0.151990582941249,0,0,0,0,0.123752029890198,0,0,0,0,0,0,0,-0.0681221719635244,0,0.311183074641686,0,0,0,0,0,0,0,0,0,0,0,0.173372594383363,0,0,0,0,0,0,0,0,0,0.0871788545304142,-0.0838102814128738,-0.0306545250924114,0.0333148472828163,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0792833125691677,0,0,0,0,0.0612029787054266,0,0,0.235073958027452,0,0.0477398883247433,0,0,0,0,0,0,0,0,0.0613551679213871,0,0,0,0,0,0,0,0,0,0.025154824889881,0,0,0,0,0,0.0685837174004407,0,0.0974302034164132,0,0,0,0,0,0,0,0.004026989600738,-0.0117008373769034,0,0,0,0,0,0
X600426.SH,0,0,0,0.116895169144476,0.154425804441111,0.0197235489215624,0,0,0,0,0,0,0,0,0,0.00563397936423842,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0887225976928849,0,0,0,0,0,0.0144679127140976,0,0,0,0,0,0.287867528509071,0,-0.03604557431627,0,0,0,0,0,0,0,0,0,-0.0151491194759655,0.0220251304789198,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.370765615304777,0,0,0,0,0,-0.0633589528566549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192682630001217,0,0,-0.0461919801267414,0,0,0,0,0.0360263571947794,0,0,0,0,0.0350651176377034,0,0,0.0130985129228617,0,0,0,0.0447203598745995,0,0,0,-0.0654739657546128,-0.00429868064804333,-0.0288273630752239,0,0,0,0,0,0
X600362.SH,0,0,0,0.0888429347352712,0,0,0,0,0,0,-0.0259308588325467,0,0,0,0,0,0,0.0322130459801002,0,0,0,0,0,0,0,0.171634558924085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191283558917259,0.0493353415575288,0,0.109357563732404,0,0,0,0,0.0197709981087207,0,0,0,0,0,0,0,0.0333463300183514,0,0
X601699.SH,0,0.0121552511415131,0,0,0.260956732656102,0,0,0.280739709273822,0,0,0,0,0,-0.0680190937349313,0,0,0,0,0,0,0,0,0,0,0,0,0.134229256227121,0,0,0,0,0,0,0,0,0.109604769616161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043608413860017,0,0
X002271.SZ,0,0,0,0,0,0,0.26271680884449,0,0,0,0,0,0,0,0.231246546253686,0,0,0,0,-0.155722137459731,0,0,0.0984202539621581,0,0,0,0,0,0,0,0,0,0,0,0.342889745889822,0,0,0,0,0,0,0.130323327686705,0.142513623093295,0,0,0,0,0,0,0,0.0606634548881608,0.012035264554807,-0.0169061524556912,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.284261171123823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244401620902072,0,0,-0.0699772175760816,0,0,0,0,0,0,0,0,0,0,0.212358837240917,0,0,0,0,0,0,0,0,0,0,0,0,0.00393423208692614,2.16840434497101e-19,0,0,0,0.042760519831505,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.386993713101672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585569159269965,0,0,0,0.22003763386086,0,0,0,0,0,-0.00825975393927774,0,0,0,0,0,-0.0310099008073338,0,0,0,0,0,0,0,0,0.000954632584929328,0,-0.0318013576971956,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.086085099368884,0,0,0,0,0,0,0,0,0,0.124216774524233,0,0,0,0,0,0,0,0.308177527690038,0,0,0,0,0,0.147381769345044,0,0,0,0,0,0,0.057334796741532,0,0,0,0,0,0,0,0,0,0,0,0.106428753489473,0.321577888846529,-0.000434034503498416,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.672280971200357,0,0.076812892960755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430657407321532,0.0838232336591142,0,0,0,0,0,0,0,0,0,0,0,0.0469213146860027,0,0,-0.00290930925878349,-0.000449454466881121,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0916015643862992,0,0,0.0180218542675972,0,0,0,0.0738331736407121,0,0,0,0.0917119129080811,0,0,0,0,0,0.0219792469294606,0,0.137765055540888,0.112420342675941,0,0,0,0,0.103101812669756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360860746813323,0,0,0,-0.0161027802450508,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.08199987472411,0.193160516849079,0,0.0405101856639039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129174037476669,0,0,0,0,0,0,0.0451182524338938,0.0851274690178966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191209790393787,0,0,0,0,0.12851370292986,0,0
X000807.SZ,0,-0.100902432282917,0,0,0,0,0,0,0,0,0,0.654529191753895,0,0,-0.0227916528868809,-0.0358448072491531,0,0,0,0,0,0,0,0,0,0,0,-0.162906449807335,-0.00570419420927972,0,0,0.192733334759312,0,0,-0.048627013527262,0,0,0,0,0.0798796910207134,0,0,0,0,0,0,0,0,0,0,0,-0.0214309592541106,0,0,0,0,-0.0414400322212368,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189111080483185,0,0,0,0,0,0,0,0,0,0,0.0318336838035654,0,0.0957519742275054,0,0,-0.0333524720029404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274493386059425,0,0.377062836827383,0,0,0,-0.0175709933566481,0.313088659533652,0,0,0,0,0
X000786.SZ,0.122999803974683,0,0,0,0.0404591949673992,0.0475343743166542,0,0,0,0,0.179897170125427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179236827353049,0.202269964902864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640431003459795,0.0463473106760495,0,0,0,0.0960872237409942,0,0
X000932.SZ,0,0,0,0,0.10224244638988,0.31550040093564,0,0,0,0,0,0.0819438072540613,0,0,0,0,0,0.0551670129680647,0,0.0616866083254644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171158386893151,0,0,0,0,0,0,0.144832578716786,0,0,0,0.0176107236441246,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0362347005349987,0,0,0,0,0,0,0,0,0.269373645044581,0,0,0.0143869740587001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774278456468207,-0.0258589463464253,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.316858399977303,0,0,0,0.0726440557893396,0.0992916628793764,0,0,0,0,0,0,0,0,0,0.0995978588214227,0,0.0854022933564036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119463626425346,0,0,0,0,0,0
X600985.SH,0,0,0.0952709886029918,0,0.249235254709403,0,0,0.222055401575271,0,0,0,0,0,0,0,0,0,0,0,-0.0146640077234708,0,0,0.19285610526827,0,0,0,0.159354253730217,0,0,0,0,0,0,-0.183890223247326,0,0,0,0,0,0,0,0,0,0,0,0,0.242599188709892,0,0,0,0,-0.0179035665783392,0.0347853621256271,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.186655217220352,0,0,0,0,0,0,0,0,0,0,0,-0.161686834927857,0,0,0,0,0.221408418233124,0,0,0,0,0.0890183016241083,0,0,0,0,0,0.536242109093376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994143855160904,0,0.0314228225378326,0.00599728344776064,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.029244735206988,0,0.00766744708822721,0,0,0,0,0,0.132743524687444,0,0.0713219709700475,0,0,0,0.0748642668028477,0.0387768179976033,0,0,0,0,0,0,0,0,0,0,0,0.00874263746585125,0,0,0,0,0,0,0.278281196743877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338872073095516,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-0.0945536887130498,0,0,0.0874827864022816,0,0,0,0,0,0,0,0,0,0,0.0276887574939589,0.608092073474875,0,0,0,0,0,0,0,-0.116552862461574,0,0,0,-8.67361737988404e-19,0,0,0.0277142085211798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416148801441156,0.00425964008362072,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.19410799989358,0,0,0,0,0,0,0,0,0,0,0.071737497751219,0,0,0,0,0,0,0,0,0,0.228758148986593,0,0,0.0847492481954719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087855722500895,0.105705391331512,0,0,0,-0.155840972422522,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0815048877273534,0,0,0.1588007106956,0,0.0293361129497934,0,0,0,0.2885615101775,0,0,0,0,0,0,0.0298817172751161,0,0,0,0,0,0.04710443658522,0,0,0,0,0,0,0,0.0269390022461074,0.0478184119909668,0,0,0,0,0,0,0,0,0.00159313355045213,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.167313774730305,0,0,0,0,0,0,0,0,0.0571549058790406,0,0,0,0.0437655032704886,0.0819942242710678,0.200660294898153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329983890122039,0,0.0695883010473593,0,0,0.0663741407190318,0,0,0,0,0,-0.0118667531110525,0,0,0,0,0,0
X600157.SH,0,0,0,0.100551219104734,0,0,0,0,0,0,0,0,0,0,0.117372435997566,0,0,0,0,0,0,0,0,0,0,0,0.0170628097759764,0,0,0,0,0,0,0,0,0.00985793714821626,0.0105913729736882,0,0,0,0,0,0,0,0,0,0,0,0.026817815041464,0,0,0,-0.0194208081759543,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182756413733262,0,0.0138457517405691,1.73472347597681e-18,0,0,0,0,0,0,0.0990368252833428,0,0,0,0.0736027647038904,0,0,0.0121442917021675,0,0,0,0,0.0461368935410343,0,0,0,0,0,0.129053292069115,0,0,0,0,0.027946519822144,0,-0.0190305652884936,0,0,0,0,0,0,0
X002128.SZ,0.102892316302888,0,0,0,0.0537612004142485,0,0,0.0487884680582118,0,0,0,0.110734121667073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207723150040563,0.177263918511581,0,0,0.105336836401787,0,0,0,0.0647391381235258,0,0,0,0,0,0,0,0,0,0,0.0541387926259877,-0.0140736143106693,0,0,0,0,0,0,-0.0111791310647778,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.0268463629833375,0,0,0,0,0,0,0,0,0,-0.0518422319418961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578812957175874,0,0,0,0,0,0.213941407021258,0,0,0,0.217636858242613,0,0,0,0,0,0,0,0,0,0,0,-0.00636346428741915,0,0,0,0,0,0,0
X600995.SH,0,0.137036741992821,0,0,0.0293269323666195,0,0,0,0,0,0,0,0,0,0.20609002016935,0,0,0,0.0474752771382515,0.0514568345376355,0,0,0,0,0,0,0,0,0,0,0.225577633345081,0,0,0,0,0,0,0.02373496568488,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207124730221449,-0.00382164072048355,0,0,0,0.00076938558170729,0,0
Change_TY3M,0,0,0,0,-0.0842150875115555,0,0,0,0,0,-0.481935266883318,-0.0761250411227788,0,-0.187303203342992,0,0.0155431031938575,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0445874297443759,0.00544843466122371,0,0.141679717735764,-0.0777526881339623,0,0,0,0,0,0,0,0,0,0.190751098942629,0,0.113161678966612,0,0,0,0,0,0,0,-0.0319682084468715,0.0477298345198257,0,0,0,0,0,0
Slope,0,0.0765033111153379,0,0,0,0,0,0,0,0,0,0,-0.156777821640377,0,0,0,0,0,0,0,0,-0.456289591876243,0,0,0.190269158977096,0,0,0,0,0,0,0,0,0,0.193428083521706,0,0,0,0,0,0,-0.130826303486844,0,0,0,0,0,0,0,0,0,0,1.09803200470125,0,0,0,-2.14055162566204,0,0
TED,0,0,0,0,0,0,0,0,-0.0465809586717198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699359373001722,0,0,0,0,0,0,-0.0130318567010391,0,0,0,0,0,0,0,-0.0986978225562173,0,0,0,0,0,0,0,0,0,0.536718656857563,0,0,0,0,0.254357123525214,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675902832286786,0,0,0.102998506141419,0,-0.0341782265229069,0,0,0,0,0,0,-0.0663385312718053,0,0.00152243733991116,0,0,0,-0.213880789643033,0,0,0,0,0,0,-0.00459521567353626,0,0,-0.0179971419988172,0,0,0,0,0,0,0,0,-0.0114997609081436,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0574298185045301,0,0,0,0,0,-0.0922025775402378,0,-0.0260458183777646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770780232219036,0,0,0,0,0,0,0,0,0,0,0,0.0289056962869129,0,0,0,0,-0.00505542599446261,0,-0.0748551152227751,-0.00907673595081111,0.00737329728540427,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000778968232357625,-0.000236934683799929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028440750326185,0,0,0,0,0,0,0,0,0,0,0,-0.00107900447806442,0,0,0.000517772572499714,-0.0011999238712825,0,0,0,-0.00853276332948703,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641732032437036,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00129272036816611,2.16840434497101e-19,0,0,0,-0.00270718996508998,0,0,0,0,0,-0.000360381059214797,0.0138726114736284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160275773563866,0,0.00949292561844368,0,0,0,-0.00233980776500105,-0.00166451482484929,0.00417613941627163,0,0,0,0.0195701799501126,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112243362425176,0.00102358772467324,0,0,0,0,0,0
