,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X601600.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600489.SH,X600111.SH,X600886.SH,X600623.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X600583.SH,X000723.SZ,X000709.SZ,X600352.SH,X000883.SZ,X000408.SZ,X000898.SZ,X600549.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000060.SZ,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0299048700604256,0,0,0,0.0247770870561159,0,0,0.010028477800182,0,0.000632138931410962,0.0429033930771536,0,0,0,0,0,0.0186565125357464,0,0,0,0,0,0.120508014139453,0.0258345388115435,0,0,0,0,0,0,0.00843558848723799,0,0,0,0.00620872135435113,0,0,0,0,0,0,0,0,-0.000307840885915499,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0377723786750775,0.0057468162143596,-0.0462037003703579,0,0,0,0,0,0,0,0,0,0,0.0139319868571894,0,0,0,0,0,0,0,0.0102174907319662,0,0,0,0,0,0,0.0429327226829355,0,0.033752579160099,0.101889369076656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0439185126603471,0,0,0,0,0.132807878022494,0,0,0,0,0,0,0,0.0630694031750769,0,0,0,0,0.0375404403856211,0,0.0538758844940156,0,0,0,0,0,0,0,0,0,0.00776120214863809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264342772536096,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.107923614547623,0.163253321611136,0,0,0,-0.00730301603020633,0,0,0.0854275701582704,0,0,0,0,0,0,0.18693934939574,0,0,0.0456379930545202,0,0,0,0,0.0268711255612941,0,0,0,0,0,0,0,0.102390632129054,0,0,0,0,0,-0.0475192574619808,0,0.0348788082701978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0210733158505913,0,0,0,0,0,0,0,0,0,0,0.479419355731831,0,0.0182164900200597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113119163085921,0,0,0.0336561121022609,0,0,0,0,0,0,0.0341746149520936,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.167746402950639,0,0,0,0,0,0,0,0.100528713245582,0,0.1003570212767,0,0.0159472780979182,0,0,0,0.122711816575867,0,0,0,0,0,0,0,-0.0528586522658071,0,0,0.00559407611260036,0,0.00796565663133802,0,0,0,0.0445489240835419,0,0,0,0.0314819135853557,0,0,0,0,0,0,0,0,0,0,0.0506703167586636,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.00639377816413345,0,0,0,0,0,0,0.0343834633103145,0,0.0298459439452239,0,0,0,0,0,0.105331482584036,0,0.0832200019509487,0,0,0,0,0,0.120936314339429,0,0,0,0,0.0313067249003538,0.0251107805317116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.031547616594026,0.107711161272153,0,0,0,0,0,0,0,0.0510388268174085,0,0,0,0,0,0,0,0,0,0,0,0,0.0897168799615645,0,0.0160666769712651,0,0.130639972652508,0.16221699252746,0,0,0,0,0.0171541942697381,0,0,0,0.0147568365498703,0,0,0,-0.020337486436056,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0103347640923658,0,0,0,0,0,0,0.0568605026762488,0,0,0,0.0148317349028712,0,0,0,0,0,0,0,0,0,0,0,0,0.031212044851577,0,0,0,0,0.256790279293294,0,0,0,0,0.14337562365015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00485257338682419,0,0,0,0,0.499350392685829,0,0,0.142639404031438,0,0,0,0,0.055796913233307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026054436612528,0,0,0,0,0,0.129648809952859,0,0.0824747242542736,0,0.0261795747803978,0,0,0,0,0,0,0
