,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600660.SH,X600011.SH,X002466.SZ,X002271.SZ,X000877.SZ,X600188.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X000301.SZ,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X002080.SZ,X600795.SH,X300073.SZ,X600027.SH,X600688.SH,X000807.SZ,X600801.SH,X002353.SZ,X600352.SH,X600489.SH,X300037.SZ,X000825.SZ,X000959.SZ,X000932.SZ,X601699.SH,X000630.SZ,X600157.SH,X600486.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0623723934896275,-0.026202641904114,0,-0.0757896165929803,-0.0841463640839563,-0.0239871734068909,0,0,0,0,0,0,0,0,-0.0355086414510509,0.0628058017824889,0,0,0,0,-0.0148500347327626,0,0,0,0,0,-0.0263790415322788,0,0.0472646301293525,0,0,0,0,0,0,0,0.0329128790641778,0,0,0,-0.053219275130879,0,0,0,-0.00293761326162383,0,2.71050543121376e-20,1.0842021724855e-19,0,0,0,-0.00662819991701519,0,0
X000301.SZ,0,0,-0.363459841442989,0,0,0,0.15070009285806,0,0,0,0.26136071067825,0,0,0,0,0,0.0729438416912827,0.088056315039513,0,0,0,0,0,-0.0762297985727182,0.201580625835635,0,-0.399331071989808,0.0545288764695846,-0.103200582531102,0,0,0,0,0.126089883036653,0,-0.0337019086163983,0,0.468474179470349,0,0,0,0.410337276932604,0,0,0,0,0,0,0,0,0,0.0198706515248856,0.0369378844328921,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0385261999739981,0,0,0,0,0.203956541954415,0,0,0,0,0.0199599022316009,0,0,0,0,0,0,0,0,0,0,0,0,0.0122259662099398,0,0,0,0.0992910380339556,0.00247892549561832,0,0,0,0,0,0.199513101643276,0,0.0679362755875531,0.12598987659477,0,0,0.00312692589448667,0,0,0.000795156812931895,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0401826105676191,0,0,0,0,0.246739962685274,0,0,0,0.0320170197811167,0,0,0,0,0,0,0,0,0,-0.0205995233969198,0,0,0,0,0.29431373742242,0,0,0.0414536972216307,0,0,0,0,0,-0.130165222330754,0,0,0,0,0,0,0,0,0,0,0.0369301355529138,0,0.0294765925407418,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00385658897598023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109142385303878,0,0,0,0,0.111484138587766,0,0.0380568426260674,0,0,0,0,-0.00656522337633198,0,0.0526726951608149,0.316142224467158,0,0,0.0297463204891422,0,0,-0.00250736377113493,0,0,0,0.0217594364198887,0,0
X600176.SH,0,0,0,0,0.191186817468914,0.104517592875797,0,0,0,0,0.0256241617737018,0,0,0,0,0,0,0,0,0.00155529465849807,0,0,0,0,0,0.100340404871301,0.165769700171193,0,0,0,0,0.216056159760529,0,0,0.0150595608814442,0,0,0,0,0,0,0,0.0278215749726908,0,0,0,0,0,0,0,0,-0.0162838708813782,0.0222845665952817,0,0,0,0,0,0
X600426.SH,0.191287906596121,0,0,0,0,0,0,0,0.0612894410558354,0,0,0.12420270256711,0,0,0,0,0,0,0,0.0752258561258904,0,0,0,0,0,0.104965610273532,0.0144674255342442,0,0,0,0,0,0,0,-0.0123738947186292,0.182013702327035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00383225101717674,0,0,0,0,-0.0113335894791046,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391076882157891,-0.157467095773066,0,0,0,0,0,0,0,0,0.207833132052707,0,0,0,-0.327089649910814,0,0,0,-0.0493289000977959,0,0,0,0,0,-0.126106397627677,0,0,0,-0.0313473958425198,0,-0.026963338551537,0,0,-0.071680689673014,0,0,0,0,-0.0568372870870728,0,0,0,-6.93889390390723e-18,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.282117136916124,0,-0.0495078616283247,0,0,0,0,0,0,0,0,0,0,0.32782728628164,0,0,0,0,0,0,0,0,-0.086223021468216,0,0.0360172839408466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994861717747419,0,0,0,0,0.0146929477661196,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.400175841763083,0,0.0076429859548166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134289018411286,0,0.0236817286760672,0,0,0,0,0,0.0813593622045961,0,0,0,0,0,0,0.0724680117457804,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0186222485568536,0,0,0,0,0.51434084433189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172178779245867,0,0,0,-0.178627945468038,0,0,0,0,0,0,0,0,0,0,0.0619275954742291,0,0,-0.00891027586090311,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0286976524551323,0,0,0,0,0.192750432947113,0,0.021003120629755,0,0,0,0,0,0,0,0,0.122874052665613,0,0,0,0.0343888420794133,0,0,0,0,0,0,0.21475320293962,0,0.0143888662080521,0,0,0,0,0,0,0,0,0.0850386339220424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.103582357910953,0,0,0,0,0,0,0,0,0,0,-0.109905993754464,0.0488424733572143,0,0,0,0,0,0,0,0.102683228587822,-0.0362811652456857,0.021072041052423,0,0,0,0.0760051115754825,0,0.0231709877388649,0,0.117397902884419,0,0,0,0,0,0,0,0,0,0.0127305423784512,0,0,0,0.155583518441974,0,0,0.00121055068838421,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.208764500803103,0.00379350040206278,0,0,0,0.14538625007349,0.00280695060733394,0,0,0,0,0,0,0,0.00142710703979701,0,0,0,0.131011793084302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196496865416725,0.0626775371889245,0,0,0,0,0,0.0308556799240677,0,0,0,2.16840434497101e-19,0,0
X600795.SH,0,0,0,0,0,0,-0.0133626073993924,0,0,0,0.0177825970014646,0,0,0,0.0479192644488778,0,0,-0.0114270597569777,0,0.0446981825619135,0,0,0,0,0,0,0,0,0,0.204445236279548,0,0,0,0,0.278446169042425,0,0,0,0,0,0,0,0,0,0,0.0281921952278971,0.169145055115611,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.230697534212686,0,0,0.015017763001088,0,0,0.0984969205723003,-0.0661751093976897,0,0,0,0.0511654635885913,0,0,0.0897323589847352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10969606430051,0.0927650052555739,0,-0.232373061389742,0,0,0,0.0366933011819115,0,0,0,0,0,0,0,0.169270599025237,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.493175940171777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665144192111255,0,0,0,-0.0262152013340772,0,0,0.0754950161957562,0.270524671127103,0,0,0,0,0,-0.0178687687736077,0,0,0,0,0,0,-0.0258951710272186,0,0,0,0,0.180488281427757,0.0252809962050112,0,0,0,0,-0.0230948993581687,0,0
X600688.SH,0.119384199083563,0,0,0,0,0,0,0,0,0,0.0473654134779875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212307569064128,0,0,0,0,0,0.158750069051014,0,0,0,0.0112276110224092,0,0,0.210619764458738,0,0,0,0,0,0,0.0420450121900301,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226346034267115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300441267557873,0.0579757845923342,0,0,0,0,0,0.0121981982758447,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.6830386402051,0,0,0,0,0,0,0,0,0,0.0216420597484424,0,0,0,0,0,0.190358870608917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065270168061706,0,0,0,0,0,0,0,0,0,0,0,0.0303657366822803,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.134471777021473,0,0,0.014287454022673,0,-0.218821605530938,0,0,0.0355847443552917,0,0,0,0,0,0,-0.0541208236289128,0,-0.0833205783985079,0.082554867593231,0,0,0,0,0,0.20570599193256,0.175336767475138,0.0313343884121972,0,0,0,-0.0873339881638763,0,0,0,0,0,0,0,0,0,-0.120399237570941,0.0914176272797527,0,0,0,-0.0391297349800056,0,0
X600352.SH,0,0,0.0425204753613653,0,0,0,0,0,0,0,0.0061583576093636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056707511507191,0,0,0,-0.0130299489621271,0,0,0,0.0522820446598038,0,0,0.0429734997595536,0.0246200565460209,0.0163861906423804,0,0,0,0,0.0654100657453277,0,0,0,0.0388111047422618,0,0,0,0,-0.0240222166442675,-0.0170154150947895,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.137453650610654,0,-0.00961148875150772,0,0,0,0,0,0,0,0,0,0.0741592949267207,0,0,0,0,0,0.109628269566606,0.0171959271030094,0,0,-0.0140642175446797,0,0,0,0,0,0,-0.0282769696514237,0,0,0,0,0,0,0,0,0,0.00729395413917327,0.0105869775633432,0,-0.0419945177585326,0,0,-0.00720947337705671,0,0,0,0,-0.00753757972040864,0,0
X300037.SZ,0,0,0,0,0,0.135149259575376,0,0,0,0,-0.0144275791795501,0,0,0,-0.0301889378913219,0,0,0,0,0.069728685775662,0,0,0,0,-0.104474066412758,0,0,0,0,0,0,0.111351068016567,0,0.0259265725413524,0,0,0,-0.143394919504729,-0.0759381270785964,0,0,0,0,0.206916580116152,0,0,0,0,0,0,0,0,0.00480207235081612,0,0,0,-0.0129136670619162,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384939669752525,0,0,0,0,0.0117507575397149,0,0,0,0.186615584761495,0,0,0,0,0,0,0,0,0.575182308147343,0,0,0,0,0,0,-0.00737658955231966,0,0,0,0,-0.00959643382194025,0,0
X000959.SZ,0,0,0,0,0,0,0,0.244461385638219,0,-0.0345925007886667,0,0,0,0,0,0,0,0,0,0.0784591801960333,0,0,0,0,0,0,0,0.061988796975248,0.0376894739031057,0,0,0,0,0,0,0,0,0,0,0,0,0.0468872492296242,0.332161438970198,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0388089484986156,0,0
X000932.SZ,0,0,0,0,0,0,0,0.157125586771204,0,0,0,0,0,0,0,0,0,0.0474755162193543,0,-0.00195146339406975,0.00649308992267397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223192440306363,0.152030448642203,0,0,0,0,0.229832758475789,0.0508895980758581,0,0.0415780731235589,0.0351037676248545,0,0,0,0,-0.00580207758986022,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.0881764219836125,0,0,0,0.20386975055769,0,0,0,0,0,0.388548643399782,0,0,0,0,0,0,0,0,0,0,-0.0384986141199632,0,-0.0772822393390677,0,0.0124916234622157,0.0471024978095047,0,0,0,0,0,0.0593675369848461,0.102578473998658,0,0,0.205008527298472,0,0,0.0373754074558975,0,-0.0256120283003153,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580962992462431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264542305709448,0.0904954695291407,0,0,0,0,0,0,0,0.302084676048428,0,0,0,0,0,0,-0.00308343584164907,0,0,0,0.0551124953708402,0,0
X600157.SH,0,0,0,0,0,-0.0399940537183582,0,0,0,0,0.0819370552195005,0,0,0,0.011571101510139,0,0.0629128115393235,0,0,0,0,0,0,0,0,0,0,0,0,0.0392550051052482,0,0,0,0,0,0,0.0813834891899,0,0,0,0,0,0,0.0571077331028083,0,0,0,0,0,0.0545937234711825,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0.0411677702821172,0.0280164173978678,0,0,0,0,0,0,0,0,0,0,0,0,-0.122633647186046,0,0,0,0,0,0,0,0.0456214410410254,0,0,0,0,0,0,0,0,0,-0.0211097920275258,0,0,0,0,0,0.0348619233678557,0.285148742600976,0.0420491323598119,-0.0118939442459845,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0156519627382361,0,0,0,0.147696223406033,0.119003942967968,0,0,0.0642996358855865,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.128665764509687,0,0,0.143003739495848,0,0,0,0,0,0,0,0,0,0,0.116188117208861,0.0682967702215777,0,0.0802113134315927,0,0,0,0,0,0.0119918754052173,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306597697726131,0,0,0,0,0,0,0,0,0.0460514383142974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102580303537021,0,0,0.0340893846516485,-0.0832354712558697,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786905683776753,0.0423968209285144,0.00582815030663573,0,0,0,0,0,0,0,0.0431590928614788,0,0,-0.0832344241988187,0.0292692825549091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113557442312821,0.214343491112736,0,1.02411032051545,0,0,0,0.450386672392351,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626338052123713,0,0,0,0,0,-0.0884645633289033,0,0,0,0.0215493188052415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481034802668851,0,0,0,0,0,0.509266324415743,0,0,0,0,-0.889531121033581,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589575006947119,0,0,0,0,0.0219822310739124,0.0440785365778067,0,0,0,0,0,0,0,-0.00546049391521238,-0.0144389879234264,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0306857605569504,0,-0.0253855768319584,0,0,0,0,0,0,-0.129319232082926,0,0.0237756200894577,0.026200902006052,0,0,0,0,-0.058022586614914,-0.0313166339646986,0,0,0,0,0,0,0,0,0,0,0,0.0589167211814962,0,0,0,0,0,0,0,-0.0169074061840426,0,0,-0.0105429223907026,0,-0.0150747222681462,-0.00362894804812617,0,0,0,0.0102609180332457,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000340031170206849,0,0,0,0,0,0,0,0,-0.00141931882183997,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,6.89810115199421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308754537634199,-0.0022559000462117,0,0,0,0.00445610154589594,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123629109404299,0,0,0,0,0,0,0,0,0,0,0,0.0516024081585996,0,0,0,0,0.427096357609199,-0.939902945249305,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00637202109398324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506257083105914,0,0,0,-0.00039465567842671,0.00387974065290503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238820512148096,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0259043850430771,0,0,0,0,0,-0.0125028987814494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811489791699685,0,0,0,0,0,-0.0598171764249152,0.0394331044215112,0,0,0,-0.0245356259129472,0,0
