,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X600352.SH,X000709.SZ,X002466.SZ,X600111.SH,X600299.SH,X600808.SH,X600489.SH,X000786.SZ,X000629.SZ,X601158.SH,X600801.SH,X002460.SZ,X600219.SH,X000825.SZ,X000553.SZ,X002271.SZ,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600612.SH,X600021.SH,X000408.SZ,X601699.SH,X000932.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.371352567100597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392043598451213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806398702277748,0,0,0.0158596184087475,0,0,0.0528311943131139,0,0,0,0,-0.00956631198243892,0.0136959705410049,0,0,0,0,0,0
X600028.SH,0.677896848169055,0,0,0,0,0,0,0,0,0,0.272134435579807,0,0,0,0,0,0,0,0,0,0,0,0.0775046974914236,0,-0.0291190264067405,0,0,-0.0722575769843577,0,0,0,0,0,0,0,0,0,0,0.221168611156976,0,0,0.000985358383606047,0,0,-0.127087154840307,-0.0880161032984016,0,0,0,-0.111246679255079,0,0.0257403628706987,0.0280258122042984,0,0,0,0,-0.149127966643571,0
X601088.SH,0,0,0,0,0,0,0.095181296016208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205570018889158,0,0,0,0,0,0,0,0,0.0999302490705355,0,0,0,0,0,0,0,0,0,0.0582186325681739,0,0,-0.0847182335120311,0,0,0,0,0,0,0,0.0106331189595536,-2.16840434497101e-19,0,0,0,0.0641588304229104,0,0
X600585.SH,0,0,0.0234347434600342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089756835141278,0,-0.117858422892101,0,0.483296782605,0,0,0,0,0,0,0,0,0.0763905826842508,0,0,0,0,0.0723755216440976,0,-0.245055779501676,-0.00392955115603002,0,0.015195629907066,0,0,0,0.0829740869101088,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0137106789094383,0,0,0,0,0,0,0,0,0,0,0,0.161729890997383,0.0726091201363587,0.00586909908326117,0.0312301708500042,0,0,0,0,0,0,0,0.0117170400889097,0,0,0,0,0,0,0,0,0,0,0,0.256152878513307,0,0,0,0,0,0,0,0,0.00556891809418481,0.0209956812690297,0,0,0,0.0265335363371076,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533348261289329,0,0,0.574585050204878,0,0,0.0117345007681804,-0.0550252266429545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517915219685502,0,0,0.0892767814909632,0,0,-0.12068846813161,0,0,-0.181216161532441,0,0,0,0.000927103752403685,0.0177182157901306,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121046852969152,0,3.46944695195361e-18,0.649916881402408,0,0,0,0,0.205172448369549,0,0,0,0.193559187078501,0,0,0,0,0,0,0,0,0,0,0,0.00989932786465865,0,0.00217059029390632,0.0200358605455539,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370557739198995,0,0,0,0,0,0,0.0689920332584377,0.0406946754883227,0,0,0.569929309897727,0,0.0687062790803006,0,0,0,0,0,0.0201873131235879,0,0,0,0,0,0.131973469688994,0.0852348772035201,0,0,0,0,0,0,0,0,0,0,0,0.0137038176961588,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886504631129478,0,0.020054836024499,0,0,-0.125156290087027,0.102976717746219,0,0,0,0,0,0,0.0185981128813116,0,0,0,0,0.219571802925856,0,0,0,0.102223139494126,0,0,0,0,0,0,0,0,0,0.01161490903194,0,0,0,0.0268063549250245,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084805055413167,0,0,0,0.0274537807006708,0.232243380589561,0.0237368701953688,0,0,0,0,0,0,0,0,0,0,0.00232584311371328,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923803670824249,0.0427612571777437,0,0,0,0.053477346044622,0,0
