,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X600886.SH,X300072.SZ,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X601699.SH,X002271.SZ,X600426.SH,X000408.SZ,X601158.SH,X000830.SZ,X600489.SH,X600583.SH,X600339.SH,X600219.SH,X600808.SH,X000883.SZ,X600157.SH,X600315.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237985256795159,0.393033940000988,0,0,0,0,0,0,0,0,-0.0697191915002713,0,0,0,0,0,0.312493778695156,0.0410267639009006,0,0,0,0,0,0,0,0,0,0,0,0,-0.496575648487699,0,0.149622709662596,0.0610573099761636,0,0,0,0,0,0
X600688.SH,0,0.334649547550928,0,0,0,0.00823059355316054,0,0,0,-0.0125307594950917,0,0,0,0,0.0777846148952109,0,0,0,0,0,0.0313288828114213,0,0,0,0,0.0135169188110744,0,0,0,0,0,0,0,0,0,0,0,0,0.0575069610889828,0,0.0359022796862961,0,0,0,0,0,0,0,0,0.0338846441472357,0.00682585228422669,0,0,0,0,0,0
X600660.SH,0,0,0,-0.016725932579623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417218483794108,0.0176745973460822,0,0,0,0,0,0.248376352047147,0,0,0,0,-0.0974919740481391,0,0,0,0,0,0,0,0,0,0,0.148721874433336,0,0,0,0,0,0,-0.0573122271005936,0,0.023780526781227,-0.009842063251811,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0227038857790945,0,0,0,0,0,0,0.0584377593889267,-1.73472347597681e-18,0,0,0,0.0752322321320118,0,0,0.0457314796435353,0,0,0,0.0503753614306826,0.0229530620959179,0,0,0,0,0.0574663264597297,0,0,0,0.0116888327316614,0,0,0,0,0.0979756325202241,0,0,0,0,0,0.00371807519552052,-0.0206459692500612,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0679865347456084,0.248416520518139,0,0,0,0,0,0,0,0,0,0.0666932569742146,0,0,0,0,0,0,0,0.0151807601306452,0,0,0,0,0,0,0.21839794766483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14267158032228,0,0.0171269521488995,0.0126646337976899,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0270824251991388,0,0.0607843988706335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507793555881708,0,0.00432721552877045,0.0122159056891542,0,0.0681280840512022,0,0,0,0,0,0,0,0,0,0,0,0.0278495097656193,0,0,0,0,0.0674415341260231,0,0,0,0.0519613518377838,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105131420617561,0,0,0.0588846396430641,0,0,0.089527341596004,0,0,0,0,0,0,0,0.420739983093617,0,0,0.0217004554573136,0,0,0,0,0,-2.16840434497101e-19,0,0.0565961032845131,0,0,0,0,0,0,0
X002460.SZ,0,0.171523807564108,0,0,0,-0.00147491847438709,0,0,0,0.869518845386146,0,0,0,0,0,0,0,0,-0.197212007739536,0,0,0,0,0,0.125259534003327,0,0,0,0,0,0.0191335331421072,0,0,0,0,0,0,0,0.0181588973353253,0,0,0,-0.199338026288853,0,0,0,0.0727227042373371,0,0,-0.00913966021206956,0.0344814238103898,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.060483475592624,0,0,0,0,0,0,0,0,0,0,0,-0.0610086600955239,0,0,0,0,0,0,0,0.000951668008402534,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.900586341090616,0,0,0,0,0,0,0,0.0427778879541129,0,-0.0052289980617477,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0279146558780356,0.0796804220248567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091734205318809,0,0.0932275519379644,0,0.134196366205784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260181654756603,0,-0.0241397497974736,-0.0234151328686421,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12329850485876,0,0,0,0,0,0.125325580056387,0,0.115120800281049,0,0,0,0,0,0,0,0,0,0,0,0,0.0308651107057676,0,0,0.144916129214484,0,0,0,0,0,0,0,-0.0245343781367426,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643466994656964,0.0689992565785786,0,0,0,0,0,0.0896546621046948,0,0,0.214361500054671,0,0,0,0,0,0,0,0,0,0,0,0.0495159065703428,0,0,0.0626148151428247,0.102746570841615,0.0117935731928998,0,0.020548847453972,0,0.0170124733999137,0,-0.0149332386790548,-0.0153366278170561,0,0,0,0,0,0
X000898.SZ,0,0,0,0.10767351062317,0,0,0,0.0975713942979148,0,0,0,0,0,0,0,0,0,0.0240041232446018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618683156708554,0,0,0,0,0,0.103339515143736,0,0,0,0,0.509572804102205,0,0,0,0,0,0,0.00680136181545981,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279873022883841,0,0,0,0,0.244930823875167,0,0,0,0,0,0,0,0,0.040331372600248,0,0.0477941703581115,0,0,0,0,0,0.138993072757116,0,0.118885706666356,0,0,0,0,0,0.0844185731212401,0,0,0,0.0416895847917201,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.123439309780835,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142999201111786,0,0,0,0.0417401068895612,0,0,0,0,0.267623190611019,0,0,0,0.272258803974991,0,0,0,0,0,0,0,0,0,0,-0.0314226267497647,-0.0218303598354294,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227614959532579,0.0238357098352439,0,0,0.156235419790792,0,0,0,0.546642012868812,0,0,0,0,0,0.0599303111087455,0,0.0934424609352686,0,0,0,0,0,0,0,0,0,0,0,0,0.10382404531077,0,0.0324293706352479,0,-0.00371390413765769,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263895505284618,0.125734525888664,0,0,0,0,0,0.116207000555192,0,0.166364169113856,0,0,0,0,0,0.125809806764052,0,0.0310340957613292,0,0,0,0,0,0,0.167310143584897,0,0.0191152277370048,-0.0111713678420957,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176625331001722,0.0881015402721817,0,0,0,0.0373797372625525,0,0,0,0,0,0,0,0.0247518140065209,0,0,0,0,0,0,0,0,0,0,0,0.113397325409556,0,0.070835660630181,0,0,0,0.0347457582005845,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.152950593263244,0,0,0,0,0,0,0,0.164096653177319,0,0,0,-0.0297368732512846,0,0,0,0,0,0,0,0,0.0911221834729928,0,0,0,0,0,0,0,0.0359079411228078,0,0,0,0,0,0,0,0,0.195710493570104,0,0,0,0,0,-0.00144955363081376,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0341157030871859,0,0,0,0,0,0,0,0,0.0942234186775738,0,-0.0853088329326099,0,0,0.0500693927785013,0,0,0.118139509026812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705738304982489,0,0,0.147565218604373,0,0,0,0,0.00905428935514569,0,0,-0.0172745540653256,-0.0113688847670292,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108593656866936,0,0,0,0,0,0.0174374823650272,0,0,0.0378801823504391,0,0,0,0,0,0,0,0,0.151090362215269,0.380944902333569,0,0,0,0,0.120764857602234,0,0,0,0,0,0,0,-0.0140180120589331,0.0144531348136782,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262549880822668,0.00756032716658804,0,0,0,0,0,0.0418251496220977,0,0,0,0,0,0.101473618933359,0,0,0,0.194821026768395,0.226332180914513,0,0.00354258419193185,0,0,0,0.00380074527455704,-0.0109833689197136,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122918926000643,0.0173939671533229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160724163316772,0,0,0,0,0.117940269731938,0,0,0,0,0.445019611317357,0,0,0,0,0,6.93889390390723e-18,-0.0209217291471467,0,0,0,0,0,0
X601699.SH,0,0,0.122171233200663,0,0,0,0,0.235615182234293,0,0,0.0099512988434783,0,0,0,0.0867260070173401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388687027998981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242360397011825,-0.0103190260620781,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0410555221111713,0.0357483814212017,0,0,0,0,0.0279136535434212,0,0,0,0,0,0,0.0475787368236971,0,0,0,0,0,0.131232545122801,0.04932685548731,0.297782265962486,0,0,0.217943002979552,0,0,0,0,0,0,0,0,0,0.0279403192209859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170578661934933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26897648814906,0,0,0,0,0,0,0.0164113172234495,0,0,0,0,-0.032473754549666,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.104738489216554,0,0.153988090743845,0,0,0,0,0,0,0,0,0,0,0,0.12419600877433,0,0.0010492384498474,0,0,0,0,0,0,0.109641571343187,0,0.0200524941675093,-0.0500854198772974,0,0,0,0,0.0143689908499368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0198706548986711,0,0,0,0,0,0,0,0,0,0,0.0859918847702492,0,0.0172327745858274,0,0,0.0242165430407504,0.000919603286599055,0,0.0410495189923364,0,0,0,0,0,0,0,0,0,0.0450536411673826,0,0,0,0,0.143257228531673,0.0694828336373457,0,0,0,0,0,0,-0.0246083414014814,-0.0053711138873677,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0281040644607855,0,0,0,0,0,0,0,0,0.36344574312004,0,0,0,0,0,0,0,0,0.151316634586315,0.0126749050575241,0,0,0,0,0,0.383817549645709,0.130996741907396,0,0.319571206877408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278469850995193,0.00234423473148555,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0114115067730083,0,0,0,0,0,0,0,0,0,0,0.704819841400063,0,0,0,0,0,0,0,0,0,0,0.034013887379899,0,0,0,0,0,0,0,0,0,0,0.0326583377122461,0.00430478151014082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.163251816990409,0,0,0,0,0,0,0.0981974729049267,0,0,0,0.0724102714859496,0,0,0,0,0,0.0737942753217839,0,0.0940542678367479,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.278929924656106,0,0,0,0,0,0,0,0.00114827244573161,0.0713605458692167,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0523155335196213,0,0,0,0,0,0,0.0471689467622343,0,0,0,0.125807334844149,0,0,0,0,0,0,0,0,0.108957597477342,0,0,0,0,0,0,0.0863292105577338,0,0.0588106889789423,0,0.383115862534588,0,0,0,0,0,0,0,0,-0.0236776493870147,-0.00915775916126997,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902672018352396,0,0,0,0,0.0651805090369356,0,0,0,0,0,0.131273345415826,0.0586139059940592,0,0,0,0,0.0979166441321129,0,0.0348172469515057,0.0237233635364613,0,0,0,0,0,0,0,-0.00490155121326111,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0282677282528758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600378232332508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359089588698488,0,0.000732577575322836,0,0,0,0,0,0,0,0,0.00666893871830708,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251930381121587,0,0,0,0.0163410002172032,0,0,0.0278350638785349,0,0,0.0847377879035769,0,0,0.0200278753368804,0,0,0.0650663697015365,0,0,0,0,0,0.0731455997489382,0,0,0.0147508385143103,0,0,0,0,0,0.0703566987126009,0,0.0149233207519397,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923438429877475,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592558534479417,0,0,0,0,0,0,0,0.162502601976907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030141710391423,0,0,0,0,0,0.0996452263881009,0,-0.0253493597865651,-0.0151461020891425,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.224226243410907,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0887848791083595,0,0,0,0.137451103485922,0.363045763786343,0,0,0,0,0,0,0,0,0,0,0,0,0.224556133468546,0,0,0,0,0,0,0.048998452240502,0,0,0.036018358584886,0.055750870288509,-0.120943565841862,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.032921032794438,0,0,0,0,0,0,0,0,0,-0.102907413614194,0,0,0,0,0,0,0,0,0,0,0,-0.00915329965660151,0,0,-0.0395367573768384,0,0,0,0,0.000959681728384941,0,0,0,0,0.0713254529152449,0.0782133519377757,0,0,-0.071482285780944,-0.0746994290406243,0,0,0,0,0,0
Slope,0,0.473606828341233,0,0.23699787723159,0,-0.0879280311184943,0,0,0,0,0.224623553957392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137454852970279,0,0,0,0,0,0,0,0,0.194411714986423,-1.10718825179832,0,0,0,0,0,0,0,0,0,0,0,0,0.77541146033238,0,0,-0.651619670762236,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076208150292,0,0,0,0,0,-0.609591717953409,0,0,-0.0797432961313225,0,0,0,0,0,-0.233059071303198,0,0,0,0,0,0,-0.0232584962947687,0,0.269870936927595,0,-0.47318270377926,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192080840590677,0,0,0,-0.0608815802659359,0,0.00606368291749151,0,0,0,0,0,0,-0.0865699346997675,0,0,0,0,0.00423056723305456,0,0,0,0,0,0.0367533391353143,0,0,0,0.0560368633188398,0,0,0,0,0,-0.0130699588890652,-0.0769246063313222,0,0.00687231179392549,-0.00385588887248304,0,0.052983649701657,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0262833527299532,0,0,0.024638204399791,0,0,0,0,0,0.0435555286601243,0,0,0,0,0.0512797597838627,0,0.0365236612490388,0,0,0,-0.192126376018063,0,0,0,0,0,0,0,0,-0.00682047987700597,0,0,0,0,0,0,0,0.0229920858544102,0.0107848970901293,0,-0.00726714216005378,-0.0478197696679292,0,0,0,0,0,0
MKvol,0,0,0,0,0.00253438858472548,0,0,0.000230302372053406,0,-0.000508368386664863,-0.00051546502774288,0,0,0,0.00636240848822653,0,0,0,0.0051172488569684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743487829630091,0,0,0,0.00448656735462671,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0135593562139887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259587221780239,0,0,0,0,0,0,0,0,0,0,0,0,-0.000646593215824255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162028695703978,0,0,0,-0.00268732222466729,-0.0185925476702417,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326454055594913,-0.00477749990424378,0,0,0,0.0130134740981113,0,0,0,-0.010729658651215,0,0.00779404809779615,0,0,0,0,0.0098234323877865,-0.00537008224807902,-0.0018819653111539,0,0,0,0,0,0,-0.025625233670465,0,0,0,0,0,0.0054131755447701,0,0.0072627411652149,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00849942736359573,0,-0.0105268677045639,0,0,0,0,0,0,-0.0324506731626652,0,0,0,0,0,0,0,0,0,0,0.0159293504966879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369699951579316,0,0.0193908718832649,0.0194192674587578,0,0,0,0,0,0
