,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601600.SH,X601898.SH,X600111.SH,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000301.SZ,X600886.SH,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X600489.SH,X600027.SH,X601699.SH,X000983.SZ,X601991.SH,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X300037.SZ,X600219.SH,X000932.SZ,X002080.SZ,X000933.SZ,X600378.SH,X000723.SZ,X000408.SZ,X600688.SH,X600096.SH,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.201228772300141,0,0,0,0.137379633819574,0,0,0,0,0,0,0.0886117947345664,0,0,0,0,0,0,0,0,0,0.072205811362854,0,0,0,0,0,0,0.00269253068753238,0,0,0,0,0.0983230376355578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03902249477716,-0.022782548284246,0,0,0,0,0,0
X600028.SH,0.344901147770164,0,0.261523413368962,0,-0.0820777778039399,0,0,0,0,0,0,0.083011781997955,0.0421747830934433,0.126078595453052,0,0,-0.00147990125732428,0,0,0,0,0,0,0.0909219661716421,0,0,0,0,0.00926817973342433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244012056254484,0.0147932594560374,-0.0215789595429492,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0317500062990804,0,0,0,0,0.110831264289034,0.0808346568420202,0,0,0.0130129218367272,0,0,0,0,0,0,0,0,0.036660196076656,0,0,0,0.128741291263158,0,0,0.0226452218332402,0,0,0,0,0,0,0,0,0.0172001435573477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.0706888310051483,0,0,0,0.0548037608075847,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0254324194777191,0,0.00391251490601588,0,0.171879417216721,0,0,0,0,0,0,0,0,0,0,0,0,0.100595667989021,0,0,0,0,0,0,0,-0.00332704368963624,0,0,0,0,0,-0.00558232068577302,0,0.000245591371104651,0,0,0,0,0,0
X600188.SH,0,0,0.484488656094313,-0.00146097267516247,0,0,0,0,0,0,0,0,0,0,0,-0.460928214021357,0.0110603755763796,0,0,0,0,0,0,0,0,0,0,0,0,0.0959460906481298,0.11242063741626,-0.0587160772443036,0.165737258194938,0,0,0,0,0,0,-0.0741252878920769,0,0.134175262187038,0,0,0,0,0,0,0,0,0,-0.0158442405072185,0,0,0,0,0,0,0
X600019.SH,0.357839217768026,0,0,0,0.0906922811058451,0,0,0,0,0,0,0,0,0.111312040936797,0,0,0,0.041016282528584,0,0,0,0.100175602256004,0,0,0,0,0.0364904282996002,0,0,0,0,0,0,0,0,0,0,0,0,0.0255622873839997,0,0,0,0,0,0,0,0,0,0,0,0.0310728639873821,-0.0142019770085536,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0290457059578843,0,0,0,0.0994373174626772,0,0,0.079628693799599,0,0.405615616137962,0,0,0,0,0,0,0.0326026216878652,0,0,0,0,0,0.0286531441860293,0,0,0,0,0,0,0.0782260089196185,0,0,0,0,0.0623586336781787,0,0,0,0,0.000787827456083871,0,0,0,0,0,0,0
X600011.SH,0,-0.0201793522679617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444679348390808,0,0,0,-0.010938089354738,0,0,0,-0.041337955203263,-0.0135270442870966,0,0,0,0,0.11167772489288,0,0,0,0,0,0,0,0,0.00219570435476858,0,0,0,0,0,0,0
X002460.SZ,-0.048980249257607,-0.0268876342329787,0,0,0.0208274011149734,-0.0265595919114765,0,0,0,0.706429559378033,0,-0.0388506891369619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100263792710575,0,-0.102504547246894,0,0,0.0240701009310676,0,0,-1.73472347597681e-18,0,0,0,0.0411088287417158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.500216975052692,0,0,0,0,0,0.163300287768451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388608475106952,0,0,0,0,0,0,0,0,0,0,0,0,0.0194715816141785,0,0.0819892428116565,0,0,0,0,0,0,0,-0.0305401994376952,-0.00663694338015881,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0434823479929866,0,0,0,0,0.150060973234548,0,0,0,0,0.00463699904596661,0,0,0,0.066746449772236,0,0,0,-0.017666994162665,0,0,0,0.0125906557441472,0,0.0667216192857034,0,0,0,0,0,0,0,-0.0209275856001705,0,0,0,0,0,0,0,0,0,0.0168842611936676,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487980167211958,0,0,0,0,0,0.0409029341632047,0,0,-0.10866610325505,-8.67361737988404e-19,0.491955296495749,0,0,0,0,0,0,0,0,0,0.022377299811876,0,0,0.0625739097810295,0,0,0,0,0,0,0,0,0,0,-0.0140615909972364,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0935971677248721,0.132327576370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923277661768734,0.386287327287827,0,0,0,0,0.0671820626604146,0,0,0,0,0.31592180218991,0,0.22361173887963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257524245365955,0,0,0,0,0,0,0
X601898.SH,0,0.0821503301011796,0,0,0.112864535794983,0,0,0,0,0,0,0,0.0644035617293161,0,0,0,0.129133175562397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048685379750467,0,0,0,0.0457213182865877,0,0,0,0,0,0,0,0,0,0,0.0171279065844018,0,0,0,0,0,0.0068734244650092,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560482832003797,0,0,0,0,0,0,0,0,0,0,0.11092112636124,0.022870596770017,0,0,0,0,0,0,0,0,0,0.427803961800554,0,0,0,0,-0.00896897677098032,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0731751726115888,0.0641132739905654,0,0,0,0,0,0,0,0,0,0.152197028913734,0,0,0,0,0,0,0,0,0,0,0,0,0.00263072839995244,0.119127071662018,0,0,0,0,0,0,0.0371864323646646,0.0250764893410885,0,0,0,0,0,0,0,0,0,-0.0159567851172112,0,0,0,0,0,0,0
X002271.SZ,0.0238212512844219,0,0,0,0,0,0,0,0,0,0,0,0.141730645027988,0,0,0,0,0,0,0,0,0,0,0.025218695441326,0,0,0,0,0,0.0219409267790856,0,0,0,0,0.251098930297487,0,0,0.0467327484068362,0,0.119454862845565,0.196911649026399,0.00326820132439429,0,0.214633564311806,0,0,0,0,0,0,0,-0.00970477772168271,0,0,0,0,0,0,0
X000708.SZ,-0.00899621593289227,0,0,0,0,0.0682375415663879,0,0,0,0,0,0,0,0,0,0,0.0578116817781317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045153102249568,0,0,0,0.0815337930625421,0,0,-0.0849783048361774,0,0,-0.0288411020382799,0,0.0311867424572357,0,0,0,0.130925408486977,0.099169548307887,0,0,0,0.0302212685140549,-0.033562642697452,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.134319227467518,0,0.0993801606939269,0,0,0.0384709698460929,0,0,0.0561598069066919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109009338297812,0,0,0,0.00936376519043695,0.0621904509025286,0,0,0,0,0,0,0,0.0178103207114934,0,-0.00266140873789595,0,0,0,0,0,0,0
