,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X600027.SH,X600547.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X600309.SH,X000792.SZ,X600299.SH,X600489.SH,X600660.SH,X600549.SH,X300072.SZ,X601158.SH,X600583.SH,X000883.SZ,X002075.SZ,X000709.SZ,X000723.SZ,X002407.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X000761.SZ,X000012.SZ,X000983.SZ,X000060.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0359581178496623,0,0,0,0,0,0.0744142666660917,0,0.0340502711293893,0,0,0,-0.00653366449151206,0,0.0398750999389194,0,0,0,0,0,0,0,0.0988596402919621,0,0,0,-0.0433929189906348,0,0,0,0,-0.0146819887246305,0,0,0,0,0,0,0,0,0,0,0,-0.00417879804783402,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.224359135278148,0,0,0,-0.00357951897067579,0,0,0,0.0136707655821816,0.0173466028041918,0,0,0,0,0.0657932914491971,0,0,0,0,0.0298699092091894,0,0,0,0,0,0,-0.00710768792562073,-0.050648738345356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.072916931058687,0,0,0,0,0,0,0,0.0427359028699991,0,0.0322362085606649,0,0,0,0,0,0.024438732356138,0,0,0,0.041468241114843,0,0,0,0,0,0,0.0699989108494696,0,0,0,0,0,0,0,0,0,0,0.0792119494908627,0,0,0,0,0,5.42101086242752e-20,0.00970935403424371,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0195805907281184,0,0.143945896755847,0,0,0,-0.0267405077401916,0,0.0628020869517637,0,0,0,0,0.0664206504184362,0,0.0539284551584844,0,0,0,0,0,0,0,0.0421701676309447,0,0,-0.00676156538608237,0,0,0,0,0,0,0.0465719557321978,0,0,0,0,0,0,0,0,0,0,0,-0.0292423206638127,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320506926434776,0,0,0.00174238882291582,0,0,0,0,0,0,0,0,0,0.123546051435398,0.0142807406549668,0,0,0,0.00468423916127364,0,0.0761396386045346,0,0,0,0,0,0,0,0,0,0,0,0.00681825885119626,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184042130237,0,0,0,0,0,0,0.0205397134367072,0,0,0,0,0,0.0628027767617132,0,0.148223144700539,0,0,0.0276228488609908,0.0522545751189142,6.93889390390723e-18,-0.0437133418199857,0,0,0.223782282886758,0,0,0,0,-0.0219122063562364,0,0,0,0,0,0,0,0,0.0250289290179109,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.11957075491002,0,0,0,0,0,0,0.10106815699653,0,0.12272902980278,0.0437929446718373,0,0,-0.00809511283393926,0,0,0.00851985630791835,0,0,0,0,0,0.0743537559184939,0,0,0,0,0,0,0,0,0,0,0,0.148556563534074,0,0,0,0,0,0,0,0,0,0,0,0.0111565689190208,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0326889548102366,0,0,0,0,0,0,0,0,0.0105458157772031,0,0,0,0,0.122451363677647,0,0,0,0.0561007801828326,0.0634808428780586,0,0,0,0.0800050005019858,0,0.103858922054292,0,0,0,0,0,0,0,0,0.0608522280523537,0.00362045271735649,0.141479342245809,0,0.0381462960375522,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137415034221021,0,0,0,0,0,0,0,0,0,0.0483215740621032,0.235247890048986,0,0,0,0.226364801894797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778046766815169,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.128499480865544,0,0,0,0,0,0,0,0,0.140339118452877,0,0,0,0,0,0,0.0366111400573787,0,0.0770816798951062,0,0,0,0.0550244920150714,0.0325311412857051,0,0,3.46944695195361e-18,0.0538247637602617,0,0.089555338189186,0,0,0,0,0,0,0,0,0,0,0,0.181272669640013,0,0,0,0,0.0109167739719929,0,0,0,0,-0.0404013962576026,0,0
