,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600362.SH,X600623.SH,X600188.SH,X600886.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600547.SH,X002466.SZ,X600660.SH,X601158.SH,X000792.SZ,X000709.SZ,X600489.SH,X000539.SZ,X600583.SH,X600309.SH,X000883.SZ,X000898.SZ,X002075.SZ,X600352.SH,X000027.SZ,X600021.SH,X000959.SZ,X000630.SZ,X000060.SZ,X000983.SZ,X600578.SH,X000629.SZ,X300072.SZ,X002470.SZ,X600160.SH,X600098.SH,X000012.SZ,X601699.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0.0151508507517198,0.11112423807824,0,0,0,0,0,0,0,0,0,0.00908492716051604,0,0,0,0.363919240261698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161885101533606,0,0,0,0,0,0,0.0504849668226881,0.10463521389625,0,0,0,-0.0134942352170524,0.00844647056806345,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.254468047436697,0,0,0,0,0.0527685768073608,0,0,0,0,0,0.0553688934964938,0,0,0,0,0.0584276770801266,0,0,0,0,0,0.10915174017969,0,0,0,0,0,0,0,0,0,0,0,0,0.18843727850922,0,0,0.031084657547962,0,0,0,0,0,0,0.11335582362288,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685712920472283,0,0,0.00381878658951113,0,0,0,0.0417674187027769,0.0506808717103435,0,0,0,0.0258149992562802,0,0,0,0,0.213247710312643,0,0,0,0,0,0.192363199337806,0.123435965488374,0.156739133554014,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943860508390267,0,0,0,0,0,0.0139180864418703,0,0,0,0,0,0.153392220681276,0,0,0,0,0,0,0,-0.0187462601517068,0,0,0,0,0,0,0.043079534981015,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322560298170096,0,0,0,0.199405687776747,0,0,0,0,0,0,0,0,0,0,0.0245907130995962,-0.0134048625058943,0.426016706693552,0.190533749088308,0,0,0,0,-0.137698719404129,0.223103134857566,0,0,0,0,0,-0.0841356390055623,0.130632743007103,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0653012972327228,0,0,0,0,0,0,0,0,0,0,0.00588311694544696,0,0,0,0.01368515050201,0,0,0,0.0595784781770629,0,0,0,0,0,0,0,0.0862407275608203,0,0,0.0457782976649974,0,0.0618186002049723,0,0,0,0,0.0395499753323227,0.0166724576114261,0,0,0,0,0,0,-0.0105468369140081,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118897191316005,0,0.0245733054726039,0,0,0.0453020243302694,0,0,0,0,0,0,0,0,0.193423567828846,0,0,0,0,0,0,0,0,0,0.111607071642285,0,0,0.110146264087296,0,0,0,0.0611470300584063,0.0266978330237218,0,0,0,0,0.00598520946732073,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.177975706796587,0,0,0,0,0.0364408695394641,0,0,0,0,0,0,0,0.128190324127003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300320241434024,0,0,0.145434343715373,0,0,0,0,0,0.177035431717422,0,0.15929613460352,0,0,0,0,0.00866168165596806,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.216992169557086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746718386708925,0,0,0,0,0,0,0,0,0,0.497782864322454,0.0321158353506013,0,0,0,0.130228869016707,0,-1.38777878078145e-17,0,0,0,0,0,0.0522496941971775,0,0,0,0,0,0,-0.0139945539364167,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0565828328387379,0,0,0,0,0,0,0,0,0,0,0,0,0.567790105367487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153106133266197,0,0,0,0,0,0,0,0.0696101218571186,0,0.00150092992323356,0,0,0,-0.0200807422366437,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0682173461423167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536587042271968,0,0,0,0,0,0,0,0,0.0803797116029742,0.113020417941771,0.100500788969808,0,0,0.0404979460000583,0,0,0.133426471495706,0,0,0.00851021166704865,0.00422841275178747,0.0566775682655936,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428272693769328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177723665551481,0,0,0,0.145657388107841,0,0,0.0378790365004487,0,0.0745795635174374,0.0107610728345122,0,0.150026554511995,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.08642746911299,0,0,0,0,0,0,0,0,0,0,0.0137155684413686,0,0,0,0,0.0597476789629198,0,0,0,0.0396185709907009,0,0,0,0,0,0.0204560207997364,0,0.0780822892320909,0,0.0673507734534311,0,0,0,0,0.126401643106017,-4.33680868994202e-19,0.102078794735213,0.105171149923385,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.110009207080639,0,0,0,0,0,0,0,0,0,0,0,0,0.0349428218185433,0,0,0.109290797370564,0,0.00010240769064701,0,0,0,0,0,0,0.137173639136082,0,0,0,0,0.0841190288053303,0,0,0,0.0984125917010567,0.0557269925366115,0,0,0.0526370839745228,0,0,0.0833809014831097,0,0,0,0,0,-0.0229234902586672,-0.00889286930599041,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.100208258681317,0,0,0.106291790123525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571797834722803,0,0,0,0,0,0,0.0612332061125569,0,0,0,0,0,0.101378573691952,0,0,0,0,0,0.000149292734458744,0,0,0,0,0,0,-0.0422040116167639,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0512444081109344,0,0,0,0,0,0,0,0,-0.238874334499957,0,0,0,0,0,0,0,0,0,0,0.135515769735951,0,0,0,0,0,0,0,0,0,0,0,0.0684386783212432,0,0,-0.0803538832963548,0,0,0,0,0,0,0,0,0,0,0.279694018732645,-0.300740687424054,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119748271777218,0,0,0.150530937227404,0,0.0178650028610956,0,0,0.0547776281221427,0,0,0,0.00780589337112456,0,0,0,0,0,0,0,0,0,0,0.0307329513710473,0,0,0,0.188665138820272,0.0900322323706246,0,0,0.195946834637011,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342391704179741,0,0,0.0790325554417726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035986593193594,0.102423778774314,0.125751499175628,0.120949655349666,0,0,0,0,0.00459958517753834,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986590730232841,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.115786560547199,0,0,0.103964574134657,0,0,0,0,0,0.0180793642715669,0.0794845439706249,0,0,0,0.129126894388058,0,0,0,0,0,0.117162816094429,0.130882299780974,0.011144246568822,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.784672297624758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149164000916152,0,0,0,0,0,0,0.010556547485967,0,0,0,0,0,0,0.153566909027908,0,0,0,0,0.119927852783195,0,0,0,0,0,0.0138840071505559,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.208733611292779,0,0,0.00178983331672009,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.238733775525107,0,0,0,0,0.0890341831760675,0,0,0,0,0,0,0,0,0,0,0,0.0290079026646075,0,0,0,0,0.0732105196813855,0,0,0.0278535567080459,0,0,0.0657602343959919,0.0172102512977707,0,0,0.0217496204163388,0,0,-0.00476112581596072,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.224243314077613,0,0.101338931135455,0,0,0,0,0,0.1145122776165,0,0,0,0,0,0,0.0891194942996411,0,0,0,0,0,0,0,0,0,0.0238777872571467,0,0,0,0.0415065735831985,0,0,0,0.13579537392711,0,0,0,0,0.130145229206768,0,0.0234628207199199,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342355082806553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187175262408024,0.00395105004354545,0,0,0,0,0,0.0816261082083788,0,0,0.0541548068515532,0,0,0,0,0,0.3403110868023,0,0,0,-0.0239924643348685,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.226823782115976,0,0,0,0.142252455871846,0,0,0,0,0,0.022105058078823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173478088807176,0,0,0,0,0,0,0.098782296115269,0.143914191247518,0,0,0,0.0945436129790501,0,0,0,0,0.128755735773214,0,0.0709015976031006,-0.0435273262895467,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123998503373879,0,0,0,0,0,0.0535265573451588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198796855483993,0,0.141314733647783,0,0,0,0.192599952287964,0,0,0,0,0,0,0,0,0,0.171450474688147,0,0,0.033262144588325,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185811290682179,0,0,0,0,0,0,0,0.0216886440284885,0,0,0,0.180383367157707,0,0,0,0,0,0,0,0,0,0.0783911559923311,0,0,0.149989166487742,0,0,0.00876785841371732,0,0.13696110407689,0,0,0,0,-0.00840923628871804,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578974565359736,0,0,0.323453395761833,0,0,0.074696341428749,0.217161228650742,0,0,0,0,0,0,0,0,0,0,0,0.227483924002367,0,0,0,0,0,0,0,0,0,0,0,0,0.0260107682262134,0,0,0,0,0,-0.00459980652693875,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033170088181077,0,0,0.0156439126601781,0,0,0,0,0.0137027259375387,0,0,0,0.150912551740933,0,0,0,0,0.200024285692241,0.142798661546857,0,0,0,0,0,0,0,0,0,0.12116008220115,0,0.149801264367313,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.292337857423888,0,0,0,0,0,0.0934302554357048,0,0,0,0,0,0.129718764202841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861266078428311,0,0,0.0192372650480466,0,0,0.0885434316984586,0.0727378437149603,0,0,0,0,0,-0.0140298655300974,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0234176639210124,0,0,0,0,0,0,0.323737066568291,0,0,0,0,0,0,0,0,0,0,0.1195736792136,0,0,0,0,0,0.114804407875099,0,0,0,0,0,0,0,0.3175479513674,0,0,0,0,0,0,0,0,0,0,0,-0.0421942675533339,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539192306513556,0,0,0,0,0,0,0,0.0856130145753903,0,0,0,0.0908106176370056,0,0,0.17849335717963,0,0,0,0,0.158071657830808,0,0,0,0,0.126886463359573,0,0,0.0450357091578664,0.0649623066407768,0,0.0303980790652786,0,0.0735887889564275,0,0,0,0,-0.0249721911406154,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038339531022197,0,0,0,0.170359414541997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079677782829489,0,-0.137120929351313,-0.0784545989086186,0,0,0,0,0.022955742671071,0,0,0,0,0,-0.0121025103459018,-0.0273717355612073,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.358818691897417,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369658262577819,0,-0.289701856052259,0,0,0,0,0,0,0,0,0,0,0,0,0.284859192770304,0,0,0,0,0,0,-0.221163188843015,0,0.333917057974504,0,0,0.17847244910867,0,0.211073064499901,0,0,-0.272010264893073,0,0.119368737074303,0,0,0,0,0.497627846764298,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704341003632367,0,0,0,0,0,0,0,0,0,0,-0.0816155828898114,0,0,0,0.179482481097051,0,-0.412706294293016,0,0.0572987430593465,0.144083588240186,0,0,-0.250391366832042,0,0,0,0.292249097503704,0,0.353092641739016,0,0,-0.219662239893441,0,0,6.06709887391073,0
RealEstate_excess,0,0,-0.0858769449761771,0,0,-0.0116176606963955,0,0,0,0,0,0,0,0,-0.0126494088140039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196868219437442,0,0,0,0,0,-0.00292352698043865,0,0,0.0156440791632385,-0.00577487575869697,0,0.165344853531865,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894695852879027,0,0,0,0,0,0.00277417296930461,0.127140483283924,0,0,0,0,0,0,0,0,0,0,-0.143692201700474,0,0,0,0,0,0,0,0,0,0,-0.308231689787024,0,0.0251645811022174,0,0,-0.0288642923242162,0,0,0.0269382829072674,0.0231577282814511,0.60098427453401,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961847747835532,0,0,-6.62844610729328e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258492384659272,0,0,0,0.00787774204977675,-0.0109851222875971,0,0,0,0,0.0557606067983217,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183770722245938,0.00440902726123554,0,0,0,-0.00200933316517358,0,0,0,0,0,0,0,0,0,0,0,0,0.0138364149397843,0,0,-0.014236568567423,0,0,-0.00979831709641446,0,-0.000407433198779175,0,0,0,0.0142422691972524,-0.0345434790442051,0,0,0,0,0.110025142443586,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045662378753477,0,0,0,0,0,0,-0.126812074614681,0,0,0,0,0,0,0,0,0,0,0,-0.00493059240970099,0,0.00296739917430101,0,0,0,0.000414510409990923,0.00123076318149351,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00719538132378697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185566373787887,0,0,0,0,0,-0.00625137907978408,0,0,0,0,0,-0.00185228762827797,0,0.00395982908766653,-0.00570181789522689,0,0,0,-0.00438104850938106,0,0,0,0,0,0
