,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600010.SH,X600027.SH,X601699.SH,X600111.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X000301.SZ,X002466.SZ,X601991.SH,X600803.SH,X000786.SZ,X000933.SZ,X000877.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X601168.SH,X600219.SH,X000408.SZ,X600348.SH,X600612.SH,X000883.SZ,X002271.SZ,X600096.SH,X000932.SZ,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.737991072276683,0,0,0,0,0,0.174859053705617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275910077199238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113832696930473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231472450186411,0.00147540082164106,0,0,0,0,0,0
X601088.SH,0.165543374739153,0,0,0,0.191503261310456,0.0627135929059053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708864021355687,0,0,0,0,0,0,0,0,0,0.139196668046618,0,0,0,-0.0330021727535417,0,0,0,0,0,0,-0.0462670222781769,0,0,0,0,0.00266689153044633,0,-0.00626208519561672,-0.0115164403666729,0,0,0,0,0,0
X600028.SH,0.356025187529368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679917306417927,-0.026512112548544,0,0.0155904917316886,0,-0.112511863656078,0,0,0,0,0,0,0,-0.100450628989606,0,0,0,0,0,0,0,0.0616780514814141,0,0,0,0,0,0,0,0,0,0.0832772647155127,0,0,0,0,-0.00478298820692494,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.00798544852747926,0,0,0,0.0334415659764522,0,0,0.0310073235090496,0,0,0,0,0.0383075895070744,0,0,0,0,0,0.185708287929997,0,0,0,0,0,0,0,0,0,-0.0173223856541938,0,0.0339789186637449,0,0,0,0,0,0,-0.0321461285072734,0,0,0,0,0,0,0
X600188.SH,0.0235024564794645,0,0,0,0,0.314022074006451,0,0,0,0.0776835501910523,0,0,0,0,0,0,0,0,0,0,0.320521158745269,0,0,0,0,0,0,-0.0442154031264822,0,0,-0.0837277748945029,0.0399482052228657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185490833207611,0,0,0,0,0,0
X601898.SH,0,0.00885622601243734,0,0,0.0383673110115611,0,0,0.181256078260735,0,0,0,0,0,0,0,0,0,0,0,0.0627103568419462,0.148065810300269,0,0,0,0,0,0,0,0,0,0,0,0,0.474200560607286,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00580225060534952,0.107027119947278,0,0.0257974245269505,-0.0190788440708175,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.00680216270809583,0.0794261519520966,0,0,0,0,0,0,0,0,0,0,0,0,0.080074844041885,0,0,0,0.154687534285263,0.0133880742358267,0,0,0,0,0,0,0,0.0542994542932062,0,0,0.0397332103865253,0,0,0,0,0.26107145131477,0,0,0,-0.00674055246454517,0.00675834346047694,0.0238060114804417,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575014955903671,0,0,0,0,0,0.197902791704405,-0.00511883592009807,0,0,0,0,0,0,0,0,0,-0.0389826636449896,0,0,0,0,0,0,0,0,0,-0.0100886631851277,0,0,0,0,0,0,0,0,0.0261189604484766,-0.0167358738387277,-0.0199311686879082,0.0137448255811295,-0.053131696158101,0,0,0,0,0
X601600.SH,0,0.0838777432623339,0,0,0,0,0,0,0,-0.00613419113738614,0,0,0,0,0,0,0.102265876667722,0,0,0,0,0,0,0,0,0,0,0,0,0.128299312068309,0,0.24673495041207,0,0,0,0,0.150529029753726,0.100063585979751,0.225141107654568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775561369793804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116118491720734,0,0,0,-0.0388619341574483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648457182001382,0.0839419185207114,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0478048565926539,0,0,0.00823809788784488,0.0719305715992736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166901663099293,0,0,0,0,0,0,0.022741843556043,0,0,0,0,0,0,0.121875349041317,0,0.0296601584335765,0,0,0,0,0,-0.02082992167561,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0412520908327927,0,0,0,0,0,0,0,0,0.334151950722003,0,0,0,0,0,0.0707908583892129,0,0,-1.0842021724855e-19,0,0,0,0,-0.0304185193074033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677546613320162,0,0,0,0,0,0,-0.00345083523190977,-0.0114261528886015,-0.0309368543496832,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836717442502648,0,-0.0228023242093358,-0.00571331980715608,0,0,0.0576015506722746,0.120409878516316,0,0,0,0,0,0,0,0,0,0,0,0.062294296163956,0,0,0,0,-0.0320443711103437,0,-0.106625367484195,0,0,0,0,0,0,0.031627850897718,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.338480008228463,0,0,0,0,0,0,0,0,0,0,0,0.34123754329533,0,0,0,0,0,0,0,0,0.0754292577875946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303924482065826,-0.0178527394692451,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0560732529688235,0,0,0,0,0,0,0.0434925416212846,0,0,0,0,0,0.285414650470597,0,0,0,0,0.0469274629095983,0,0,0,0,0,0,0,0,0,0,0.0344839713026985,0,0.102545756933293,0,0,0,0,0,0,0,0,0,0,0,0.02396802447236,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.206589091665528,0,0,0,0,0,0,0,0,0,0,0,0.126151588249393,0,0,0,0,0,0,0,0,0,0,0,0,0.25558797878197,0,0.109465050061061,0,0.190789842945341,0,0.0551790183459955,0,0.053118638694898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0557344529366296,0.102194336852452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260683118266909,0,0.00714313849015369,0,0,0,0,0.14588780068607,0,0,0,0,0,0,0.0942196067732114,0,0,0,0,0.0998505895244798,0,0.218261012590388,0,0,0,0,0,0,0,0,-0.00036349412705268,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.598042396690028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526294811853129,0,0,0,0,0,0.0276093595418253,0,0.137759293722767,0,0,0,0.00523674817908519,0,0,0,0,0.0112891947259706,0,0,0,0,0,0,0
