,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X601600.SH,X600688.SH,X600309.SH,X300072.SZ,X600547.SH,X600795.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X600299.SH,X601158.SH,X000883.SZ,X600219.SH,X600583.SH,X000408.SZ,X000630.SZ,X000792.SZ,X600578.SH,X600008.SH,X600352.SH,X002460.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X002092.SZ,X000723.SZ,X600021.SH,X600176.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0539337084563135,0,0,0,0,0.0225397962273573,0.138599285151804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728491630317504,0,0,0,0,0,0,0,0.00564149470743373,0,0,0,0,0.025077373091336,0,-0.0199047500979508,0,0,0,0,0,0,0,0,0,-0.0155826466688943,-0.000461076357757297,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0346672613274227,0,0.0511227637855757,0.0375047274942876,0.0630373964520902,0,0,0,0,0,0.0564827880002577,0,0,0,0,0,0,0,0,0.0612493803595896,0,0,0,0,0,0,0,0,0,0,0.00727227001073203,0,-0.0567915167556491,0,0,0,0,0.0727094246931744,0,0,0,0,-0.00586849368487276,0.00576114215028917,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0269069839376181,0,0,0.138951882193644,-0.0194759581184119,0,0,0,0,0,0,0.0216593892584259,0,0,0.0368937705226625,0,0,0,0,0,0,0,0,0.137964263980695,-0.0060111806449124,0,0,0,0,0,0,0,0,0,0,0,-0.003909532502651,0,0,0,0,0,0,0,0,0,-0.00237218360628692,-0.00413620607237499,0,0,0,0,0,0
X600019.SH,0,0,0.133572022432641,0,0,0,0,0,0,0,0,0.00177630335236384,-0.0417026831016749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325936033044305,0,0,0,0,0,0,0,0,0,0.170364245944776,0,0,-0.0284571195620649,0,0,0,-0.0975366353363273,0,0,0,0,0.0804894275233073,-0.00524972284984638,0.0124108751025772,0,0,0,0,0,0
X600011.SH,0,0,0.181828500349533,0,0,0,0,0,0,0,0,0.070712255362469,0,-0.214496009381247,0,0,0,0,0,0.065185271835735,0,0.0235166072709504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170115130304194,0,-0.0279032665191389,0,0,0,0,0,0,0,0.0569921874959975,0,0.0483447380354637,-0.00238843064794979,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0179559339917056,0,0,-0.0584292063144747,0,0,0,0,0,0,0.00742320841649494,0,0,0,0.0720881181649434,0,0,-0.0506464832894439,0,0.233069846648318,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.208786449025558,0,0,0.00563049981480837,0,0.00398622571573045,-0.0136541951572254,0,0,0,0,0,0
X600010.SH,0,0,0,0.0921040792781638,0,0,0,0,0,0,0,0,0,0,0,-0.00180321892972772,0,0,0,0,0,0,0,0,0,0,0,0.241314024233004,0,0,0,0,0,0,0,0,0,-0.0814926867847221,0.116244859264082,0,0,0,0,0,0,0,0,0,0,0,0.0208000664082335,-0.000808015279154415,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101387916485805,0,0,8.67361737988404e-19,0,0,0,0,0.0158873794638711,0,0,0,0,0,0,0.240172662557389,0,0,0,0,0.00947581916195319,0,0.0277380202848021,0,0.198617279490426,0,0,0,0,0,-0.000257318672070414,0,0.00109202998244889,-0.00336771427533413,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0467870992305814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656311879128132,-0.061515799954651,0,0,0.334219869624716,0,0.0670740041900775,0,0,0,0,0,0,0,0,0,0,0.239648798776016,0,0,0,0,0,0.0920042257993295,0,0,0,0.116635211463219,0,0.0260072221384609,0.0105487411402421,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.100418397644086,0,0,0,0,0,0,0.0531335164916686,0,0,0.306737076463622,0,0,0,0.05495682148683,0,0,0,0,0,0,0,0,0,0.0574776954328797,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00908926076442256,-0.013723659209895,0,0,0,0,0,0
X600688.SH,0.139983110176293,0.391503575906512,0,0,0.0659329965838888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594023379875541,0,0,0,0,0.152151812063439,0,0,0,0,-8.67361737988404e-19,0,0,0.0590624328262083,0,0,0,0,-0.0106107627822958,0,0,0,-0.0429429176284659,0,0.00824611553211699,0,0,0,0,0,-0.00966120378473154,0,-0.00459070428868555,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.258226798521458,0.232238497301525,0,0,0,0,-0.129263915858137,0,0,0,0,0,0,0,0,0,0,0.0492605136942786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294505091178464,0,0.166711872799227,0,0,0,0,0.152651564192096,0,0,0.290053708272936,0.131079070870912,0,0,0.0163329362296923,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.112241677696359,0,0,0,0.0514966094088123,0,0,0,0,0,0,-0.0495834007000173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122958169569492,0,0,0,0,0,0.276677960530342,0,0,0,0,0,0.0870394933983697,0.0101629091480755,0,0,0,0,0,0
X600547.SH,0,0,0,0.0257376512432054,0,0.146748075273407,0,0,-0.0482905699928539,0,0,-0.0488269121861571,0,0,0,0,0,0,0,0,0,-0.0154263520693537,0,0,0,0.349049120614087,0,0,0.00543697545158513,0.00373746999325471,0,0,0,0,0.0698012903672058,0.0181190384333334,0,0,0,0,0,0,0,0,0,0.10696718721265,0,0,0,0,0,0.00189899479885644,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094003021590694,0,0,0,0,0,0.0378714275476331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051402659383589,0,0,0,0,0,0,0,0,0,0,0,0,0.0059194744396145,0.00169530662229363,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0750540103410841,0,0,-0.091276980596214,0,0,0,-0.082691054871546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330047186203752,0,0,0,0,0,0,0,0,0,0.162290691393477,0,0,0,0,0.0283996616115675,0,0,0,0,0,0,0.111501368567465,0,0.0373866109705071,-0.029607773670324,0,0,0,0,0,0
X600188.SH,0,0,-0.0259394958342954,-0.0276951151162546,-0.0412598081058759,0.0532815773428669,0,0,0.00563936691282065,0,0,0,0,0,0,0,0,0,0.061442335336375,0,0,0,0,0,0,0,0,0,0,0,0,0.309659677757462,0,0,0,0,0.112648147322194,0,0,0,0,0.0757207194720637,0.26925372865331,0,0,0,0,0,0,0,0.0324075489278859,-0.0148280887111742,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0735454683001625,0,0,0,0,0,0.0664968311766612,0,0,0,0.194069954432825,0,0,0,0,0,-0.0515246404872662,0.169880638791752,0,0,0,0,-0.128222158833961,0,0,0,0,0,0,0,0,0,0,0,-0.19425715066477,0,0,0,0.00302750597698318,-0.00717809602402337,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0741040397050353,0,0,0,0,0,-0.199767830361807,0,0,0,0,0,0.0342573072184624,0.01782818502079,0,0,0,0,0.185121341199022,0,0,0,0,0,0,0,0.32528205853276,0,0,0,0,0,0,0.139042784683192,0,0,0,0,0,0,0,-0.00709149674848105,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0582656407478497,0,0,0,0,0.0105981582330546,0,0,0,0,0,0.0564679571824665,0,0,0.0475893605016713,0,0,0,0.013601764378726,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.024398337151626,0,0,0.00377383870538567,0,0,0.0422844836385506,0.000554785025988491,0,0,0,0,-0.0107250562727558,-0.000986105264353142,0,0,0,0,0,0
X600886.SH,0,0,0.105007680967905,0,0,-0.203257944748926,0,0,0,0,0,0.0777913917631878,0,0,0,0,0,0,0.0296274420340046,0,0,0.105178521968675,0,0,0,-0.0589708764062195,0,0,-0.0876333055652389,0,0,0,0,0,0,0,0,0.0763452879705221,0.10158196233789,0,0,0,0,0,0,0,0,0,0,0,0.0372072352077097,0.00528681510647689,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.175916071230592,0,0,0,0.0532253285053366,0,0,0,0,0,0,0.102358943149051,0,0,0,0,0,0,0,0,0,0,0,0.256468707907307,0.518509448045443,0,0,0,0,0,0,0.236595276620987,0,0.363628619474807,0.0478604561182183,0,0,0.369221000550822,2.77555756156289e-17,0,0,0,0,0,0,0,0.0250662626133212,-0.0214162237228159,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0118692125018491,0.361048865677236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464598140534783,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
