,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600547.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600027.SH,X600111.SH,X000708.SZ,X600803.SH,X002460.SZ,X601991.SH,X600426.SH,X000301.SZ,X600160.SH,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X002128.SZ,X000807.SZ,X600219.SH,X600176.SH,X000630.SZ,X000933.SZ,X600985.SH,X601168.SH,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X000932.SZ,X002271.SZ,X002409.SZ,X600801.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170138375249106,0.114481875618376,0,0,0,0,0,0,0,0,0,0,-0.0735510177216376,0,0,0,0,0,0,0,0.225926453059557,0,0,0,0,0,0,-0.00453521637736905,0,0,0,0,0,0,0.0863877303977741,0,0,0,0,0.0116782152445274,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0897874352776265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471924829356732,0,0.184430278138216,0,0.129057168960174,0,0,0.00924116557408817,0,0,0,0,0.11579175514478,0,0,-0.016265066553713,0,-0.0120991696963642,0.126166020538957,0,0,0,0,0,-0.103462374289772,0,0,0,0,-0.00550036898899144,0,0,0,0,0.00250978232469249,0,0
X601600.SH,0.0358561572580957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088064847323963,0,0,0,0,0.119143474583164,0.196427899160312,0,0,0.150080822423997,0.248735210796689,0,0.204575760809375,0,0,0,0.149239200930646,0,0,0,0,0.0532161547062735,0,0,0,0,0,0,0,0,0.0165287483776002,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.16058263707536,0,0,0,0,0,0,0,0,0.202939053148396,0,0,0,-0.0166639013114622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047344543366779,0,0.313717505214294,0,0,0,-0.0109313949494946,0,0,0,0,0,0,0,0,0,-0.024197441633195,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629588165861207,0,0,0,0,0,0,0.234639660589679,0,0,-1.73472347597681e-18,0.0375360541344278,0,0,0,0.0438334892912439,0,0,0,0,0,0,0,0.0625585619593947,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.041915956338504,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.677101251795138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686222645234514,0,0,-0.0852207826471268,0.0129478968537307,0.0873230820320682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625425518062685,0,0,0,0,-0.000171956197303185,0,0,0,0,-0.0201707437038008,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0258788727934555,0,0,0,0,0,0,0,0,0,0.012733198341116,0,0.0210312334153903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356912261472435,0,0.0290555286118252,0.390595370075318,0,0,0.00620020673694818,0,0,0,0,0,0,0,0,0,0.0114909729391678,0,0,0,0,0,0,0
X600010.SH,0,-0.0381986133730949,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.162224403143321,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0485816351613143,0,0,0,0,0,0,0.0726106868177849,0,0,0,0,-0.0219429397581995,0,0,0,0,0.0227674407546919,0,0
X600027.SH,0,0,0,0,0.21853647140864,0,0,0,0,0.672259052750254,-0.000321061390138474,0,0,0,0,0,0,0,0,0,0,0,0,0.149990841154921,0,0,0,0,0,0,0,0.0374514434552,0,0,0,0,0,0,0,0,-0.017049061868903,-0.0895261878080292,0,0,0,0,-0.0245305403754214,0,0,0,0,0,0,0,0,0,0.0261234952841541,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0415200926737109,0,0,0,0,0,0,0,0.126891949422991,0,0,0,0.204314124614445,0,0.308440778963839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0396883321507405,0,0,0,0.046826073275024,0,0,0,0,0,0,-0.0493439509991075,-0.0802505155357023,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117631194636006,0,0,0,0.0646843663465169,0,0,0,0,0,0,0,0,0.109533849269007,0,0,0,0,0,0,0,0,0.0308094173207595,0,0,0.0264791836504002,0,0,0.119435002222078,0,0,0,0,0,0,0,0,0,0,0,-0.0726713700813415,0,0,0,0.00938785405874978,0,0
X600803.SH,0,0,0,0,0,0,0.0295678749404008,0,0,0,0,-0.0391806941530998,0,0,0,0,0,0,0.174203598777127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129368810777016,0,0,0,0,0.0453884917848384,0,0,0,0,0,0,0,0,0,0.148687431848952,0,0,0,0,-0.0675238254427969,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903532472329494,0,0,0,0,0,0,0,0,0,0,0.0988777215302705,0,0,0,0,0.770308260283834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576790635018962,0.0523163165782627,0,0,0.00148638147581654,0,-0.0387303875360076,0,0,0,0,0.0240667700647789,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.110519735994999,0,0,0.0987981583226056,0.0520773636521404,0,0,0,0,0.107425646967117,0,0,0,0,0,0,0,0,0,0,-0.000725604429684328,0,0,0,0,0,0,0,0,0,0,0,0,0.110345489903559,0,0,0,-0.0253607456331435,0,0,0.224353206813476,0,0,0,0,0,0,0.00831616641391699,0,0
X600426.SH,0,0,0,0.214409423681312,0,0,0,0,0,0,0,3.46944695195361e-18,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257284446750625,0,0.249964756294702,0,0.0608759008163758,0,0,0,0.152614799278929,0,0,0,0,0,0,0.0877652256441502,0,0,0,-0.0325647871319477,-9.06590575818491e-05,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.103714390581637,0,0,-0.0820454243572019,0,0,0,0,0,0,0,0,0,0,0.157699689808385,0,0,0,-0.010554794502445,0,0,0,0,0,0,0,0,0,0,0.0487408414578346,0,0.202203388122878,3.46944695195361e-18,0,0,0,0,0.0675790746570683,0,0,0,0,0,0.0599073419014719,-0.0379726123782404,0,0,0,0.00251034383774136,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278765668597783,0,0,0,0,0,0,0,0,0,0.0875108159283085,0,0.0948831938490357,0,0,0.142205764024972,0,0,0,0,-0.0115405391069171,0,0,0,0,-0.082673046453509,0,0
X000983.SZ,0,0,0,0,0.0747825305109154,0,0,0,0,0,0,0,0.00481217254407921,0,0,0.00650894011293408,0,0,0,0,0,0,0,0,0,0,0,0,0.421390993049355,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0304433542914781,0.129709500171783,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00353016094318972,0,0
X601699.SH,0,0,0,0,0.35943561627164,0,0.224225431747715,0,0,0,0,0,0,0,0,0.0642168014292462,0,0,0,0,0,0,-0.0485009718268313,0,0,0,0,0.317618818330376,0,0,0,0,0,0,-0.0256854404806848,0,0,0.155285657216511,0,0,0,0,0,0,0,0,0,0,0,-0.0386987804626692,0,0.012377579711469,-0.0363322542563871,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.268987662004907,0,0,0.0890150234913912,-0.111749669099525,0,0,0,0,0,0,0,-0.0483790639648949,0.0376286527372398,0,0,0,0,0,0,0,0,0,0.24665274750637,-0.0623104877502032,0,0,0,0,0,0.145659325423669,0,0,0,0,0,-0.0520645287744571,0,0,-0.052376972260999,0.0352819970190331,-0.109780588183465,-0.145200398750305,0,0,-0.0139599218751499,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740787503216852,0,0,0,0,0,0,0.0870099852411746,0,0,0,0,0.0430851785381506,0,0,0,0,0,0,-0.0762587918550764,0,0,0,0,0.0211185765300684,0,0,0,0,0.0748349541697227,-0.0517830770745942,0,0,0,-0.0278488592204557,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.120349000765113,0,0,0,0,0,0.116632034189339,0,0,0,0,0,0,0,0.015869047706474,0,0.141157806551703,0,0,0,0,0,0,-3.46944695195361e-18,0.161151627429089,0,0,0,0,0.074994485485199,0,0,0,0,0.0556395891523884,0,0,0,0,0,0,0,0,0,-0.0924205089281403,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.252103671821283,0,0,0,0.137262371248534,0,0,0,0,0,0,0.0624541585111835,0.0217741365635632,0,0,0,0,0,0,0,0,0,0,0,0.221491560382846,0,0.0832216734402202,0.0654817605021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477869728191122,0,0,0,0.0196103911134158,0,0.437573071184577,0,0.104224046030441,0,0,0.0320960561218793,0,0,0.0444220400189306,0,0,0,0,0,0.0136334105910343,-0.0192375874991527,0,0,-0.0322001001523457,0,0
X600176.SH,0,0,0,0,0,0,0.154531203221675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132464417612145,0.564104084753258,0,0,0,0,0.133145401533692,0,0,0,0,0,0,0,0,0,0,0.0568676450534681,0,0,0,0,0,0.139596986466357,-0.254817884683827,0,0,0,0,0.0303798571640803,0,0,0,0.00648713139770846,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0342285085485796,0,0,0.0482926811676054,0.670984070773829,0,0,0,0,0,0,0,0,0,0.0162482965367497,0,0,0,0,1.73472347597681e-18,0,0.0612465248074927,0,0,0,0,0.00216723546111542,0,0,0,0,0.0698111612421486,0,0.0309467379213535,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.159593688313178,0,0,0,0,0,0,0,0.236805278956799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108087334542546,0,0.119195969839854,0,0,0,0.13432983975729,0,0,0,0,0,0,0,0,0,0.0754660093442075,0.107612634836747,0,0,0,0,0,0,0,0.0365897115240415,0,0,0,0,-0.0464042017418532,0,0
X600985.SH,0,0,0,0,0.065028547526082,0,0.0743916854424745,0,0,0,0,0,0.123635285000881,0,0,0,0,0,0.104782964480533,0,0,0,0,0,0,0.0271879227991102,0,0.0232864839291114,0.347465380834598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050238500762647,0,0,0,0,0,-0.0520481798076858,0,0,0,0,0,0
X601168.SH,0.0742834764552203,0,0,0,0,0,0,0,0,0,0,0,0.262944775845329,0,0,0,0.728780197875965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438210764703438,0.0288514202870743,0,0,0,0,0,0,0,0,0,0,0,0.119051738779674,0,0,0.0106645437566085,0,0.018902104790078,0,0,0,-0.048003368368204,0,0
X000877.SZ,0,0,0,0.0700357221631054,0,0,-0.0925597791491919,0,0,0,0,-0.251774369214701,0,0,0,0.0914006897395426,0,0,0,0,0,0,0,0,0,0.0705223356920845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485530072764757,0.0824346476038316,0,0.179022911279016,0,-0.0184591513576569,0,0,0,0,0,-0.00525376527570928,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292652775870657,0,0,0,0,0,0,0.257511235821298,0,0,0,0.0204242309369212,0.133839505294474,0,0,0,0,0,0.109465385510508,0.0399171289114518,0,0,0,0,0,0,0.0231703618849224,0,0,0,0,0.0209835073842612,0,0,0,0,-0.0155238035723742,0,0,0,0,-0.00780196309735963,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439633648931744,0,0,0.127366684286779,0,0,0,0,0,0,0,0.0830336157572241,0.302231499112997,0,0.149288103639239,0,0,0.126460283784007,0,0,0,0,0,0,0,0,-0.0467930379534578,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0226652589436004,0,0.0473273371481857,0.193888088083113,0,0.0380099319365223,0,0,0.305058057586313,0,0,0,0,0,0.0943970646084802,0,0,0,0,0,0,0,0,0,0,0,0,0.0530449534291116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118802238459185,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051132960502788,0,0,0,0,0,0,0,0,0.156667114941797,0,0.0370481671529968,0,0,0.0998224588111418,0.163450588479709,0,-4.33680868994202e-19,0,0,0,0.152320797122235,0,0,0,0,0.239871900017156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03538348948442,0,0
X000027.SZ,0,0,0,0,0.273272782272118,0,0.0243069550822764,0,-0.0558880813886708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444386494525049,0,0,0.0728773234575198,0,0.11046822824835,0,0,0,0,0,0,0,0,0.118621619778636,-0.00892985554267616,0,0.0313335467333035,0.0199424356197396,0.00581143258068605,0,0,-0.0103581564618189,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.223573903854235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209627307650255,0,0,0,0,0,0,0,0.0119066006611869,0,0,0,0,0,0,0.0689637817737332,0,0,0,0.183891930364145,0.134432129984636,0,0,0,0,0,0,0,0,0,0,0.0591347830612702,0,0,0,0,0.0260434708370455,0,0
X002271.SZ,0,0,0,0.0950236784153578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508279297406854,0,0,0,0.123362261998507,0,0,0,0,0,0,0,0.276458418063572,0.0975621374122205,0,0,0,0.331982675787246,0.00043509906525456,0,0,0,0,0,0,0,0.0791686095095586,0,0,0,0,-0.0617143021809983,0,0,0.103319978203704,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.218675786461281,0,0,0,0,0,-0.0428685248739454,0,-0.131067758482595,0,0,0,0,0,-0.097307061413606,0,0,0,0,0,0,0,-0.0476256303770282,0,0,0,0.522977584277469,0,0,0,0,0.0891845046045665,0,0,0,0,0,0,0,0,0,0.219000909321825,0,0,-0.00516702716610564,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.130466164847781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315781223278095,0,0,0,0.110355368548575,0,0,0,0,0,0,0.00778175246591213,0,0,0.0537990344790522,0,0.018078439646656,0,0,0,0,0,0,0.0831429593320468,0,0,0,0,0,0,0.00999747830192485,-0.172959012724705,0,0,0.0346254723521972,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249030702701643,0,0,0,0,0,0,0,0,0,0,0,0.0449997568168472,0.10521644112947,0,0,0,0,0,0.0203556264990558,0,0,0.0144242882428997,0.0589258648771645,0.0136317665535162,0,0,0,-0.0100979676012489,0,0,0,0,0.0683176510511687,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.569872718860626,0,0,0,0,0.153323063018548,0,0,0,-0.0378067194614284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130708834452105,0,0,0,0,0,0,0,0,0,0.313309976311101,0,0,0,-0.0151944199386905,-0.114329538565759,0.0959864721037253,0,0,0.0114937337198714,0,0
Slope,0,0,0,0,0.0561214360498919,0,0,0,0,0,0,0.00866558733371535,0,0,0,0,0,0,0,-0.0406992187081935,0,0,0,0,0,0,0,0,0,0,0.380035060189973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112383488569259,0,0,0,0,0.537991734411869,0,0,0,-0.184747953468911,0,-2.30539088411998
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374772078422501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247376466161222,0,0,-0.0955770861166393,0,0,0,0,0,0,-0.0204870691663852,0,0.0400047455649201,0,-0.0082370498679061,0,0,0,0.433466698277566,0,-0.0912999527759308,0,0,-0.0334921530608251,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324747030399767,0,0,0,0,0,0,0,0,0.00438786039439831,0,0,0,0,-0.0422606840492573,0,0,0,0,0,-0.0338901121153096,0,0,0,0,0,-0.203467834283577,0,0,0,0,0,0,-0.102535152672412,0,0,-0.0649381138604568,0,0,-0.0256306501307574,-0.0360974162303572,0,0,0,-0.0417049966621216,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0121280411964678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213546334091716,0,0,0,0,-0.0236900610064398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594912374076838,0,0.0699359178779498,0,0,0.00569894805867934,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225335753893231,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00225540391201984,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615544072837216,0,0,0,0,0,0,0,0,0,-0.00419492891912518,0,0,0,0,0,0,0,0,0,0,0.00400640485574177,0,0,0,0,0.0022970533477502,0.0232636110014814,0,0,0,0,-0.00298239067575196,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102300476290739,0.0277703028215542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176780559305732,0,0,-0.0173842057572854,0,-0.00993499181470781,0,0,0,0,0,0,0,0,-0.00676153990170539,-0.0799785661011268,0,0.0120611882176917,0,0,0.00664340849081046,0,0
