,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600176.SH,X600426.SH,X601600.SH,X600362.SH,X601898.SH,X600010.SH,X600801.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600111.SH,X000301.SZ,X600795.SH,X600688.SH,X002080.SZ,X600803.SH,X002466.SZ,X000932.SZ,X600027.SH,X600299.SH,X300037.SZ,X002075.SZ,X601992.SH,X600219.SH,X600486.SH,X601168.SH,X002353.SZ,X600315.SH,X000898.SZ,X000027.SZ,X600529.SH,X000723.SZ,X000883.SZ,X002409.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0491933032133592,-0.0127795927046566,0,0,0,0,-0.0380051933527335,0.00979436152529261,0.0420169236742101,0,0.0864225306989916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0463046678772949,0,0,0.0259899503249817,0,0,0,0,0,0,0,0,0,0,-0.0133027711239052,0,0,0,0.015693933135899,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0148950097522094,0,0,0.0328388771372897,0,0,0.0742983254981562,0,0,0,0,0,0,0,0,0,0,0,0.00248947630228419,0,0,0,0,0.0304268734043228,0,0,0,0.0774824117713679,0,0,0,-0.0120675638323559,0,0,0,0,0,0,0,0,-0.00435264270625076,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0157536689689026,0.0605989340312721,0,0,0,0.0377811534615999,0,0,0,0,0,0,0,0,0.183062661827785,0,0,0,0,0,0,0,0,0.00656483335303135,0.0129182786618506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268822206772535,0,0,0,0,0.0154043656272151,0,0
X600585.SH,0,0,0,0,0,0,0.212146337404904,0,0.025301549779715,0,0,-0.0522784153845977,0.0321611864135064,0,0,0.012395231904603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717819041823502,0,0,0,0,0,0,0,0,0.0185839089568037,-0.0399000575691118,0.0817605394801708,0,0,0,0,0,0,0,0,0.0015045856276061,0.0211923820879132,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.28577076635029,0,0,0,0,-0.134075804455165,0.0475985148616734,0,0,0.131070931095491,0,0,0,0,0,0,0,0,0,0.141632176117523,0,0,0,0,0,0.0835314079111034,0,0,0,0.177295114029343,0.0192813440403869,0,0,0,0,0.244767731233699,0,0,0,-0.207078231533919,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0200789847769774,0,0,0,0,0,0.130403623787809,0,0,0,0.0298657358783088,0,0,0,0,0,0,0,0,0,0.00142100262972212,0,0,0,0,0,0,0,0,0.0761047902100643,0.00710046629211793,0.0863768227828195,0.0996187948242934,0,0,0,0,0,0,0,0.0125072656389217,0.0337273755522553,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.175939627582097,0,0,0,0,0,0,0.0288502786739617,0,0,0,0,0,0,0,0.492367672005654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149955967170105,0,0,0,0.0150410865847371,0,0,0,0,0,0,0,0,-0.015991712413348,-0.0134985412906404,0,0,0,0.00206148746178697,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0678692222853118,0,0,0,0,0,-0.041833043287446,0,0,-0.0554925765865604,0.0573271668915571,0,0.159988579257564,0.0685009256596116,0,0,0,0,0,0,0,-0.149325319254148,0,-0.0225241098917634,0,0.349570273097881,0.0226101078662753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466810930466067,0.0996115176361861,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0626830973166878,0,0.0307170881131195,0,0,0.0935843900647603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922824602088662,0,0,0,0,0.0177290866373941,0.288480543209465,0,0,0,0.275461980494362,0,0,0,0,0.195651472101054,0,0,0,0,0,0,0,0,0,0,0.00125166022579031,0,0,0,0,-0.0423098822922833,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0854242549200795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782557143415425,0,0,0,0,0.0780155449309551,0,0,0,0,0,-0.0376783068284016,0,0,0,0,0.0570098053686383,0.0178401663139757,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.028509956816262,0,0,0,0.0561460966193891,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273143829016535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750309225347849,0,0,0,0,0.0961709282268712,0,0,0,0.174678900593225,-0.018774806822455,0,0.0898405546025939,0,0,0,0,0,0.0467183702445159,0,0,0,0.0191221806233886,0,0,0,0.0494074610759107,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.104640397769801,0.097365290988308,-0.0654786051768121,0,0,0,0,0,0,0.133680143165307,0,0,0,0,0,0,0,0,-0.0755901526936142,0,0,0,0,0,0,0.553882464404143,0.204118082198442,-0.0495077564141753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155410276496032,0,0,0,0,0.0256356036417453,0,0
X000786.SZ,0,0,0,0,0,0,0,0.00598273829323776,0,0,0.0357126552356008,0,0,0,0.0230570273073165,0.152544841676026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118668120134168,-0.0189414342670642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397194024536436,0,0,0,0,0,0.0304090923406099,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210532429671985,0,0,0,0,0,0.0234073683819588,0,0,0,0.125237713320007,0,-0.0108199410518963,0,0,-0.184165483968917,0.087668854277789,0.0874351688066858,0,0,0,-0.121294336230635,-0.0136118423771059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022947114930618,0,0,0,0,0.00982532138958246,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.116007777726233,-0.0625211663406605,0,0,0,0,0.447728809281681,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.22953862388799,0,0,0,0,0,0,0,0,0.0868243783914316,0,0,0.264882865517469,0,0,0,0,0,0,0,0,0,0.0429754324345948,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.26911260812359,0,0,0,0,0,0,0,0.154520719249749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11647542393116,-0.0604856095033871,0.0298667644949561,0,0,0,0,0,0,0,0,0,-0.0350843473901489,0,0,0,0.0953076154702817,0,0,0.0540534779064756,0,0,0,-0.0171173967979516,0,0,0,0.045298122911886,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0718617815739744,0.0569388396838783,0,0,0,0,0,0.0582733290576693,0,0,0.167255011103531,0,0.222870550140015,0,0,0,0,0,0,0,0,0,0,0,0.0115159128041326,0,0,0,0.0324548288836854,0,0,0.00382207800715084,0,0.0465592225029094,0,0,0,0,0,0,0,0,0,0,0,-0.0274460745585993,0,0,0,0.0102925809968094,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0819472590223374,0.00592375367409273,0,0,0,0,0,0,0,0,0,0.225131709933244,0.256386819503796,0,0,0,0,0,0.0710919575879795,0,0,0,0,0,0.0672179291916187,0,0,0.0361049591200617,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0556686973262487,0,0,0,-0.009789448637914,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958811219663114,0,0,0,0,0,0,0.238648135189082,0,0.0687523134540543,0.0192437742418386,0,0,0,0,0,0,0.0637714249203898,0,0,0,0,0,0,0.00875043133401858,0,0,0,0,0,0,0,0,0,0,0,0,0.0193809673051637,0,0,0,0,1.0842021724855e-19,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0801878572773647,0,0,-0.0337642545864918,0,0,0,0,0,0.110938270655962,0,0,0,0,0,0,0,0.12112536130108,0,0,0,0,0,0,0,0,0,0,0.0307254896634853,0,0,0,0,-0.0419630073881844,0,0.0280901988433527,0,0,0.0678152112736455,0.15725915695463,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,-0.0553145429741746,0,0,0.0379395003774802,0,0,0,0,0,0,0,0,0,0,-0.183334849082661,0,0,0,0.111686243605982,0,0,-0.0233736495606054,0,0,0,0,0.0176123659777836,0,0,0.122869566760469,0.0850738873536742,0,0,0,0,0,-0.0390657958197052,-0.0401244802278302,0,0,0.0856569165100674,0.111338248694946,0,0,0,0,4.33680868994202e-19,0.0304381640809123,0,0,0,0,0,0
