,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X000301.SZ,X600489.SH,X002466.SZ,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X002128.SZ,X000877.SZ,X600176.SH,X601699.SH,X000408.SZ,X000630.SZ,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X600157.SH,X002353.SZ,X000831.SZ,X600378.SH,X600995.SH,X002271.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.43894069027121,0,0,0,0.0792611100650387,0,0,0.0123464565656025,0,0,0,0,0.0869025561009806,0,0,0,0,0,0.123497155294231,0,0,0,0,0,0,0,0,0,0,0,0,0.0066125417082522,0,0,0,0.0444574564169707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372609350370953,0,0
X601088.SH,0,0,0,0,0.363320083866208,0,0,0,0,0.0172209282892274,0,0,0,0,0,-0.0192805196631293,0,-0.0180621332454229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518488151998441,0,0,0,0,0,0,0.0861978341387893,0,0,0,0,0,0,0,0,0,0,0,-0.00619068542269205,0,0,0,0,-0.0277067008693072,0,0
X600028.SH,0.435598103812705,0,0,0,0,0.05908138164067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244991512104263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507305044773826,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07086837167204,0,0.0277396109892955,0,0.00982640473000571,0,0.179427219830495,0,0,0,0,0,0,0,0.00424986743220342,0,0.118912243404945,0.0258182807201578,0,0,0.184568052208263,0,0,0,0,0,0,0.0941954960567306,0,0,0.00869063116102183,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.333519918116781,0.190339396527846,0,0,0,0,0,0.0447944804823626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988599425775158,0.137718146138633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346205784242429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022907911628101,0,0
X600188.SH,0,0,0,0,0.0398330030991514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365940665075688,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.379727604692823,0,0,0,0.121183696720209,0,0,0.0155592997636835,0,0.0823756993515475,0,0.105890850236538,0,0,0,0,0,0,0,0,0,-0.00782318472735381,0,0
X600019.SH,0.211683745987093,0.0464098319031867,0,0,0,0,0,0,0,0.201077439080845,0,0,0,0,0,0,0,0,0,0.0409350469008382,0,0,0,0,0.0949194831874796,0,0,0,0,0,0,0,0,0.158834628276911,0,0,0,0,0,0,0,0,0.061991441406956,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872476401143118,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289435393901281,0,0,0,0,0.152038781673418,0,0.194113030360776,0,0,-0.0276627563715963,0,0,0.100617046377251,0,0,0,0,0,0,0,0,0,0,0,0,-0.256301618541846,0,0.0803421644527916,0,0,0,-0.00255604138460653,0,0,0,-0.029269992517633,-8.67361737988404e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0452541429471806,-4.33680868994202e-19,0.00978980699063477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818867588855453,0,0,0.0292366119820856,0,0,0,0.0515167609525916,0,0,0,0,0,0.246233747042711,0,0,0,0,0,0.0543808909629129,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.0637357371837543,0,0,0,0,0.255380933372516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407161722152717,0,0.281980711170258,0,0,0,0,0,0,0,0.318679513354464,0,0,0,0,0,0,0,0,-0.18125101396842,0,0,0,6.93889390390723e-18,0,0,0,0,0.0113232694954302,0,0
X600886.SH,0,0.00534957725583618,0,0,0,0,0,0,0,0,0,0.0910756090121507,0,0,-0.0229703794029439,2.16840434497101e-19,0.491514093961603,0,0,0,0,0,0,0,0,0,0,0,0.0705692660827686,0,0,0,0.126622581836111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15559014924071,0,0,0,-0.0449376516042609,0,0,0,0,-0.0118947404858498,0,0
X600011.SH,0,0,0,0,0,0.0358126211264038,0.0105370739292271,0,0,0,0,0,0,0,0,0,0,0,0,0.0668653809400664,0,0,0,-6.93889390390723e-18,0,0,0.418415244403435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119278189811548,0,0,0,0,0.00031888747490719,0,0,0,-0.0282005184981853,0,0,0,0,-0.00542527226329281,0,0
X600547.SH,0,0,0,0,0,0,0.0389561106670238,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.546995694904491,0.0536133735552689,0,0,0,0,0,0,0,0,0,0,-0.0413143261995006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209447804701403,0,0,0,0,-0.00644185068510129,0,0
