,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X000708.SZ,X002460.SZ,X600010.SH,X000301.SZ,X600027.SH,X600362.SH,X000983.SZ,X600111.SH,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X000786.SZ,X601991.SH,X600985.SH,X600160.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000932.SZ,X000933.SZ,X600176.SH,X000807.SZ,X600348.SH,X600612.SH,X601168.SH,X600219.SH,X002128.SZ,X300037.SZ,X600157.SH,X000027.SZ,X600096.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0102727976242129,0,0,0,0,0,0,0,0,0.0157857307420355,0,0,0,-0.0359932561948323,0,0,0,0,0,0,0.159740650141609,-0.106660212423264,0,0,0,0,0,0,0,0.0100211564082928,0,0,0,0.0482933636046986,0,0,0,0,0,0.0191385171170899,0,0.221186705861526,0,0,0,0,0
X601600.SH,0.0669553603516192,0,0,0,0,0,0,0,0,0,0,0,0.0139845412690638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119961924990609,0,0,0,0.0811537183938146,0.104155736354307,0,-1.73472347597681e-18,0,0,0.188039292162829,0,0,0.213588645084947,0,0,0,0,0,0,0,0,-0.00827865585682073,0,0.0508204338110677,0,0,0,0,0
X600547.SH,0,0,0,0.0165563724306359,0.0565252254435432,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.588288137245192,0,0,0,0,0,0,0,0,0,0,0.0245543112672421,0,0.0966813986419978,0.00209670181499857,0,0,0,0,0,0,0,-0.0727787900404808,0,-0.00182111706830813,0,0,0,0,0,0
X600795.SH,0.0316962057023607,0,0,0,0.15909898148387,0,0,0,0,0.328050665143204,0,0,0,0,0,0,0,0,0,0,0,0.139866886769078,0,0,0,0,0,0,0,0,0.0433969783076636,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0320896634196086,0.0731613831412623,0,0,0,0,0,0,0,0,0,0,-0.00779212245455599,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105826570312064,0,0,0,0,0,0,0,0,0.314399141475907,0,0,0,0,0,0,0,0.0319274895358452,0.09971069130235,0,0,0,0,0,0.0942018731221498,0,0,0,0,0,0,0,0,0,0.0178047516050579,0,0,-0.00417253796517686,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589405786963391,0,0.748043673311878,0,0.268775255585534,0,0,0,0,0,-0.131085823050803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203921010100485,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0792581383540389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365307113455136,0,0,0,0,0,0,0,0,0,0,0,0,0.550533635208687,0,0,0,0,0,0,0,0,0.097819729370456,0,0,0,0,0,0,0,0,0,0,0.0194908174273625,-0.00999131545661547,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.079086985716612,0,0,0,0.243570328474936,0,0,0,-0.0949912058758736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127483378308879,0,0,0.153130221361211,0,0.139507972109387,0,0,0,0.0162301106498944,0,0,0,0,0,-0.0202286026163203,0.0369017388601895,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69610743772678,-0.0473879672721991,0,0,0,0,0,0,0,0,0,0,0.133416781825671,0,0,0,0,0,0.0438219476147442,0,0,0,0,0,0,-0.0354817325465416,0,0,0,0,0,0,0,0,0,0,-0.0087598972576884,-0.00425771257401515,0,0,0,0,0,0
X600010.SH,0,0,0,0.011899424142563,0,0,0,-0.0377270221607247,0,0,0,0,0,0,0,0.0703721166104629,0,0,0,0,0.108300146671986,0,0,0,0.347008399753685,0,0,0,0.026331908022644,0,0,0,0,0,0,0,0.0190020427420788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519487187798239,-0.0336764504941938,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0294544456996586,-0.063550147816885,0,0,0,0,0,-0.143175647495165,0,0,0,0.0499508144306311,0.0567166729149831,0,0.100337221146451,0,0,0,0,0,0,0,0,0,0,0.0386696721179401,0,0,0,0,0,0,0,0,0,0,0.064548947372306,0,0,0,0,0,0,0,0,0.169462142488803,0,0,0.0243249365222028,-0.00567387176269862,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.126525749392479,0,0.548493784706581,0,0,0.14566387582845,0,0,0,0,0,-0.228833819808472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218942887600951,0.0380693631859762,0,-0.0796096141889168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198450777833292,-1.0842021724855e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000953453399478098,0,0,0,0.0360270200779498,0,0,0,0,0,0,0,0,0,0,0.187419080779011,0.0419498453094834,0,0,0.41612354597651,0,0,0,0,0,0,0,0,-0.000450403481582801,0,0,0,0,0,0
X000983.SZ,0,0.0938740863363683,0,0,0.146572901056318,0.0233408200602412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193422727585795,0,0,0,0,0,0,0,0,0,0.206653712092186,0,0.00673000831313754,0,0,0,0.0645948504797463,0,0,0.0669032892494789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209658874558685,0.105165253614083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951258393144923,0,0,0,0.271033582857474,0,0,0,0,0,0,0,0,0,0,0,0,0.00276127712801753,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0355636160038541,0,0,0,0,0.241117704892014,0,0,0,0,0,0.00589431944631244,0,0,0,0.00178691435379461,0,0,0,0,-0.0438790242403504,0,0,0,0,0,0,0,-0.0950989755840268,0,0,0.280660430855028,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0293264901733535,-0.0359612241322893,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.151090990881811,0,0,0,0,0,0,0,0,0,0,0.000454226237025957,0,0.044933050522539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761649811064256,0,0.0927488024023622,0,0.162393338651519,0,0,0.134296851318483,0,0,0,0,0,0.0768847113701156,0,0,0,0,0.0180309669802934,0,0.0147620269689538,0,0,0,0,0,0
X600426.SH,0,0,0,0.0640152656250607,0,0,0,0,0,0,0,0,0.219218651637075,0,0,0,0,0,0.0311709661250907,0,0,0,0,0,0,0,0,0,0,0.0294298535958291,0,0,0,0.0453546997238043,0,0,0,0.145078389747867,0.101708076733636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122265943533353,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.54682283374284,0,0,0,0,0,0,0.0152869390487114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504687490660131,0,0,0,0,0.060775499011149,0,0,0,0,0,0,0,0,0,0,0,-0.00860941483619235,-6.7762635780344e-21,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0520012966824183,0,0.119421361379993,0,0,0,0,0,0,0,0,0,0,-0.0802941230068356,0,0,0,0,0,0,0,0,0,0,0.107619055106817,0,0,0,0,0,0.21906463801188,0,0,0,0,0.103172850670085,0,0,0.106708117928785,0,0,0,0,0,0,0,0,0,0.0658510906255787,-0.0378037315198302,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.112411017883027,0,0,0,0,0,0,0,0,0,0,0.0012293727841638,0,0,0,0,0,0,0,0.174330216181508,0,0,0,0,0,0,0,0,0,0.108963609009317,0.0486212222613778,0,0,0,0,0,0,0,0.0162762565629925,0,0,0.0267219625422557,0,0,-0.0186661652930103,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.111179749428656,0,0,0,0,0,0,0,0,0.148955856085216,0,0,0.542470411579676,0,0,0,-0.00797969246653511,0,0,0,0,0,-0.0574827612334514,0,0,-0.0633847378200334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247765482590748,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0315815652290026,0,0,0,-0.113647016218582,0,0,0,0,0,0,0,0,0,0,0,0,0.0387141759724717,0,0,0,0,0.0546460980322266,0,0,0.169941049924151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979247859618026,0.377098973358485,0,-0.032727577213101,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23972893482246,0,0,0,0.0553046473976247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183151982816379,0.0986015686085669,0.0181183199770873,0,0.00870927942098403,0,0,0,0.0857607270108201,0,0,0,0,0,-0.0156334953825549,0.034054347602822,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.334563690899818,0.0387812317364613,0,0,0.0353880506634715,0,0,0,0,0,0,0,0,0,0,0.0234572836933074,0,0,0.0572776760808296,0,0,0.104942872288275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747936857869994,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148149721438529,0,0,0.0893912924984263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282714094233982,0,0,0,0,0,0,0.121090162544354,0,0.0290955284749161,0,0,0,0,0,0.145721019242569,0,0,-0.00482604273358706,0,0,0,0,0,0,0
X000932.SZ,0,0,0.0217547360795591,0,0,0,0.111099208529131,0,0,0,0,0.0302697481852502,0,0,0.102114325786863,0,0,0.120746547058441,0,0,0,0,0,0,0,0,0.120787509574784,0,0,0.0770781793991057,0.0876583966413506,0,0,0,0,0,0,0,0,0,0,0.311629097634726,0,0,0,0.0301441079241991,0,0,0,0,0,0.00134832286158937,0,0.0726980083498181,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.0699584225653524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989324457969804,0,0.00593965896423501,0,0,0,0,0,0,0,0.590848808917923,0.0435475076964287,0,0,0,0,0,0,0,0,0,0,0.00321081628394307,0,0,0,0,0,0,0
X600176.SH,0.180774665223669,0,0,0,0,0.147980202618938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101322012893679,0,0.10807945158707,0.0612203730426989,0,0,0,0,0,0.353674738754623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514109388425254,0.0180926016638207,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.423843140033155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329658274908522,0,0,0.203719550698487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572427614378089,0,-0.0157393093883943,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.102629264308069,0.0690072357135418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124212675175382,0,0,0.245895749627647,0,0,0,0,0.000640419638164944,0.211973955989072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797624033653686,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.10061393449099,0,0,0,0,-0.0148824207098146,0,0.0441450751464613,-0.0184828704990714,0,0,0,0,0.182080892807221,0,0,0,0,0,0.0808745935546201,0,0,0,0.0849217286771602,0,0,0,0,0,0,0,0,0,0,0,0.441430764494947,0,0,0,0,0,0,-0.0290545564406166,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.282735400237717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344412873225033,0,0.097530960441611,0,0.0694119927176105,-2.16840434497101e-19,0,0,0.164405197239946,0,0,0,0,0.00923073839571662,0,0,0.129899186139957,0,0,-0.00781739237996353,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25856623057152,0,0.0147272689235768,0,0,0,0,0,0,0,0.127986848823306,0.0605497890616542,0,0,0.0440578750326885,0,0,0.0183506497609675,0.0417085117977451,0,2.16840434497101e-19,0,0,0,0,0,0.0167388323022335,0,0,0,0.00170478115088396,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177752196994555,0,0,0,0,0,0,0,0,0.0428824580822852,0.0508744586689588,0,0,0,0,0.0476632126446597,0.0731316209028885,0,0,0.0931242836175114,0,0,0,0,0,0,0,0,0,0,0,-0.00697581041145239,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0682276676661051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243539593168438,0,0,0.32304725163912,0,0,0,0,0,0.235688247521937,0,0,-0.0278966101674533,-0.0145119852625989,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.111523005782471,0,0,0,0,0,0,0,0,0,0,0.02665958679242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138344128847691,0.0924189873307683,0,0,0,0,0.0314757628060823,0,0,0,0.0717208307312265,0,0,0,0,0,0,0,0,0,0,0.00243741089522153,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766178986300427,0,0,0,0.224849672973563,0,0.211600069519123,0,0,0,0.0471137880043615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135699513150496,-0.00162816926787398,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270252023578944,0,0,0,0,0,0,0,0.0287433191198491,0.237044992229615,0,0,0,0,0,0,0,0.0335291199447157,0,0,0.0313432748646161,0.145375212024892,0.11170221805554,0,0,0.122318946771517,0,0,0,0,0.0312498682854995,0,0,0,0,0,0.0268598888636762,-0.0193456283249455,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068741966421524,0.140450665948354,0.133811804802909,0,0,0.0678008266550899,0,0,0,0,0.0489540612110502,0,0,0,0,0,0.163902669012689,0,0,0.00575906676357706,-0.00160185116729258,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104831437572434,0,0,0,-0.0673654206954644,0,0,0.0506478159953503,0,0,0,0,0,0.0611480600310858,0,0,0,0,0,0,-0.157922018209387,0,0,0,0,0,0,-0.135495657440696,0,0,0,0,0.0992390943369965,-0.139493202764465,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.752216753359343,0,0,-0.0923101831940202,0,0,0,0,0,0,0,0.423678653882761,0,0,0,0,0,0.0348349285384932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2769728191059,0,0,0,0.303551283550348,0,0,0.783316710423485,0,0,0,-2.71122399261455,0,0
TED,0,0,0,0.435594460649454,0,0,0,0,0,0.637334569504241,0,0,0,0,0,0.0638769861520999,-0.493847514442254,0,0,0,0,0,0,0,0,0,0.0276607237486995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520998848325938,0,0,-0.581007440611983,0,0,0,-0.39233550032144,1.21575259610121,0,0,0,0,0,0,0
RealEstate_excess,0.0486317054952517,0,0,0,0,0,0,0,0,0,0,0.349899253987827,0,0,0,0.00897188819886097,0,0,0,0,0,0,0,-0.0560971136548388,0,0,0,0,0,0,0,-0.0300416833797558,-0.139292222321728,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311778518821582,0,0,-0.000560924483459787,0,0,0.00113472217652992,-0.0134396629261556,0,0.745181218796506,0,0,0,0
MKreturn,0.164095932824027,-0.0573312934194989,0,0,0,0,0,0,0,0,0.00598339543517242,0,0,0,0,-0.0238150471060212,0,0,0,0.0910158714933222,0,-0.00798351005597506,0,0,0,0,0,0,0,0.0271121054153975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106486222496144,0,0,0,0,-0.0682653974348454,0.00882148141418106,-0.0122615749291407,0.362129186360308,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237148914482803,0,0,0,0,0,0,0,0.0010056982815503,0,0,0,0,1.32919941915215e-05,0,0,0,0,0,0.000676728347948365,0,0,0,0,0,0,0,0,0,0,0,0.00151172043862131,-0.00155927997352193,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176614158566218,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142514255699593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141006340919825,-0.106841134798114,0.15277330033905,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391869140753134,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225110843797573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551264222276559,0,-0.00615021643244064,0,0,0,0,0,0,0,0,0,0,0,-0.000346838727004575,0.00398941325427417,-0.00360309222936347,0,0,0.0527967007856102,0,0
