,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X600111.SH,X000301.SZ,X601898.SH,X002466.SZ,X000708.SZ,X601600.SH,X600010.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600886.SH,X600176.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X000825.SZ,X600803.SH,X000932.SZ,X300037.SZ,X601991.SH,X002080.SZ,X600795.SH,X000898.SZ,X000807.SZ,X000027.SZ,X600352.SH,X000830.SZ,X600489.SH,X002409.SZ,X000959.SZ,X600688.SH,X601699.SH,X600549.SH,X600399.SH,X002353.SZ,X600486.SH,X000012.SZ,X601168.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0188079091526142,0,0,0,0.0146378771126078,0,0,0,0,0,0,0,0,0,0.076476238213311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925185916204065,0.0806752495660618,0,0,0,0,0,0.0105428339619518,0,0,0.0115730085105854,0,0,0,0,0,0,0
X600028.SH,0.194180144503067,0,0,0,0,0,0.0483419962115208,0,0,-0.0150874584086747,0.0282567613004057,0,-0.0393182675889935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380962962128882,0,0,0,0,0,0.0167680252889109,0,0,0.0692102337655387,0,-0.0173261441391792,8.67361737988404e-19,0.131896019157512,0.0310521947760653,0,0,0,0,0,0,0,0,0,0.0469291660394483,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0530757001767811,0.164833495309641,0,0,0,0,0,0,0,0,0,0.324816442978967,0,0,0.0283193224147197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849360971725902,0,0,0,0,0,0,0.068772807281103,0,0.057679574940848,0,0,-0.0200277107248876,-0.00664598466513262,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.0198452395820123,0,0,0.0384006145834014,0.0494595435970918,0,0.224436552382732,0,0,0,0,0,0,0,0,0.00508171711264747,0,0,0,-0.043681107643689,0,0,0,0,0,0,0,0.0842518519637651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301729516970759,0.0160795389410359,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.00806331080756907,0,0.344379723911872,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.327243192553028,0.0107098199298695,0,0,0.0398782818526337,0.0824420703584175,0,0,0,0,0.00991635805675406,0,0,0,0,0.121975107760071,0,0,0,0.111508545611815,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.106971215165901,0,0,0,0.019192688589667,0,0,0,0,0,0,0,0,0.0570714468427365,0,0,0.0128953794975222,0,0,0,0,0,0,0.0209238602208786,0,0,0,-0.0909230050242661,0,0,0,0,0.0274018150655338,-0.0702093436722833,0,0.123762700921952,0,0,0,0,0,0.126947451079133,0,0,0,0,0.0521857441863877,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0614551557116044,0,0,-0.0784889743855276,0,0,0.030264284619753,0,0.0251371745119551,0,0,0,0,0,0,0,0,0,0,0.0627010369140854,0,0.150153161942822,0,0,0,0,0.239958949177063,0.0186373660896821,0.0229887249204971,0,0,0,0,0,0,0,0.0743360006567441,0.0266451325625326,0,0,0,0,0,0,0,0.0223481624716776,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0531436853307903,0,-0.141718042917835,0,0.168330298280012,0,0,0,0,0,0,0,0,0,0,0,0.0515357654543076,0,0,0,0.209578178028208,0,0,0,0,0,0,0,0,0,0,0,0,0.0454990037990324,0,0,0,0,0.107649192893766,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0280373282923625,0,0,0,0,0,0,0,0,-0.0274243529874243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561625180209329,0,0,0,0,0,0,0,0,0,0,0,0,0.0901730929439442,0,0,0,0,0,0.0746166319745866,0,0.0825967769121038,-0.0808815425674446,0,0,0,-0.00811706657715372,-0.00805873574031573,0,0,0,0,0,0
X600111.SH,0,0,0.0194091640086634,0,0,0,0,0,0,0,0,0,-0.00828537372196903,0,0,0.165201366772692,0,0,0,0,0,0,0,0,0,0,0.120093928707511,0,0,0.164470398693245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454559037839246,0,0,0,0,0,0,0,-0.0468520120847986,0,0,0,0,0,0,0
