,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X002460.SZ,X000786.SZ,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X600176.SH,X002271.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600489.SH,X600299.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X000792.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,-0.0669339415171897,0.233991387214502,0,0,0,0,0,0,-0.032940351557983,0,0,0.0277280587623001,0,0,0,0,0,0,0,0,0,0,0.0204931631513699,0,0,0,0,0,0,0,0.183237137807568,0,0,0,0.00843846655637281,0,0,0,0,0.247102180519715,0,0.221843979376154,0,1.0842021724855e-19,0,0,0,0,-0.014124078169903,0,0
X600801.SH,0,0,0,0.427242371470618,0,0,-0.0437380448422601,0.0851910713785939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813271158214996,0.0885903943251864,0,0,0.038359853119596,0,0,0,0.124222278252646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304470225229949,6.93889390390723e-18,0,0.0198554794811157,0.020738237149609,0,0,0,0.0361972223628175,0,0
X600795.SH,0,0,0.0275388638644025,0,0,0,-0.0865826575961244,0,-0.00528665851077541,0,0,0.00349699991827248,0,0,0,0,0.0444567189883725,0,0,0,0,0.0500287633210363,0.0365833806329364,-0.054820092322034,0.0186731249089636,0,0,0,0,0,0,0.108641384184621,0,0.0499419939735073,0,0,-0.0309030030391194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433841101799875,-0.00544403385393674,0,0,0,-0.0465353887428118,0,0
X601991.SH,0,0,0,0,0,0,-0.000346301605961831,0,0.0347602865547807,0,0,0,0,0,0,0,0,0,0,0,0,0.0781086240734124,0,0,0,0,0,0.11659442160094,0,0,0,0,0,0,0,0,0.0183494373568861,0,0,0,0,0,0,0,0,0,0,0,0,0.148508705888159,0,0,0.0548806485992326,0,0,0,0.0283971233664489,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134007903803159,0,0,0.305455401508903,0,0,0,0.0740641326363142,0,0,0,0,0,0,0.138605556439079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306817638743867,0,0,0,0,-0.0310325155029252,0,0
X600688.SH,0,0,0,0,0,0,-0.0208944945820295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889975853520759,0,0,0,0,-0.00121230593242156,0,0,0.0195791322207398,0,0.143016427056685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142688446743979,0.0159515205729506,0,0,0,0.0538456553131499,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1509706578576,0,0,0,0,0,0,0.0212803698694264,0,0,0,0,0.314373894457611,0.466827642954753,0.149202569323199,0.272241476797854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460060392384191,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.576932270426533,0,0,0,0,-0.0963953072785219,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0971009928322885,0,0,0,0.185381110346467,0.115568951225493,-0.030596082163253,0,0,0,0,-0.255821310242929,0,0,0,0,0,0,0,0,0,0,0,0.0268334953677559,0,0,-0.0288588350209194,-0.0341077262261592,0,0,0,-0.0545666796125473,0,0
X600111.SH,0,0,0,0,0,0,0.0824196536956978,0,0.0252219449120305,-0.0182199630504142,0,-0.0342636544049002,0,0,0.0821562029905871,0,0,0,0,0,0,0.210007502713971,0,0,0.163800959890944,0,0,0,0,0,0.0260188593293322,0.0576374058285839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139137420995008,0,0,0.0439032234153528,-0.0186236201283626,0,0,0,-0.0574077495629443,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0404147150232504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992813806665552,0,0,0,0,0.149040106644292,0.542578161048049,0,0,0,0.0912979714398993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158336618928928,0,0,0,0,0.0148809088300215,0,0
X600027.SH,0,0,0,0,0,0,0,0.410827927252104,0.0151715902227437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195511214079124,0,0,-0.0841269450040907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365253963599778,0,0,0,0,0,0,0.0272370370527465,0,0,0,-0.0208137002527928,0,0,0,-0.00485674544228437,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0332127166465956,0.0306178340232619,0,0,0,0,0.0516864345189124,0,0,0,0,0,0,0,0.196274497554448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174096513162576,0,-4.33680868994202e-19,0.00877404536114612,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0253799744570975,0,0,0,0,0,0,0,0,0,0,0,0,0.0387683706087141,0,0,0,0,0,0,0.0117500212881032,0,0,0.269729553940917,0.16897144336244,0.0368629315587437,0,0,0,0,0,0,0,-0.0705257961869699,0,0,0,0,0,0,0.0952462841212012,0.0294583232737938,0,0.0116032607664481,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.206060372521217,0,0.0569107967847859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485877614625008,0,0,0.105189802030594,0.102897643758871,0,-0.0191825486108555,0.0479374537556545,0.13437316872186,0,0,0.0994997278133198,0,0,0,0,0,0,0,-0.173726221802977,0,0,0,0,0,0,0,0,0,-0.0503747158330679,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.217736833714566,0,0,0.0210438086171134,0,0,0.221215461691777,0,0,0,0,0,0,0,0,0,0.783840594480425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134803219785627,0,0,0.00585023837304875,0,0,0,0,0.00973449058169345,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.16732931516978,0,0,-0.115356002141866,0,0,0,0,0,0,0,0.227581181811636,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0955776877376535,0,0,0,0,0,0,0.0994794511532837,0,0,0,0,0,0.226689897902526,0.220924681600001,0,0,0,0.0100591631237686,0,0,0,-0.0133207969756051,0,0
X600516.SH,0,0,0,0,0,0,0.116200111628611,0,0.0346469286180428,0,0,0.111258882978911,0,0,0,0,0,0,0,0,0,0.0811233427739512,0,0,0.139475893075424,0,0,0,0.0510985863139295,0,0,0,0,0,0,0,0.0673229989033482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.021794053839555,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0110497684912241,0,0.0314627779463089,0,0,0,0,0,0,0,0,0,0,-0.0281346833336814,0,0,0.0859227497949959,0,0,0.0339435009782333,0,-0.0170454471491743,0,0.0602592806454689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887959880076025,0,-0.0616307242810511,0,0,0,-0.0283365187199002,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,-0.178424161818008,0,0,0,0,0,0,0,0,0,0,0,0.141473097375623,0.230177381558836,0,0,0,0,0.27531305669011,0,0.120331410737839,0,0,0,0,0,0,0,0,0,0,0,-0.241307031752079,0,0.23070694995335,0,0,0,0.042413266642166,-0.142844739776491,0,0.0447974732786457,0.0427920342959525,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0379216738724326,0,-0.013529156334463,0,0,0,0,0,0,0,0.011134463889601,0,0,0,0,0,0,0,0.189862547471099,0,0,0.117994063430838,0.0780531754230457,0,0.0484031607035535,0,0,0.106021886432759,0,0,0,0,0,0,0,-0.0972606867817195,0,0,0,0,0,0,-0.071399251570345,0,0,-0.00714710243813451,0.0393324242261398,0,0,0,0.03239763074622,0,0
X600489.SH,0,0,0,0,0,0,0.25423153177173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169587440494173,0,0.152134972784665,0,0,0,0.0987867580843424,0.0540430459261746,0,0,0,-0.0504576905350582,0,0,0.0691762923319935,0,0,0,0,0.213921291708046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555930791587108,0,0
X600299.SH,0,0,0,-0.0221609495888537,0,0,0.0203883053881891,0,0,0,-0.169742369693263,0,0,0,0,0,0,0,0,0,0,-0.0173626152175045,-0.111116798011337,0,0,0.113182344084833,0,0.154012223600598,0,0,0,0.30119299826985,0,-0.253007548209079,0,0,0,0,0,0,0,0,0,0.129298581012078,0.169613470086362,0,0,0,0,0,0,0.0252016232711808,-0.0289445224451134,0,0,0,0,0,0
X000883.SZ,0,0,0,0.110938255498454,0,0,-0.0189359246948467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499354472049037,0,0,0,0,0,0,0,0.0922762330903406,0,0,0.0480498850838257,0,-0.0214306974365283,0,0,0,0,0,0,0,0,0,0,0,-0.00921853089396816,0,0,0.0233690037338217,-0.00226795040125858,0,0,0,-0.0195002436728478,0,0
X000709.SZ,0,0,0,0,0,0.0938228708876821,0,0,0,0,0.172178482419795,0.0182961220521906,0,0,0,0.0301670650677416,0.0670635762020855,0,0,0,0,0,0,0,0,0.0819414121859091,0,0,0,0.0167226816193349,0.0578114750506543,0.0278787997903861,0.133047920198361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234484101535424,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014919061778789,0,0,0,0,0,0,0,0,-0.0375523778575902,0,0,0,-0.00209150230425497,0.0498271146642346,0,0,-0.002876922799639,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,-0.0278870495542366,0.114682390537649,0.0464144106633697,0,0.000641868456885351,0,0,0,-0.0055815639164983,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044394263547454,0,0,0,0.0787856506430918,0,0.00383500124811219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722990525805149,0,0,0.0157286099732767,0,0,0,-0.0213938307056991,0,0
X600612.SH,0,0,0,0,0,0,0.326520300737217,0,0,0,0,0,0,0,0,0,0.0361605183194038,0,0,0,0,-0.0127258795907322,0,0,0,0.0735597645276242,0,0,0,-0.0557203128272395,0.081589415512987,0,0,0,-0.0498344474380124,0.0789425590545578,-0.0253340853062683,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.133888389484096,-0.0994688325547373,0,0,0,0,0.0490599977766328,0.0465492041946989,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0396253720694538,0,0,0,0,-0.0150153102244941,0,0,0.0414675787637807,0,0.0814277950972222,0,0,0,0,0,0,0,0.0604325349458995,-0.159077776583655,0,0,0,0.00741151350562906,0,0.228538350788678,0,0,0,0,0,0,0,0,0,0,0,0.119567150502564,0,0,-0.00627190774918312,0,0,0,0,-0.00318295755144296,0,0
X000027.SZ,0,0,0,0,0,0,0.00970402801518158,0,0,0,0,0.0997260449737643,0,0,0,0,0.0147827285442369,0,0,0,0,0,0,0,0,0,0.196907521997788,0,0,-0.0170246546522172,0,0,0,0.0257845313880237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132666604066868,0,0.0243757667056869,0,0,0,0,-0.0230263419614936,0,0
X000553.SZ,0,0,0.00468232802309599,0,0,0,-0.106366314306044,0,-0.0256373907654756,0.0274273097144612,0,0,0,0,0,0,0.117837038110825,0,0,0,0,0,0,-0.0137869319768779,0,0,0,0,0,-0.00359174969380257,0.0311810474698075,0,0,0,0,0,0.270453007540994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153049559923051,0,0,0,0.00798525267638486,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147337380609672,0,0,0.0238874333606675,0,0,0,0,0,0,0,0,0,0,0.0701996286280099,0,0.0443282992633602,0,0.0543051363259531,0.00405407352580349,0,0,0.0403230655213645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828202231843758,0.0120010667605511,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0485390663191209,0,0,0,0.023559762235904,0,0,0,0,0,0,0,0,0.0256966454926536,0,0,0,0,0.0185532949138742,0,0,0,0.060630402120253,0,0,0.132344191153103,0.188542441118486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133385410035615,0,0.0259690999553145,-0.000733887172908833,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0159248814625258,0,0,0,0,0.128932573264307,0,0,0,0,0,0.0896491155652581,0,0,0.109591126622025,0,0,0.0791183687866936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264318824751559,0.00576683116581972,0,0,0,0.00252007642603427,0,0
X000792.SZ,0,0,0,0,0,0,0.181396100919591,-0.219824186745757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104221363712745,0,0,0,0,0,0,0.0926541842234065,0.0670913916191738,0,0,0.0853394230377097,0,0,0,0,0,0,0,0.056310032801896,0,0,0,0,0,0,0,0,-0.553280289280316,-0.00451342901390015,0.0856535925159759,0,0,0,0.0105285421034135,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.140590147157841,0,0,0,0,0.230373102228372,0.103644623680818,0,0,0,0,0,0,0,0.00374973007469974,0,0.307320396063455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459110387419122,0.073445716349282,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.207962753453165,0,0,0,0,0,0,-0.0475401456469808,0,0,0,0,0,0,0,0,0,-0.0146418161271389,0,-0.0440697407910648,0.0384266200511162,0,0,0,0,0,0.0240240779573437,0,0,0.00622754227288574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110086446911287,0,0,0,-0.0269775420328923,0,0,0,-0.00887602799192143,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130793285283699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33543184383707,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.22235505651205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841899646396,0.268995390347859,0,0,-0.414445590307557,0,0,-0.168426244906945,0,-0.177023407698131,0,0.344030706652976,0,0,0,0,0,0.163779904234133,0,0,0,0,0,0,-0.195361012251955,0,-0.85048333886851,0.0745076335640524,0,0,0,0,-1.35932978981511,0,0
RealEstate_excess,0,0,0,0,0,0,0.0871026639628934,0,0,0,0,0.104989065034601,0,0,0,0,0,0,0,0,0,0,0.0482087199087697,0,-0.00291588520107671,0,0,-0.0320878207554084,0,0,-0.100370992714721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381560008440842,-0.00815212546088836,0.0097579870990041,0,0,0,-0.00155046607088845,0,0
MKreturn,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0388882011524707,0,0,0,-0.0126165991116155,0,0,0,0,0,0.0384398498549708,0,0,0,0,0,0,0,0,0,0,0,0,0.0151022710981292,0,-0.0923737052512403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913526875529306,0.0239952186000057,0,0,0,-0.0186422450088489,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402200697477296,0,0,0,0.00424532907984931,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.108415771856171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566930291242985,0,0,0,0,0.133850992549061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102310236208088,0,0,0.110400683421793,-0.550072684138449,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00757414288637771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167726185936098,0.00776838203390664,0,0,0,0,0,0,0,0.000352784360968029,0,0,0,0.00723273752676763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269171036736163,0,0.00458281218799623,-0.00600560764600652,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107261601243529,0,0,0,0,0,0
