,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X601600.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X000807.SZ,X000408.SZ,X600378.SH,X600219.SH,X000723.SZ,X600489.SH,X600096.SH,X000831.SZ,X000933.SZ,X002080.SZ,X600348.SH,X000932.SZ,X600801.SH,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.169293906052969,0,0,0,0,0,0,0,0,0,0.00291421880935362,0,0,0,0,0.133382382716708,0.0286500096680725,0,0,0.0329801314993461,0,0,0,0,0.0552680697751519,0,0,0,0,2.71050543121376e-20,0,0,0,-0.0322789971810344,0,0,0,0,0,0,0,0,0,0,0,0,0.0278734708155665,0,0,0,0,0.0111067820944481,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0340193290309993,0,0,0,0.00571841414113192,0,0.222701267488106,0,0,0,0,0.0237990197943169,0,0.0251271071778699,0,0,0,0,0,0,0,0,0,0,0,0.0500312704830871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423279807801938,0.00935056965446987,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0410099065879449,0,0,0,0,0,0.0447554921797962,0.127133754421127,0,0,0,0,0,0,0.0298356433755622,0,0,0,0,0,0,0,0.120886925903042,0,0,0.077599105505939,0,0.0370416869967897,0,0,0,0,0,-0.011424764925009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065415824917591,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0496735531976757,0,-0.0845477190920978,0,0,0.0557735511851841,0.0765732470223928,0,0,0,0,0.066192566091314,0.105527147224439,0,0,0,0,0,0,0,0,0,0,0.213699211850991,0,0,0,0,0,0,0,0,0,0,0,0.0850485295868005,-0.129668429089431,0,0,0,0,0,0.0490951916023858,0.0109539530642225,-0.0120620600566879,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.223256046538966,0,0,0,0,0,0,0.0144007718327952,0,0,0,0.0581953634039841,0.065659989022145,0,0.156416233706465,0,0,0,0.0890337012381048,0,0,0,0,0,0,0,0,0,0,0,0.00505172093310747,0,0.178729556341964,0,0.139952471729893,0,0,0,0,-0.0611029019175179,0,0.0113538362449565,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417672063792476,0,0,0,0,0,0,0.353123559654895,0,0,0,0.0228712699305725,0.0056048568087627,0,0,0,0,0,0.116589360539025,0,0,0,0,0,0,0,0,0,0,0,0.120528259828035,0,0,0,0.135651591602431,0,0,0,0,0.0052223987428083,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00784624660378044,0,0,0,0.579973017487278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019359521899094,0,0,0,0,0.0862155277554562,0,0,0,0,0,0,0,0,0.0770586429114382,0,0,0,0,0,0.00479255134607922,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.281480806855944,0,0.0916387068639667,0,0,0,0,0,0,0,0,0,0,0,0.257222341551519,0,0,0,0,0,0,0,0,0,0,0,0,0.02208800163661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163559120527174,0,0.00561448397042657,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0292190306452965,0,0.531740253099519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108459719837297,0,0,0,0,0,0,0.0651225890047563,0,0.017487032535605,0,0,0,0,0,0,0.141974043158612,0,0,0,0,0,0,0,0.0117548277012356,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345107546624944,0,0,0.250292062662358,0,0.173712771893827,0.021509428147907,0.105857587712987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125625889853184,0,0,0,0,0,-0.00823349903466641,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022728894423408,0,-4.33680868994202e-19,0,0,0.0326601264670768,0,0,0.698136723322798,0.120599388232569,0,0,0,-0.0139177751270257,-0.0763850437006974,0,0,0.245160752182039,0,0,0,0,-0.0443537016255423,0,0,0,0,0,0,0,0,0,0.0152083204905636,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.265211373579788,0,0,0,0,0,0,0,0,0,0,0,0.0519637886547244,0,0,0,0,0,0,0,0,0.0738278041649942,0.0670884037829557,0,0.00766300144578876,0,0.0651333726328848,0,0,0.122042925052623,0,0,0,0,0,0,0,0,0.0292881603012832,0.0864932596461812,0,0.0382343763092242,0,0,0,0,0,0,-0.00970958597602885,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0250776444002198,0,0,0,0,0.044741351752988,0,0,0.154330369388905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239543695037863,0,0,0,0,0,0,0,0.0479640688726315,0.204228190562685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163391430438532,0,0,0,0,0,0,0,0,0,0,0,0,-0.032911787390772,0,0,0,0,0.124447152895282,0,0,0,0,0,0,0,0.303095295767139,0,0,0,0.256834327793378,0,0,0,0,-0.156676709699682,0.0566842937296439,0,0,0,0,0,0,0
