,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600362.SH,X600111.SH,X600157.SH,X600027.SH,X600489.SH,X600886.SH,X601992.SH,X600623.SH,X002466.SZ,X600299.SH,X300072.SZ,X600309.SH,X000792.SZ,X600660.SH,X601158.SH,X002075.SZ,X000723.SZ,X600583.SH,X000408.SZ,X600549.SH,X600352.SH,X000898.SZ,X000709.SZ,X000883.SZ,X000983.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X002460.SZ,X000060.SZ,X000630.SZ,X000012.SZ,X002407.SZ,X600021.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156053608482619,-0.00279052609294441,0,0,0,0,0,0,0.113189261585065,0,0,0,0,0,0,0,0,0.454513966154607,0,0,0,0,-0.0109343488257631,0.033286252733421,0,0,0,0,0.198190288178459,0,0.0175126848248723,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715546985596207,0,0,0,0,0,0,0,0,0,0,0.0414203205487798,0,0,0.0228898928281663,0,0,0.196461036634554,0.0314606073134959,0,0,0,0,0,0,0,0,0,0,0.176925915223726,0,0.0302965102045038,0,0,0.0727327857654259,0,-0.0169406141038249,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.124665751398055,0,0,0,0,0,0.0422260105677307,0,0,0,0,0,0,0,0,0,0,0,0.0339506285208438,0,0,0.0559112886295489,0,0,0,0,0,0,0,0,0,0,0,0.00931753471025592,0.0562834336093541,0,0,0,0,0,0,0,0,0,0.0451770277004354,0,0,0.0170601139238061,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0845776164184801,0,0,0,0.0870528797202276,-0.00991287498801031,0,0,0,0,0,0.0138233556034538,0.0206898708305304,0,0,0,0,0.00605473272078375,0,0,0.0737826129553737,0,0,0,0,0,0,0,0,0.035093526280213,0,0,0,0,0.0601506911629201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338822245232045,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.103376201953101,0,0,0,0,0,0,0,0.0747040194258236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143643976075817,0,0,0,0,0,0.0246590406425598,0.273509075257874,0,0,0,0.0389980261318064,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.161483568687031,0,0,0,0,0.0603647915146182,0.252601672782739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272893378253977,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.103624761052315,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.138690981868287,0,0.0700480851405036,0,0,0,0,0.0560520637016811,0,0,0,0,0,0,0.0520901918524842,0,0.0911006738548799,0,0,0,0,0.0259161861816505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192110151731983,0,0,0.0303652380674434,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0120955279254561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135973551009288,0,0.0621462477786578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200847732837205,0.0421294127005945,0,0,0,0,0.0960951837302197,0,0,0.0117231282671673,0,0,0,0,0,0
X600489.SH,0,0,-0.126219762439254,0,0,0,0,0,0,0.688630945809137,0,0,0,0,0.157283762721672,0,0,0,0,0,0,0,-0.041512679721912,0,0,0,0,0,0,0,0,0,-0.0446250225072715,-0.0460627255943166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357407570578779,0,0,0,0.00280570630610381,0.154855995458176,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0466849540242205,0,0,0,-0.0615424230412075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515426011184305,0.116091836932147,-0.0369497216048783,0,0,0,0.0723255395106091,0,0,0,0,0,0,0,0,0,0.0187436610025918,0,0,0,0,0,0,0,0,0.057443456271729,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.10958928290609,0,0,0,0,0,0,0,0,0,0,0,0,0.152209098881282,0,0,0.0559670782625139,0.0631794216329984,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.110505501631287,0,0,0.11676116743636,0,0,0,0,0,0,0,0,0,0,0.051687478687767,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.24617673291545,0,0.11457815361103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308491519467702,0,0,0.16093239703063,0,0,0.406351040937533,0,0,0,0,0,0,0,0,0.105586004222555,0,0.037038645793905,0,0,0,0,0,0,0,-0.119965422797351,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0188124736602222,0.0671041055670963,0,0,0,0,0,0,0,0,0,0,0,0.0880509892542777,0,0.0021195988122137,0.0130773123191924,0,0.0754018698066884,0,0,0,0,0,0,-0.104923621978697,0,0,0,0,0,0,0,0,0,0.580810429452316,0,0,0,0.367596076422047,0,0,0,-0.0165363027915381,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.117840284512607,0,0,0,0,0,0.0246989447514297,0,0,0,0,0.0641307418235819,0,0,0,0.128434751856381,0,0,0,0,0,0,0.0560789620282709,0,0,0,0,0,0,0,0,0,0,0,0.183704977534389,0,0,0,0,0,0,0.0110069039975002,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463732538185511,0.164541455038721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.2083983398978,0,0,0,0,0.267419984143691,0,0,0,0,0,0,0,-0.00490316083432116,0,0,0,0,0.042386969357711,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.00262498616227739,0.0902957736291329,0,0,0,0,0,0,0,-0.00541132631113704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032793866742996,0,0,0,0,0,0.264111438918942,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.00894653798645602,0,0,0,0,0,0,0,0,0,0,0.168622718340342,0,0.129381645104545,0,0,0,0,0,0,0.067119403916033,0,0,0.117399518353546,0,0,0,0,0,0.0665400684771631,0,0,0.114357582688518,0,0.164450228594253,0,0,0.0952806329916256,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0103070392575428,0,0,0,0,0,0,0,-0.0116394952521557,0,0,0,0,0,0.0265414765195859,0,0,0,0,0,0,0,0,0.0423819607974395,0,0,0,0,0.0155541506803357,0,0,0,0,-8.67361737988404e-19,0,0,0.111167029111347,0,0,0.0432611597110124,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0467154940341337,0,0,0,0,0.0539487748593779,0,0,0,0,0,0.069769181811591,0,0,0.0553069634233493,0,0,0,0,-8.67361737988404e-19,0,0,0.0690608117386471,0.110884243801427,0.102135792277341,0,0,0,0,0,0,0,0,0,0.091439695777171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0992301713717564,0,0,0,0,0,0,0,0,0,0,0,0.148347430011246,0,0,0,-0.0421364719373521,0,0.381524103553187,0,0.110614446514376,0,0.11179050206836,0.461110812122818,0,0.181897279775112,0,0,0,0,0,-0.281454457247564,0,-0.262927242358389,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0172164916381934,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223574764007569,0.0523669279757511,0,0,0,0,-0.0937633558635379,0.0104152641921231,0,-0.0314627304141695,0.309396332982538,0.0739827173947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915319029670525,0.136178971069436,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.282550590935235,0,0,0,0,0,0,0,0.173228305854827,0,0,0,0,0.0230724584734518,0,0,0.0182831084598596,0,0,0,0,0.0143534582839292,0,0,0,0,0,0,0,0,0,0.059636206246541,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0293596012754408,0.014672213833263,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0249696758956146,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.106366640691336,0,0,0.292516666288038,0,0,0,0,0,0,-0.0700386044311402,0,0.119585477835534,0.210094369878085,0,0,-0.345901983502834,0,0.0483740787687952,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0356867755152186,0,0,0,0,0,0.582243233586138,0,0,0,0,0,0.0463557927382606,0,0,0,0,0.236486480959335,0,0,0.0227114267992704,0,0,0.0803361880273574,0,0,0,0,0,0,0,0,0,0,0.0757824857693682,0.0227632542011398,0,0,0,0,0,0,0.0255501133242182,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.115308681876651,0,0,0,0,0,0,0,0,0,0,0.144844253209515,0,0,0.127564952752517,0,0,0,0,0,0,0,0.144500852473089,0.011121443046065,0,0,0,0,0,0,0,0,0,0,0.120813550182416,0,0,0,0,0.0572161584358521,0,0,0.0176083262493864,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0834883802183477,0.125381614467548,0,0,0,0.0445278788690818,0,0,0,0,0,0.014030658303795,0,0,0.0305884668050462,0,0.108536154860477,0,0,0,0,0,0,0.00550125392563302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125885824482142,0,0,0.0328006979319218,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0048953729617,0.00166007601934421,0,0,0,0,0,0.0450652039990669,0,0,0,0,0,0.104660007657415,0,0.0442854906852,0.102691971580287,0,0,0,0,0,0,0,0,0,0.0206288209068279,0,0,0,0.222180115614447,0,0,0,0,0,0,0,0,0,0,0.0779193923205177,0,0,0.0234743791494113,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0348079789034796,0,0,0,0,0,0,0,0,0.0114580950807831,0,0,0,0,0.0458053853206006,0,0,0.151252952039119,0,0,0,0,0.0147438009089013,0.141250256361755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140075619029411,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.529587445541775,0,0,0,0,0,0,0,0,0,0,0,-0.0227908390530408,0,0,0,0.15429956442585,0,0,-3.46944695195361e-18,0,0,0,0.0542462919262976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31082798889373,0,0.000230173413697099,0.0203724778993222,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.265706425664388,0,0,-0.029725409522853,0,0,0,0,0,0,0,-0.0187516351915344,0,0,0.0616940876744322,0,0,0.31457158818729,0,0.119931464584431,0,0,-0.132238083328518,0,0,0.006524317394052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742482253102705,0,0,0,0,-0.0111300716368579,0.0985259158179896,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0753357794905907,-0.00123764288953221,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0411930199991951,0,0,0,0.113703469961204,0,0.0511511055791099,0,0,0,0,0,0,0.111148779075973,0,0,0,0,0.0176148948534514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0.274582147574788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593989104093514,0,0,0,0,0.0720562313078856,0,0,0,0,0,0.15078777138868,0,0,0.017240545492306,0,0,0,0.0326452940149031,0,0,0,0.0237408949073638,0,0,0.0506794741863155,0,0,0,0,0,0.0509410689147127,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0465474401016674,-0.00384098747886524,0,0,0,0,0,0.0258007693635914,0,0,0,0,0,0,0,0,0.065095223359957,0,0.0943856014432733,0,0,0,0,0,0.000433716033887654,0.018790710060911,0,0,0,0,0.162752618457539,0,0,0.0585300225319032,0,0.00683254910801772,0,0,0,0,0,0.0121223027748116,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741750351766596,0,0,0,0,0,0.462699727274234,0,0.292231356777442,0.0183199546177743,0.185517940789535,0,0,-0.133806878051967,0,0,0,0.135124204969338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35129912969471,0,0,0,0.052293498475628,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0488270127048458,0,0,0.0270338147384688,0,0,0,0,0.195135987261325,0,0,0,0,0,0.0503711741940182,0,0.0439071695826519,0,0,0,0,0,0.0595440574930457,0,0,0.139600473790692,0.145209426754554,0,0,0,0,0,0,0,0,0,0,0,0,0.0771673598645479,0,0,0.0425395157076933,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545253865804026,0,0,0,0,0,0,0,0,0,0,0,0.0143399077841556,0,0,0,0,0,0.0252622484248699,0,0,0,0,0,0.0670932141260004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0.0316574270131606,0,0,0,0,0,0.0867728893561164,0,0,0,0,0.117536569628573,0,0,0.0298196511922505,0,0.148263470984183,0,0,0.0611921356528534,0,0,0,0.00554632867034719,0,0,0,0,0,0,0,0,0,0.0626511810694784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316645654530757,0,0,0,0,0,0,0,0,0,0.054354457714104,0,0,0,0,0,0,0,0,0,0,0.347279194366112,0,0,0,0,0,0,0,-0.0172826481222302,0.0575928070425409,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.083123093764166,0,0,0.0422600006892579,0,0,0,0,0,0,0,0,0,0,0.0192180087802585,0,0,0.143207733991947,0,0,0,0,0.0189594955830203,0,0,0,0.00644279253743644,0.0902501271838987,0,0,0,0,0.0455990451007271,0,0,0,0.0310529355287919,0,0,0,0,0,0,0,0.0369084131114568,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,-0.0461049069002066,0.0961138980767635,0,0,0,0,0,0.185550906635682,0,0,0,0,0,0.0325425964824704,0,0,0.0217104502030343,0,0,0,0,0,0,0,0.0126287889287259,0,0,0,0,0.416030750669065,0,0,0,0,0.0590057926187358,0.149840421097866,0,0,0,0,0,0,0,0.0316300043388367,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756732374802389,0,0,0,0,0,0,0,0,0,0,-0.0371579678212874,0,0.0116023759192063,0,0,0,0.0332950204358822,-0.0633636800050424,0,0,0,0,0,0,0,0.0264981784235101,-0.0581408947222864,0,0,0.00432827191095016,0.04808285272679,0,0,0,0,-0.0190965250581416,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125353645003071,0,0,0,0,0,0,0.340977910713717,0,0,0,0,0,0,0.0955915019314955,0,0,-0.101245385364277,0,0,0,-0.280547373871678,0,0,0,0,0,0,0,0,0,0,0,0,0.317762040700102,0,0,0,-1.75722607282411,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0349938935156454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133071199775994,0,0,0,0,-0.027085503172706,0,0,0,0,0.0468600289017424,0.168146682203357,0,0,0,0,0.256346554915696,0,0,0.0057951022247051,0,0,0,0.381040543182019,0,0,0.0828949093501711,0,1.00615039067788,0,0
RealEstate_excess,0,0,0,0,-0.126530007204395,0,0,0,0,0.0151123780895174,0,0,0,0,-0.00855547637453103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903582363600363,0,0,0.109719956918089,-0.13948953542895,0.0176561208153221,0,0,0,0.00138969121746045,-0.108368807530339,0,0,0.000250193403993247,0,0,0.262793672193104,0,0,0,0
MKreturn,0,0,0,0,0,0.071342745330629,0,-0.207569069110295,0,0.0314429702494947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621707285397035,0,0,0,0,0,0.0044491280081614,0,0,0,0.101313012285458,0,0,0,0,0.0118417361726642,-0.0669383656331515,0,0.0583518062605612,0,0.0168856911315624,0,0,0,0,0,0,0,0.0199176674431406,0.0577172371830245,0.397299124616283,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645571869483312,0,0,0,0,0,0,0,-0.000757905651627539,0,0.00148567178556543,0,0,-0.000696872946067236,0,0,0,0,2.71050543121376e-20,1.0842021724855e-19,0,0,0,-0.0558119036440127,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214677493024146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191861527525136,0,-0.0711417121124014,0.100321067987839,0,0,0,0,-0.843572023172516,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0104615030937761,0,0,0,0,0,0,0,0,0,0,0,0,0.0207900753295058,0,0,0,-0.00682741863146303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758040748982552,0,0,0,0,0,0,0,0.00667000365886482,0,0,0,0,-0.267399341703744,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619249765471274,0,0,0,0,0,0,0,0,0.0111834629600435,-0.00787742058419539,0,0,0,0,0,0,0,0,0,0,0,-0.00262962838943651,0,0,-0.00473239241664164,0,0,0,0,-0.000707302183861253,0.0351387570954337,0,0,0,0.107328413345885,0,0
