,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X002271.SZ,X600886.SH,X600795.SH,X000877.SZ,X601600.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X000629.SZ,X000408.SZ,X600160.SH,X000786.SZ,X000723.SZ,X002080.SZ,X600219.SH,X600348.SH,X600096.SH,X600489.SH,X600995.SH,X600378.SH,X000933.SZ,X000807.SZ,X600157.SH,X600688.SH,X600985.SH,X600141.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.598302258542262,0,0,0,0,0,0,0.215923929292761,0,0,0,0.017719911892779,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124596565174369,0,0,0.0219003379774972,0.0326941845974736,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0606891300333468,0,0,0,0,0,0,0,-0.00536663127230765,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.363014395099625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078247081865911,0,0.0345555851083177,0.153212570284492,0.0100475528420954,0,0,0,0.0344870175079576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739943320038452,0,-0.021487765654276,0,0,0,0,0,0,0,0,0
X600028.SH,0.583202825695938,0,0,0,0,0,0,0,0.0104337616588031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363769412956352,0,0,0,0,0.0707142829306243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.014546617718994,0,0,0,0,0,0,0,0,0,0.105800495729501,0,0,0,0,0,0.187947543919115,0,0,0.0209112612946221,0.050654828493127,0.0661523081264743,0,0,0,0,0,0.123904013143544,0,0,0,-0.259576198898875,0,0,0,0,0,0,0,0,0.0419969633300148,0,0,0,-0.000832570078180899,0,0,0,0,0,0,0
X600188.SH,0,0.467559925691846,0,0,0,-0.0656538857868627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028438676372166,0.0218579122791369,0.147854776143832,0,0,0,0,0,0,0,0.0807891211070309,0,0,0,0,0.233810920160926,0,0,0,0,0,0,0,0,0.0470755504542664,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.185900533068164,0.155475500737621,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115341472282555,0,0,0,0,0.013884898326421,0,0,0,0,0.0120807709596092,0,0,0.119823278690673,0,0,0,0,0.0140446453830538,0,0,0.0144663368260518,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0487439705741272,0,0,0,0,0,0,0.146612484644925,0,0,0,0,0,0,0,0,0,0,0,-0.0227874758587917,0,0.0516439301293908,0,0,0.102710771244844,0,0.451810439087637,0,0,0,0,0,0,0,0,0,0,0,0,0.0376060349183599,0,0,0,-0.00904336234667933,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.324197917368253,0,0,0,0,0,0.0374502985359299,0,0,0,0,-0.0556676856358683,0,0.0676377200808956,0,0,0,0,0,0,0,0,0.0674165026432865,0.00465508466252204,0,0,0.0271029273086112,0.386219266876599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220715355106437,0.0640358536325848,0,-0.00781417833240789,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.161761644043317,0,0,0,0,0,0,0,0.171123537803012,0,0,0,0,0,0,0,0.0540123109213372,0,0,0,0,0,0,0,0,0,0.116565300512264,0.212895964956917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153243124566808,0,0.0221742940779364,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0853148595784418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525776935005889,0.173849344043506,0,0.367156047632969,0,0,0,0,0,0,0,0,0,0,0,0,0.0914229042542268,0,0,0,0,0,-0.025890318818306,0,-0.0293102171645572,0,0,0,0,0,0,0
X600019.SH,0.157764832713923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060037945025755,0.223289670171916,0,0,0,0,0,0,0,0,-0.0199310151782883,0,0,0.145466007327022,0,0,0,-0.0357231520904738,0,0,-0.0366088850492588,0,0,0,0,0,0,0,-0.00885639366199708,0,-0.00903769067192079,0.0238012591709963,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000673107312622616,0,0.134743715872809,0,0,0,0,0,0.237856680889914,-0.0625388796821432,0.168739198583442,0.152227067405132,0,0,0,0.0748568508810045,0,0,0.22849013613543,0,0,0,0,0,0,-0.31362513880122,0,0,0,0,0,0,0,-0.00181246990873821,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0295762376953816,0.145673983145066,0,0,-0.030005667105847,0,0,0,0.117389245427256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210682024499305,0,0,0,0,0,0,0,0,0,0.154670436705475,0,0,0.0388312693172069,0,0,0,0,0,0,-0.00481995471492338,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.115930269340791,0.0812265654485159,0,0.193888927885118,0,0,0,0,0,0,0,0,0,0.0944790882482247,0,0,0,0,0,0,0,0,0,0,0.0402138704052296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146695843436767,0,0,0,0,0.105113361303797,0,0.000619606264455288,0.0381288158811884,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0160756438222487,0,0,0,0,0.0275282781009499,0,-0.0267547888125192,0,0.035025176925939,0,0,-0.0777811366355984,0.0923703467662729,0,0,0,0,0,0,0,0.0374558477833778,0,0,0,0,0,0,0,0.661653522948479,0,0,0,0,0,0,0,0,0,0,0.00478627393076878,-0.0404866758893547,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0415851123702774,0,0.0836844145840734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727173320759057,0,0,0,0,0,0.0373549031691469,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0164528134782161,0,4.33680868994202e-19,-0.0943784189169303,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130424892985152,0.00356305146481967,0,0,0,-0.0661394456039224,0,0,0,0.0464344465721774,0,0,0,-0.0687913554558535,0,0,0,0,0,0.00731526690901079,0,0,0,0,0,0,0.0378835051811451,0,0,0,0,0,0.376321747035756,0,0,0,0.13786133414795,0,0.0184786020369392,0.0914526721436149,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255985922060355,0,0,-0.0798615811278474,0,0,0,0,0.389627337436032,0,0,0,0,-0.120624441920479,0,0,0.134761134035583,0,0,0,0,0,0,0.156479921077414,0,0,0,0,0,0,0,0,0,0,0,0,-0.039083309393353,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.136772382726381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657048079320439,0,0,0.418467268245347,0,0,0,0,0,0,0,0,0,0.0555889890576255,0,-0.102313301011792,0,0,0,0,-0.00459272835655799,0,0,0,0,0,0,0
