,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X601600.SH,X000786.SZ,X600176.SH,X601898.SH,X600886.SH,X600011.SH,X600188.SH,X000301.SZ,X002466.SZ,X600426.SH,X600352.SH,X600801.SH,X000932.SZ,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600489.SH,X000027.SZ,X600688.SH,X000807.SZ,X600486.SH,X000898.SZ,X600299.SH,X002353.SZ,X600516.SH,X601168.SH,X600027.SH,X000630.SZ,X601992.SH,X000723.SZ,X600157.SH,X600295.SH,X600315.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0.0401787399065729,0,0,0,0,0,0,0,0.0321911042052977,0,0,0,0,0,0.0324877885325014,-0.00836071763431053,0.0231169381769181,0,0,0.0469568393517933,0,0,0,0,0,0,0.0197083495903514,0.0631191737203089,0,0,0,0,0,0,0,0,0,0,0,0.0565699403658122,0,0,0,0,0,0.0166266645881924,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196349830771692,0,0,0,0,0,0,0.0873647123713869,0,0,0,0,0,0.0840734645184124,0,0,0,0.0946756005535524,0,0,0.0159154317517629,0,0,-0.025850600120588,0,0,0,0.0983869878352151,0,0,0,0,0,0,0,0,0,0,0.00920211937921944,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.045792787044746,0,0,0,0,0,0,0,0,0,0,0.258368502466619,0,0,0,0,0,0,0,0,0.15674722270821,0,0,0,0,-0.111008113980016,0,0,0,0.131315686282081,0,0,0,0,0,0.0463250366872678,0,0,0,0.0660045996387513,0,0,0,0.0544679513982462,0,0,0.0261864080243792,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0207694556040459,0,0,0,0,0,0.192351682569328,0,0.166692244420111,0,0,0,0,0,0,-0.0755964316116757,0,0,0,0,0,0,0.548517272303568,0,0,0,0,0,0,0.191312870452266,0,0,0,0,0.0767954899653316,0,0,0,0,0,0,-0.0380262082225682,0,0,-0.0464503949822778,0,0,0,0,-0.23198268032619,0,0
X002466.SZ,0,0,0,0,0,0,0,0.520292441729877,0,0,0,0,0,0.189947854366672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765014038706326,0,0,0,0,0,0,0,0,0.197521857585631,0,0,0,0,0,0,-0.0986274879500408,0,0.144480816456023,0.0760619457637534,0.042072323970412,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0391642089658702,0,0,0,0,0.255606472646316,0,-1.35525271560688e-20,0,0,0.0338768317422926,0,0,0,0,0.204093563672845,0.0857251706512809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466029417453988,0,0,0.125740980850866,0,0,0,0,0,0,0,0,0,0,0,-0.0195336303413915,-0.00142250306224709,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0722403907133828,0,0,0,0.0701285394669304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549404771649067,0,0,0,0,0.148294338653441,0,0,0,0,0.0226853377670073,0,0,0,0.023041298168794,0,0,0,0,0,0.165853636103754,0,-0.00788106483753733,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.256910369842915,0,0,0,-0.0106291439433748,0,0,0,0.0281106573340918,0,0,0,0,0,0,0,0,0,-0.0184345966146737,0,0,0,0.14673324908672,-0.119705444743055,0,0,0,0,0.0151305151855978,0,0,0,0,0,0,-0.10429703200263,0,0.0588130603598074,0,0,0,0,0.0557116547795158,0.00223262081091397,0,0,0,0,0.00852089142116304,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.720707448680607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730762966499628,0,0,0,0,0,0,0,0,0,0.0383214013049621,0,0,0,0,0.137541143124639,0,0,0,0,0,0,0,0,0,0,-0.00903626028083468,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0772374000975341,0,0,0.0844617968954386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169925370961127,0,0,0,0,0,0.121873959250427,0,0,0,0,0,-0.0468896305967836,0.141830684547368,0.199674798656614,0,0,-0.0395569887091778,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0196743782024853,0,0,0,0,0,0.010827348499196,0,0,0,-0.00545446359532853,0,0.00355246398063054,0,0,0.108176160417474,0,-0.00971459449872395,0,0,0,0,0,0,0,0,0,0,0.145307427701149,0,0,0.0726159305549415,0,0,0,0.0480531135540974,0,0,0,0,0,0,0,0,0,0,-0.00375870939756358,0,0,0,0,-0.0310290865616327,0,0
X600803.SH,0,0,0,0,0,0,0.0612809614790435,0.0712085030503193,0.0697841372329324,0,0,0,0,0.0685098038787712,0,0,0,0,0,0,-0.131268024228812,0.0632885484120848,0.0657649797345932,0,0.100808838085007,0,0.149838504061061,0.0813199057582068,0,0,0,0,0,0,0,0,0,0,0,0.223715215874228,0,0,0,0,0,0,0,0,0,-0.134782767681502,0,1.73472347597681e-18,-0.0106249108987996,0,0,0,-0.167730654548303,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0329766816167564,-0.00611272914718658,0,0,0,0,0,0,0,0,0,0,0,0.00980735534679025,0,0,0,0,0,0.0430623305776649,0,0,0,0,0,0,0.128778168370634,0,0.0579948449349553,0,0,0,0,0,-0.0219910531992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.163503453664209,0,0,0,0,0,0.0508828264048215,0,0,0.0591034875164891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205957904914525,0,0,0,0,0,0,0,0,0,0,-0.0591029043726479,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.220284265635432,0,0,0,0.0587726202769124,0,0,0,0,0,0,0,0,0,0,0,0,0.0365725840686506,0,0,0,0.0452398358654322,0,0.0481270946526815,0,0.112251114140313,0,0,0,0,0,0,0,0.0240070723577449,0,0,0,0,0,0,0,0,-0.0024896677399535,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0158295265832601,0,0,0,0,0,-0.136287862639697,0,0,0,0.0461604950616662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455846977851441,0.24703096032173,0,0,0,0,0.172104793294625,0,0.129228778907492,0,0,0,0,0,0,0,0,-0.0440277139324895,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211149547719048,0,0,0,0,0,0,0,0.0481339857221981,0,0,0,0,0,0.00120057005734094,0,0,0,0,0.104560840028935,0,0,0,0,0,0,0.0491683697310004,0,0,0,0,0,0.0434399961160244,0,0.0430752076252523,0,0,0,-0.00780328245762212,-0.00827140109159036,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683773484549424,0,0,0,0,0,0,0.00779562451753004,-0.0781423127343478,0,0.0526544004240233,0,0,0,0,0.106375460204355,0,0,0,0,0,0,0,0,0,0,0.234188246608167,0,0,0,0,0,0,0,0.0896799983916597,0,0.218000700211777,0.0299650177277336,-0.054643439722967,-0.1946447529542,0,0,0,0,0
X600486.SH,0,0,0,0.00927494912671278,0,0,0,0.00341901242260201,0.00267246258137756,0.35377552066446,0,0,0,0,0,0,0,0,0,0,0,0,0.0886670354092942,0.286951686537956,0,0,0,0.0233297185630942,0,0,0,0,0,-0.0485959233004469,0,0,0,0,0,0,-0.238403985362138,0.126082671769243,0,0,0,0,0,0,0,0,0,0,0.0156034761750835,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.314545148460642,0.00847082599317862,0,-0.0395837602672004,0,0,0,0,0,0,0,-0.0441262522652271,0.0823408119349662,0,0,0,-0.0110940934098932,0,0,0,0,0.11669824786489,0,0,0,0,0,0,-0.0786695001384455,0,0.0719864270101036,0,0,0,0,0,0,0,0.133778707365583,0,0,0,0,0,0,0,-0.0147775532408841,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0496324010593373,0,-0.0717679992317461,0,0,0.0206146651150893,0,0,0,0,0.0721113987276807,0,0,0,0,0,0.0458854585688911,0,0,0,0,0,0,0,0,0.0718168425230881,0.00198364048791411,0.0445621016538261,0,0,0,0,0,0,0.0671166012746711,0.0680858551401658,0,0,0,0.00249221811903638,0,0,0,0,0,0,0,0,0,0,0.0603419441254885,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561889557914939,0,0,0,0,0,0,0,0.164186701913421,0.0838503818751718,0,0,0,0,0,0,0.00279166281139349,0,0,0,-0.0516130711853701,0,0,0,0,-0.0703474365110983,0,0,0,0,0,0,0,0,-0.057982094441211,0,0,0,-0.00357920045094215,-0.0480232052497023,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679513061290786,0,0,0,0,0,0,0,0,0.101865575684514,0,0,0,0.263803438742992,-0.17778582432038,0,0,0,0.451194212423086,0,0,0,0.112335751006618,0,0.0285134934111791,0.150154355456301,0,0,0,0,0,0,0,0,0.201464814346312,0,0,0,0,0.0026110841592763,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.164418461252422,0,0,0,0.465427279180447,0,0,0,0,0,0,0,0,0,0.0523399493730114,0,0,0,0,0,0.0190561083944457,0,0,0,-0.0233514370303524,0,0,0,0.156276828248634,0,0,0.232612128590243,0,0,0,0,0,0,0.0372340155809191,0,0,0.00928119251159486,0,0,-0.0287210154342708,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0109334519825832,0,0,-0.0610903854504451,0,0,0,0,0,0,0,0,0,0.0436707029821175,0.0702069287254237,0,0,0,0,0,0,0,0,0,0,0,0,0.115349994150201,0,0.0426451204849655,0,0,0,0,0.0200055339231232,0,0,0,0,0,0,0,0,0,0,0.00278289545930825,0.00943153569357106,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.442758038276438,0,0,0,0,0,0,0,0,0,0,0.00785770601662727,0,0,0,0,0.0287466774601551,0,0,0,0,0.0165839179573039,0,0,0,0,0.0836006334284478,0,0,0,0.0296547121658367,0,0,0,0,0,0,0,0,0,-0.00729365328932819,-0.0191760340271229,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-0.00573512281345147,0,0,0.0927509469217068,0,0,0,0,0,0,0,0,0,0,0,0.0733856834349879,0.0559484034617201,0,-0.015511975844701,0,0,0,0,0,0,0,0.00311862711589105,-0.133331378567972,0,0,0,0,0,0,0,0,0,0,0.0216027660241004,-0.0473210795458774,0,0,-0.0098132097392348,0.00633470441567262,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180019306883883,0,0,0,0,0,0,0.101191402280435,0,0,0,0,0,0,0,0,0,0,0,0,0.239759940288256,0,0.0320649811481317,0,0,0,0,0.0485266825442752,0.214587971872558,0,0,0,0,0,0.0161567806471905,0.0215158724814746,0,0.0764386980171831,0.0603039903175088,-0.10486793825109,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946688720002599,0,0,0,0,0,0,0.0105009344099247,0.000149443131598091,0,0,0,0,0,0.0274988217113,0,0,0,0,0,-0.0252454043443544,-0.0503774846341549,0.0624209219102908,0,0,0,0,0,0,0,0,0,0,0.0300224122182567,0,0,0,-0.10075936789502,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.550147413377312,0,0,0.0478478793708254,0,0.138351627399006,0,0,0,0,0,0.135406138985422,0,0,0,0,0,0.487475106284894,0,0,0,0,0,0,0,0.0545335817307073,0,0,0,0,0,0.163809789825157,0.172898368263261,0,0,0,0,0,0,0,0,0,-0.150268857470419,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.281208560641731,0,0.0809401803713073,0,0,0,0,0,0.0337285998184516,0,0,0,0,0,-0.191243061801456,0,0,0,0.00370666901065447,-0.0303935295483382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620954068400924,0,0.142630174192042,0,0,0,0,0,0,0,-0.0858776302118788,0,0.0205827129250674,0,0,0,0,-0.11556108229875,0,0
X000830.SZ,0,0,0,0.327745183156231,0,0,0,0,0,0,0,0.176466704751581,0,0,0,0,0,0,0,0,0,0,0.0808239277421026,0.15574331139511,0.230042831944535,0,0,0.0743004569938139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237120818618916,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00353001903037176,0,0,0,-0.0219439755352721,0,0,0,0,0,0,0,0,0,-0.106973504668325,0,0,-0.284858227359869,0,0,0,0,0,0,0,0,0.157496658304451,0,0.0948084664074929,0,0,0,0,0,-0.125270469534009,0,0,0,0.023337582054378,0,0,0,0,0,0,-0.00631498184844776,0,0,0,-0.010861566417906,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134945526514551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17638950384722,0,0,0,1.32288172028825,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597495570538569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105625993999766,0,0,-0.58928602496789,0.756200673036563,0,0,0,0,-0.55666053768734,0,0
RealEstate_excess,0,0,0,0,0,0.0736702219524453,0,0.0226686546802038,0.0973897819182458,0,0,0,0,0,0,0,-0.051409939615617,0.0311471807889963,0,-0.0141571433500211,0,-0.063791933842846,0.0221010937418785,0,0,0,0,0,0,0,0,0,0.167676639083745,0,0,0,0,-0.188025749073412,0,0,0.0111648689560804,0,0,0,0,0,0,0,0,0,0,-0.0416419072790864,0.046864392750491,0,0,0,-0.0430368503619061,0,0
MKreturn,0,0,0,0,0,0,0.0930481831735879,-0.0478470217703467,-0.0412754913620805,0,0,0,0,0.00674763583484986,0,0,0,0,0,0,0,0.00614354307009166,0.0470988438021711,0,0,0,0,-0.0911506464292202,0,0,0,0,0,-0.0406797147466438,0,0,0,0,0,0,0,0.0567541587905401,0,0,0,0,0,0,0,0,-0.0850663323378719,0,-0.0125204243843622,0,0,0,0.00692398444374102,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,-0.000841610077123443,0,0,0,0,0,-0.000946546964718778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135414776359215,0,0,0,-0.00196376551268735,0,0,0,0,0,0,0,0,0,0,0,-0.00019837417692587,0,0,0,0,-0.0029256336306899,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991788161535983,0,0,0,0,0,0.0505029315846884,0,0,0,0,0,0,0,0,0,0,0,0.145497890728661,-0.314030709454426,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00145727713410247,0,0,0,0,0,0,-0.00154336204585084,0,-5.42101086242752e-20,0,0,0,-0.00322409162454964,-0.00208631166831798,0,0,0,0,0,0,0,0,0,0,0,0,0.00561690041609611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958897950708642,0,0,0,0,0,-0.0142747229615234,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155277325768511,0,0,0,0,0,0,0
