,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X600803.SH,X002460.SZ,X000708.SZ,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X600426.SH,X600160.SH,X600219.SH,X000983.SZ,X000807.SZ,X000786.SZ,X601699.SH,X000408.SZ,X000630.SZ,X600176.SH,X600985.SH,X600096.SH,X002128.SZ,X601168.SH,X000877.SZ,X000933.SZ,X600352.SH,X000883.SZ,X600995.SH,X002353.SZ,X600378.SH,X600299.SH,X600688.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.285936680591136,0,0,0.174727380901156,0,0,0,0.164646497603705,0,0,0,0,0.0932666527919811,0,0,0,0,0.0662402223880827,0,0,0,0,0,0,0,0,0,0.156234671860196,0,0,0,0,0,0.252747855880757,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0020052101014259,0,0,0,0,0,-0.0284783330752315,0,0,0,0,-0.019652146186117,0,0
X600028.SH,0.263629729575261,0,0,0,0.290910735680738,0,0,0,0.143173049771925,0,0,0,0,0.0484051437012127,0,0,0,0,0,0,0,0,0,0,-0.0570111385558995,0,0,-0.0811953216391339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118830771479988,0,0,0,0,-0.0370730981714242,0,0
X601088.SH,0.130893527804609,0,0,0,0.178155917502544,0.149923493097805,0,0,0,0,0,0,0,0.135737703826411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902294940951351,0,-0.0268626270048811,0,0,0,0,0,-0.0321271940580825,0,0,0,0,0,-0.0213232841940727,0,0,0,-0.0118636076513882,0,0
X600309.SH,0,0,0,0,0,-0.0353651108801111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173987376075579,0,0.0312839058622614,0,0.222908050529475,0,0,0,0,0.11635686561216,0,0,0,0,0,-0.0276275894148769,0.332966504515834,0,0,0,0,0,0,0.0558629058014901,0,0,0,0,0,-0.0843092951605223,0,0,0,0,0,0,0
X601898.SH,0,0.260914198041522,0.188484760110686,0,0,0.187329626603582,0,0,0,0,0.103746600563075,0,0,0,0,0,0,0,0.0627644614436554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808174059836287,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0296816029017419,0,0,0,0,0,0.0039666464066136,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.132207213426649,0,0,0,0,0,0,0,0,0.0662308932613712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467851750557489,0.110931427464512,0,0,0.305130226450584,0,0,0,0,0,0,0,0,0,0,0,0,0.0920316589324296,0,0,0,0,0,0,0.00196018350629914,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202776404574061,0,0,-0.0107426232338815,0,0,0.25050508783463,0,0.242658365798527,0,0,0,0,0,0,0,0,0,0,0.0924348453482077,0,-0.295714277153215,-0.0550008631362085,0,0,0,0,0,0.0623210569008369,0,0,0,0,-0.107307531968743,0,-0.181577527671669,0,0,-0.0393526688811092,0,0
X600019.SH,0.123376750806745,0.0857574335389646,0,0,0,0,0,0,0,0,0,0,0.127804539461367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555868716906955,0,0,0,0,0.132042750615075,0,0,0,0,0,0,-0.0952677817894426,0,0,0,0,0,0,0,0,0,0,0.014717227771579,0,0,0,0,-0.0573819644753581,0,0
X600886.SH,0.0394584803722821,0,0,0,0,0,0,0,0,0,0,0,0,0.12812092050481,0,0,0,0,0,0.15181875117085,0,0,0,0,-0.0320341219810529,0,0,0,0,0,0,-0.0732904947690629,0,0,0,-0.119800433018504,0,0,0,0,0,0,0,0.122823181044803,0,0,0,0,0,0,0,0.000759292520249037,0.00525565649217173,0.21186987194223,0,0,-0.0425021400547315,0,0
X600547.SH,0,0,0,-0.0407463581420128,0,0.105864930446135,0,0,0,0,0,0,0,0,-0.0908644042699322,0,0,0.0855588856792489,0.685734062127436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454730395981015,0.000424492293961622,0,0,0,0,0,0,-0.0758243283807053,0,0,0,0,0.015762027984271,0,0,0,0,0,0
