,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X000301.SZ,X002466.SZ,X601898.SH,X601600.SH,X600547.SH,X600362.SH,X600111.SH,X600188.SH,X600010.SH,X000786.SZ,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X601991.SH,X600795.SH,X000408.SZ,X600803.SH,X600352.SH,X000932.SZ,X002080.SZ,X600489.SH,X600219.SH,X000027.SZ,X002353.SZ,X600315.SH,X300037.SZ,X000825.SZ,X000898.SZ,X600688.SH,X600801.SH,X000959.SZ,X002409.SZ,X000807.SZ,X600399.SH,X601699.SH,X600486.SH,X600027.SH,X000830.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.358971807413971,0,0,0,0,0.113105183732314,0,0,0,0,0,0,-0.149844778929041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242260252329385,0,0,0,0,0,0,0,0,0,0,0.00259916190520536,0.360111400036525,0,0,0,0,0.0945228631478408,0,-0.0964204179548635,0,0,0,0,0.0338244430854232,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.123409403781313,0,0,0,0,0,0,0,0.386651146918418,0,0,0,0,0,0,0,0,-0.0417267913484474,0,0,0,0,0,0,-0.0782433537072263,0,0,0,0,0,0,0,0,0,0.247639659862131,0,0.16548900352141,0.00828870556492801,0,0,0,0,0,0,0,0,0,0.000400152881515187,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0892119891508967,0,0,0,0.0360891281329385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171763547338151,0,0,0,0,0,0,0,0.110335955341709,0,0,0,0,0,0.520689721948681,0,0.0519736675662079,0,0,0,0,0,0,0.0143950560046348,0,0,0,0.00591387335759093,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238956925933112,0,0,0.0534264060925606,0,0,-2.16840434497101e-19,0,0.211478978272142,0,0.0804243139190331,0,0,0,0.0653511023861221,8.67361737988404e-19,0,0,0,0,0,0.00172260361512259,-0.0132553939764011,0.033183606857478,0,0,0,0,-0.0415824173758683,-0.0102130923866829,0,0,0,0.00222863372244227,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151093928239096,0,0,0,0,0,0,0,0,0.0814614947718924,0,0,0,0,0,0,0,0,0.13756875872504,0,0,0,0,0,0,0.128720960764918,0,0,0.0124149987396488,0,0.243150187620348,0,0,0,0,0,0,0,-0.107877132865724,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0497262339957654,0,0,0,0,0,0,0,0,0,0.0813906511565787,0,0,0.134896714075084,0,0,0,0,0,0,0,0.0463603513296768,0,0,0,0,0,0,0,0,0,0,0.0829476484058189,0,0,0,0,0,0,0,0.0218455579668242,0,0,0,0,0,-0.0792792758302058,-0.0121000191290736,0,0,0,-0.00106896917778303,0,0
X600188.SH,0,0,0,0,0,-0.181964006745369,0,0,0,0,0,0,0.518039116870161,0,0,0.183643826268588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798989772167122,0,0,0,0,0,0,-0.0916333335939469,0,0,0,0,0,0,0,0,0,-0.093711712163792,0,0.184944604689277,0,0,0,0,0,0,0,-0.124203286206128,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274989913339357,0.047357666282955,0,0,0,0,0,0,0,0,0,0,0,0.0740766856078402,0,0,0.0558791257068203,0.100695424332136,0,0,0,0.0537866297143361,0.140896697703649,0,0,0.125212363808025,0,0,0,0.0281090990766048,0,0,0,0,0,0,-0.0200035233797282,0,0,0,-0.0353713912922332,0,0
X000786.SZ,0,0,0,0.235738922619091,0,0,0,0,0,0,0,0,0,0.13775929605808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567334895036809,0,0,0,0,0,-0.0292757639587876,0,0,0,0,0,0,0,-0.123583440254001,0,0,0,0.003706995190742,0,0,0,-0.0576725182092726,0,-0.0824851194745946,0,0,0,0,0.0321981104547226,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0424415014636829,0,0,0,0,0,0,0,0,0,0.0413448838314473,0,0,0,0,0,0.122879580652725,0,0,0,0.00199344059381091,0,0.0328407135468009,0,0.0660407161875559,0,0.0845248815655815,0,0,0,-0.0211306441470086,0,0,0,0,-0.00907126556666179,0,0,0.0988012695240077,0.0230384054090294,0,-0.072441099859929,0,0,0.026881372738784,0,0,0,0,0.0162657634950568,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0309428657792938,0,0.022646658518727,0,-0.0658638019048039,0,0,0.0260289576672366,0,0,0,0,0,0.102860888407943,0.0755056094310225,0,0,0,0.025383827279471,0,0,0,0.0498835313167202,0,0.0366971897489477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169114474365023,0,0,0,0,-0.0198086376692268,0,0
X600426.SH,0,0,0,0.06047581326305,0,0,0,0,0.161209783662417,0.0526517767121725,0,0,0,0,0,0.130508653980263,0,0.00521701360418954,0,0.0409161889996686,0,0,0,0.0837023096220822,0,0,0,0,0,0,0,0,0,-0.11124616580873,0,-0.0434279888326797,-0.0456285325790795,0,0.111014844578956,0,0,0,0,0,0.0542925230602597,0,0,0,0.0352191955499094,0,0,0,0.0451857551022015,0,0,0,-0.0693985385396467,0,0
X600176.SH,0,0,0,0,0,0.116632907273107,0,0,0,0,0.179669289324396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877430157408561,0,0,0,0,0.238818075269031,0,0,-0.0389092052901185,0,0,0,0,0,0,0,0,0.0877132085793283,0,0.0546817582363064,0,0,-0.074970491884932,-0.0212512110413509,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.172034077383494,0,0,0,0,0,0.0515176114472226,0,0,0,0.0322295635804216,0,0,0,0,0,0.00925214395297431,0,0,0,0,0,0,0,0,0,0.204908891774311,0,0,0,0.0401484564490786,0,0,0,0,0,0,0,0,-0.0157258242471995,0,0,0,0,0.0160271753526264,0,0,0,0,-0.0489023817768432,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.018676052290853,0,0.0214375319320651,0.00711905708168334,0,0.158499467356967,0,0,0,-0.0473380523099593,0,0,0,0,0,0,0,0,-0.0644280885933897,0,0,0,0,0,0,0.0759591942467893,0,0,0,0,0,0,0,-0.0443270631008139,0,0,0,0,0,0,0,0,0,-0.0202550851807286,0.0182282079358226,0,0,0,-0.0517048082535257,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.0950564844812856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115507347426137,0,0,0,0,0,0,0.224782638105309,0,0,0,-0.14113563435316,-0.0202077700281543,0,0.286513192368189,0,0,0,0,0.123545387466681,0,0,0,0,0,0,0,0,0,0,0.0353985988523187,0,0,0,0.0171054474877001,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660010875546773,0,0,0,-0.00454160994112261,0,0,0,0,0,0,0,0,0.0262429007028848,0,0,-0.0369647738166833,0,-0.124868512694948,0,0,0,0,0,0,0,0,0,0,0,0.0412235085143536,0,0,0,0,0,-0.0268643948949544,0,0,-0.0233555445319943,0,0,0,0,0,0
X600352.SH,0,0,0,0.08935498791761,0,0,0,0,0,-0.0102688550441075,0,0,0,0.0912322804367124,0,0.0487611695646004,0,0,0,0,0,0,0,0.156892603051795,0,0,0,0,0,0.0404677446365401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717368486000815,0,0.00818621231822854,0,0.022695394715391,-0.03447603834107,0,-0.0202744167389186,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121036065097692,-0.0816598317303583,0.262784016396887,0,0,0,0.208093387859813,0.165218139266528,0,0,0,0,0,0,0,0,0,0,0,-0.0594203163346806,0,0,0,0,0,0,0,0.156051347334743,0,0,0,0,0,-0.0277898438668568,0,0,0,0,0.139581959032261,0,-0.0166880285523116,-0.0565559169916977,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0113940535305427,0,0,0,0,0,0.0611752388750231,0,0,0,0,0,0,0.0610808867907272,0,0,0.0321886531949166,0,0,0,0,0,0,0,0,0,0.0309039818450528,0,0,0,0,-0.0385907517423282,0.179751015528945,-0.034506938564288,0,0,0,0,0,0,0,-0.175265141993688,-0.00803323175621661,0,0,0,-0.00286705268657796,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0404720204279325,0,0,0.363968660931688,0.181368513333192,0,0.0371932938529777,0,0,0,0,0,0.0331446095904751,0,0,0.0541339559363094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416561439198551,0,0,0,0,0,0,0,-0.000482985045999855,0,0,0,0.0267961734848882,0,0
X600219.SH,0,0,0,0,0,0.122405443548178,0,0,0,0,0,0,0.147787541757817,0.0632553735279954,0,0,0,0,0.0353667191801066,0,0,0,0,0,0,0,0,0,0,0.0847947471218614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19306309747709,0,0,0,0,0,0,0,-0.00419175605457426,-0.00651332708371078,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.316353280154213,0,0,0,0,0,0,0,0,0,0,0,0,0.229188665991961,0,0,0,0,0,0.304519758015795,0,-0.0635296397001823,0,0,0.0596120667764952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526829044692177,0,0,0,0,0,0,-0.08329707762222,0,0,0,-0.0687461987392693,0,0
X002353.SZ,0,0,0,0,0,0.0409149909620641,0,0,0,0,0,0.109631958685336,0,0,0,0,0,0.0963738673284359,0,0,0,0,0,0.00304185916391859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834864368122238,0,0.023392930619165,-0.390852582080178,0.0255398692433692,0,0,-0.0636859472838977,0,0,0,0,-0.00758951769390772,0,0
X600315.SH,0,0,0,0.0427822605509447,0,0,0,0,0,0.391339859657974,0,0.169506724354261,0,0,0,0.00105749106171223,0,0,-0.182321508024563,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0798477083799416,0,-0.0078256945121189,-0.0809970389611259,0.147505390556839,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.179202919956874,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.429364652342367,0,0.102012788543337,0,0,0,0,0,0,0,0,0.0466442849817025,-0.0813217266475676,0,0,0,0,-0.0245377537529765,0,0,0,0.181684478267213,-0.198876570818651,0,0,0,0,0,0,0,0,0,-0.0399326827080602,0,0,0,0,0,-0.0988936398498972,-0.0184739756224386,0,0,0,-0.0725299114716415,0,0,-0.0116417233046916,-0.0777029526599644,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.050465265110445,0,0,0.070631055967785,0,0,0,0,0.0112465148432771,0.141256487163333,0.146402855045447,0.078519162747656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158550697187046,0,0,-0.0451889536706376,0,0.257759301142412,0,0,0,0,0,0,0,0,0,0,0.183538672946366,0,-0.0126914677358512,0,0,0,0,0.0381223359316723,0,0
X000898.SZ,0,0,0,0,0,0.0145718395092337,0.0747926543984305,0,0,0.123154263378209,-0.0289648666945513,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208874145534198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149318212586608,0.0721233631475274,3.46944695195361e-18,-0.0605118371804973,0,0,0.388882743539097,0,0,0,0,0,0,0.0304640400991957,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0165364152252663,0,0,0.011743267826439,0,0.0808517045413551,0,0,0,0,0,0,0,0,-0.0490157016243437,0,0,0.0632937433827629,-0.0509780260109973,0.0327080277689199,0,-0.0297374023644637,0,0,0,0.0552096524000999,0,0,0,0.0345883235795542,0,0,0,0.015450007180651,0,0,0,0,0,0.0166607059480214,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0396711532410698,0,0,0,0,0,0.15173649628158,-0.0342361750486367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927654383995432,0,0,0.0428181001408484,0,0,0.0490851895742258,0,-0.108447505525832,0,0,0,0,0,0,0,-0.0311038125317741,0,0,0,0,0,-0.0744031249912748,0,0,-0.0459372897157889,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.011996478656747,0,0,-4.33680868994202e-19,0.0181495369743148,0.170878822464559,0,0,0,0,0,0,0,0,0.0223112978883269,0,0,0,0,0,0,0,0,0,0,0.00493130983528674,0.0196361696170146,0,0,0,0,0,0,0.138966749927552,0,0,0,0.269315271681238,0,0,0,0,0,0,-0.0143523805984133,0,0
X002409.SZ,0,0,0,0,0,0.0820228078284471,0,0,0,0,0.153999888848961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827511004588511,0,0,0,0,0,0,0,0,0,0,-0.130081521277507,0,0,0,0,0,0,0,0,0,0,0.135818685753405,0,0,0,0,0,0,0,0.0419397450769928,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596253356949968,0,0.139518581944358,0,0,0,0,0,0,0,0,0,0,0.0246662327506382,0,0,0,0,0,0.286788740387336,0,0,0,0,0.0671440758469631,0,0,0,0,0,0,0,0,0,0,0.0886149842263912,0,0,0,0.0125557498339472,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0.108062540303277,0,0,0,0,-0.0419462924965701,0,0,0,-0.161844046413822,0.201455185026112,-0.130756293624132,0,0,-0.40069561608409,0,0,0,0,-0.103779168477922,0,0,0,0,0.0564498045473048,0,0,0.346323483515158,0,0,0,0,0,0,0,0.142957597755059,0,0,0,0,0,0,0,0,0.0345019123869049,-0.12175359325813,0,0,0,0.0170745459534303,0,0
X601699.SH,0,0,0,0,0,0.132515040770887,0,0,0,0,-0.105942618691242,0,0.411268984664963,0,0,0.149969986877478,0,0,0,0,0,0,0.0759843796859658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06465917928836,0,0,0,0.142348772836014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825816520094774,0,0
X600486.SH,0,0,0,0.154777703865375,0,0,0,0,0.113686912539508,0,-0.117804614007964,0,0,0,0,0,0,-0.0251959869785977,0,0,0,0,0,0.106549799367995,0,0,0,0,0,0,-0.0614656203570933,0,0,-0.0306277955019499,0.134849989943482,0.204290776306759,0,0,-0.113605364149357,0,0,0,0,-0.0130848134065468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0559287826592194,0,0,0,0,0,0.0871090729466526,0,0,0,0,0,0,0,0,0.0104096737398644,0,0,0,0,0,0,0,0,0,0,0,0,0.0192367302160632,0,0.0510539726260831,0,0,0,0.0460201865706758,0,0,0,0,0,-0.00469220690438726,0,0.0268189235140368,0,0,0,-0.0135292551910919,0,0,-0.00553155066133779,0,0,0,-0.019685561731108,0,0
X000830.SZ,0,0,0,0,0,0.164910724651886,0,0,0,0,0.0669896745591223,0,0,0,0,0.188411081851538,0.00755593863133065,0,0,0,0,0,0,0.0171331429616659,0,0,0,0,0,0.106973711736006,0,0,0,0,0,0,0,0.0568011529739609,0,0,0,0,0,0.0268236151177671,0,0,0,0,0,-0.0654992850980738,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825136152240742,0,0,0,0,0,0,0,0,0.410061406256851,0,0,0.183373679819606,-0.0358738443854753,0,0,0,-0.0367538140826494,0,0,0,0,0,0,0,0,0,-0.0472543627888725,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0467091670378119,0,0.0380744756944634,0,0,0.0595787175912036,0,-0.0576459704028554,-0.257509764847283,0,0,-0.0984836063067291,0,0,-0.174098357535611,0,0,0,0,0.105829149094964,0,0,0,0,0,0,0,0,0,0,0.118605546316755,0,0,0,0,0,0.0479758237694698,0.136578075227065,0,0,0,0,0,0,-0.0587092570313662,-0.032573215845162,0,0,0,0.00130449886321257,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644874268224093,0,0,-0.0971200940582053,0,0,0,0,0,0,0,0.0970298090731468,0,0,0,0,0,0,0,-0.136707431191961,0,0,0,0,0,0,1.12920789646989,0,0,0,-0.0936195427939772,0,0
TED,0,0,0,0,0,0,0.155119140351471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349892213041097,0.183989115613248,0,0,0.147950279275932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501008966124315,-0.352655566076728,0,0,0,0,0,-0.233181206480997,0.805834088670992,0,0,0,0,0.312377330378322,0,0
RealEstate_excess,0,0,0,0,0,0.036331435719169,0,0,0,0.0280651085187588,-0.0198957854022082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030634658855388,0,0,0,0,-0.0776654594208719,0,0,0.103417640051102,-0.0841127746799265,0,0,0,0,0,0,0,-0.033536653026396,0,-4.33680868994202e-19,0.0652776274242094,0,0,0,0,0.00754501530247195,0,0,0,0,-0.00481162053074124,0,0
MKreturn,0,0,0,0,0,0,0.0483129504086875,0,0,0,0.0207330622281861,0,0,0,0.00775830470418542,0,0,-0.0160714573872484,0,0,0,0,0.007406813628453,0,0,0,0,0,0,0,0,0,0,0.0378415154542472,-0.00676441033557881,0.00989090101617719,0,0,0,0,0,0,0,-0.00495263366206004,-0.0613067685480767,0,0.0254115227704972,0,0.0488585281219737,-0.0191045233894591,0,-0.0300838573312275,0,0,0,0,0.00207734810880701,0,0
MKvol,0,0,0,0,0,0,0,0.00137877773140406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294898559687917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245640421594598,0,0,0.0064472315085932,-0.00249050593835895,0.00273720645543696,-0.00207664758305234,0.0188796454589145,0,0,0,0.00707550576839943,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0529221735376763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046759006233672,0,0,0,0,0,0,0.224838543981229,0,0.064860364048307,0,0,0,0,0,0,0,0,0,0.0629450453821844,0,0,0,0,0,-0.125176712298512,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874625875318863,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0454606904500591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490600355031558,0,0,0,0,0,0,0.0264948778043216,0,0,0,0,0.000388360757934853,0,0,0,0,0,0,0.0271812526230228,0,0,0.0545011497469373,-0.0701887494816774,0.0489870069003633,0,0.0706087310211956,0,0,0,0.00231274224999555,0,0
