,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X002271.SZ,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600188.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600219.SH,X000786.SZ,X600886.SH,X000408.SZ,X600803.SH,X000723.SZ,X600399.SH,X000831.SZ,X601991.SH,X000932.SZ,X600795.SH,X000959.SZ,X002080.SZ,X000825.SZ,X000807.SZ,X000898.SZ,X002409.SZ,X300037.SZ,X600352.SH,X600801.SH,X002145.SZ,X600489.SH,X002192.SZ,X601699.SH,X000983.SZ,X600549.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0898843129930342,0,0,0,0,0.0402824370722111,0,0,-0.014203013470208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506731150615169,0,0,0,0,0,-8.67361737988404e-19,0,0.0215860331451152,0,0,-0.022276232352113,0,0,0.00465393416885308,0,0,0,0.0108052373642622,0.0705909906363469,0,0,0,0.00519179277459329,0,0,0,0,0,0,0
X600028.SH,0.170272594662925,0,0,0,-0.0650569555117802,0,0,0,0,0,0,0,0,0,0.0270795463070511,0,0,0,0,0,0,0.0152390235485125,0.0235227363062472,0,0,0,0,0,0.00330575990781257,0,0,0,0,0,0.00758333814396159,0,0.0377430627126162,0.0137312861644978,0,-0.0222485433320409,0,0,0.115812118647938,0,0,0,0,0.063969927407894,0,0,0,-0.00611423044712091,0.0594630079382429,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.04487253058854,0,0,0,0,0,0,0.128694786515116,0.118974496211751,0.0935819166487209,0,0,0,0,0,0,0.0927980923189251,0.0355719247309719,0,0,0,0,0,0,0,0,0,0,-0.017799697638225,0,0,0,-0.0940718633697067,0,0.0438557771923378,0,0,0,0,0.0073544504233197,0,0.0183638303868807,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00341211102210266,0,0,0,0,0.123435102465998,0.0830243393037372,0,0,0,0.0683353992457,0,0,0,0,0,0,0,0.142160408328241,0,0.014500158274077,0,0,0,0,-0.0766261705885586,0,0,0,0,0,0,0,0,0,0.065012319789139,0.0126488967764743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0746133058318714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767804020585219,0,0,0,0,0,0,0.0798577703357743,0,0.0123153851052997,0,0,0,0.221139946164347,0,0.42261205141261,0.0820730100827449,0,0.189790925975743,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285427713296095,0.0286632044509547,0,0,0,0,0,0,0,0,0,0.0753730233306597,0,-0.0023237043080705,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46381514275653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973540717937977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244806645541004,0,0.19110608620104,0,0,0,0,0,0.333889761141793,0,-0.0607304054545116,0,0,0,0,0,0,0,0.0137740123805881,0,0,0,-0.0275029098158579,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.217431118648035,0,0,0,0,0.132810830447663,0,-0.116839019625422,0,0,0,0.165555683870026,0,-0.0743250122101769,0,0,0,0,0,0,0,0,0.317901412801558,0,0,0.0844331698540938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200145482639458,0,0,0,0,0,-0.0524863963323596,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0799929509777403,0,0,0,0,0.084547317583362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122284808506556,0.230842314916461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508669217795306,0,0,0.0744267053893218,0.053699064277365,0,0,0,0,0,0
X002271.SZ,0,0,0,0.268796154571446,0,0,0,0,0,0,0,0,0.176667641753971,0,0,0,0,-0.0671068204643758,0,0,0,0,0,0,0,0.00398454024354763,0.0346536902226758,0,0,0.106156716813904,0.0884989311867269,0,0,0,0.250177567014002,0,0,0,0,0,0.0254577992362424,0,0,0,0,0,-0.0658986104142143,-0.0144964919324057,0,-0.0972175007098023,0,0.069553957858977,-0.0576938790834226,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.314648315475314,0.0420540469672305,0,0,0,0.0876109671352352,0,0,0,0,0,0,0,0,0,0.133378805440554,0,0.131740466593313,0,0,0,0,0.100898706735285,0,0,0,0,0,0,0.00858880497459536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367975870505095,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0863663338783861,0.0995125804228116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331097826030878,0,0,0,0,0.0197214421531813,0,-0.073666561528622,0,0,0.230260518436538,0,0,0,0,0.0698424692143665,0.0795240898592899,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.175689980897752,0,0.254749544160078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253954614249544,0,0,0,0,0,0,0,0,0,0,0,0.186999201677193,0,0,0,0,0,0,0.0229177783413404,0.00298974965538262,0.0650068946687392,0.0651182489284392,0.148770050871813,0,0.0374120190787553,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.366149124326601,0,0,0,0,0,0,0,0.322450715440038,-0.161668007193845,0,0,0,0,0,0,0,0,0.184022196689967,0,0,0,0,0,0,0,0,0,0,0,0,0.194906446249524,0,0,0.0571439699427161,0,0,0,0,0,0,0,0,0,0.0651167787411766,0,0,0,0.0801910660126269,-0.0427218680065874,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.110922405536343,0.141356476744232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05070925910471,0,0.0473662286414881,0,-0.00154322779052773,0,0.0324913523691605,0,0,0,0,0,0,0,0,0.365741479561208,0,0,0,0,0,0,0,0.0640860851875625,0,0,0,0,0,0,0,0,0,0,0,0,0
