,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000629.SZ,X002353.SZ,X600489.SH,X600352.SH,X600808.SH,X000831.SZ,X000027.SZ,X600578.SH,X000825.SZ,X000630.SZ,X600547.SH,X600549.SH,X601699.SH,X600307.SH,X600863.SH,X000983.SZ,X600008.SH,X600660.SH,X600098.SH,X000937.SZ,X600315.SH,X000959.SZ,X600348.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.700050918123015,0,0,0,0,0,0,0,0,0,0,0,0,0.0578119329795546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430291829470016,0,0,0,0,0,0,0,0.0309664416436371,0,0,0,0,0,0,0,0,0,-0.0312942780790788,-0.0159850325460916,0,0,0,0,0,0
X600028.SH,0.647885700479994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11554701466295,0,0,0,0,0,0,0,0,0,0,0,0,0.0240505940675335,0,0,0,0.0158305084857305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313490054671912,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.122129556195036,0,0,0,0,0,0,0,0.193596615188858,0,0,0,0,0,0.0906612132241956,0,0,0,0,0,0,0,0,0,0,0,0,0.0447529386122807,0,0,0,0,0,0,0,0.116442860293822,0,0,0,0,0,0,0,0,0,-0.0220967072263913,-0.00801247009240173,0,0,0,0,0,0
X600011.SH,0,0.0302773618501936,0,0,0.21304965675185,0,0,0.125403242405294,0,0,0.109167446879382,0,0.0190573605514657,0,0.0551162921218598,0,0,0,0,0,0,0,0,0,-0.0534618958450408,0,0,0,0,0,0,0,0.144269364001767,0,0,0.0304646774282884,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.0509505022633176,0.177735063216155,0,0,0,0,0,0,0,0,0,0,0.110293787785807,0,0,0,0,0,0,0.294692507356289,0.209561961284334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513000554970471,0,0,0,0,-0.00423038743318765,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0212116959943064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501625889945984,0,0,0,0,0,0.0967778953852599,0,0,0,0,0,0.110627277875366,0,0,0,0,0.0311758180468306,0,0,-0.0541166007522554,5.42101086242752e-20,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.341000642591243,0,0,0,0,0.0583317122208042,0,0,0,0,0,0.0909559173055514,0,0,0,0,0,0,0,0,0,0,0,0,0.0873946322345407,0,0,0,0,0,0,0,0.245792400500644,0,0,0,0,0,0,0,0,0,-0.0269265187625173,-0.0103717046410393,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259454055052898,0,0,0.00193059504479613,0,0,0,0,0.127995822459632,0,0,0,0,0,0,0.166246297891689,0,0,0,0,0.0352235984666898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250273489625232,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.233573180951119,0,0,0.0537899657052418,0,0.074279515592291,0,0,0,0,0,0,0,0,0,0,0,-0.000238617064272709,0,0,0,0,0,0.0829857401946232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723732003335551,0,0,0,-0.0289821804604165,0.000443871684198755,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.07551177514158,0,0,0,0,0.00953581860424877,0,0,0.0445867618372485,0,0,0,0,0,0,0.147749868326272,0,0,0,0,0,0,0,0,0.14178942110832,0,0,0.0238626012576848,0.0488932190059333,0,0,0,0,0,0,0.158548492148641,0,0,0,0,0,0,0,0,0,0.00657277462616293,-0.00686266492928494,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0773173486067865,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142962326370022,0.116823907050617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864614638301486,0,0,0,0.03078504657749,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11994836163337,0.208036764818687,0.107456916042689,0,0,0,0,0,0,0,0,0,0,0.0404099456050126,0,0,0.214658742613512,0,0,0,0,0,0,0,0,0.0146845261200706,0.166381829759179,0,0,0,0.000127895448880034,0.00898182139369427,0,0,0,0,0,0
X600027.SH,0,0,0,0.111373354776579,0,0,0,0.0412528284242991,0.0479869172910067,0.214595029509751,0,-3.3881317890172e-21,0,0,0.0055284557744594,0,0,0,0,0.0819597225255921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539785282366569,0,0,0,0,0,0,0,0,-0.00869793940976889,0,-0.0145480855248714,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.182804876218271,0,0,0.0225301427386567,0,0,0,0,0,0.046752957693226,0,0,0,0,0,0.03999172577184,0.0392162162401155,0,0,0,0,0,0,0.0175554096132639,0,0,0.264456926102364,0,0,0,0,0,0,0,0,0,0,0,0.0435792854554048,0,-0.0204584228392166,-0.00209092486647348,0,0,0,0,0,0
X600188.SH,0.179063452231434,0,0,0,0,0,0.0242956765996234,0,0,0,0,0,0,0,0,0,0,0,0.160092473851139,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0338551046426654,0.0469375126840804,0,0,0,0,0,0.104223976459839,0,0,0,0,0,0,0.449605915676858,0,0,0,0.0795922046945602,0,-0.0380590341392949,-0.00797216893144828,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.12127078424854,0,0,0.139649859940036,0,0,0,0,0.0118285358465718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140320363121653,0,0,0.0888067018603956,0,0.0477733694094023,0,0,0.0973811560059914,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0187575077609241,0,0,0,0,0,0
X600309.SH,0,0,0.152056249081239,0,0,0,0,0,0.0163174914342404,0,0,-0.0988689602864106,0,0,0.0245393317345113,0,0,0.122061992159303,0,0,0,0,0,0,0,0,0,0.0563291423422684,0,0,0,0,0.113374907571196,0,0,0.185154697837285,0,0,0,0,0,0,0,0.0668154244405299,-0.0112219509319094,0,0,0,0,0,0.0536435104486578,-0.00686365939868893,-0.00135037051837871,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0305139465669281,0,0,0,0,0.000245247239148655,0,0,0,0,0,0,0,0,0.137069097004384,0.0122777562062963,0,0,0,0,0,0,0,0,0.0635273349077993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127389477634484,0,0,0,0,0,0,-0.0308885953060348,0,0,0,0,0,0
X600688.SH,0,0.0254646642128967,0,0,0,0,0,0,0,0,0,-0.0196128180878184,0,0,0.273077361639732,0,0,0,0,0,0,0,0,0,0.0217723702751486,0,0,0,0,0,0,0,0.184880852661701,0,0.0811173595825792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229609614195785,0.0101863619625132,0.0933329651065256,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.249698059941515,0,0,0,0,0.0158468454686322,0,0,0,0,0,0,0,0,0,0,0,0,0.0453888607571269,0,0,0,0.0219590034499731,0,0,0,0.0465490223542853,0,0,0,0,0,0,0.0815031560244409,0,0,0,0,0.025584918421262,0,0,0,-0.00871468606924138,-0.0103209930392536,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178907526887508,0,0,0,0,0,0,0,0,0,0,0,-0.0265299492118985,0,0,0,0,0,0,0,0.131158045319891,0.0323575558330755,0,0.119075426629269,0,0,0,0,0,0,-0.0545982122246175,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0660884524144348,0,0,0,0,0.156113971659063,0,0.164406207357702,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0560913281825466,0,0,0.0503849130114313,0,0,0,0,0.078844824865596,0,0,0,0.0491375529060646,0,0,0,0,0.100580936020795,0,0,0,0,0,0,0,0.130801100660516,0,0,0,0.00870298116436535,-0.00365265195054711,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.353742401355634,0,0,0,0,0,0,0.0125678400565877,0,0,0,0,0,0,0,0,0.142423196660273,0.222685732972637,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0488676642996421,0,0,0,0,0,0,0,0.183449876441867,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0462572433607785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456559446268795,0,0.103019530315037,0,0,0,-0.0491921278992063,0,0,0,0,0,0.03381373243226,0,0,0,0.0574894226730863,0,0,0,0,-0.0114637468351971,-0.0528286174457788,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.113037304258485,0,0,0.105174324455405,0,0,0,0,0.0891986205420978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124241149400414,0.132885263426354,0,0,0,0,0,0,0,0,0,0.119629061476325,0,0,-0.215128442227204,0,0,0,0.0229650724137419,0.0150103446517776,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292618894366011,0,0,0,0,0,0,0,0,0.0768897733744662,0,0.033456808067795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818360742694867,-0.0415830963669679,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0750111211836252,0,0.0392883427405692,0,0.12041861579085,0,0,0,0,0,0,0,0,0.0613303814569446,0.394570584856918,0,0,0,0,0,0,0,0,0,0,0,0,0.0769520128925737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223888426841589,8.67361737988404e-19,0,0,0,0,0,0
X002353.SZ,-0.068423087374872,0,0,0,-0.0163610217303831,0,0,0,0,-2.29292921869123e-05,0,0,0,0,0,0,0,0,0,0,0,-0.075107269445053,0,0.0372937930680056,0,0,0,0,0,0.0313509676683526,4.33680868994202e-19,0,0,0,0,0,-0.0714477226226421,0,0,0,0,0,0.37254645437998,0,0,0,0,0,0,0.140581570503057,0,0.00639722264671182,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.116247679910639,0,0,0,0,0,0.129062923429721,0,0,0,0,0.015641605732961,0,0,0,0,0,0.00242029185038307,0,0,0,0,0,0,0.20928190360336,0,0,0,0,0,0,0,0,0,0.087546644066563,0.0394263358739667,0,0,0,0,0.156505268853712,0,-0.0224777656422615,0,0,0,0,0,0,0
X600352.SH,-0.0541240184837653,0,0,0,0,0.0287914781569247,0,0,0,0,0.0471240299945657,8.67361737988404e-19,0,0.0418616603593815,0,0,0,0.0260470002940536,0,0,0.0293118734188251,0,0,0,-0.057188600552906,0,0,0.132733622670752,0,0,0,0.166471060590906,0,0,0,0,0,0,0,0,0,0,0,0.194242611789839,0,0,0,0,0,0,0,0.0567022308487216,0.0122580273142538,0,0,0,0.0955510616311646,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.124811025889717,0,0.125814807523004,0,0,0,0,0,0,0,0,0,0,0.200671129897616,0,0,0,0,0,0,0,0,0,0,0.227954903598183,0.0674112225648536,0,0,0,0,0.309763916032797,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502682913418743,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.19931489026524,0,0,0,0.0894687916388904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495848243097348,0,0,0,0,0.0552356267864374,0,0.117937578908724,0.251316433326872,0,0,0,0,0,0,0,0,0,0,0,0,-4.63344605052679e-06,-0.0164767441353878,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376373637899553,0.226370762815174,0,0,0,0,0,0,0,0,0,0,0.0468292042151498,0,0,0.115990092456175,0,0,0,0,0,0,0,0,0.0733720024902628,0,0,0,0,0.0706047399485504,0,0,0,0,-0.0779809365631868,0,0,0,0,0,0
X600578.SH,0,0,0,0.109407803174219,0,0,0.0197657085226098,0,0,0.0364677380964306,0,0,0,0,0.0514258970061942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957455684735244,0,0.0788950309823444,0,0.0661485527559183,0,0,0,0,0,0.0292318095362151,0,0.224336455531653,0,0,0,0,0.0420859190876763,0,0,0,0,-0.015438097666967,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.268281426196444,0,0,0,0,0,0,0,0,0.0598438396935847,0.031872640042443,0.0606611304045566,0,0,0,0.257651268313277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160846154544638,-0.0341405506824426,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.117246121483212,0,0,0,0,0,0,0,0.110984240397991,0.109336774234853,0,0.141918989015763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272226929368074,0,0,0,0,0.0345117396326708,0,0,-3.46944695195361e-18,0,0,0,0,0,0.127423405343602,0,0,0,0,4.33680868994202e-19,0.155636931568063,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.282606409960848,0,0,0,0,0,0,0,0,0.040997274182839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341637785568469,-0.0221854920713371,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.22068444772587,0,0.0800513925041202,0,0,0,0,0,0,0.0425430469036594,0,0,0,0,0,0,0.150203133771711,0,0,0,0,0,0,0.0216110543866682,0,0,0,0,0,0,0.0795289647281591,1.73472347597681e-18,0,0,0.0257956200111485,0,0,0,0,0,-0.01035510936378,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175686986949574,0,0,0,0,0,0,0,0,0,0,0,0.0766772032659695,0,0,0,0,0,0,0.0815934984681535,0,0,0,0,0,0,0,0.249219210928255,0,0,0,0.113216016367595,0,0,0,0,0,-0.0375321790973184,1.0842021724855e-19,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117617493643326,0.0262407752896625,0.505187128416935,0,0,0,0.0231198736940707,0,0,0,-4.33680868994202e-19,0,0,0,0.111583716606115,0,0,0,0,0,0,0,0,0,0,0,0,0.0472934497481284,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.178820695465383,0,0,0,0,0,0,0,0,0,0.00508872617483621,0,0,0,0,0,0,0,0,0.0569354479742667,0,0.0403618057095586,0,0.0159583359177573,0,0,0.269153268489608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164654202441238,0.00113144477276743,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0823335562757057,0,0,0.0792706603855965,0,0.0193263709048562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428286781825155,0,0,0.0729061800812075,0,0,0,0,0.520161048350191,0,0,0,0.00818599709029352,0,0,0.0586461468017808,0,0,0,0,0,-0.00236203621725664,-0.00198037452729889,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223827241547612,0,0,0,0,0.100351118350468,0.0763535892419038,0,0.00035428186510264,0,0,0,0,0,0,0,0,0,0.0571073745889117,0.224552326205346,0,0,0,0,0,0,0,0,0,0,0,0.0268115935849577,0,0.00880516700364813,0,0,0,0,-0.00184655830482223,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.135058535128582,0,-0.0400142679915348,0,0,0.135664020029145,0,0,0,0,0,0,0,0,0,0.150579376119698,0.0725075734748673,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0.174870746536082,0,0,0,0,0,0,0,0,0,0,-0.10924744434519,0,0,0,0,0,0,0.180825961245604,0,0,0,0,-0.0121013714222912,-0.0212540768033969,-0.0666846356295564,0,0,0,0,0
