,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X002466.SZ,X601992.SH,X600362.SH,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600176.SH,X600027.SH,X600352.SH,X000786.SZ,X000792.SZ,X000553.SZ,X000408.SZ,X600489.SH,X600219.SH,X600808.SH,X000959.SZ,X002271.SZ,X601158.SH,X000883.SZ,X600339.SH,X002092.SZ,X000723.SZ,X601699.SH,X002470.SZ,X600299.SH,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0122401034928279,-0.235096574550267,0,0,0,0,0,0,0,0.0959303222009454,0.0673012399643306,0,0,0,0,0,0,0,0,0,0.126644526979856,0,0,0,0,0,0,-0.0442365497659607,0,0,0,0,0,0,0.039716219541746,0,0,0,0,-0.0601141550999195,0,0,0,0,0,0,-0.00825247883688483,0.0178425419596852,-0.0917176406391647,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115044287029285,0,0,0,0,0,0,0.0545570643157298,0,0,0,0,0,0,0.0339509213026165,0,0,0,0.0215614486703499,0,0,0.0111300013233974,0,0,0,0,0,0,0,0,0,0,0,0.492424642074256,0,0.0275169137457526,0.00342339235400278,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.107297110190135,0,0,0,0,-0.0618509133914924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292386018293001,0,0,0.153699461409118,0,0.101924505099353,0.0639250010635981,-0.100260574358432,0.017085462534189,0,0,0,0.0565593895092631,0,0.0908306400347436,0,0,0,0,0,0.0603174265972638,0,0,0,0,0,-0.0545567147884782,0.0701200760187376,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0778819760574004,0,0,0,0,0,0,0,0,0,0,0,0,0.766414718915132,0,0,0,0,0,0,0.0513116767536313,0,0.0771087289456584,0,-0.0189678033340621,0,0.0898081037490144,0,0,0,0,0,0,0,0,0,0,0,0,0.209551587930456,0,0,0,-0.00697308500684365,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451162631148215,0,0,0,0,0,0,0,0.174877235310807,0,0.145281382106849,0,0,0,0,0,0,0,0.0270997606242381,0,0,0,0,0,0.166456378530139,0,0.0069406369095311,-0.00458115103284949,0,0,0,0,0,0
X600362.SH,0,0,0,0.236998753216795,0,0,0,0,0,0,0,0,0,0.0437608725548679,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.156565481793657,0.0114736710605238,0,0,0,0,0,0.0208189274350878,0.0486064036262482,0,0.00989124338006584,0,0,0,0,0.0598894872193654,0,0,0,0,0,0,0,0.171214646293218,0.365847347595759,0,0,0.000982330302396597,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0588657280025881,0,0,0,0,0,0,0,0.042692288626181,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0252518771883054,0,0,-1.73472347597681e-18,0,0,0,-0.0238582757454433,0.0531272304147368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172105103642398,0,0,0,0,0.0689043116206121,0,0
X600547.SH,0,0,0.0281543221204281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204528932903987,0,0.0735925352318196,0,-0.0484559953835198,0.127834918390907,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0677091650596489,0.0128924636950523,0,0,0.65176657943718,0,-0.0256082771730531,0,0.0372149247293166,0,0,0,0,0.0494750893899005,0,0,0,0,0,0,0.020256208293309,-0.0287135117795335,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725815537621839,0,0.0715039120826461,0,0,0,0,0.0536335690991008,0,0,0,0,0,0,0,0.0612850811667209,0.0823944135945,0,0.0584328716867221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716654162670042,-0.0120132484592651,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0949814188861992,0,0,-0.0465115027159066,0,0,0,0,0,0,0,0.0674364450027689,0,0,0,0,0,0,0,0,-0.0309442597888701,0,0,0,0,0,0,-0.0795854517885092,0.0187708295095986,0,0,0,0,0,0,0,0,0,0.00176915270267742,0,0,0,0,0,0.00889099569609366,0,-0.00280084627736845,0.010883823116754,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563222055219414,0,0,0.475983385387203,0.12272513618654,0,0,0,0,0,0,0.163367946928395,0,0.0169259703791914,0,0,0.0816584937803415,0,0,0,0,0.0610902027170178,0.224866654754835,0,0,0,0,0,0.0769063510025863,0,0,-0.0236696101114182,0,0,0,0,0,0
X000898.SZ,0,0,0,0.311457558523895,0,0,0,0.03828326513534,0,0,0,0,0,0,0,0,0,0,0,0,0.103638748462914,0,0.15439941994959,0,-0.0478746105192872,0,0,0,0,0,0,0.0545835536587619,0,0,0,0,0.349712663940041,0.0726015051570291,0,0,0,0,0,0,0,0,0,0,0,0,0.00846666305827214,-0.00713137194509326,0,0,0,0,0,0
X600516.SH,0,0,0,0.012574211897677,0,0,0.181057847142961,0,0,0,0,0,0,0,0,0,0.378142798878183,0,0,0,-0.0687166647330915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635418327341631,0,0,0,0,0.576241120511246,0,0.0381842442261828,0,-0.0174642673079522,0,0,0,-0.0438800370669313,0.0694208809326538,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134032948577745,0,0,0,0,0,0.073102990983364,0.00641173040956364,0,0,0,0,0,0,0,0.0284237928218872,0,0,0.0386845304044127,0,0.239162194863978,0.179191188483047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203440412676375,0,0,0,0,0,0
X600157.SH,0,0,0,0.0185192190476984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442514305055063,0,0,0,0.0424260826408767,0,0,0,0,0,0,0,-0.0138277926703616,0,-0.00551499225272563,0,0,0,0,0,0,0,0,0,0.01326245706863,0,0,0,0,0,0.0801708234403754,0,-0.0124703501397995,0.00587806706286176,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.091708481059486,0,0,0.102489886860737,0,0,0,0,0,0,-0.0774050081281793,0,0,0,0,0,0,0.0350798125895517,0,0,0,0,0.0607318227813977,0.107626066127968,0.0191998947919719,0,0,0,0,0,0,0,0,0,0,0,0,-0.128196928097539,0,0,0,0,0,0.0182077878439962,0.00779922242568716,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0297773324358192,0,0,0,0,0.00156850754609437,0,0,0,0,0,0,0,0,0.0313208785567605,0,-0.0413583097272059,0,0,0,0,0,0.0318652363850806,0,0,0.0842155667139536,0,0,0,0,0,0,0,0.0239597240695211,0,0,0,0,0.0163253372075009,0,0.04215905716125,0,0,0.0136873868710622,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0891051250059619,0,0.144136165680284,0,0,0,0,0,0,0,0.129457516007753,0,0,0,0,0.000600372503342283,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0688749414620351,0.0650422666921534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356656974883189,-0.0232900509217612,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.000958406809394165,0,0,0,0,0,0,0.192365061762865,-0.0969137765298009,0,0,0,0,-0.0669939739278688,0,0,0,0,0,0,0.508649877814389,0,0,0,0,0.168936768207516,0,0,0,0,0,0.164173195427864,0,0,0,0,0,0,0,0,0,0,0,-0.0076758299398398,0.00759843935034055,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340430114167977,0,0.766294588973024,0,0,0,0,0,0,0.0877691075035547,0.0582669548098217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00640657693831359,-0.0515690223453591,0,0,0,0,0,0
X000553.SZ,0,0,-0.124924026628787,0,0,-0.0683978814847357,0.0855073931641217,0,0,0,0,0,0,0,0,0,-0.075628555349718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108857563040586,0,0,0,0,0,0,0,0,0,0,0.372273698645509,0.247387996776876,0,0,0,0.484820129759059,0,0,0,-0.00278830515167662,0.0273972810741204,0,0,0,0,0,0
X000408.SZ,0,0,0.0459752146009914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150145487107297,0,0.03238064550871,0,0,0,0,0,0,0.434645767148238,0,0,0,0,0,0,0,0,0,0,0.162305561765079,0,0,0,0,0,0,0,0.0337267394537547,-0.0851973166454517,0,0,0,0,0,0
X600489.SH,0,0,0,0,1.35525271560688e-20,-0.0294424938598874,0,-0.00601905722062575,0,0,0,0,0,0,0,0,0.0825997122096483,0.124821839524837,0,0.189831244137531,0,0,0,0,0,0.0856040966976279,0,0,0,0,0,0,0.0588642166256191,0,0,0,0.0498637462128915,0,0,0,0,0.0330621109827372,0,0,0,0,0,0,0,0,-0.00321235213699604,-0.00367235091125464,0,0,0,0,0,0
X600219.SH,0,0,0,0.190391119295701,0,0,0,-0.152720633094816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899134995604745,0,0.0790302083677808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316309923857903,0,0,0,0,0,-0.0118185659705764,-0.00464746518203218,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360400101820742,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.756852234304083,0,0,0,0,0,0,0.13193251639585,0.0096675962717777,0.0166972643317701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240606575496511,0,0.00100523500966197,-0.011160213658319,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111749439753213,0,0,0,0,0,0,0,0,0.17289362166036,0.591474971133233,0,-0.0180852915291164,0,0,0,0,0,0,0,0,0.108367448019446,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368383421454553,0.044661676091905,0,0,0,0,0,0
X002271.SZ,0,0,0.0478291491755047,0,0,0,0,0,0,0,0.129138274120699,0,0,0,0,0,-0.0252221921435786,0,0,0,-0.116892081034987,0,0,-0.123991524664477,0,0,0,0.180753850861138,0,0,0.0518765147342595,0,0,-0.163864805149791,0,0,0,0,0,0,0,0,0.0290346307291509,0,0,0,0,0,0,0,-0.0341642261584245,0.0571444703867008,0.326988285515556,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.117879982663838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922249465972309,0,0,0,0,0,0,0,0,0.0152745517232019,0,0.0279624406441671,0,0,0.0270579974809417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971383622537355,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153006763012907,0,0,0,0,0,0,0.0376518066793877,0,0,-0.0189489692316437,0,0,0.0393565327477869,0,0,0,0,0.00278587866576108,0,0,0,0.0825719641278095,0,0,0,0,0,0,0,0.0229005091567909,-0.0140436465387357,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.126562705247725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169203205842392,0,-0.0161932181333557,0,0,0,0,0,-0.00557202721300142,0,0.213259862454402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146181842115182,0,0,0,0.00964446454522338,0.00492999982013215,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.113338817058053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442102958397453,0,0.122883713239596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.150551801039771,0,0,0,0,0,0,0,0,0,0,0.0680221014778818,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0355205096637509,0,-0.0752521272332889,0.113514291745011,-0.0477839354265453,0,0,0,0,0,0,0,0,0.016849263933269,0,-0.0124049305555366,0,0,0,0,0,-0.0515811925305713,0.0494850430959464,-0.125528972975729,0,0,0,0,0
X601699.SH,0,0,0.0418323958554865,0.0108612851449109,0,0,0,0,0,0,0,0,0,0.236403061966039,0,0,0,0,0,0,0,0,0.137116299723138,0,0.0272598837242499,0,0,-0.0731128154606263,0,-0.0408404313023887,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620042484589351,0,0.00537043320071933,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005561769945955,-0.0315074130847252,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870002287100836,0,0,0,0,0,0,0.0155352733965449,0,0.0307535646808331,0,0,0,0,0.0769393811551508,0,0,-0.0420488016793417,0.0312596687502791,0.0273553483862476,0.0388526836330223,0,0,0,0,0,0,0,0,0,0,0,-0.0449319264733949,0,0,0,0,0.0811105771911913,-0.0396526336078242,0.019056358645701,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192200763472602,0,0,0.0336088969160067,0,0.134111298404045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123573399896522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611140932997437,0.0167705748742169,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0569681911086712,0,0,0,0,0,0,0,0,0,0,0,0,0.230638551977945,0,0.00645235218179346,0,0,0,0,0,0,-0.0171530370746955,0,0,0,0,0.3825004594403,0,0,0,0,0,0,0,0.101011461730239,0,0,0,0,0,0.00113217178674783,0.0119206983228665,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254351292585694,-0.0173954056037374,0,0,0,0,0,0
Slope,0,0,0,-5.55111512312578e-17,0.492850386232226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082266740936998,0.0366700455454111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570555326066782,0,0,0,4.77740524012395,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271048744460857,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.223484824524323,0,0,0,0,0,-0.132005499756779,0,0,-0.260851154710077,0.0396001639626815,0,0,0,0,0,0.0416118474273278,0,-0.0524351050522691,0,0,0,0,0,0,0,-0.0751615461823646,0,-0.0160672154454736,0,0,0,0,0.264670318273311,0.269938773886472,0,0,0,0,0,0,0,0,0,0,0,0.0146477337426716,-0.0307282251645642,0,0,0,0,0,0
MKreturn,0,0,0,0.0559045443138908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120628907002383,-0.00727113707028776,0,0,0,-0.0290903449991476,0,0,-0.0968102904423905,0,0,0.0382921979301723,-0.00513856105841661,-0.0199152974789328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189452684114498,0,0,0.0406846599698607,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000467026140510005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235509484653883,0,0,0,0,0,0,0,0,0,0,0,-0.000373641211075959,0,-5.45223408660944e-05,0,0,0,0,0,0,0.00259036923006873,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971559445199163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602654558931121,-0.0387461565119938,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839690155431206,0,0,0,0,0,0.0437430142971121,0.0843715476836784,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282808085321496,0,0,0,0,0,0.0143129396581193,-0.00910286276660697,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196626625121853,0,0,0,0,0,0.00158279348982112,0.0205663571769655,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0151010749482764,0,0,-0.00314378720105546,0,0,0,0,0,0,-0.00661414090657023,0,0,0,0,0,0,0,0,0,-0.00266805757001506,0,0,-0.000705603261274549,0,0,-0.00409394937390572,0.00917622902123966,0,0,0,0,0,0,0,0,0,0,0,0,0.00014656344630419,0,0,0,0,0,0.00542170301463952,-0.0155808404906281,0,0,0,0,0,0
