,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X601158.SH,X600808.SH,X600801.SH,X000786.SZ,X600219.SH,X000825.SZ,X000883.SZ,X000553.SZ,X002271.SZ,X600583.SH,X002110.SZ,X002470.SZ,X600021.SH,X600612.SH,X000408.SZ,X000539.SZ,X000630.SZ,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0.0460315243549955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282954869694537,0,0,0,0.0607794397850357,0,0,0,0,0,0,0,-0.0399263179095438,0,0,0,-2.16840434497101e-19,0,0,0,0,0.318852073474792,-0.0469312208020901,0,0,0,0,0,0,0,0,0,0.0605493474758795,0.0124503996304816,-0.0411836242092624,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122998370509185,0,0,0,0.0115160440597138,0,0,0,0,0,0,0.0901376285808906,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0423575438069817,0,0,-0.00950962453126888,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0437015586780242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593860402973634,0.0818516615682872,0.0638949992027315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711939032988124,0,0,0,0,0,0.150762042254102,0,0,0,0,0,0,0.0360250497371312,-0.0506287300378647,0,0,0,0.0234581653775554,0,0
X600688.SH,0,0,0,0,0.185733208953312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.14454250343032,0,0,0,0,0,0.0656011699771337,0,0,-0.00481377810296633,0.0166902672674126,0,0,0,0.0112321831422651,0,0
X601600.SH,0,0,0,0.00284063961306427,0,0,0.0876258460860803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508347300237728,0.0744770711590276,0,0.0630730178047213,0.0236313911030203,0,0.0403902423411898,0,0,0,0,0,0,0,0,0,0,0.0528061032307372,0,0,0,0,0,0.0325669179276424,0,0,0.122678241736814,0.113567096626746,0,-0.00267670145509127,-0.0221385065037616,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0227494636617656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846014900570436,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0351666601110558,0,0,0,0,0,0.105200799653842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146548880879018,0,0,0.00022642010941535,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00739963459878574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323005284449044,0,0,0.260401323850995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124141159632318,0,0,0.0194781670512697,0,0,0,0,0,0,-0.000804510853087829,0.0103443745144167,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.163449587768947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166748414216187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859228522754254,0,0.168170275017749,0,0,0,0,0,0,0,0,0,-0.00659245692882458,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.546665455353154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.124435054621954,0.0776989725145551,0,0.0649319131094549,0,0,0,0,0.0239143214215894,-0.00401675942305706,0,0,0,0,0,0
X601992.SH,0,0,0.312943603932407,0,0,0,0,0,-0.0545657024225272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205388798277344,0,0.015028235791239,0,0.134358222147833,0,0,0,0,0.255900775347564,0,0,0,0,0,0.017647475542521,0.0589306429455365,0,0,0,0,0.0259862713112375,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.000271778150065823,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0304533255143983,0.107975738439259,0,0.148443919600308,0,0,0,3.46944695195361e-18,0,0,0.116178176637842,0,0,0,0,0,0,0,0,0,0,0,0,0.0772479761811784,0,0,0,0,0,0,0,0,0,0.00385791093496469,-0.00601306167929784,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244910537229624,0.0129242347536415,0,0,0,0.0840595461425931,0.0130755147959593,0,0,0,0,0,0,0,0,0,0,0.194338662831129,0,0,0,0.0574250038944438,0.0824298694947541,0,0.0290252816841575,0.0662518105691423,0,0,0,0,0,0,0,0,0.0253176928873809,0,0,0,0,0.0357542700205258,0,0
X600516.SH,0,0,0,0,0,0,0.136993554098217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236821748047976,0,0.256449383444622,0,0.0135366240087685,0.0283515168665806,0,0,0,0,0,0.076497475795646,0,0,0,0,0.0890380420640817,0,0.0876524006446588,0,0,0,0,0.00100788842683408,0,0.0226085625118928,0,0,0,0.0342578158162906,0,0,0,0,0,0
X002466.SZ,0,-0.123136687597886,0.0238504515280723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963181337993156,0,0,0,0,0,0,0,0,0,0,0.00107733042731411,0,0,0,0.00395016036774343,0,0,0,0,0,0,-0.138385737052831,0.0275043222382831,0,0,0,0,0.0670670083081474,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203880775932869,0.0255477382834115,0,0,0,0,0,0,0,0.166769957539322,0,0,0,0.12314412397293,0.0426760379384559,0,0,-2.71050543121376e-20,0.0339848244982382,0,0,0,0,0,0,0,0,0,0.0746004300961341,0,-0.00422375335299043,0.0246192517626251,0,0,0,0.0563229207167192,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257930056687261,0,0,0,0,0.0924756827752707,0,0,0.146133238274449,0,0,0,0,0,0,0,0.0785151735613121,0,0,0,0,0,0,0,0,0,0,0,0.0316015660170785,0,0,0,0,0,0,0,0,-0.00087706501418092,0.0137158781417446,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.00788810524673259,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0731091159623257,0,0,0.0402696770858307,0,0,0,0,0,0,0,-0.0347852232922474,0,0,0.318637957903552,0,0,0,0,0,0.198369886867203,0,0,0,0,0,0,0,0,0.0211918561699704,0,0,0.0193171563733628,-0.0616063653561168,0,0,0,0.00473813300611835,0,0
X600299.SH,0,0,0,0,0,0.0400978456798526,0.0960974612695994,0,0,0,0,0,0,0,0,0,0,0,0.253705056173137,0,0,0,0.141691339416893,0,0,0,0,0,0.0671311277628979,0,0,0,0,0,0,0,0,0,0.185732512932301,3.46944695195361e-18,0,0,0,0.025683297152739,0,0,0,0,0,0,0,-0.00109214088907493,0,0,0,0,0.051304837018947,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142587766779958,0.543967280202539,0,0,0,0,0,0,0.0709730699074954,0,0,0,0,0,0,0,0,0,0,0.0122591239005691,0,0.147284967950225,0,0.0381643419243316,0,0,0,0,0,0.00421007818513075,0.0050411991876965,0,0,0,0.0235077144544388,0,0
X600489.SH,0,0,0,0,0,0.0401722428617414,0,0,0.671926858945971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102016201083866,0,0,0,0,0,0.092231227372662,0,0,0,0,0.0462019633755197,0,0,-0.0206732474522195,0,0.0165570464724238,0,0,0,0,0,-0.0184185890161966,-0.0110908106745411,0,0,0,0,0,-0.0179910408233044,0
X000629.SZ,0,0,0,0,0,0,0.143531375206258,0,0,0.0337609834239034,0,0,0,0,0,0,0,0,0,0,0,0.067129442395345,0.180326166745682,0,0,0,0,0,0,0,0,0,0,0,0.076397503251709,0,0,0,0.0177053220188678,0,0,0.0395792770697605,0.0477455870161218,0,0,0,0,0,0.156964672230123,0,0,0,0.0132446707855701,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0168505507303172,0,0,0,0,0,0,0,0,0,0,0,0.00294504614515339,0.0435946811420343,0,0,0,0,0,0,0.0325918703513708,0,0,0,0.0545514203577018,0,0,0,0,0,0,0,0.0835809246665246,0.0282160232469698,0,0,0.0397927788047229,0,0,0,0.0940637298659875,0,0,0,0,2.16840434497101e-19,0.00723375119376086,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0796300121502013,0,0,0,0,0,0,0,0,0,0,0,0,0.0292964570341568,0,0,0,0,0,0,0.0829336219544917,0,0,0,0,0,0,0,0.038973815941656,0,0,0,0,0,0,0.28887368483978,0,0,0,0,0,0,0,0,0,0.0042559896962185,0,0,0,0,0.0547880515074032,0,0
X600801.SH,0,0,0,0.330749588979221,0,0,0.0644237707121035,0,0,0,0,0,0,0,0,0,0,0,0.109330641989576,0,0,0,0,0,0,0,0.017102290187217,0,0.0137349350552117,0,-0.0769965320499024,0,0,0,0,0,0,0,0,0.0553899000361231,0,0,0.0174586598939262,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0457761129767777,0,0,0,0,0,0,0,0,0,0,0,0,0.271369838594962,0,0.185634410202389,0.0223583910394066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231846983146149,0.232896303521772,0,0,0,0,0,-0.0159242094757461,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.207097359837094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826447045082979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136383391031622,0,0,0,0.059221343702516,0,0,0,-0.00271293631613899,0.0103030464237519,2.71050543121376e-20,0,0,0,0.082782438730884,0,0
X000825.SZ,0,0,0,0,0,0,0.0489202869741418,0,0,0,0,0,0,0,0,0,0,0,0.0344373883661202,0,0,-6.93889390390723e-18,0.0374845106283893,0.0244186927303633,0,0,0,0,0,0,0,0,0,0,0.0674804218536365,0,0,0,0,0.0960623722277542,0,0.231442134121153,0.0107170565547272,0,0,0,0.0563484052521082,0,0,0,0,0.00933380728794151,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156397076322682,0,0,0.102059339525524,0,0,0,0,0,0,0,0.0202124204629403,0,0,0,0.000583133118908294,0,0,0,0,0.0200858936537757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144566301170938,0,0
X000553.SZ,0,0.0608727959235652,0,0,0,0,0.0356301734651871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178747741285898,0,0,0,0,0,0,0,0,0,0,0,0.0475349958050388,0,0,0,0,0.0524298899334284,0,0,0.133114287530055,0.0694131915228881,0,0,0.17806075043971,0,0,0,0,0,-0.0316530306343569,0,0,0,0,0,0
X002271.SZ,0,0.0695884307315928,0,0,0,0,0,0,0,0,0.437830114125208,0,0,0,0,0,0,0,0,0.0267207762960298,0,0,0,0,0,0,0.247040808899117,0,0,0,0,0,0,0,0.433760078825281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216594843494177,0.068503347718703,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0612373475944763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125934122386657,-6.93889390390723e-18,0,0,0,0.0067437605550768,0,0.0602271295130284,0,0.0716782339416447,0,0,0,0.119628729893318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412223690924901,0,0,-0.00917881753288466,0.0280988544169943,0,0,0,0.0236806007148913,0,0
X002110.SZ,0,0,0,0,0.260690836971523,0,0.0362042324150095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114973556589757,0.122083446504276,0,0,0,0,0,0,0,0,0.345853074297603,0,0,0,0,0,0,0,0,0,0.0955100447156457,0,0,0,0,0,0,0,0,0.00158137726130171,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508990821108966,0,0,0.213204095874,0,0,0.142379202526324,0,0.0627351513957827,0,0,0,0,0,0,0,0.102180980836107,0,0,0.193808391599613,0,0,0,0,0,0,0,0,0,0.00440048362027825,-0.0577230252106189,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.283629051665868,0,0,0,0,0,0,0,0,0,0,0.133856117975656,0,0,0,0,0.0610574513628462,0,0.17419665486815,0,0,0,-0.270187108432529,0.00575299656042688,-0.0186819724984471,0,0,0,0.0158083338052308,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.234218187324509,0,0,0,0.0639332111645669,0,0,0,0,0,0,0,0,0,0,0.090469977245417,0,0,0,0.0356994517609214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280740152658365,0,0,0.11542032642272,0,0,0,0,0.0203664988271478,-0.0208547433685045,0,0,0,-0.0859811026434329,0,0
X000408.SZ,0,0,0,0,0,0.0646208274101884,0,0,0,0,0,0,-0.056908970523036,0,0,0,0,0,0,0.0400744666505082,0,0,0,0,0,0,0.0345077468630205,0.0636504275620573,0.0334852370169426,0,0,0,0,0,0,0.0775150055464041,0,0,0,0.0615251836451413,0,0.209397686673009,0.034208337509937,0,0,0,0,0,0,0,0,-0.0162945912091305,0,0,0,0,-0.0579386750812491,0,0
X000539.SZ,0,0,0,0,0,0.267175643361898,0,0,0,0,0,0,0,0,0,0,0,0,0.0658253770321051,0,0,0,0.0912059029106482,0.0184066249769612,0,0,0,0.0316290471137233,0,0,0,0,0,0,0,0,0,0,0.133100187135001,0,0,0,0,0.226096429993531,0.0343587431821598,0,0,0,0,0,0,0,-0.00563804807443845,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0289538376453655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416904331863441,0,0.0210266906113094,0,0,0,0,0.0828234326089458,0,0,0,0,0,0,0,0,0,0,0.0451222756613329,0,0,0,0,0,0,0,0.127003775137126,0,0,-0.00502537763320967,0,0,0,0,0,0
X600339.SH,0,0.14755684094834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112714570835777,0,0,0,0,0.0169418853097518,0,0,0,0,0,0,0,0,0.0397208790018684,0.244588420625497,0,0.0492455354003164,0,0,0,0,0,0,0.273064371862913,0,-0.0267324414330173,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.110394413375937,0,0,0,0,0,0,0,0,0,0,0,0.0801742441588098,0,0,0,0.00745047037519897,0.0810564130509412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855621036592036,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0335299078929965,0,0,0,0.0293838024344451,0,0,0,0.0359333231952663,0,0
Change_TY3M,0,0.00803914899395022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065703460248375,0,0,0,-0.0460212771735345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113084988974916,0,0,0,0,0,0,0,0,0,0,0,0.0462583433899702,-0.166750731003816,0,0,0,0,0,0
Slope,0,0.231955272311717,0,0,0,0,0,0,-1.03801998468652,0,0,0,0,0,0,-1.26643251653639,0,0,0,0.73774348624455,0,0.0874713164933068,-0.270588616983718,-0.315774779388462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533489630552442,0,0,0,0,0.999995317892093,0,0.801024770258827,0.517493330772324,0,0,-2.50750873907356,-4.70318482626145,0
TED,0,0,0,-0.111448262662472,0,0,0,0,0,0,-0.327921143282111,0,0,0,0,0,0,0,0,0,0,0,0.399773102329738,0.0554213414470849,0,0,-0.878718371627152,0,0,0,0,0,0,0,0,0,0,0,0,-0.252697090535019,0,0.687296659644043,-0.00978716173060124,0,0,0,0,0,0,0,-0.730227208679104,0.332516338921769,0,0,0,0,0.147394662680127,0,0
RealEstate_excess,0,0,0,0,0,0.0171640804692171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207846917853824,0,0,0,-0.0469321945068352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243910916321035,0,0.0614386082832328,0.077882868534081,-0.107599038040109,0,0,0,0,0,0,0,0.0127467973010104,0.00966280185739593,0,0,0,0.0598367652052794,0,0
MKreturn,0,0,0,0,0,0,0,-0.264890991158462,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154963701847436,0,0,0,0,-0.0139621454972931,0,0,0.0923179167716189,-0.00321774167080395,0,0,-0.0201567117645946,0,0.0246478206558907,0,0,0.0100094537394569,0,0.0772035049215379,0,0,0.031272018475143,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135086129365755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109803057470337,0,0,0,0,-0.00200383990196495,0.0891005193610725,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067996898910014,0,0,0,0,0,0,-0.173121000117709,0,0,-0.0611376112728625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326796520757692,0,0.229153409197469,0,0,0,-0.140088266652798,-0.224177284583454,0,0,0,0,0,-1.71774555461576,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273080130499174,0.0997106175836747,0,0,0,-0.258413911610701,0,0
CarbonVol_Hubei,0,0,0,0.00171935289533964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577714269295092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862992129498452,0,0,0,0,0,-0.00131274194645313,-0.00417124994242426,0,0,0,0,0,0,0,0,0,0.0491952726596246,0,0
