,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X000786.SZ,X600176.SH,X600111.SH,X601600.SH,X000301.SZ,X600011.SH,X601898.SH,X600886.SH,X002466.SZ,X600426.SH,X600188.SH,X600352.SH,X600801.SH,X601991.SH,X600803.SH,X000932.SZ,X600219.SH,X600795.SH,X600489.SH,X002080.SZ,X000027.SZ,X600516.SH,X600688.SH,X600486.SH,X000807.SZ,X600299.SH,X000898.SZ,X002353.SZ,X600315.SH,X601168.SH,X600027.SH,X000723.SZ,X000830.SZ,X600157.SH,X601992.SH,X000630.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.224202876407462,0,0,0,0.023647645879891,0,0,0,-0.0216082751796936,0,0,0,0,0,0.0183800741136607,0.0284269380187459,0,0,0,0,0,0.010065806098006,0,0,0,0,0,0,0.00506288770596021,0,0,0,0,0,0,0,0.00260295715825843,0,0,0.0579857352373246,0,0.0609651315345126,0,0,0,0,0,0,0,0,-0.0024621286059287,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0817484061114269,0,0,0,0,0,0,0,0,0,0.0696478936360965,0,0,0,0,0.0307956899517114,0,0,0,0,0,0,0,0.037538819142423,0,0,0,0,0,0,0,0.0306428897919911,0,0,0.023552157400909,0,0,0,0,0.00179714280737611,0,0,0,0,0,0,-0.0216495223170976,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0204195845385473,0,0,0,0,-8.67361737988404e-19,-0.0618147087872215,0,0,0,0,0,0,0.0485202809560498,0,0,0,0.239997858043661,0,0,0,-0.0137826328903869,0.0218859151956712,0.17694302226306,0,0,0,0,0,0,0,0.012383243991609,0,0,0,0,0.0274868181343516,0,0,0.00522775867652426,0,0,0,-0.0238273247063008,0,0.104318185084447,-0.0780126400431417,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.168805052952299,0,0,0,0,0,0,0,0.0747230080511809,0,0,0,0,0,0.0622297277882522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180570084753821,0,0,0,0,0.162383945257198,0,0,0,0.184025477937387,0,0,0,0,0,0,-0.0107972246720331,0,0,0,0.1054143118904,0,0
X600585.SH,0,0,0,0,0,0,0.0269175510454151,0.0023296017051321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638407924130288,0,0.0573278806319391,0,0,0.0335756001753973,0,0,-0.0205051011533127,0,0,0,0,0,0.0363109448907527,0,0,0,0,0.0236615808964331,0,0,0,0,0,0,0,0,-0.0264958412667579,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101480965735232,0.107301337057512,0.125306077936493,0,0.0291391015542997,0,0.114132439066008,0,0,0,0,0,0,0.24738718201898,0,0,0,0,0,0.00115917896530607,0,0,0,0,0.250227907314573,0,0.05618892242797,0,0,0,0,0,0,0,0,-0.0138373562629153,-0.0193436858320056,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133619539289327,0,0,0.0234080398460455,0,0,0,0,0,0,0.14259308077547,0,0,0,0,0,0,0,0,0,0,0.103816172742138,0,0,0,0,0,0.113433168921725,0.383350728927006,0,0.214121541626579,0,0,-0.28238323370854,0,0,0,0,0,0.020586934997531,-0.0716694702326237,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.18889774795167,0,0,0,0,0,0.380147243304365,0.0596748548192634,0,0.200197355239524,0,0,0,0.111348295081048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426633338514588,0,0.0483000556830144,0,0,0,0,0,0,-2.71050543121376e-20,0.001342017336483,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.182086823582474,0,0.148930804567269,0,0,0,0,0,0,0,0.0495653841878003,0,0,0,0,0,0,0,0,0,0.0252538936469567,0,0,0,-0.138259114296669,0,0,0,0,0.123781744423191,0,0,0,0,0,0,0,-0.0145970845111057,0.0314536671252315,0,0,0,0.0935554074876352,0,-0.0342552030275161,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.147098464854962,0,-0.34367604747007,0,0,0.159783183162325,0,0,0,0,0,0.0931183142941037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132663532474493,0,0,0,0,0.0123053450745064,0,0,0,0,0,0,0,0,0.100377525480791,0,0,0,0,0,4.33680868994202e-19,-0.0312414123431986,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0187127878481705,0.00753828161960487,0,0,0.116644369884487,0,0,0,0,0,0.0460599260976506,0,0,0,0,0,0,0,0,0,0.303166457865894,0,0,0,0,0,0,0,0,0,0.0300006436553678,0,0,0,0,0,0,0.0662829836809073,0,0,-0.00143341356443545,0,0,0,0,-0.0705935519549834,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.029231750604735,0,0,0,0,0,0,0,0,0,0,0.0120796999824449,0,0.0437943104271584,0,0,0,0,0,0,0,0.0930557619681162,0,0,0.118245042410326,0,0,0,0,0,0,0,0,0,0.190150334659636,0,0,0.219462653935454,0,0,0.52377976392249,0,0,-0.0329228502263247,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0202936147596856,0,0,-0.127317136577375,0,0,0,0.102367021483537,0,0.0403971010652132,0,0.098357841512542,0,0,0,0.117089719573352,0,0,0,0,0,0,0,0,0,0,0,-0.000538132687003636,0,0.0141322017683552,0,0,0,0,0,0,0,0,0.0417961447201439,0,0,0,0,0,0,-0.0504699601442712,0.0382655699736265,0,0,0,0.108709379647729,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420075259289954,0,0,0,0.062292193630437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363692096094559,0,0,0,0.0549344767957845,0,0,0,0,0,0,0,0,0.0833402516650645,0,0,-0.0297851048875348,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.225730038284122,0.0280618956371458,0,0,0,0,0.273621460661636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170058431447163,0,0,0,0,0,0,0,0,0,0,0,0.311917933727853,0,0,0,0,0,0,0,0,0,0,0,0.00547026843044197,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0575411861660102,0,0.0642886074346067,0.11679067733671,0,0,0,0.719941500967506,0,0,0,0,0.254629323226911,0,0,0,0.0440252975264248,0,0,0,0,0,0,0,0,0,0,0.0612442856469942,0.0539643302160992,0.0336510946176554,0,0,0,0,0,0,-0.0461652522899934,0,0,0,0,0,0,0,0,0,-0.0728512758684145,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.086300692702263,0,0,0,0.0171374113808956,0,0,0,0,0,0.0792133620325,0,0.0419849139269038,0,0,0,0,0.0600855046809983,0,0,0,0,0,0,0,0,0.387432805085367,0,0,0,0,0.0376240175419789,0,0,0,0,0,0.135619210761889,0,0,-0.00915493286993111,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0196144885109134,0,0,0,0,0,0.148106469508861,0,0.184234387408537,0,0,0,0,0,-0.0250813047930858,0,0,0,0,0,0.570540404771467,0,0,0,0,0,0,0,0,0.163413776120469,0,0,0,0,0,0.0475261596067007,0,0,0,0,0,0,0,0,-0.0444825502984009,0,0,0,0,-0.25755475485354,0,0
X600011.SH,0,0,0,0,0,0,0.00239854191505603,0,0,0,0,0,0,0,0,0.0216838216666921,0,0,0,0,0,0,0,0,0,0,0,0,0.0668356763240817,0,0,0,0,0.117463277636479,0.0386301338382481,0,-0.0406482002927855,0.0379359716994181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185544117493657,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0296984425743498,0,0,0,0,0.0173310043673333,0,0,0,0,0.00564323217001636,0,0.242699851967726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275621981150394,0,0,0,0,0,0,0,-0.052979939130894,0,0
X600886.SH,0,0,0,0,0,0,0,0.0124656251549275,0,0,0,0,0,0,0,0.00484319591157918,0,0,0,0,0,0.00559278109120387,0,0.0561642850948493,0,0.118958145901089,0,0,0.0328334223733691,0,0,0,0.00888198575830506,0.151286336793163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119708342332788,0,0.00325529216782876,0,0,0,0,0,0
