,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600583.SH,X000792.SZ,X000630.SZ,X002466.SZ,X000408.SZ,X600098.SH,X000723.SZ,X600352.SH,X000883.SZ,X600219.SH,X000825.SZ,X000539.SZ,X600021.SH,X000027.SZ,X002092.SZ,X601699.SH,X000983.SZ,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.342249148230945,0.0292623419945467,0,0,0,0,0,0,0.0039231090439371,0.023867879768239,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00664385504285382,0,0,0.0462022753244091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525970797315637,0,0,0,0,0,0,0,0.116546761713598,0,0,0,0,0,0,0,0,0
X600028.SH,0.740180810192446,0,0,0,0,0.227925241144408,0,0,0,0.0120481311323382,0,0,0,0,0.0677591265812592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696263321365729,0,0.0163908060006198,0,0,0,0,0,0,-0.0147275315626313,0.0122947943226912,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.12258873771186,0,0,0,0,0,0,0,0,0,0,0,0,0.0833374669052134,0,0,0,0.0946479700708541,0,0,0,0,0,0,0,0.0387546460561173,0,0,0,0,0,0,0,0,0,0.00597767768510462,0,0.00949584855066533,0.0419504995373417,0,0.0572910858438688,0,0,-0.0388275133491888,0.0259438069619179,0,0,0,0,0,0
X600019.SH,0,0,0.101640231152358,0,0,0.0219476360889933,0,0,0,-0.0653278085176827,0,0,0.0740241506028924,0,0,0,0,0,0,0,0,0,0,0,0.138554836327206,0,0,0,0,0,0,0,0,0,0,0,-0.0155115031414022,0,0,0,0,0,0.102977468384241,0,0,0,0,0,-0.118317771659321,0,-0.0311806031712876,0.0325393350100848,0,0,0,-0.147254739382768,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.044317408549252,0,0.31376692456753,0,0,0,0,0,0,0.0784417664879485,0,0,0,0,0,0,0,0,-0.0767439318145004,0,0,0.0188122066878902,0,-0.0433702807577877,0,0,0,0,0,0,0,0,0,0,0,0.0670596755113068,0,0,0,-0.0195839146539155,0,-0.00490060939722729,0.00793645094707485,0,0,0,-0.112969763651763,0,0
X600585.SH,0,0.140365043960745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653910846674862,0.152036795548478,0,0,0,0,0.0324462898800324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705872027355706,-0.0095863286046334,0.0117376100047362,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0722423708046528,0,0.0149395909863519,0.0220259856737772,0,0,0,0,0,0,0,0,0,0,0.204335181534357,0,0,0,0,0,0,0,0,0,0,0.050405466540391,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0623739546216617,0.0958290938733531,0,-0.0209894258896777,0.00501123576744388,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0730323016679088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24769068356515,0,0.0855050904658417,0,0,-0.00918977295351365,-0.000588959412775835,0,0,0,0,0,0
X600688.SH,0,0.221164784370036,0,0.0251425443051892,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0491977854284144,0,0.0809099672837625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746620039351875,0,0.0543463554890715,0,0,0,0,0,-4.33680868994202e-19,0.00486651152079077,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860606181670027,0,0,0,0,0,0,0,0,0.0178283401761838,0,0,0,0.00590888261021051,0,0,0,0,0,0.0113112426348545,0,0,0,-0.141799607856254,0,0,-0.066753924917852,-0.00505321035480841,-1.0842021724855e-19,0,0,0,0,0,0
