,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X600795.SH,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X000301.SZ,X600362.SH,X600010.SH,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X600985.SH,X000933.SZ,X000807.SZ,X600176.SH,X601168.SH,X600612.SH,X000932.SZ,X600219.SH,X002128.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.111638006356048,0,0,0.132643152696335,0,0,0.141074089172116,0,0,0,0.0878105393793741,0,0,-0.0233429240213916,0,0,0,0.120311954919568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340894976129867,0,0,0,0,-0.0293141860843533,0,-0.0019805317264181,0.0182943952654671,0.0755876964758224,0,0,0,0,0
X601088.SH,0,0,0,0,0.16096883034747,0.0652631991882454,0,0.0453147837823089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109618925727419,0,0,0,0,0,0,0,0,0,0,0.197989684617651,0,0,-0.0035825959805853,0.0413007103791306,0,0,0,0,0,0,0,0,0,0,0,-0.0247436615187176,0.0270948328462323,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.013485225972528,0,0,0,-0.0953649111756918,0.0791724119778726,0,0,0,0,0,0,0,0,0,0,0,0,0.105787708898503,0,0,0,0,0.101719233734444,0,0,-0.011024790092803,0,0,0,0,0,0,-0.0984718240931099,0.0409098989578523,0,0.220075919493234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128003747528575,0,0,0,0,0,0,0.220061140239432,0,0.226032996159326,0,0.128913401340037,0,0,0.00259009624708484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045432290629055,0,0,0,0,0,0
X600188.SH,0,0.0569888206833419,0,0,0,0.185898745690686,0,0,0,0,0,0,0,0,0,0,0,0,0.297590859131408,0,0,0,0,0,0.172090377657244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500921507009394,0,0,0,0,0,0,0,0,0,0,0,-0.00264860079770212,-0.00487865369781438,0,0,0,0,0,0
X601898.SH,0.137475830678504,0.134007050240082,0,0,0.180130360020977,0,0,0,0,0,0,0,0,0,0,0,-0.00284446267506914,0,0,0,0,0,0,0.090049422092519,0.200318713577955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298159905154495,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.1091509901035,0.0406377292977608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519403591641378,0,0,-0.00238184727549732,0,0,0,0,0,0,0,0.143490111603909,-0.0378813453711504,0.085431572118018,0,0,0,0,-0.0633792694061036,0,0,0,0,0,-0.00111903813186538,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0548747306888139,0.111507650688429,0,0,0,0,0,0,0,0,0,0.0645211173323884,0,0,0,0,0,0,0,0.264762446071328,0,0,0,0,0,0,0.157240661450289,0,0,0,-0.0036219651068313,0,0,0,0,0.0118475867665442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014197148806952,0,0,0,0,0,0
X600585.SH,0,0,0,0.145863347192068,0.0556854714583851,0,0,0,0,0,0,0,0,0,0,0,0.0370415807388481,0,0,0,0,0,0.0618054014986203,0,0,0,0,0.0570182511734532,0,0,0,0.0800473342076054,0,0,0.0168103036725262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495508857134658,-0.000444638390946231,0,0,0,0,0,0,0
X600660.SH,0.178224681861555,0,0,0,0,-0.0898307395103229,0,0,0,0,0,0,0.0274063818151974,0,-0.0663336641939478,0,0,0,0,0,0,0,0,0.0129824737523279,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.115668217995926,0,0,0,0,-0.0759619861337976,-0.0152668724793516,0,0,0,0,0,0.192128496837666,0,0,0.101866270475459,0,-0.00245041597512346,0.0319104867879668,0.109838537053384,0,0,0,0,0
