,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X000786.SZ,X600795.SH,X002080.SZ,X000807.SZ,X600096.SH,X600141.SH,X000983.SZ,X600688.SH,X601699.SH,X600801.SH,X300073.SZ,X000959.SZ,X000825.SZ,X600489.SH,X600027.SH,X000960.SZ,X601168.SH,X002353.SZ,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474891273430546,0.0352227974105722,0,0,0,0.0388267675752074,0,0,0,0.0656120963125593,0,0,0,0,0,0.217986843050896,0,0,0.0434941015540845,0,0,0,0,0,0,0,0,0,0,0,0,0.407962778254231,0,0.0958457621516777,0,0,0,0,0,0,0,0,0,0.00645768931996308,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557367809222707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0708715676603286,0,0,0.068597913128648,0.264083062467729,0,0,0,0,0,0,0,0,0,0,0,-0.0127525480908068,-0.000822197581022029,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.134548343421246,0,0,0,0,0.339473609108991,0,0,0,0,0,0.0832506907656959,0,3.46944695195361e-18,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0709413596392756,0,0,0,-6.93889390390723e-18,0.0936615600065231,0,0,0,0,0.00565846954857994,0,0,0,0,0,0,0,0,0,0,0,0.0295815200427906,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0118135610499768,0,0,0,0,0.0520817176310188,0.00844360626287856,0,0.627227702519049,0,0,0,-0.120001362808563,0,0,0,0.0936065188177361,0,0.044485303999255,0,0,0,0,0,0,0,0,0,0,0,-0.0027998321986155,0,0,0,-0.00947850568214233,0,0
X600660.SH,-0.025611721776106,0,0,0,0,0.0109898578639026,0,0.0666304668091577,0,0,0,0.0436428061414155,0,0,0,0,0,0,0,0,-0.0819281197129165,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347627975937572,0,0,0.0312408056432401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204250863433148,-0.027610616408195,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.126980700277116,0,-4.33680868994202e-19,0,0,0,0,0.0158619044759562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901701763709473,0.112660596612269,0,0.0524485728406879,0.0660663773469748,0,0,0,0.0870812251358185,0,0,0,-0.066572752227257,-0.0876616551424967,0.0585740924850031,0,0,0,0,0,0
X000301.SZ,0,0,-0.169518854050522,0,0,0,0,0,0,0,0,0.0246153390242723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784340571479575,0,0,0,0,0,0,0,0.144801889074877,0,0,0,0,0,0,0,0,0,0,0,0.215085392640054,0,0,0,0,0.0494130299949106,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.159388018051282,0,0,0,0,0,0.0536625231916698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582631169411778,0,0.0274073011815407,0,0,0,0,0,0.0218568567075653,0,0,0,0,0,0,0,0,0,0,0.00217479116765076,0,0,0,-0.0135097042830389,0,0
X601898.SH,0,0,0,0,0,0,-0.0171462313509531,0,0,0.152464082638172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085638170342078,0.0184325960980469,0,0,0,0.24883995101143,0,0,0.0552465920859183,0,0,0,0.077533140657247,0,0,0,0,0,0,0.042519054431183,0,0,0,0.0716662422149702,0,0
X600547.SH,0,0,0,0,0,0.0486735159240406,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634083386426318,0,0,0,0,-0.0451392593355278,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.660508545960702,0,0.0145578414630812,0,0,0,0,0,-0.0103504466808123,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268583879368233,0,0,0.00610786942863289,0,0,0.0803201533148531,0,0,0,0,-0.0170389789899181,0.0645999713065303,0,0,0,0.0605769715345735,0,0.36901402095868,0,0,0,0,0,0,0,0.0204217005364379,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.235226844218968,0,0,0.101489794209065,0,0,0,-0.0689986522526251,0,0,0,0,-0.0445630955474734,0,0,0,0,0.270632207575669,0,0,0.0365575258171473,0,0,-0.0265906003856135,0,0,0,0,0,0,0,0,0,0.100597697437784,0,0,0,0,0,0,0,0.0227491127580819,0,0,0,0,0,0
X600426.SH,0.171785475953702,0,0,0,0,0,0,0,0,-0.0819748444946207,0.0816874389873487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117712482595688,0,0,0,0,0.0302651932158581,0,0.130585156847136,0,-0.063173743418296,0,0,0,0,0,0,0,0,0,0,0.130462346139069,0,0,0,0,0,0,-0.0244170775080946,0,0,0,-0.0422986270046601,0,0
X600176.SH,0,0,0,0,0,0,-0.0338008300679057,0,0.133480105316818,0,0.0652014596653939,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.056010181175899,0,0,0,0,0.270292525437281,0,0.155348170481615,0,0,0,0,0,0,0.0470948826132335,0,0,0,0,0,0.0166168539451785,0,0,0,0,0,0.0216437143275691,0,0,0,0,0.00717551209433815,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.35384672880326,0,0,0,0,0,0,0,0,0,0,-0.147079705753137,0,0,0.0937709333012223,0,0,0,-0.0827275199212467,0.0348433137271364,0,0.0121598205118166,0,0,0,-0.00961303892832285,0,0,0,0,0,0,0,0,0,0.0584845133338482,-0.186985694803243,0,0,0,0,0,0.174628013937062,-0.137384993989888,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163606195225428,0,0,0.0317635103849348,0.387248051209372,0,0.0717664120388788,0,0,0,0,0,0,0,0,0,0,0,0,0.0063503781182264,0,0.0635684149107271,0,0,0,0,0,0,0,0,0,0,0.104210380530542,0,0,0,0.052239611053563,0.00848409664273611,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.346141537349643,0.233657279905141,0,0.0305310172338329,0.0978097705662073,4.33680868994202e-19,0.0156900892244687,0,0,0,-0.065075689948306,-0.0492359477365599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115109714205184,0,0,0.0966986524974299,0,-0.0186517666364726,-0.111443901916693,0,0,0,0,0.0112356758970582,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0671107754390569,0,0,0,0,0,0.113174956445082,0,0.0576056951635483,0,0,0,0,0.00700416764707444,0,0,0,0.293157092101718,0,0,0.0356875394895544,0,0,0,0,0,0.157155455686503,0,0,0,0,0,0,0.0618708533565689,0,0,0.0330375971980012,0,0,0.0712799144259328,0,0,0,0,0,0,0.015584224025051,0,-0.336117296813411,0,0,0,0,0
X600803.SH,0,0,0,0,-0.169141952478248,0,-0.0944926498541778,0,0,0.00028082312735992,0,0,0,-0.0701333120061302,0,0,0,0,0.0110600129151948,0,0,0,0,0.00879529538902066,0,0.0860631863828827,0,0,0,0,0,0,0.196318518624512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684752250948897,0,-1.73472347597681e-18,0,0,0.0142807870294099,-0.00744778472871487,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0915529272057737,0,0,0,0,0,0,0,0,0,0.558072309186712,0,0,0,0,0,0,0,0,0,0,0.180991777844506,0,0,0,0,0,0,0,0.0477905408029613,0,0,0,0,-0.0358039748202788,0,0,0.156279271844523,0,0,0,0,0,0,0,0,0,-0.00198779556837218,0,0,0,0,0.0059996023485644,0,0
X600795.SH,0,0,0,0,0,0,-0.0229863899989715,0,0,0.0245889283685185,0,0.0883519641687679,0,0,0,0,0,0,0,0.00609082136165618,0,0,0,0,0,0,0,0,0.114598470289343,0,0,0,0,0,0.0184446743282253,0,0,0,0.123387886647758,0,0,0,0,0,0.278302529273569,0.0730297193287851,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.254279857046045,0,0,0,0.0129030301164986,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443894450035943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154127555839492,0.0218051651077115,0,0.111624363909396,0,0,0,0,0.0209039325603411,0,0.07902262746931,0,0.0384448003530893,-0.0139246273544742,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0296455518042275,0,0.0322301356730653,0,0,0,0,0,0,0,0,0.258148176161286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142708380196546,0,0.234623637722069,0,0,0,0,0,0,0,0,0,0,0.259258276048356,0.170317188388012,0,0,-0.0225517736076437,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.113726306303443,0,0,0,0.0788769310463705,0,0.0803674873965078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482620971674257,0,0,0,0,0.0465904528573907,0,0,0.583548508081774,0,0,0,0,0,0,0,0,0,0,0.0402224512122292,0,0,0,0,0,0.00597347060557665,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.182956111183736,0,0.341724787996231,0,0,0.01885463426923,0.0947298137872994,0,0,0,0,0,0.0786036257838555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341409231729973,0,0,0,0,-0.0714739052362866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634207018011372,0,0
X000983.SZ,0,0,0.34539122686602,0,0,0,0,0,0,0.0192777237564159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536632011655295,0,0,0,0,0,0.0822549167753194,0.105942748434775,0,0,0,0.45496922243245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665511486943981,0,0,0,0,0,0
X600688.SH,0.0921955283250601,0,0,0,0,0,0,0,0,0,0,0.0210858880211107,0,0.152269619734594,-0.0114461681831101,0,0,0,0.0877117187783027,0.0642191767985503,0,0,0,0.0791457720726415,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00399440554726625,0,0,0,0,0,0,0,0.0533244912798871,0,0,0.188914305550581,0,0.060333794836983,0,0,0,0.0278437546534324,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690089348306455,0,0,0,0,0,0,0,0,0,0,0,0,0.0141171444230104,0,0,-0.0327106784113504,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.629900991600715,0,0,0,0.0370039031249124,0.0129304154150622,0,0.0272699599386289,0.30881241488176,0.0264145731280709,0,0,0.054341471955417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505203169829918,0,0,0,0.0584595151926272,0,0,0,0.0484727120592046,0,0,0,0,0,0,0,0,0.0173911174911449,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.329823726217419,0.478991765183901,0.0559777615789126,0.0136414670823618,0,0,0.00423118459117425,0,0,0.108598534397248,0,0,0,0,0,0,0,0,0,-0.176169393883345,0,0.00217644435374741,0,0,0,0,0,0,0.0407497509654139,0,0,0.0292074323949824,0,0,0,0,0,0,0,0,0,-0.0957398908440966,0,0,0,0,0,0,-0.0173514363795225,0,0,0,-0.0459469606942232,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.404830793339031,0,0,0.0368614535921054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063025962058128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0144737944342266,0,0,0,0,-0.0705335019917272,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.290591103497261,0,0,0,0,0.0203201170868795,0,0,0.0114215821499584,0,0.17838203869205,0,0,0,0,0,0,0,0,0,0,0,0.0233767247233301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193239420275629,0,0,0,0,0,0,-0.00596202657771451,0,0
X600489.SH,0.0352220543526175,0,0,0,0,0,0,0,0,0,-0.0673496409300982,0,0,0,0,0,0,0,0,0,0.633514988495548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869084205205046,0,0,0.00983745441870006,0,0,0,0,-0.0121919615140267,0.0815853513000409,0,0,0,0,0,-0.0121963600596327,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.0566997262199169,0.394134599449426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275823867004698,0,0,0,-0.0320230792065099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541451360970461,0,0.0105884506153049,0,0,0,0,0,0
X000960.SZ,0.149589360942629,0,0,0,0,0,0,0,0,0,0.112126935565228,0,0,0,0,0,0,0,0,0.109277563308765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213096516332192,0,0.00975866031139473,0,0.0861693845044181,0,0,0,0,0,0,0,0,0.322683349733234,0,0,0,0.103891872566301,0,-0.0258104831886449,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.0674165955636492,0,0,0,0.136758636952497,0,0.0302490330980957,0,0,0,0,0,0.0609898161332288,0,0,0.104301983907602,0,0,0,0,0,0.0363607843309149,0,0,0,-0.030606246627189,0,0.136296984909104,0,0.108430735860753,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.317478773681671,0,0,0,0,0,0,0,-0.00389437266482441,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053449045049983,-0.127197360894366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187922614573908,0,0,0.00605932082546007,0.120200347550939,0,0,0,-0.0179936736698379,0,0,-0.0779886385275499,0,0,0,0.0141085048333689,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0878899167959473,0,0,0,0,0,0,0.0212773835108749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255858686513407,0.045744994679653,0,0.153942821275224,0,0.00739463098761986,0.00368158886783282,0,0,0,0,0,0,0.0463581625350078,0,0,0,0,0,0,0,0,0,0.0243844657876123,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0742379807677589,0,0,0,0,0,0,0,0.108168310043173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190716497544614,0,0,0,0,0,0,0,0.00349844863119519,0.0200277852755049,0,0.0666925694133526,0.272261284835843,0,0,0.00152031536881498,0,0,2.16840434497101e-19,0,0,0,-1.0842021724855e-19,0,0,0,0.00362147455482287,0,0
Change_TY3M,0,0,-0.143386503897697,0,0,0.12003180522584,0,0,0,0,0,0,0,0,0,0,-0.0772991023296961,0,0,0,0,0,0,0,0,0.00821002095123846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242326175698841,0,0,0,0,0,0,0.157735276754423,-0.198179455942023,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683060854360949,0,0,0,0,0,0,0,0.11344727355048,0,0,0,0,0,0,0,0,0,0,0.0974224948790687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265307783445127,0,0.831530589912212,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863170829570866,0,0,0,0,0,0,0
RealEstate_excess,0.00756464281084983,0,0,0,0,0,0,0,0,0,0,0,0,0.0759613492801406,0,-0.0150041927381597,0,0,0,0,0,0,0,0,0,-0.0480815663703724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280484830307375,-0.031008108161,0,0,0,0.0192208230400182,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0267120049086721,0,0,0,0,0,0,0,0,0,0,-0.0147682858226263,0,0,-0.0184937753308726,0,0,0,0,0,0,0,0.0969119318592409,-0.0594989304720997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008599134134224,0,0,0,0,0.0235688359718673,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00147942109275922,0,0,0,0,0,0,0,0,0,0,0,0,0.00353902348533565,0.00104749178389833,0,0.00141129139362649,0,0,0,0,0,0,0,-0.000250367764891823,0,0,0,0,0,0,0,0,0,-0.00257453237803771,0,0,0,0,0,0.00100432314589411,-0.00120049875769199,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.149814868644057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176737713076618,0,0,0.316625749548696,0,0,0,0,0,0.367764947322735,0,0,0.139125108080474,0,0,0,0,0,0,-0.454856130509208,0,0,0,0,-0.544058453389942,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00173266661136865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309764042653136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139578606962135,0,0,0.00671004425187186,0,0,0,0,0.0135463067060584,0,0,0,0,-0.0157809475016688,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95188627863173e-05,0,0,0,-0.0118899571325649,0,0
