,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000630.SZ,X000786.SZ,X000408.SZ,X600176.SH,X000933.SZ,X600348.SH,X000932.SZ,X600612.SH,X601168.SH,X600219.SH,X300037.SZ,X002128.SZ,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486542501549482,0,0,0,0.131187380968114,0.473752324022293,-0.0407904326688635,0,0,0,0,0.128806060487297,0,0,0,0,0,0,0,0,0,0,0.0241435395699979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431598652863126,-0.0124260771412009,0,0,0,0,0,0
X000301.SZ,0.00849181930304871,0,0,0,0,0,0,0,0,0,0,-0.274604835683115,0,0.0454061185464855,0,0.154757113943885,0,0,0,0,0,0,0,0,0.0572462233723203,0,0,0,0.0156060609963354,0,0,0,0,0.0690268291739394,0,0,0,0,0,0,0.0751917901147049,0.101652004606111,0,0,0,0.046738411166784,0,0.0184713255523617,0,0,0.0117462036219554,-0.00762700713972956,0.0258251372341526,0,0,0,0,0,0
X600362.SH,0,0,0,0.0154894316926092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346544677919272,0,0,0,0,0,0,0,0,0,0,0,0.173711439728874,0.141959861649822,0,0,0,0,0,0,0,0,0.0988536962691163,0,0.0699874671307587,0,0,0,0,0,0.0130502143785086,0,0.220079127266868,0,-0.00930078549864547,0.027461561324392,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.260873822908404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216199686855563,0,0,0,0,0,0,0,0,0,0,0,0,0.0311970507195884,0,0,0,0,0,0,0.18627896803222,0,0,0,0,0,0,0,0,0,0,0,0,0.00185327580874334,0,0,0,0.0481259981734376,0,0
X600426.SH,0,0,0,0.0332229202180643,0,0,0,0,0,0,0,0.0908921509599628,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.159558990862036,0.125829635781141,0,0,0.150574949671643,0,0,3.46944695195361e-18,0,0,0,0.236171386911374,0,0,0,0,0,0,0,0,0,0,0,0.203169953169093,0.0134230227077217,0.0112447316929004,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.320593942810382,0,0,0,0,0,0,0.0147543720341683,0,0,0,0,0,0,0,0.213104378057048,0,0,0,0,-0.10351227238511,0,0,0.0565603533829965,0,0,0,0.072753421183314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383527073991247,-0.0348367329546406,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.455150412795105,0,0,0,0,0,0,0,0,0,0,0,-0.13034290335561,0,0,0,0,0,0,0,0,0,-0.113093896986661,0.284406664430732,0,0,0,0,-0.11683208607999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130656510037849,0.0106702606568036,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.100072565093933,0,0,0,0,0,0,0,0.074654631053465,0,0,0,0,0,0,0,0,0,0,0,0,0.0476594787143754,0,0,0,0,0.160702951155277,0,0.0478482555449929,0,0,0.172003070558098,0,0,0,0,0,0.24466133746832,0,0,0,0,0.00172234875606657,0.000791779909604726,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0212216049946126,0,0,0,0,0,0.554038604641885,0,0,0.0409422027235661,0.0443260755552048,0.0192038137593424,0,0,0,0,0,0.0384437565082527,0,0,0,0,0,0,-0.01312482236517,0,0,0,0,0,0,0,0,0,0,0,0,0.0741194564714629,0,0,0,0,0,0,0,0,0,-0.0187657567467383,0.00471588755854013,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.230565115333446,0,0,0,0,0,0,0.148508067286224,0,0,0,0,0,0.175552532549575,0,0,0,0.078867130819321,0,0,0,0,0,0.0600623863748263,0,0.101449074603279,0,0,0,0,0,0,0,0,0,0,0,0,0.091350872521121,0,0,0,0.155845709043094,0.000941468714638963,0.0160066120580181,0,0,0,-0.00281798480481645,0,0
X601991.SH,0,0,0,0,0,0,0,0.245989412958642,0,0,0,0,0.0706697938930977,0,0,0.0150619095803434,0.044377626330587,0,0.0682197449913527,0,0,0,0,0,0,0,0.00821561040579212,0.0657963978278676,0,0.00699020103541471,0,0.0638221810109896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0745096166501736,0,0,0,-0.0125905032080401,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0526102267881285,0,0,0,0,0,0,0,0.133410766989005,0,0,0,0,0,0,0,0.056614259627355,0,0,0,0,0,0,0,0,0,0,0.487676762731958,0,0,0.0327136155482814,0,0,0,0,0,0,0,0,0.0742747021471617,0,0,0,0,-0.00159154778382985,-0.0164193233242443,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.170953285087636,0,0,-0.154369723763018,0,0,0,0,0,0,0,0,0,0,0,0.473810274612143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355645702728919,0,0,0,0,-0.0419303627697484,0,0,0,0,0,0.101957254473709,-0.00287783929369081,-0.0143235265514525,0.0944418953432824,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.647786690573153,0,0,0,0,0,-0.113472624203003,0,0,0.112474126383164,0,0,0,0,0,-0.0796082532272274,0,0.0758469895051062,0,0,0,0,0,0,0,0.0426608798502527,0.00286324945606369,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324409393185508,0.0032064758728535,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0883457997258984,0,0,0,0,0,0.249440694806753,0,0,0,0,0,0,0,0,0,0,0,0.0887385823316191,0.056074929667801,0.0853976959185115,0.15926391616256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262089705130397,0,0,0,0,0,0,0
X000786.SZ,0.0700270322203918,0,0,0,0,0.000775181043908869,0.150295038782946,0,0.254042727782812,0,0,0.149696768448194,0,0,0,0,0,0,0,0,0,0,0,0.143780362120206,0,0,0,0,0,0.0535375446944226,0,0,-0.324933501572072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20089443546161,0.0408741832456061,-0.0359688356206064,0,0,0,0.110522819308465,0,0
X000408.SZ,0,0,0,0,0,0,0.00531846383203699,0,0,0,0,0,0,0.0750061155973906,0.348317173051128,0,0,0,0,0,0,0.0506976608133036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416698891657164,-0.011384412962592,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.521864544580668,0,0,0,0,-0.0176452649689569,0,0,-0.0327453011588935,0,0,0,0,0,0,0,0,0,0,0,-0.255021686682535,6.93889390390723e-18,0,0,-0.0159906127776083,0.155049056013088,0,0,0,0,-0.0675100259085012,0,0,0,0,0,0,0,0,0,0,0,0.0333744799518939,0,0,0,0,0,0.0827588784870832,0,0
X000933.SZ,0,0,0,0,0.067662951862348,0,0.0572951186112867,0,0,0,0,0,0.0747678886158834,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.134232711282119,0,0,-0.049197821014854,0,0,0,0,0,-1.73472347597681e-18,0.555279056782304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817397891268272,0.0137769215648671,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.03213986571915,0,0,0,0,0,0,0,0.00631233906265591,0,0,0,0,0,0,0,0,0,0,0.0811500570780997,0,0,0,0,0,0,0,0,0.210384376528492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716127372443477,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0701347650821747,0,0,0,0,0,0.0519089903735763,0,0,0,0.139762617657381,0,0,0.0609349984156782,0,0,0,0,0.134722499097936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932592537828286,0,0,0,0,0,0,0,0,-0.0871877751287937,0,0.0178609365446505,0,0,0,-0.0148467841208597,0,0
X600612.SH,0,0,0,0,0,0,-0.133043991275738,0,0,0,0,0,0.0563516597245903,0,0,0,0.0146222594469317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104488759028874,0,0.100108180962391,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.230083957750574,0.1887905480209,-0.0365477322642676,0.0204033507396379,0,0,0,0.00650223793709644,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.192185440295957,0,0,-0.0911828092221271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317556027978421,0.127189549723785,0.0692191686233359,0,0,0,0,0,0,0,0,0,0,0,-0.0112838115902188,0.0259477434179355,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0583061206473981,0,0,0,0,0,0.0582869575460755,0,0.131911811834538,0,0,0,0.00786262097133585,0,0,0,0.162555836242577,0,0,0,0,0,0,0,0.0723115541490445,0.0246520335629698,0,0,0.159257181013576,0,0,0,0,0,0.00577172777259553,0,0,0,0,0,0,0,0,0,0,0.00392654084558597,0.0167946019834103,0,0,0,0,0,0
X300037.SZ,-0.0510988217917603,0,0,0,-0.0744217444377485,0,0,0,0,0,0,0,0.112986966017893,0.0381362507705817,0,3.46944695195361e-18,0,0,0,0.0308753683175454,0,0,0,-0.0693971332713273,0,0,0,0,0,0.036360967751046,0,0,0.0317494920516097,0.11291801618605,0,-0.0206390075394256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065129351948689,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.00578338665409716,0.155990510093149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649955685711116,0,0,0.0152038804562884,0.00224253160613577,0,0,0,0,0,0,0.0625674935875909,0,0,0,0,0,0,0,0,0,0,0,-0.00554947671928608,-0.000201677478058424,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653394557162439,0,0,0.115398319106197,0,0,0,0.0215328083053935,0,0,0,0,0,0,0.0886801089297,0,0,0,0.106868463376862,0,0,0,0,0,0,0,0,0,0.114543828316855,0,0,0,0,0,0,0,0,0,0.00140198326933859,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0551348074182556,0,0,0,0,0,0,0.090504542608257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851950885403145,0.192200630669145,0,0,0,0,0,0,0,0,0,0.154329617020067,0,0,0.200867464309142,0,0,0,0,0,0,0,-0.0106575515480081,-0.0124610487169005,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0944474373834725,0,0,0,0,0,-0.0598093319255301,0,0,0,0,0,0,-1.73472347597681e-18,0.100978512046563,0.0520280704350007,0.0569197173952264,0,0,0,0,0.0342844412313643,0,0,0,0.0200465543474949,0,0.0951681196912761,0,0.0148057472395705,0,0,0.02566296200815,0,0,0.0796866395407294,0,0,0,0,0,0,0,0,0,0,0,0.003162206168492,0.00900631959333151,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0491286562611553,0,0,0,0,0,0.0658558234682355,0.00303754603648395,0.101066906650144,0,0,0,0.318529979172923,0,0,0.0525717132581273,0.00488362449523351,0,0,0,0,0,0,0,0,0.0200052740795883,0,0,0,0,0,0,0,0,0,0.170621297457368,0,0,0,0,0,0,0,0,0,-0.0138861642515046,0.00995604954674459,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.08038428415784,0,0,0,0,0,-0.072020146545768,0,0,0,-0.427517226815145,0,0,0,0,0,-0.0427948012093908,0,0,0,0,0,0,0,0,0,0,0,0,-0.149054881186015,0,0,0,0,0,0,0,0.0438658386073143,0,0,0,0,0,0,0,0,0,0.0367563744279363,-0.104745768378014,0,0,0,-0.108513486048155,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.143740404154202,0,0,0,0,0,0,0,0,0,0,0.33844109635217,0,0,0,0,0,0,0,0,-0.000281588240268124,0,0,0,0,0,0,0,0,-0.420890675341466,0,0,0,0,0.409849066420475,0,0,0,0,0,0.693537987404698,0,0,0,-2.54889774094787,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662251194658421,0,0,0,0,0.573935498381797,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188687938997338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962028614504526,0,0,0,0,0,0,-0.00490598698306455,-0.00494649635064036,0,0,0,0,0,0
MKreturn,0,0,0,-0.0960900324098959,0,0,0,0,0,0,0,0,0,-0.0668480503969943,0,-0.0422808642526682,0,0,0,-0.0125816473344699,0,0,0,0,0.0320645415464341,0,0,0,0,0,0,0,0,0,0,0,0,0.125295097389042,0,0,0,-0.00923399277425822,0,0,0.119002668189165,0,0,0,0,0,-0.0941716691044917,0.0092461351139579,-0.0140070615157008,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00102232439790627,0,0,0,0,0,0,0,0,-0.000439143849141246,0,0,0,0,0,0.00135849236897416,0,0,0,0,0,0,0,0,0,0,0,0.000988940650855993,0,0,0,0,0,0,0.00200126109574954,0,0,0,0,0,0,0,0,0,0,0.0019687757175851,-0.0019156201284792,5.46361695853403e-05,0,0,-0.00712892985695117,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898037578287901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291235628969189,0.284590839815945,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00535756542467183,0,0,0,0,0,0,0,0,-0.00371678994343067,0,0,0,0,0,0.0040377776977887,0,0,0,0,0,0,0,0,0,0,0,0.00274994698006673,0,0.00063300989454911,0,0,0,0.0015280793325088,0,0,0,0,0,0,0,0,0,0,0,-0.00728158255606232,0.00828020873860384,0,0,0,0.00692879399439667,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671492498270853,0,0,0,0,0,0,0,0,0,-0.0131412672328287,0.0111036508214038,0,0,0,0.0569402643256966,0,0
