,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X002466.SZ,X600027.SH,X600111.SH,X600623.SH,X600188.SH,X600157.SH,X600362.SH,X600886.SH,X600547.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X300072.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X002460.SZ,X000027.SZ,X600549.SH,X002407.SZ,X000630.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600176.SH,X600098.SH,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0522435930655636,0,0,0,0,0,0.0620645976853401,0,0,0,0,0,0,0.0196906699693191,0,0,0,0,0,0,0,0,0,0,0.221763999545465,0,0,0.0748272716426168,0,0,0,0,0,0,0,0,0,0,0,0,0.0270004461456976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.113503992083022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196707441291407,0,0,0,0,0.0147910573224347,0,0,0.32343817056604,0,0,0,0,0,0,-0.0124112341268712,0,0,0,-0.00749947692612809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.106427886031052,0,0.114763818688417,0,0,0,0,0,0.0102810245653684,0.0150037860707498,0,0,0,0,0,0,0,0,0,0.03882720590646,0,0,0,0,0,0,0.0279952425662836,0,0,0.133071693534638,0,0,0.0232447196065893,0,0,0,0,0,0,0,0,0,0.0551502788670576,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.044142185275999,0,0,0,0,0,0,0.143417178847749,0,0,0,0,0,0,0,0,0,0,0.0941052228794646,0,0,0,0.128386902956726,0,0,0,0,0,0,0,0.00700696976734633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326656615493975,0,0,0,0,0,0,0,0,0,0,0,0,0.0165576550132402,0,0,0,0.0201470532624531,0,0,0,0.11303763174496,0,0,0.101212539698253,0,0,0,0,0,0.019339565357368,0,0,0,0,0,0,0,-0.000812074457027593,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736094590828517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104227542434543,0.221984697119383,0,0,0,0,0.112171000080335,0,0,0,0,0,0.0434445653774472,0,0,0,0.042640925065003,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.209608670101026,0,0,0,0,0,0,0,0,0,0,0,0.220369469682601,0.0289647492714777,0,0,0,0,0,0.249970784037508,0,0,-0.0896815832081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141627049305669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306908043106776,-0.00271912891707733,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165189137866544,0.0625718713099914,0,0,0,0,0,0,0,0,0.0473261713251605,0,0,0,0.121168824385178,0,0,0,0,0,0,0,0,0,0,0,0.066036125759268,0,0,0,0,0,0.281728839883339,0,0,-0.0360521522923978,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.00504650253996741,0,0,0,0,0,0,0,0,0,0.00380871961525713,0,0,0,0,0.0836230546624186,0,0.117751405911329,0,0,0,0,0,0,0,0.106591786510858,0,0,0.0662705445062967,0,0,0.0328067367428237,0,0,0,0,0,0,0.0939800142553515,0,0,0.152459223954531,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0690924651156946,0,0,0,0,0,0,0.042184753842311,0.012194370808836,0.0396159054991837,0,0,0,0,0,0,0,0.047444349415717,0,0,0,0,0,0,0,0.0546566247113127,0,0,0.176411656230006,0,0,0.165616330039238,0,0,0,0,0,0,0,0,0,0,0.114408340574341,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0917054662857112,0,0,0,0,0,0,0,0.00586713266923373,0.0165460578982195,0,0.0149544018038907,0,0,0,0,0.0475075458422949,0,0.0867789652898182,0,0,0,0.0898231741437827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446444895954656,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00680464508170578,0,0,0,0,0,0,0,0,0,0.146520300365323,0,0.126761105944555,0,0,0,0.106312089255932,0,0,0,0,0,0,0,0,0,0,0.000118303386126494,0,0,0.00641949333813423,0,0.0100190008675572,0,0,0.129260611995363,0,0,0,-0.0190920801744596,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0856376384641936,0,0,0,0,0,0,0,0.0156057412309948,0,0,0,0,-0.117365095415618,0,0,0,0,0,0,0,0.0730468391120666,0,0,0,0,0,0,0,0.608596397217518,0,0,0.165072037611869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0693674911042753,0,0,0,0,0,0.0172854047075294,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,0,0,0,0,0.0408531992444962,0,0.129632624431311,0,0,0,0.0836959971477083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.423702514673117,0,0,0,0,0,0,0,0,0,0,0.0155220697813961,0,0,0,0,0,0,0,0,0,0,0,0,0.0366450339658312,0,0,0,0.0423040056038404,0,0,0,0,0.112358520739011,0.292383671267547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207852840791683,0,0,0,0.00412141735276352,0,0,0,0,0,0.0606238225709441,0,0,0,0,0,0.336322228206471,0,0,0,0,0,0,0,0,0,0,0,0.101852718167436,0.0212642183352935,0.198219897761145,0,0,0,0,0,0,-0.0173464211507065,0,0,0.23763624464496,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312128237387629,0,0,0,0.022653038477018,0,0.0264761933779441,0,0.102829778322683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13746404340539,-0.0573900258567329,0,0,0,0,0,0.562976072435294,0,0,0,0,0,-0.0143460854366835,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0183767244919161,0,0,0,0,0,0,0,0,0,0.0863101352439848,0,0.162977794733399,0,0,0,0,0.018918758221463,-1.73472347597681e-18,0,0.124076200724519,0,0,0.0235912604792103,0,0.0255212882629971,0,0,0.0269131286766827,0,0.0104059574404562,0,0.148064489102632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.230956767673587,0,0.148395790178545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153863524354666,0,0,0.000370368080250057,0,0,0,0,0.181685800369033,0,0.118418603126038,0,0.0245357671898191,0,0,0,0,0,0,-0.0557781814364769,0,0,0.0218374817689096,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00278753098871683,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233717662518447,0,0,0,0.0375293346051698,0,0,0,0.00921136129904945,0.0500323395726367,0,0,0,0,0,0,-3.46944695195361e-18,0,0.10849408005388,0.126532962565117,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0222868145605114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916850061075515,0,0,0,0,0,0,0,0,0,0,0.00707440366898876,0,0,0,0.0612420079111106,0,0,0,0,0,0,0,0,0,0.0964717897445286,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.3699475492284,0.0286510775959835,0,0,0,0,0.0706062665031878,0,0,0,0,0,0,0,0.0347292903126959,0,0,0,0,0,0,0,0.277967861134239,0,0.0505390707209017,0,0.0371501365127573,0,0,-0.0965639028343547,0,0,-0.113959662152523,0,0,0,0,0,0,0.170414507717867,0,0,0,0,0,0,0.0177002873233966,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.271694051122047,0,0,0,0,0,0,0,0,0.104901873374185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622111325226514,0,0,0,0.0109886145787721,0,0.0500794816005788,0.468507736579575,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.00319480564824941,0,0,0,0,0,0,0,0,0.0128371580342316,0.0211439681287335,0,0,0,0,0,0,0,0,0,0,0,0.135363834514668,0,0,0,0.00859428119722466,0,0,0.0207118433304939,0.0436227357351883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132709441732485,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0791501557699423,0,0.120749820709575,0.0688685878785322,0,0,0,0,0,0.0660228911586203,0,0,0,0,0,0,0,0,0,0,0.0882605333307908,0,0,0.029029530028836,0,6.93889390390723e-18,0,0,0,0,0.0731767523731713,0,0.218274950162267,0.000568004457161373,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457591734525089,0.0336447693305285,0,0,0,0,0,0,0,0,0.0283790576162755,0,0,0,0.131656080630067,0,0,0,0.0332783896779692,0,0,0.0205559444821499,0,0,0,0,0,0,0,0,0,0,0,0,0.091948902266146,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569325188710156,0,0,0,0,0,0,0.10190723013655,0,0,0,0,0,0,0,0,0,0.0289942872869703,0,0,0,0,0,0,0.0385597284971432,0,0,0.166830861850368,0,0,0.0598387476115617,0.0658964256087932,0.217512169863098,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750329758341368,0,0,0,0.521492057494034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174060455157605,0.0413529364435912,0.0234883144420953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0024249401958773,0.0908849623525564,0,0,0,0,0,0.0501892472682504,0,0,0.385624658531917,0,0.00782698115645761,0,0.0667943805740747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213974636611357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0426442769156695,0,0,0,0,0.0202494627445648,0,0,0,0,0.0235103356021334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247030380637061,0,0,0,0,0.033571432852124,0,-8.67361737988404e-19,0,0.155572004348744,0.270175795132036,0,0.0143067828761207,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0953134714783003,0,0,0.0196975116828984,0,0,0,0,0,0,0.0392770013635345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327257099779977,0,0,0.105154590861943,0.175431347431085,0.0706493668556142,0,0.0355890896968128,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.145828166383506,0,0,0,0,0,0,0,0.0847118088940082,0.02660301013422,2.71050543121376e-20,0.0251201092719317,0,0,0,0,0.0194054891119348,0,0,0,0,0,0,0,0,0,0.00624403002463464,0.238309433755335,0,0,0,0,0.0740188236753902,0,0,0,0,0,0,0.0385927538305602,0,0,0.124961370162629,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.075672485539849,0,0,0,0,0.0150698602304198,0,0.255945051236392,0.0839442274555479,0,0,0,0,0,0,0.0744654097732339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457620594577307,0,0,0,0,0,0,0,0,0,0.177173252614243,0,0,0,0,0,0,0,0,0,0,0,0
