,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X000786.SZ,X600111.SH,X002271.SZ,X600027.SH,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X002460.SZ,X002353.SZ,X600299.SH,X000898.SZ,X600516.SH,X600489.SH,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,-0.0245048752960447,0,0.0056787412722113,0,0,0,0,0,0,0,0,0,0,0.0227193649714676,0,0.0342006869923384,0,0,0,0,0.0677522459557796,0.0139283776705205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422977302402336,0,0,0,0,0,0,0.0266906804038731,-0.0446110818792806,0,0,0,0.0173175355913225,0,0
X600352.SH,0,0,0,0,0,0,0.0579848804430545,0,0,0.0381637760383729,0,-0.120982042791061,0,0,0,0,0,0,0,0,0,0,0,0.00581363550568898,0,0,0.35952751495316,0.0897214493964424,0,0,0.0641315892291862,0,0,0,0.0845915001950232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013646504332343,0,0,0,-0.0431290037804696,0,0
X600801.SH,0,0,0.0766759537362953,0,0,0,0,0,0.00546935450628539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0894315971173276,0,0,0,0.0382607181926025,0,0.141782435409353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754209463463077,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766649963618747,0.0153706931830332,0.0466050535027478,0,0,0,0.161139469930558,0.0292777983688271,0,0,0.0764886926876792,0,0,0,0,0,-0.0213677762701799,0,0.0276586418899229,0,0,0,0,0,0,0.00553199217632894,0.0234224525559769,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.00559466326504705,0,0,0,0,0,0,0,0,0,0,0,-0.00687624001499067,0,0,0,0,0,-0.14984369980317,0,5.42101086242752e-20,0.166987342830685,0.105596123343601,0.0616277928331559,0,0,0,-0.0338537755058014,0,0.0589173239288854,0,0,0,0,0,0,0.0419213872131335,0,0,0,0,0,0,0,0,0,0.0204573915528871,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0265066212772163,0,0.0511566446077489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164953454069212,0,0,0.15571192388413,0,0,0.215232450635244,0,-0.0323090944796673,0,0,0,0,-0.0486311803811963,0,0,0,0,0,0,0,0,-0.0676837629047855,0,0,0,0,0,0,-0.0273098598825227,0,0,0,0,0,0
X002271.SZ,0,0,0,0.360670272975558,0,0,0.0580803433369424,0,0,0,0,0,0,0,0,0,0,0,0,0.26472673853342,0,0,0,0,0.244996788339072,0.0845885075279006,0,0.0914554971751373,-0.0360098253056038,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305487075792288,0,0,0,0,-0.00292060129915715,0,0
X600027.SH,0,0,0,0,0,0,0,0.382953108308286,0,0,0,0,0,0.0827444102027778,0,0,0,0,0,0,0,0,0,0,0,0,0.212868734401475,-0.0985602568080977,0,0.0101496460489232,0,0,0,0,0,0,0.112360325804624,0,0,0,0.00446853034578194,0,0,0,0,0,0,0,0,0,0,0.0290164937054082,0,0,0,0,-0.0153794139753798,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.140994782580524,0,0,0,0,0,0,0,0,0.105270894599085,0,0,0,0.106819313322735,0,0,0.0698247100163282,0.0308420596481182,0,0,0.0231705093279384,0.0621862366045741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119233944962255,0,0,0,0.00422863115120186,0,0,0,0.0341934344278489,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.066957438780695,0.0549870263604303,0,0,0,0,0,0,0,0,0,0,0,0,0.223208205950665,0,0.0300462283558609,0,0,0,0.0546896294515298,0.240695908386017,0.808143368727513,0.0880554334743364,0,0,0,0,0,0.116108722457064,0,0,0,0,0,0,0,0,0,0,-0.00169683971723985,0.104942281060523,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167787481341074,0,0.260991128695116,0,0,0.0743632960761836,0,0,0.0229049340604847,0,0.0265127136948309,0,0.0159656172456387,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.268982306609464,0,0,0,0,0,0,0,0.00094660757347133,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.156074581875941,0,0,0,0,0,0,0.0652334943473094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542223785117721,0,0,0.570637841822869,0,0,0,0.0472995230329213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687588571085293,0,0,0,0,-0.0454381521038753,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591032038654381,0,0.334333414454853,0,0.102469559912324,0,0,0.392700306576966,0,0,0,0,0,0,-0.0232825489967261,0,0.0697671295896818,0,0,0,0,0,0,0.073380653486095,0,0,0.00223224282534986,0,0,0,-0.0351049233869996,0,0
X002353.SZ,0,0,0,0,0,0,0.100517077193044,0.244927642573003,-0.116698323250797,0,0,-0.123343026439674,0,0,0,0,0,0,0.267163205212777,0,0,0,-0.049784757593349,-0.18824946783687,0,0,0,0,0,0,0,0,0,0,0,0.489411091508032,0.150783978450172,0.14888275954554,0,0,0,0,0,-0.0672825183118698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.108907530912857,0,-0.115232216387418,0,0,0,0,0.179717490697131,0,0,0.0766802588813777,0,0,0,0,0,0.0546484860990109,0,0.0558786689358415,0.0959183661507845,0,-0.0231138997058485,0,0,0,0.156862435837864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120283279794233,0,0,0.0103220266594683,-0.0153461068585521,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0622941529192164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153614104304971,0.0186651414391134,-0.0143876744750521,0,0,0,0,0.10206108129551,0,0,0,0,0,0,0,0,-0.0263835419591409,0,0,0,0,0,0,0,0,0.00323879269677434,0.00934790690614831,0,0,0,-0.00971878489635463,0,0
X600516.SH,0,0,0,0,0,0,0.0177797493881312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319879015108784,0.109782489969073,0,0.109635113767504,0.0562178142208655,0,0,0.0757455234272379,0,0.19493936607982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120922455351067,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.263892286400644,0,0,0,0,0,0,0,0,0,0,0,0.0712835004829313,0,0,0,0,0,0,0,0.0889653845799404,0,0.120454738534332,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.15993721240485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284944848876292,0,0
X600583.SH,0,0,0,0,0.0458267056243448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804839686926535,0,0,0,0,0,0,0.00291346316994093,0,0.00970161694258525,0,0.239946408085858,0,0,0,0,0,0.180834982000052,0,0,0,0,0,0.120420778431234,0.191949486550608,0.090479787941715,0,0,0,0,-0.0703775949814146,0,-0.00849634643608697,-0.0201906207492851,0,0,0,-0.0439622849662923,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160860257830224,0,0,0,0.0233070490528122,0.042542513875973,0,0.11289715148549,0.189836190904166,0,8.67361737988404e-19,0,0,0,0,0,0,-0.09686184795069,0,-0.0735359549971694,0,0.0687203141823368,0,0,0,0,0,0,0,0.034486694962153,0,0,0,0.0267341602774342,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900353052509806,0,0,0,0,0,0.0470430723168893,0,0,0,0,0.0715943688184121,0,0,0,0,0,-0.0712083222469333,0,0,0,-0.0890737645676923,0,0,0.12493736247229,0,0,0,0,0,0,0,0,-0.00166906690360151,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0448322764840082,0,0,-0.0677077062973244,0,0,-0.0395410872736859,0,0,0,0,0,0,0,0,0,0.0681617593054889,0,0,0,0,0.132003831766487,0,0,-0.0383740666286888,0.129174257072734,0,0.0314799436991021,0,0,0.0252254178823448,-0.0528644460989184,0,0,0,0,0,0,0,-0.032645480576099,0,0,0,0,0,0,0,0,0,-0.00837316689268208,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0221104202543512,0,0.0882321090003538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600414260413019,0.000849199479691825,0,0,0.00690118870173618,0,0,0.130277400290252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111406796494992,0,0,0.00369008356170379,0.00904551117036662,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.258594001042429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385221200234432,0,0,0,0.111161924341944,-0.0190231379828394,0,0,0.399769337556034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124655875904002,0,0,0,0,-0.00791619049063537,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0439290661943265,0.0103656364401571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173125172340252,0.112813054968204,0.0451492333017654,0,0,0.0581698426628731,0.102674091564798,0,0,0,0,0,0,0,0,0,0,-0.0436252299479553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.107832679383823,-0.0759074831559911,0,0,0,0,0,-0.179162176568229,-0.360606005517659,0,0,0,0,0,0,0.175096926570301,0,0,0,0,0,0,0,0.0231246517311609,0,0,0,0,0,0.321398141675177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207583910189086,-0.13501123153313,0.0258254884899038,0,0,0,0,0,0
X000027.SZ,0,0,0,0.0741091127339743,0,0,0,0,-0.0027784996316757,0,0,0.223928313967871,0,0,0,0.0542125825523196,0,0,0,0,0,0,0,0,0,0.0762570988203649,0,0,0,0,0,0.115950557847232,0,0,0,0.0951155277690871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218244218966621,0,0,0,0,-0.0371689402000842,0,0
X000553.SZ,0,0,0,0,0.0699084868464238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037091327502172,0.161756514905341,0,0,0,0.269408865875299,0,0,0,0,0,0,0,0,0,0,-0.0560965178197298,0,0,0,0,0,0,0,0,0.00803369227935098,0.00245914580791836,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0444689575660826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266200776341791,0.0311115353525126,0.0958131570021987,-0.0127465518731141,0.0346022367095077,0,0.129700812562029,0,0,0,0,0,0,0,0,0.0556210699195925,0,0,0,0,0,0,0,-0.0810850793893822,-0.0258670200432306,-0.0153607841643325,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0708325658770176,0,0.0779425812999494,0,0,0,0,0,0,0,0,0.0409457638598173,0,0,0.0730457815149867,0,0,0,0.0252433494253209,0,0,0,0,0.0823502605947063,0.00442470480643586,0,0,0,0,0.0525975141910983,-0.0634679687217092,0,0,0,0,0,0.114711676248235,0,0,0.0136586130579004,0,0,0,0,0.0163621096552376,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0241804506912379,0,0,0,0,0,0,0.144675518133142,0,0,0,0,0,0,0,0.0743209552878982,0,8.67361737988404e-19,0.0995902597487294,0,0.0641824076893583,0,0,0.0557322294029195,0,0.0352130823864924,0,0,0,0,0,0,0,0,0,0,0.0269024074275995,0,0,0,0,0,0,0.017864976871882,0,0,0,0,-0.0181606712354556,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229609733564734,0,0,0.0169652277579064,0,0,0,0,0,0,0,0,0,0.0143894365703244,0.00499274428816958,0,0,0,0,0.0318743845951106,0,0.0517104404955551,0,0,-0.0352201750774112,0,0,0,-0.0330810368306689,0,0,0,0,0,0,0,0,0,0,-0.0687995862328716,0.0605225446091071,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348118468526152,0,-0.145622438209461,0,0,0,0,0.0193070442221656,0,0.0672172112899873,0.0354914400275931,0,-0.130685615048004,0,0,0,0,0,0,-0.129356084555338,0,0,0,0,0,0,0,0,0,0.0927130752832102,0,0,0,0,0,0.0510681741132787,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.02038613678893,0,0,0,-0.0237889328808404,0,0,0,0,0,-0.123971517345092,-0.00626056241315482,0,0,0,0,0,-0.0150935889716025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914822470385314,0,0,0,0,0,0,0.107222332696953,0,0,-0.0284752216397822,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-1.29805697852197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351080513531568,0,0.611683650557282,0,0,0,0,0,0,0,0,-0.0117890989433025,0,0,0,0,0,0,0,0.167964881843209,0,0.161662954005622,0,0,0,0,0,0,0,0,0,0.27282507473612,0,0,0,-0.410332438052735,0,0
TED,0,0,0,0,0,0,0,0,0.0371809575063413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970146054272263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187656704971343,0,0,0.594615086569204,0,0,0,0,-0.075687836221421,0,0
RealEstate_excess,0,0,0,0,0.116232134198514,0,0.0155820093671634,8.67361737988404e-19,0.0508431417183722,-0.112213954190858,0,0,0,-0.142919346580843,0,0,0,0,0,0,0,0.011422224891122,0,0,-0.0167602036730913,0,-0.0157827921461951,0,0.0319709107149425,0,-0.0680965658590632,0.0350557440869912,0,0,0,0,0,0,0,0,0,0,0.015469652291213,0,0,0,0,0,0,0.0868275998001765,0,-0.0125492162261251,0,0,0,0,-0.00504545555292373,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0138174721961562,0,0,-0.101140942084045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438476645880567,0,0.0489235461156359,0,-0.0590338343784991,-0.148747484391856,0,0,0,0.0325001778840168,0.121976480164484,0,0,0,0,0,0.0417665221241858,0,0,0,0,0,0,-0.060918760512361,0,-0.00454281545476849,0.00357851250674664,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351577255050013,0,0,0,0,0,0,0,0,0,0,0,0,0.0009878702845187,0,0,0,-0.000765742696810016,0,0,0,0,0,0,0,-0.000157050762762004,0,0,0,0,0,0,0,-0.000301043297160012,-0.00555432487579879,0,0,0,0.00268713161117645,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296060130418772,-0.371314623237608,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317109783333619,0,0,0,-0.0338858627432877,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272709208300013,0,0,0,0,0.053915754008512,0,0
