,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600426.SH,X600362.SH,X002271.SZ,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600160.SH,X002409.SZ,X000539.SZ,X300037.SZ,X000629.SZ,X000408.SZ,X600995.SH,X000932.SZ,X600219.SH,X002080.SZ,X600612.SH,X600688.SH,X600378.SH,X000723.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0.0426272483126023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499751044197241,0,0,0.627754016632383,0,0,0.0279099571299633,0,0,0.0137913673983916,0,0,0,0,0,0,0,0,0,0,-0.000959069950957294,0,0,0,0,0,-0.0167917799203454,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.439278154977427,0.371696732851461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0331746688941231,0,0,0.142134090213837,0,0,0,0,0.136253675261749,0,0,0,0.031099238693597,0,0,0,0.0376003687363696,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.166651984029434,0,0,0.138615764762471,0,0,0.284443425574755,0,0,0,0,0.00512269704854791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491295090746187,0,0,0.0167770023267961,0,0.106331521248769,0,0,0,0,0.000707438052790382,0,0.0727187956151964,0,0,0,0,0.0256894787498404,-0.0201953003830334,0,0,0,0,0,0
X601600.SH,0.120885314249167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196343180865098,0,0,0.559218921782106,0.0482007534939117,-0.000329309893745141,0,0,0,0,0,0.0350213514556064,0,0,0,0,0,0,0.0297664428518949,0,0,0,2.16840434497101e-19,0.0243160686181633,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.07886631949867,0,0,0,0,0,0,0,0,-0.0778240048590577,0,0,0,0,0,0,0,0,0,0,0,0.0442678193132614,0.0506799795941687,0.173706994817654,0,0,0,0.182572883417219,0,0,0.0250092000925205,0,0.0311476468578071,-0.073582467654995,-0.100635404081796,0,0,0,0,0,0,0,0,0,0.144895206319318,0,0,-0.0135014934517349,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0194494163082516,0,0.0282210401747137,0,0,0,0,0,0,0,0,0,0,0.0165570118739182,0,0,0.0905705683882406,0,0,0,0,0,0.0539292778351283,0,0,0,0,0,0,0.00811863039207919,0,0,0,0,0.114688716552071,4.33680868994202e-19,0,0.0245573812415497,0,0,0,0.00467047426336191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0825182580846926,0,0,0,0,0,0,0,0,0,0,0,0.295536597685586,0,0,0,0.075878038433429,0,-0.0730515677703454,0,0,0,0,0,-0.0675660742197533,0,0,0.10645872043465,0,0,-0.0333729132611884,0,0,0.398385232282218,0,0,0,0,0,0,0,0,0,0,0,0,0.00435148547945215,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0644897104789294,0.0285966094739524,0,0.045395367317599,0,0,0.372917044084166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564195057586015,0,0.0962419766159893,0,0.000151779497179143,0,0,0,0,0,0,0,0,0.0400290794142143,0,-0.00510684798591266,0,0,0,0,0,0,0
X000708.SZ,0.00908301822396454,0,0.120620879379452,0,0,0.0839383168457506,0,0,0,0.188124638747096,0,0.0814205440321788,0,0,0,0,0,0,0,0,-0.0495057555767511,0,0,0.0573818260224047,0.0196721123332961,0,0.113465280625808,0,0,0,0.122917252045223,0,0.00615675326916845,0,0,0.0586115419044447,0,0,0,0,0,0,0,0.128005752642754,0,0,0,0,0,0,0,0.0743135759495422,-0.0522713914337037,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.137627950940954,0,0,0,0,0,0.0196782570697859,0,0,0.208514925893033,0,0,0,0,0,0,0,0,0.119214344762923,0,-0.0149426973081581,0,0,0,0,0,0.0424133101346824,0,0,0,0.0245338768638665,-0.146628470962722,0,0,0,0.032141452058175,0,0,0.367118102166051,0,0,0.0789790033467082,0,0,0,0,0.0256210376810827,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0230330258763947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138481242402337,0,0,0,0,0,0.0236580183376844,0,0,0,0.220213756687023,0,0.105271044886077,0,0,1.73472347597681e-18,0,0,0,0.00583593796723792,0.0468715005034179,0,0,0,0.000991278423644543,0,0,0,0,0,0
X600426.SH,0,0,0,0.140059981573773,0,0.335276560684072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236153404261677,0,0,0.068446020054281,0,0,0,0,0.0236258701693693,0,0,0,0,0,0,-6.89244208839534e-05,-1.35525271560688e-20,0,0,0,0,0,0,0.0990520611981399,0,0,0,0,0,0,0,0,0.0781823521357186,0,0,0,0,0,0
X600362.SH,0.00713351950111411,0,0,0,0,0,0,0,0,0,0.026788014723926,0,0,0.0787888010742906,0,0,0.022036776597618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106452870606114,0,0,0.010900481580266,-0.0164813623607411,0,0,0,0,0,0,0,0,0,0,0,0,0.334768269180666,0,0.0225028495454854,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.232589914197888,0,0,0,0.262263868848481,0,0,0,0.164403784818823,0,0,0,0,-0.11902051903604,0,0,0.194143371799903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331242623356506,0,0.0128599619829787,0,0,0,0,-0.132732133753972,0,0,0,0,0,-0.166820122683461,0.0182853312459745,0,0,0,0.0371771073105625,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.335933087166289,0.115683757915571,0,0,0,0,0,0,0,0,0,0,0,0,0.0595494377764205,0,0,0,0,0,0,0,0.0398214433858794,0.217083978492824,0,-0.0205953508888308,0,0,0,0,0.0433677226096669,-0.0794031479414416,0,0,0,0,0.0426189143422118,0,0,0,-0.0882668762889185,0,0,0,0,0,0.0104080479345224,0.00371132561641935,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.649511554200017,0,0,0,0,0,0,-0.0370076859803213,0,0,0,0,0,0,0,0,0,0.187280920758417,0,0,0,0,0,0,0,0,0,0,0,0,-0.107051639422591,0.00958001619083868,0.382935160545713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285202358946021,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650988028633336,0,0,0.00577796880912938,0,0,0,0,0,0,0,0,0,0,0,0,0.187780144146709,-0.0439111323624936,0.161007667317995,-0.0956401932862364,0,0,0,0,0,0,-0.0772877493831451,0,0,0,0,0,0,0,-0.125919316586248,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0456697488224317,0,0,0,0,0,0,0,0,0,0.0541066906571041,0,0,0,0,0,0,0,0,0,0.551097434035079,0.00320107862434897,0.0697772647599569,0,0,0.0186155972495867,0,0,0,0,0,0,0.144150336101749,0,-0.216534217574644,0,0,0,0,0,0,0,0,0.111323072001579,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187968873434598,0,0,0,0,0,0,0,0.125024194561875,0,0,0,0,0,0,0,0,0,0.0566151901076125,0,0.0756228458198664,0.00994920415530497,0,0,0,0,0,0,0,0.18743074199672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.687548541527026,0,0,0.0248727705023956,0,0,0,0.20170051488541,0,0.0949022327707976,0,0.00850100972629851,0,0.0165418241709528,0,0,0.0622132454645964,0,0,0,0.0189799827651264,0,0,0,0,0.0415990744752844,0,0.0513977912576794,0,0,0,0,0,0,0,0,0,0,0,0,0.00882720368853616,0.0163250315696545,0.00433201173489892,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.21811456040643,0,0,0,0.085074625620311,0,0.0253129385592297,0,0.0254036890989112,0,0,0,0,0,0,0,0,0,0.0498955628880536,0,2.16840434497101e-19,0,0,0,0,0,0.172907749579091,0.0512032628797826,0,0.000417601293535103,0,-0.0377181669578568,0,0,0,0,0,0,0.0474111201816762,0,0,0,0,0,0,0,0.0201674105544178,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0755116776237045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209840303445179,0,0,0,0,0,0,0,0,0.00205109571555769,0.0300772317825826,0,0,0.0725280557239739,0,0,0,0,0,0.0276416200062931,0,0,0,0,0,0,0,0,0,0,0,0,0.00159477949708004,0.0293289986142675,0,0,0,0,0,0
X000807.SZ,0.0655622711642391,0,0,0,0,0,0,0,0,0,0,0,0,0.437363661435877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633274908191857,0,0,0,0,0,0,0,0,0,0,0,0,0.162223453497622,0,0.0586267393853069,-4.33680868994202e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0616824062660919,0,0,0,0.0417892497050647,-0.0561215172770255,0,0,0,0,0,0,0,0,0.0238233529978801,0,0,0,0.299243455148761,0,0,0,0,0,0,0,0,0,0,0,-0.113307256518117,0,-0.0742008627179242,0,0,0.100281839850888,0,0,0,0,0,0,0,0,0,0.0725114387650787,0.00635363110608173,0,0,0,0,0,0,0
X600160.SH,-0.14220709211448,0,0,0,0,0.0137517385505448,0,0,0.19450817376718,0,0,0,0,0,0,0,0,0,0,0,0,0.04129050174331,0,0,0,0,0.193812167299673,0,0,0,0,0,0,0,0,0,0.0151003662664326,0,0,0,0,0,0,0.0443213642135688,0,0,0,0,0,0,0,0.0718406264242955,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0.126801559475218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073830277655946,0,0,-0.252451148807076,0,0,0,0,0,0,0,0,0,0,0,0,-0.145153567403815,0,0.524368082492678,0,0,0,0,0.14246090656733,0,0,0,0,0.0269760943146321,0,0,0,0,0,0,0
X000539.SZ,-0.0174325803036233,0,0,0,0,0,0,0,0.0635335624580227,0,0,0.054388279792027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380803646376464,0,0.227204864898609,0,-0.121340745755591,0,0,0,0,0,-0.0420540305350699,0,0,0,0,0.0387794207088197,0,0,0,0,0,0,0,0,0,0,-0.0156499042982612,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,-0.313494110178951,0,0,0,0,0,0,0,0,0,-0.0669023207670683,0.00437268051056187,0,0,0,-0.0590151752994434,0,0,0,0,0,0,0,0,0.363791538896594,-0.0671324279567391,0,0,0.00083420690056561,0,0,0,0,0.0544515849929545,0.186248925346207,0,0.243474971096516,0,0,0,-0.054618349349576,0.0280580912612491,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.114597367418099,0,0,0.24122787377252,0,0,0,0,0.0247811678506929,0,0,0,0.186379590118617,0,0,0.135539704158421,0,0,0,0,0,-0.0351909804313724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835190986245429,0,0,0.0804919737711836,0.00174840862334677,0,0,0,0,-0.0208106710205485,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.43689848413638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757743609611196,0,0,0,0,0,0,0,0,0,0,0,-0.104421728664371,0,0,0,0,0,0,0,0.0585889378693306,0,0,0,0.0613528393522869,0,0,0,0.00103476674693324,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.093792110304288,0,0,0,0,0,0.0767668233441513,0,0.0943745243387741,0,0,0,0,0,0,0,0,0,-0.0469417993560113,0,0,-0.117477890510326,0,0,0,0,0,0,0,0,0,0.295835616572537,0.032527009728303,0,0,0,0,0,0,0,0,0.107148404537705,0,0.125656372465588,-6.93889390390723e-18,0,0.0276117296896702,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0544486266299555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370843795583498,0,0,0,0,0,0,0,0,0.00761089860777382,0.122137942233792,0.0995035016658122,0.0128911990106263,0.0179159192468729,0,0,0,0,0,0,0,-0.188066366118106,0,0,0,0,0,0,0.0568399424183758,-0.0632710509586698,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.139116167404634,0,0,0,0,0.150660719262597,0,0,0,0,0,0,0,0,0,0,0,-0.032859015527415,0,0,0,0,0,0,0,0,0,0.0392667121631934,0,0,0,0,0,0.116110802269135,0,0.108304887817755,0,0,0,0,0,0,0.0700132194120996,-0.00414078963148925,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.171862625679791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331894923804051,0,0,0,0,0,0.134794446691795,0,0,0.213633160516141,0.140636344667026,0,0.022174062724266,0,0.0699916705572886,0,0,0,0,0.0913163909893732,0,0,0,0.00676235166137705,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.101287017856747,0,0,0,0.0405719686288385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13061672624476,0,0.214211196388151,0,0.0627120771120328,-0.147899743208616,0,0.268860809403157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035276663401563,-0.0185525140491896,0,0,0,0,0,0
X600688.SH,0,0.206647512558326,0,0,0,0.00455270788336711,0,0,0,0,0,0,0,0.0199539457296588,0,0,0,0,0,0,0,0.0713763331636509,0,0,0,0,0,0,0.0193765986667931,0,0,0,0,0,0,0,0.0100934446451986,0,0.0724220771504558,0,0.0389408069989666,0,0,0,0,0,0,0,0,0,0,0.0221536517403747,-8.67361737988404e-19,0,0,0,0,0,0
X600378.SH,-0.0372589864869005,0,0,0,0,0,0,0,0.152627673094277,0,-0.107517583693531,0,0,0,0,0,0,0,0,0.16428274244976,0,0.200928030349476,0,0,0,0.059850050174734,0,0,0,0,-0.0659930078414709,0,0,0,0,0,0,0.0364091763922969,0,0,0.14076179559071,0.0770062005285302,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0321529201586844,-0.177947970228618,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0335261475675495,0.125927446414611,0,0,0,0,0,0.20459135090891,0,0,0,0,0,0,0,0,0.106904772278525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985001432702576,0,0,0,0,0,0,0,0,0,0,0,0,-0.000303566496232896,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0392281446207037,0,0,0,0,0,0,0,0,0,0.00945977231938494,0,0,0,0,0,0,0,0,0,0,0,0,0.114010458733465,0.0762793794461883,0,0,0,0,0,0,0,0.0385328097075227,0,0,0,0.222065026717273,0,0,0,0,0,0,0,0,0,0,-0.0148015555207134,-0.00411841822355013,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00389071999762116,0,0,0,0,0,0,0,0.0956453908802851,0,0,0,0,0,0,0,0,0.325059003239453,0,0,0,0,0,0,0,0,0,0.18518869847191,0,0,0,0,0,0.0162007991692991,0,0.0320263211369056,0,0,0,0,0,0,0.00477976557041944,0,0,0,0.0203900813217471,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0330657789862385,0,0,-0.0738645656249373,0.087585959138422,0,0,0,0,0,0,0,0,0,0,-0.0338234908265598,0,0,0,0,0,0,0.206076709827525,0,0,0,0.0786073835275679,0,0,0.0051182309161252,-0.123158831291119,0.0248092219551586,-0.0498506790499458,0,0,0,0,0,0,0,0,0,-0.00742816121719013,0,0,0,0,0.0398361268952397,-0.0728901999143817,0,0,0,0,0,0
Slope,0,0,-0.519576596585823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241560919304751,0.561844210912229,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.120536571508901,-0.0711033324182421,0,0,0,0,0,0,0,-0.161170271854026,0,0,0,0,0,0,0,1.83470778124186,0,0,0,0,0,0
TED,-0.0462146182132573,0,0,0,0,0,0,0,0,0,-0.146363678202915,0.48106772924259,0,0,0,0,0.378716959066452,0,0,0.334648658785513,0,0,0,0.179841725322973,0,0,-0.470047548679206,0,0,0,0,0,0,0,0,-0.0584427519966204,-0.133616908429964,0,0,0,0,0,0,0,0,0,-1.1310331637666,0,0,0,0,0.339293673515118,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00522046069825974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421547853470522,0,0,-0.0621288616578861,-0.024824594070362,0,0.0636205744044337,0,0,0,0,0,0,0,0.0759591480743408,0,-0.0544661460782985,0,-0.0508077165343914,0,0,0.0424587377691784,0.0299632300012201,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137736413841915,0,0,0,0,0,0,0,0,0,0,0,-0.0249165578528994,0,0,0,0,0.184662131920433,0,0,0,0,0,0,-0.0331286859119816,0,-0.0219108294794483,0,0.057834618170926,0,-0.010335004664459,0,-0.0676395576913671,0,-0.0864764683244795,-0.0245104827952335,0,0.0821179638629803,0.011210373518581,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00123864335297785,0,0,0,0,0,0,0,0,0,0,0,0.0027288809449461,0,0,0,0,0,0.00307323655155619,0,0,-0.00563695767252687,0.00127545677134586,0.00031037712432613,0,-0.00133355341725485,0.00397125208580215,0,0,0,0,0,0,0,0,0,0,0,0,-0.000712559824324882,0.00322207282913361,0.00193592657608299,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325802614641143,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291263633894561,0,0,0,0,0,0,0,0,0,0.000384340236390056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125968143034167,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
