,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X002075.SZ,X600176.SH,X000723.SZ,X002466.SZ,X600126.SH,X000401.SZ,X600426.SH,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600486.SH,X600583.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.108524942384945,0,0,0.00422518689508014,0,0,0,0,0,0,0.00355042607868922,0.0588833542748766,0,0,0,0,0,0,0,0,0,0,0.032675476125233,0,0,0.0114915721363385,0,0,0,0,0,0,0,0,0,0,0,0,0.124869548503992,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0132637729125152,0,0,0,0,0,0,0,0,0,0,0.0248821338339422,0,0,0,0,0,0,0,0,0.116739166153213,0,0,0,0.0206081623296294,0,0,0,0,0,0,0,0.060341114540538,0,0,0,0.04707044984355,0,0,0,0,0,0,0,0.0133459940950233,0.00731378513278694,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.373051158084981,0.00498099287279637,0,0,0,0,0,0,0,0.12761621266404,0.081448684448822,0,0,0,0,0,0,0,0,0,0,0,0,0.00136013853732765,0,0.189792522130625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176364155703546,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0373688848667749,0,0.0865071556072393,0,0.0512928015976856,0,0,0,0,0,0,0,0.0491902300884755,0,0.0329526278647179,0.0119862338078241,0,0,0,0.0666864341565464,0,0,0,0,0,0,0.00419995816841876,0.0216400614543825,0,0,0,0,0,0.326850488008684,0,0,0,0,0,0,0,0,0,0,0,-0.018228636141113,0.0132764760282919,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0206359883891271,0,0,0,0,0,0,0,0.0580668220538363,0.0114181233752101,0,0,0,0,0,0,0,0,0,0,0.222947148705806,0,0.0832903089106559,0,0,0,0,0,0,0,0,0,0.113901093548038,0,0,0.0615802063500631,0,0,0,0,0.0139010856285227,0.0140519886025448,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0272724430506679,-0.121105451124557,0.00697248086750844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877849776099316,0.0440995024500442,0,0,0,0.0769839208549229,0,0,0.0439529283283102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327836580879271,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730377159891856,0,0.220014243869059,0.0266686833896165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887122031573624,0.0452940763898738,0,0,0,0,0.00782431814480646,0.00532682026613809,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.188325287001126,0,0,0,0,0,0,0,0,0.110788762428203,0,0,0,0,0,0,0,0,0,0,0,0.0157396440151669,0.370395019006177,0,0,0.0662855200025695,0.012111831332069,0,0,0,0,0,0,0,0,0,0.0426800532467999,0.053601370361814,0,0,0,0,0.0255459032501315,-0.0136088200831305,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0375351945320412,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0768676471354749,0,0,0,0,0.0148382830873986,0,0.574046025991374,0.102126548217667,0,0,0,0,0,0,0,0,0,0.101575675848051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177051054662495,0.00347596288943425,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.346542589085979,0.126539207942561,0,0,0,0,0,0,-0.0356587909242838,0,0,0,0,0,0,0,0,0,0,0.180778148813035,0,0,0,0,0.0519519746930605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194115020538619,0.0112129582079333,0,0,0,0,0,0
