,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600309.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000959.SZ,X000709.SZ,X000723.SZ,X600583.SH,X002466.SZ,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600098.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X600021.SH,X000983.SZ,X002470.SZ,X002092.SZ,X000060.SZ,X000935.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0.0449710766849932,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239819108827402,0,0.108382805433065,0,0,0.195242319809861,0,0,0,0.133934074687276,0.23795686993055,-0.0378306124188025,0,-0.191154583048705,-0.00326944061100554,0.00221403892718906,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.191800264845498,0,0,0,0,0,0.101811747882866,0,0.0484403085585745,0.0122319041112485,0,0,0,0,0,0,0.0237183136553293,0,0,0,0,0,0,0,0.0348672372816317,0,0,0,0,0,0,0,0,0.0553363950847679,0,0.0555390385886284,0,0,0,0,0,0,0,-0.0444751875452203,0,0,0,0.00707976161728094,0.102925865695908,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152019645919724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272435728345147,0,0,0,0,0,0.422784886527888,0,0.190510180103431,0,0,0,-0.0546122495276772,0.242832756466461,0,0.0555359897929984,0.0232388312824769,0,0,0,-0.0208295271495604,0,0,0,0,0,0,0
X300072.SZ,0,0,-0.100488904238972,0,0,0,0,0,0,-0.0482683757956604,0,0,0.135374609034538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761777691057126,0,0,0,0.117097229719797,0,0,0,0,0,0,0.0775991915591273,0,0.0695931978306066,0,0,0,0,0,0,0,0,0.165169609800865,0.139147280308621,0,-0.00524914863908259,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.323504033664608,0,0,0,0,0.0822616043479782,0,0,0,0.0704382947999046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300263515394162,0,0,0,0,0,0,0,0,0.0275806378243553,0,0,-0.0340340665071091,0.27577314571304,0,0,0,0.00409724929007395,0,0,0.00828208427128043,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333653219676779,0,0,0,0,0,0,0,0,0,0,0,0.1052567340346,0,0,0,0.0147030559905432,0.00208084935505789,0.0372207394961648,0.0531068147133185,0,0.0720942066681708,0,-0.00520103395063602,-0.00084868844358226,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0432165527781828,0,0.31750349671053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347063430590747,0,0,0,0,0,0,0.0424600871454738,0,0,0,0,0,0.113043409945714,0,0.0648716075147239,0,0,0,-0.000683657400280062,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0558872421968119,0,0,0,0,0,0,0.0237880488691589,0,0,0,0,0,0,0,0,0.0957267674887927,0,0,0,0,0,0,0,0,0,0.0413335331291869,0,0,0,0,0,0.0323357864402494,0.0110013268283879,0,0,0,0,0,-0.00591923093188629,0.0177081417988784,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.159824058345856,0,0,0.189667103411571,0.0166364927603613,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399989877925676,0,0,0,0.0428471999980595,0,0.0332825692970827,0,0.0925713378755384,0,0,0,0,0,0.0252265881793948,0,0,0,-0.0307743632955541,0,0,0,0,0,0
X601992.SH,0.0928936588691637,0,0.14914923204097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056979661372261,0,0,0,0,0.042025048212732,0,0.00331774490466901,0,0,-0.00601228080540215,0,0,0,-0.143083958453879,0,0,0,0,0,0,0.292253488267864,0,0,0.0141263194885534,0,0,0,0,0,0,0.150454586534077,0.00018325548862978,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.181093821140771,0,0,0.0465738844197699,0,0,0,0,0,0,0,0,0,0.000608367465685417,0,0,0,0,0,0,-0.00819035453153401,0,0.136231748393425,0,0,0,0,0,0,0,0,0,0,0.0564996850379161,0,0,0,0,0,0,0,0.00012687008868905,0.331174968895232,0,6.67495426287976e-05,0,0,0,0,0,0,0
X600886.SH,0.180221738697859,0.00346858608293037,0,0,0,0,0.0370176808202226,0,0,-0.0383728049301343,0,0,0,0.041600422170855,0,0,0,0,0.118057468069159,0,0.0909282241758591,0,0,0,0,0.0360663317204366,0,0,0,0,0,0,0,0,0,0,0,0.17665306181945,0,0.0215123438802711,0,0,0,0,0,-0.0197035593919109,0,-0.0229230046104415,0,0,0,0.00591645906093046,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.180668502203169,0,0,0,0,0,0,0,0,0,0.069051949083582,0,0,0,0,0.0461238237531486,0,0.0957688551489366,0,0,0,0,0,0,0,0,0.0117682516104661,0,0.0075517751986413,0,0,0,0,0.128222469161164,0,0,0,0.0706938086316462,0,0,-0.0142241770738175,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.722453240337536,0,0,0,0.00189113298725606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435257872222015,0,0,0,0,0.0238433828052119,0,0,0,0.0230354923352536,0,0.149654451977918,0,0,-0.0526858411996622,0,0,0,0,0,0,0,0,-0.0092355413817228,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0435306564350599,0.0739152180160146,0,0,0,0,0,0,0,0,0,0,0,0,0.0899560092677154,0,0,0,0,0,0.0339876642781488,0,0,0,0,0,0,0.0304326628939623,0,0,-0.0168092854485608,0.017482956305865,0.0780922221514438,0.139901793493979,0,0,0,0,-0.0160641380416384,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0519907812722104,0,0,0,0,0,0,0.107582604052046,0,0,0,0,0,0,0,0,0,0.463209324826179,0,0,0,0,0,0,0,0,0,0,0,0,0.206358424756216,0,0,0.0485777282651323,0.0355940306321217,0,0,0,0,0.02258844806531,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0589523754633165,0,0,0,0,0,0,0,0,0,0,0,0.178239743956693,0,0,0.0623431994957106,0.220087894883062,0.0381846070622621,0,0,0,0,0,0,0.0499898808377607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461396843059174,0,0,-0.00194840684276734,-0.00827821585223971,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0148346418707062,0.109360325410016,0,0,0,0,0.0540063602756935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839945005764661,0,0,0,0,0,0,0.0146282348121776,0,0,0.242214655896817,0,0,0,0,-0.00549879550812705,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.160062807044851,0,0,0.0850238812599818,0,0,0,-0.124571766146078,0,0,-0.295494044989505,0,-0.0972726658577678,0,0.105288225637232,0.125249797245126,0,0,0,0,0,0.30833001972213,-0.0398339397917113,0,0,0,0,0,0,0,0,0,0,0,0,0.168138936746593,0,0,0,-0.0328449779699086,0,-0.102447313338624,0,0.072579144210523,0,0,0,-0.00063367874933711,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.083800846788434,0.0540154606330603,0,0,0,0,0.0138238658717643,0,0,0,0,0,0,0,0,0,0,-0.0603660744663115,0,0.408782663312294,0,0.0941168589488216,0,0,0,0,0,0,0,0,0,0,0.0399252777980066,0,0,0,0,0,0,0,0.0635487849596832,0,0,0,-0.0122188857258645,0,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.820590145972569,0,0,0,0,0,0,0,0,0.0388304496820399,0.0720853194530307,0.117052756850677,0,0,0,0,0,0,0,0,0,0,0,0.154765488557416,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.174825774234245,0,0.24734471228558,0,0,0,0,0,0,0,0,0,0.0407960315817821,0.0200897624692664,0,0,0,0,0,0,0
X600583.SH,0,0.0343395134040048,0.0394851082101517,0,0,0,0,0,0.494184046913577,0,0,0,0,0,0.0874794304492859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00441197418951328,0,0,0.0165869029018669,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0380744504728614,0,0,0.0955901504050757,0.0593460749544221,0,0,0.0391673193307866,0,0,0,0,0,0,0,0,0.0585773888404546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22106300820233,0,0,-0.0523548134871295,0,0,0.0607647471558006,0,0,0.0565248993648377,0.0188099886272839,0.00972016726315193,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117329886537888,0,0,0,0,0.0759684923563742,0,0,0,0.0560932889674388,0,0,0,0,0,0,0,0,0,0.047170467248025,0,0,0,0,-0.116053473666582,0,0.108880544736863,-0.014907014813958,0,-0.000842319025285806,0.0165817472146084,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0129564698400079,0,0,0,0,0,0,0,0.00317932370424593,0,0,0,0,0,0,0.129492905595302,0,0,0,0,0.027707821696193,0,0,0,0,0.0522893058201371,0,0.134858381379131,0,0,0,0,0,0.020128360067385,0,0.0175509442824793,0.0510961939573157,0,-0.00501672994034761,-0.00170086161732614,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0990025331049944,0,0,0.0288654422839169,0,0.00801956861534097,0.0763885090557664,0,0,0,0,0,0,0,0,0,0,0,0,0.045330737640126,0,0,0,0,0,0,0,0,0,0,0,0.099346012709871,0,0,0,0,0,0.00358453299920328,0.0477868776796285,0,0,0.153757663768222,0,0.000642538833954832,0,0,0,0,0,0,0
X000630.SZ,0,0,0.0317818614008358,0,0,0,0,0,0,0,0.376513452567131,0,0.330811962530584,0,0,0,0,0,0,0,0,0,0,0.000468512666713973,0,0,0,0,-0.120106209253558,0,0.203971582654692,0,0,0,0,0,0,0,0.00720570869817511,0,0,0,0,-0.136254352792695,0,0,0,0.134962225871766,0,0.0814414748319142,-0.0244441993356459,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0561588651511844,0,0,0,0,0,0,0,0,0,0.0584839979162009,0.162953254629538,0,0,0.0291862214399621,0,0,0,0.0949572837167689,0,0,0,0,0,0,0,0,0,0,0,0.111313278823755,0,0,0,0,0.0880860151108475,0,0,0.0336782231734151,0,0.112641064808834,-2.16840434497101e-19,-0.0110783224558257,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.192099195169379,0,0,-8.67361737988404e-19,0,0.0146089987964166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513772674530805,0,0,0,0,0,0,0,0,0.19422460906209,0,0,0,0,0,0,0,0,0,0.00130715438265395,0,0,0,-0.00248412609490581,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0502396938130706,0,0,0,0.19428833132892,0,0.00308946121226205,0,0,0,0,0,0,0,0,0,0,0,0.320071799975517,0,0.0280382927227994,0,0,0,0,0,0,0,0,0.150540681814272,-0.420431250342904,0.0332798153532152,0,0.035993777162858,0,0.0526579834447922,0,0,0.0389732540917892,-0.0179037368842175,0,0,0,0,0,0
X000539.SZ,0,0,0.0698605347226962,0,0,0,0,0.0191711162933043,0,0,0.0291708964691949,0.0195730533049122,0,0,0,0,0,0,0,0.0157390172563676,0.116555287353746,0,0,0,0,0,0,0,0,0,0,0.0807139427601773,0,0,0,0,0,0,0,0.12219243533231,0,0,0,0,0,0,0,0,0,0,0,-0.0031861359410892,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0495633180054449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132560675778274,0,0,0,0,0,0,0,0,0,0,0,0.168475534275988,0,0,0,0.0635074186921726,0,0,1.73472347597681e-18,0,0,0,-0.00953698697362486,0.00599310179079243,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.018986777144684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121217356192657,0,0,0,0,0.0143612508245043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187243322631798,0,0,-0.0323001348002634,0.0777999763981196,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.353931130626027,0,0,0,0,0,0,0.411298132423844,0,0,0,0,0,0,0,0,0,0,0,-0.0475755574097578,0,0,0,0,0,0,0,0,0,0,0,0.123336283502963,0,0,0,0,0,0,0,0.287892552634186,0,0,0,0,-0.00717515276894026,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.322570113807141,-0.003631458998839,0.0515467370596265,0,0,0,0,0,0,0,0,0,0.0446906502039969,0,0,0,0,0,0,0.22160713852673,-0.0129431966136996,0,-0.0624936428990814,0,0,0,0,0,0,0,0,0,0,0,0,0.078798952091393,0,0,0,0,0,0,0,0.00546061729476053,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,-0.100770999724769,0,0.35175562269754,0,0,0,0.207328702090689,0,0,0,0,0,0,0.0151412999740982,0,0,0,0,0,0.0665659367304437,0.0263168632730264,0,0,0,0,0,0,0,0,0,0,0,0,0.377970279486513,0,0,0,0,0,0,0,-0.0164535653269733,0,0,-0.0186696222809683,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.189208054873586,0,0.213322903263124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672024956302365,0,0,0,0,0,0,0,0.281107416369199,0,0,0,0,0.142311836543486,0,0,0,0.021216259456781,0,0,0,0.0230423974417084,0,0,0,0,0,0
X000935.SZ,0,0,0,0,0,0,0,0,0,0.600108500221971,0,0,0,-0.513677781920421,0,0,0.100459898944622,0,0,0,0,0,0,0,0,0.309049878873279,0.372490740544575,-0.112091451464441,0,0,0,0,0.239035225388415,0,0,0,0,0,0,0,0,0,0,-0.131699487104373,0,0.363135106234742,0,0,0,0,-0.0724092470533197,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0308571801027481,0,0.0554093099320784,0,0,0,0,0,0.0545143891532618,0,0,0,0,0,0,0,0,0,0,0,0.0653583424229136,0,0,0,0,0,0,0,0,0,-0.0883612911144985,0.114648820502734,0,0,0,0.024754493827241,0,0,2.16840434497101e-19,7.50191463635249e-05,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.098822609476476,0,0,0,0,-0.0777237254843054,0,0,0,0.0666551233929155,0,0,0,0,0,0,0,0,0,0,0,0.0718441551938223,-0.00630993601440621,0,-0.13161012336639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127808485561003,0,0,0,0,0,0,0,0.00780768853781873,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.230285788817755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326885704931187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315970907734168,0,0,0,0.877205972206626,0,0,0,0,0,0
TED,0,0,0.615737828696385,0,0.533466075762728,0,0,0,0,0,0,0,0,-0.391682574827468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406295813607108,0,0,0,0,0,0,0,0,0,0,1.28334587513994,0,0,0,0,-2.69878394660849,0,0
RealEstate_excess,0,0,0,0,-0.199300529988951,0,0,0,0,0,0,0.139568150793327,0.163349958535614,0,0,0,0,0,0,0,0,0,0,0.0408630924420232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340848533027108,0,0,0,0,0,0,0,0,-0.0364913623614212,0,0,-0.027935327911655,0.0164262257154046,0,0.0563983699760826,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0175720771246003,0,0.0103525667625834,0,0,0,0,-0.0178932771054945,0,-0.0300434447188148,0,0,0,0,0,0,0,0,0,0,-0.128843191232406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665743449418275,0,0,-0.0909223631782785,0,-0.0148661526488422,0,0,-0.0346310092302863,0.0329798643552007,0.170579124441338,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000663381233239242,0,0.00132076383700475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760642217454787,0,0,0,0,0,0,0,0,0,0,0.00019296680396995,0,0,0,0,0,0,0,0,0,-0.00278930615630873,0,-0.000974105461961365,0,0,0,0,0,0.0348463122791685
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0250260703522786,0,0,0,0,0,0,0,0,0,0,0,-0.0102196420033061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163296068062647,0,0,0,0,0,0,0.00245625536921711,0,0,0,0,0,0.0304956829770704,-0.0351259012666055,0,0,0,0,0,-0.766441285371226
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0122522530659963,0,-0.0173207248474492,0,0,0,-0.017896807721374,-0.0112866690199199,-0.0113892638754801,0,0,0,0,0,0,0,0.00679320092289492,0,0,0,-0.0101334191009927,0,0,0,0,0.00492255017191071,0.0125358034872282,0,0,0,0,0,0,0,0,0.0209241110203418,0,0.0112738594215282,0,-0.00176852225669528,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137773497202917,0,0.0365543265540291,0,0,0,0,0,0,0,0,-0.017774252361315,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00246938994815621,0,0,0.00659855140451721,0,0,0,0,0,0,0,0.0126208629833981,0,0,0,-0.00410174290841487,0,0,0,-0.397708456865254,0,0
