,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X002466.SZ,X601992.SH,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X600299.SH,X002460.SZ,X300072.SZ,X000709.SZ,X600808.SH,X002110.SZ,X000553.SZ,X000786.SZ,X600801.SH,X600339.SH,X600583.SH,X000932.SZ,X600426.SH,X601158.SH,X000883.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X601699.SH,X000539.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,-0.0442501902686296,0.0780986355300081,0,0,0,0,0,0.0633741849765839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798145791569716,0,0,0,0,0.157036533450338,0,0,0.025863102338392,0,0,0,0,0,0.00556162147122751,0,0,0.119446097248206,0,0.00295299768738813,0,0,0,0,0,0,0
X600028.SH,0.0792009090669513,0,0.228511390656616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150164418648022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826594997853889,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0555335401863286,0.050004429289238,0.00128240254837381,0,0,0,0,0,0,0,0.110575992385601,0,0,0.272843446196999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189062663267789,0,0,0,-0.00487581141671084,-0.0218552954865857,0,0,0,0,0,0
X600585.SH,0,0,0.0212691903951304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05459398419021,0,0,0,0,0,0,0,0,0,0,0,0,0.217461021827631,0.328496147408592,0,0.0567575906591196,0,0,0,0,0,0,0,0,0,0,0.0175844176278548,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12940705501689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521477867488317,0,0,0.103438684947565,0,0,0.281366966736669,0,0,0,0,0,0,0,0,0,0.0930764107114886,0,0.00859461774439047,0.00530570215595876,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217634196151487,0,0,0,0,0.153241764720529,0,0,0,0,0,0,0.122778787552904,0,0,0,-0.237031452333531,-0.109487994504609,0,0.166687339070286,0.201595838658044,-0.0234220158464578,0,0,0.137353506502433,0,0,0,0,0,0.0671226831217456,0,0,0,0,0.0115898238174277,0.0167652857448456,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806227369633223,0,0.0383470955831197,0,0.0411154371231086,0,0,0,-0.0290665997750191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129230179066488,0.0239407529445887,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102778113215449,0,0.310426375387733,0,0.217142497541942,0,0,0,0,0.0131839446988286,0,0,0,0.131256860183919,0,0,0,0,0,0,0.00808471113867746,0,0,0,0,0,0,0.070324705119384,0,0,0.0657359129713631,0,0.00943017828397878,-0.0138045827499138,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.294445052446129,0,0,0,0,0,0,0,0.0856728833350461,0,0.02778388703791,0,0,0.125007968068977,0,0,0.0228474893093891,0,0,0,0.0644267165475881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544456800428919,0,-0.0105678064465613,-0.0159008972566361,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0253778334247631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358433862561716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430087379613247,0.00740374952951646,0,0,0,0,0,0,0,0,0,0,0,0.0450033613034131,0,0.00440083429264519,0.0500667156149983,0,0,0,0,0,0
