,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600795.SH,X600019.SH,X601600.SH,X600585.SH,X601991.SH,X600688.SH,X600886.SH,X600157.SH,X600027.SH,X600362.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000027.SZ,X000539.SZ,X601158.SH,X601992.SH,X600309.SH,X000883.SZ,X000898.SZ,X000629.SZ,X600021.SH,X600352.SH,X600863.SH,X002075.SZ,X000060.SZ,X000792.SZ,X600307.SH,X600808.SH,X600022.SH,X600489.SH,X600098.SH,X000825.SZ,X601918.SH,X600547.SH,X600008.SH,X002353.SZ,X600578.SH,X600660.SH,X002470.SZ,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0.274122772952339,0.293487397413396,0,0,0,0,0,0,0,0,0.172982464253518,0,0,0,0,0,0,0,0,0,0,0,0,0.00522584058025937,0.104239011194556,0,0.0231026546693176,0,0,0,0,0,0,0,0,0,0,0,0.0813734684799941,0,0.0458954069519524,0,0,0,0,0,0,-0.00407764217787003,-0.005720061775687,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0134138271740142,0,0,0,0,0,0,0,0,0,0,0,0,0.00566390167804762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274459509680691,0,0,0,0,0,0,0,0.270868752368026,0,0,0,0,0,0,0,0,0,0,-0.00383122486919237,0.0251817149078802,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.211892051859693,0,0.0992925404582932,0,0,0,0,0,0,0,0,0.0285307597808542,0,0,0.213870257798213,0,0.000739631275519228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772468677739305,-0.00458063575066792,0,0,0.185763721642469,0,0,0,0,0,0,-0.0068420853815287,-0.0015812613310308,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0715738170668078,0,0,0,0,0,0,0,0,0,0.13270708885004,0.0275173333898113,0.0332838101573751,0,0,0,0,0,0,0,0,0,0.287680459094663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01173051963803,0.00339058239717356,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.125561816607266,0,0,0,0,0,0.0711469315311306,0,0.051011133605248,0.0233194397703983,0.0581743867121796,0,0,0,0,0,0,0,0.0643092956537458,0,0.439864294685081,0,0,0,0,0,0,0,0,0.01022277141137,0.000928148116014954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0187251903884928,0,0,0,0,0,0,0,0.0943960361511806,0,0,0,0,0,0,0.0816428982005671,0,0,0.115906749981384,0,0,0,0,0,0.0355273944339302,0,0,0.0646589984447147,0,0,0,0.0119305348985319,0,0,0,0,0.0796976390805689,0,0,0,0,0,0,-0.00395441879425946,-2.16840434497101e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.113867901895543,0,0,0,0,0,0,0,0.00759952417098246,0,0.0576230575972255,0,0.290183572661107,0,0,0.015965123802621,0,0,0,0,0,0.0521725918519054,0.0395209540891925,0,0.0555648830871405,0,0,0,0,0,0,0,0,0,0.24134217586523,0.0102628052969069,0,0,0,0,0,0,0,0,0,0,0,-0.0015685729443685,0,0,0,0,0,0
X600111.SH,0,0,0,0.157498034514834,0,0,0,0,0.00144425959466031,0,0,0,0,0,0.00613665802648288,0,0.154994039979731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100349652658018,0,0,0,0,0,0,0.0482984089946163,0,0,0,0,0,0,0,0,0,0,0,-0.0214835720221934,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0685364664523845,0,0,0,0,0,0,0,0,0,0.173640083154292,0.340042148205413,0,0,0.0518387997100945,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671245186034556,0,0.0658377891703654,0,0.0291955390454208,0,0,0.000758686831492519,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.116516114366307,0,0,0,0,0,0.0478530680215537,0,0,0,0,0.0853580327560817,0,0.123733514766734,0,0,0,0,0,0.10906069823088,0.0844474680323371,0,0,0.122077024497718,0,0,0,0,0.15888193676327,0.153501487687192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248475902207781,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141898501957875,0,0,0,0.0130024028919873,0.0773626196571565,0,0,0,0.067272859012853,0,0,0,0,0,0,0,0,0.039092781494379,0,0,0,0,0,0,0,0.0170921254714734,0,0,0,0.0610402424238774,0,0.198962306636838,0,0.113579325582093,0,0,-0.02915621131821,-0.0259066541688271,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.195059846379805,0.106316124513193,0.0751507780075319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138133559341426,0.126044643022812,0,0,0,0,0,0,0.0137949240876991,2.16840434497101e-19,0,0,0,0,0,0,0,0.0427701377029883,0,0,0,-0.00579265113891602,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0887290287260779,0,0,0.00663306005053893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541996963353418,0.0419952702839965,0,0,0,0,0,0.0521401453817681,0,0,0,0,0.113262112754356,0,0.23357520455085,0,0,0,0.12830396194779,0,0,0,0,-0.0159243175608136,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0623285195803452,0,0,0,0,0,0,0,0,0,0,0,0.165931291059648,0.0189257821796784,0,0,0,0,0,0.149532558199951,0,0,0.147236796592258,0,0,0,0,0,0.0397693498592013,0,0,0,0.107532249201422,0,0,0,0,0.119797925691658,0,0,0,0,0,0,-0.00932615082633991,-0.0037720624300958,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272602662904356,0,0,0,0,0,0,0.0735800386352259,0,0,0,0,0,0,0,0,0,0,0,0.0788930450087482,0,0,0,0,0,0,0,0,0,0,0,0.147330549836573,0,0.0949629674982062,0,0,0,0,-0.00178096161840141,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369664211159721,0,0,0,0,0,0,0,0,0,0,0,0.0441827037709737,0,0,0,0,0,0,0,0,0,0,-0.039720364724401,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.20942923925446,0,0,0,0,0,0,0,0,0,0,0,0.294538491891921,0,0,0,0.0246137967474621,0,0,0,0.0191861988323901,0,0,0.10482593226766,0,0.110665409015083,0,0,0,0,0,0.0131945381968265,0.0980168902796958,0.0436735017521721,0,0,0,0,0,0,0,0,0,0,-0.00549985578447281,-0.0137855338925527,0,0,0,0,0,0
X000629.SZ,0,0,0,0.133126801024795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359190857123447,0,0,0,0,0,0,0,0,0,0,0.072680949009973,0,0,0,0,0.0565768743172273,0,0,0,0.035064282833179,0,0,0,0,0.115359202801974,0,0,0,0,0,0,-0.00830969753251717,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.491224378728848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626136997428069,0,0,0,0,0,0,0,0,0.167836456003645,0,0,0,0,0,0,-0.0102868587258965,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152682534526148,0,0,0,0,0,0,0.178681302541176,0,0,0,0,0.048754889780792,0,0,0,0.0800316775548889,0,0,0,0,0,0,0.0307157090877079,0.143792329259413,0,0,0,0,0,0,0,0,0,0,-0.0162272241292674,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777093978756876,0,0,0,0,0,0,0,0,0,0,0,0,0.0630283510249292,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0514615303540022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168577991040897,0,0.0544497824038041,0,0.194131116118352,0,0,0,0.0880052386261031,0,0,0,0,-0.0904683100947791,0,0,0,0,0,0.0503601391235496,0,0,0,0,0,0,0,0.0545247666592825,0,0,4.33680868994202e-19,0.00416553468888274,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696523835505617,0,0,0,0,0.0310200853522671,-6.93889390390723e-18,0,0,0.12143061603135,0,0.109908139063554,0,0,0,0,0,0.092426909797883,0,0.0759595597461939,0,0,0,0,0,0,0,0,0,0.0979469111653676,0,0.0280868584105729,0.299241631860507,0,-0.021384729227414,-0.00172127147597604,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0188967976717277,0,0,0,0,0,0,0.0138647173691237,0,0.0195110943306813,0,0,0.179527012008479,0,0,0,0,0,0,0,0,0,0,0,0,0.0372564498599829,0,0.116963273166617,0,0,0,0,0.0614399662968757,0,0.103517382489638,0.0671907278549596,0,0,0.0351715284902459,0,0.0119078527374009,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188004354835058,0,0,0,0,0,0,0.0158778550910536,0,0,0,0,0,0.126836662917646,0,0,0,0,0,0,0.0537444687229375,0,0,0,0,0,0,0,0,0,0,0,-0.0275468540195422,-0.0085048999995365,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0602926957628588,0.0837844558340099,0,0.0563375316667968,0,0,0,0,0,0,0,0,0.342559165482469,0,0,0,0.105104113453032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716805062429914,0,0,0,0,0,0,-0.00116587853823784,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103065620848634,0,0,0,0,0,0.332896367808453,0,0,0,0,0,0,0,0,0.0411497202809208,0,0,0,0.0209556325013436,0,0,0,0,0,0,0,0,0,0,0,0.299811494131758,0,0,0,0,0,0,0,0.00348662055314296,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0307093714867212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379800181096727,0,0,0,0.00699158680967997,0,0,0,0,0,0,0.0838148035653274,0,0.347416349256527,0.303803534215428,0,0,0,0,0,0,0,0,0,0.00977103198988625,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.00838167991000558,0,0,0,0,0.140118675780569,0,0,0.041321781971869,0,0,0,0,0,0,0.169172014191951,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0256725550417408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148283381376999,0,-0.00531493558842627,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152618913750859,0,0,0.0240560608696519,0,0,0,0.157743402894171,0,0,0.0915878192637626,0,0,0,0.136657894775357,0,0.179020792574586,0,0,0.030701534165981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506051963754013,0.000873498041252249,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.00419403727172667,0,0,0.044754568587785,0,0,0.152386696252514,0,0,0,0,0,0,0,0,0,0,0,0,0.105115298650079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249526890026389,0,0,0,0,0,0.00584920931004196,0,0,0.00959555468003556,0.0382631038579151,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0141108896111252,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575896807285354,0,0,0,0.0314580251523897,0,0,0,0,0.895112739616689,0,0,0,0,0,0,0,0,0,0,0.0168995895306291,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.0510546989722822,0,0,0,0,0,0,0,0,0,0,0,0.0937285808375213,0,0,0,0,0.0554264593660482,0.0849985465827549,0,0,0.0698229157016403,0,0,0,0,0,0,0,0.03941834780836,0,0,0,0.102527907396805,0,0.134546485051941,0,0,0,0,-0.00622318369228951,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.0118615428683618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920956736854801,0,0,0,0,0,0,0,0,0.0420917464068868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00719902222998227,0,0,0.00971993437086601,-0.0134393281619398,0,0,0,0,0,0
X600578.SH,0,0,0,0.0477284754983099,0.420652308909564,0,0,0,0,0,0.062477998423326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256574945691517,0,0.211409109039718,0,0,0,0.0210875694095526,0.0548426274078661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043183077991291,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.118706760133559,0,0,0,0,0,0,0,0,0,0.0568240421175234,0,0.128531666880974,0,0,0,0,0,0.0605739318069736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206763462193443,0,0.048620394310002,0,0.047500541183925,0,0,0,-0.00444579838517598,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107407001017755,0.187608161309486,0,0,0,0,0,0,0.0891704098734476,0.00717472740131837,0,0,0.094283960377518,0,0,0,0,0,0,0,0,0,0.110062263903249,0,0,0,0,0,0.0152050193125156,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323887984944482,0.0660753010203418,0,0,0.0176284096072506,0.135879044887398,0,0,0.25818926844058,0,0,0,0,0,0,0,0,0,0,0,0.00496262270021248,-0.00193772974627872,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176613245812987,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0625167944653823,0.108425395539589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157105011280673,0,0,0,0,-0.00179726511908009,0,0,0,0,0,0,0
X600219.SH,0,0,0.214044863256756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335167033406806,0,0,0.100995610195311,0,0,0.0854005562516869,0,0,0,0,0,0,0,0,0,0,0,0.00953723088062967,0,0,0,0,0,0.0748203376083063,0,0,0,0,0,0,-0.00415312833762733,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0459918389962099,0.106510738914438,0.0719386884930072,0,0,0,0,0.0233943835899595,0,0,0,0,0,0,-0.164664985169935,0,0,0,0,0,0,0,0,-0.0333185138022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352139610220777,0,0,-0.0211506371198544,-0.0239155767467679,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43525339084775,0,0,0,0,0,-0.451261947973434,0,0,-1.10512595823036,0,0,-0.36966062919109,0,0,0,0,0,0,0,0.186778464097843,2.05513307287412,0.738509664803257,0,0,0,0,0,0,0,0,-0.0964826440690124,0,-1.20231185108777,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.20390381646131,0,0,0,0,0,0,0,0,0,-1.41552385575071,0,0,0,-0.21609374811187,0,0.823510945466257,0,0,0,0.52769794724442,0,0,0,0,0,0,0,0,0.206812893714031,0,0,0,0,0,0,0,0,0,0,-0.536411899489988,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0250094974173733,0,0,0,0,0,0,-0.0774416334274989,0,0,0,0,0,0,0,0,0,-0.00689524871475205,0,0,0,0,0,-0.0445827548830749,0,0.156482756554242,-0.304859040784285,0,0,-0.00735679030102583,0,0,0,0,0,0,0,0,0,0,-0.0115174333036414,-0.0161377649486378,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00372671046660539,0,0.0493468831882873,0.0278490405903328,-0.230997732220655,0,0,0,0,0,0,0,0,0,0,0,0,0.0547328890599688,0,0,0,0,0,0,0,0,0,0,0.0646385715545345,0,0.203956108383728,0,0,0,0,-0.165760043749738,-0.0182756860720807,0,0,-0.390230846371698,-0.0106275581560998,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.0040629307063482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128609750811796,0,0,-0.00843586775136991,0,0,-0.0039364931176186,0.000862936316800379,0,0,0.0095655346280693,0,0,0,0.00807130472093577,0.00959034405758146,0,0,0,0,0,-0.00317949073099214,0,0,0,0,0.00375261647987337,0.00723133060908794,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177794872333913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425631231882148,-0.00183354419187095,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0091548287071959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140751999748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0215707465993387,0,0,0.014650532020647,0.00239043175132495,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185911647152072,-0.00118478983648033,0,0,0,0,0,0
