,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X600176.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X600688.SH,X000629.SZ,X002080.SZ,X600612.SH,X002353.SZ,X300037.SZ,X601168.SH,X600801.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.873327203728356,0,0,0.0528022459737511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590901170714378,0,0,0,0,-0.00491863645501344,0,0,0,0.0809955761585511,0,0,0,0,0,0,0,0,0,0,0.0906872366592661,0,0.122398236371202,0.0345899825282503,0.0055414199029375,0.000223220390501606,0.0391825984686078,0,0,0,0,0
X600028.SH,0.574505639842975,0,0,0,0,0,0,0,0,0,0,0,-0.00696892387505288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111276633798536,0.0864953519260521,0,0,0,0,0.170276632050613,0,0,0,0,0,0,0,0,0,0,0,-0.14976846673406,0,0,0,-0.0359527334802463,-0.0567261578300121,0.00681815793973556,-0.00619651082994177,-0.00820582081329431,0,0,0,0,0
X601088.SH,0,0,0,0,0.18573759310024,0,0,0,0.143983612996242,0,0,0,0,0,0,0,0,0,0,0,0,0.0906140044394255,0,0,0.0252204747445479,0,0.0388538234287611,0,0,0,0,0,0,0,0,0,-0.000422746172984283,0,0,0,0.067129767912082,0,0,0,0,0.0173662595087947,0,0.0653170210869649,0,0,0,-0.00651506991234355,0,0,0,0,0,0,0
X600309.SH,0.0313313970516774,0,0,0,0.00830778280348107,0,0.0541981409928474,0,0,0,0.211002451797421,0,0,0,0.0598740262370755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731271130537077,0.120272853124408,0,0,0,0,0,0,-0.0919673867313929,0,0,0,0,0,0,0,0.0707386590986795,0,0,0,0.0289854868871665,0,0,0,0,0,0,0
X600188.SH,0,0,0.206090276303367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427384052770923,0,0,0,0,0,0.339646199521411,0,0,0,0,0,-0.0334345650950169,0,0,0,0,0.0268850421666126,0,0,0,0,0,0,-0.122533187895543,0.0602902313519929,0,0,0,0,0,0.00757406566507471,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.134785601381701,0,0,-0.0678010647947171,0,0,0,0,0,0,0,-0.0237841466301843,0,0,0.10831632481734,0,0,0,0,0,0,0,0.0753945403091415,0,0,0,0,0,0,0,-0.0440688251813909,0,0,0,0,0,0,0,0.426028162436926,0,0,-0.0131085280438312,-0.00872171635534388,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121320159176448,0,0,0,0,0,0,0,0,0.0896554559412481,0,0,0,0,0,0,0.423878693495706,0,0,0,0,0,0,0,0,0,-0.0752811544903741,0,-0.128449071860038,0,0.0277764721349024,0,-0.0186921766099267,0.000696549166884794,0.00404634789566657,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.134542129186966,0,0,0,0,0,0,0,0,0,0,0.231207071284634,0,0,0,0,0,0,0,0,-0.167233806023311,0,0,0,0,0,0.777402989569164,0,0,0.0555282381464557,0,0,0.0820556940940014,0,0,0,0,0,0,0,0,0,0.111000902605081,0,0,0,-0.161302158838339,-0.00106205685881135,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0.0210458234425709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543958622827521,0,0,0.163257750358716,0.183838625470188,0.0820416801990948,0,0,0,0,0,0,0,0,-0.0404460591972895,0,0,0,0.123019770180531,0,0.049388772470947,0,0,0,-0.109338271865942,0.101727054281071,0,0,0,0,-0.0197729564072478,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0314056678160118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497441843646949,0,0,0.0277509547593284,0,0,0.113507659845301,0.486411257549239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429156286924317,0.0585143806035129,0.0532102203627913,0,0,-0.176589238339859,0,0,0,-0.0214516992242797,0,0,0,0,0,0
