,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X600399.SH,X000723.SZ,X000932.SZ,X000825.SZ,X601991.SH,X002080.SZ,X300037.SZ,X600803.SH,X600795.SH,X000959.SZ,X000831.SZ,X000898.SZ,X002409.SZ,X600486.SH,X000807.SZ,X600352.SH,X002407.SZ,X002145.SZ,X600549.SH,X000027.SZ,X600801.SH,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.124658433752663,0,0.00766662639649153,0,0,0,-0.164812028328944,0,0,0.127573487383075,0,0,0,0,0,0,0,0,0,0,0,0.116412623398336,0,0,0,0.228319686500647,0,0.0193851747539641,0,0,0,0.0356844705507779,0,0,0,0,0,0,0,0.0773685846375469,-0.00563804543173524,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.21786500076864,0,0,0,0.0749957281687614,0,0.126232197790416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254129252059551,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.188581569545005,0,0,0,0,0,0.0647156007914996,0.0249352370965018,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707839311067359,-0.00380833990351057,0.0198402668131486,0,0,0,0,0,0,0,0,0,0,0,0,0.0920347279900489,0,0.017071908822417,0,-0.0870329593775278,0,0,0,0,0,0,-0.0517113017379328,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0374023727059425,-0.0612010647770347,0,0,0,0,0,0,0,-0.00903194381268467,0,0,0.0941222159923845,0,0,0,0,-0.0132348729873323,0,0,0,0,0,0.0211511327113684,0,0,0,-0.0226903404039398,0,0,0.0118498165087366,0,0.0214396789402054,0,0,0,-0.0217834064063999,0.0252706917674262,0,0,0,0,-0.011480201976363,0.00688347341212756,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126762480193447,0,0.158628445526209,0,0,0,0,0,0.0338634388421268,0,0,0,0,0,0,0,-0.0270683177618495,0,0.278698744034425,0,0,0,0,0,0,0,0.321917586404302,0,0,0,0,0,0,0,0,0,0,0,0,0.0254250495078847,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0.214268599532911,0.0614873044593834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10825976887933,0,0,0,0.124519087778697,0,0,0,0,0,0,0,0,0.155249983410903,0,0,0.0310099042934843,0.0933598377593984,0,0,0,0,0,0.151180716033928,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.203294046424793,0,0,0,0,0,0,0,0,0,0,0.107451238455684,0,0,0,0,0,0,0,0,0,0,0.361665135284243,0.112653981414851,0,0,0,0,0,0.219734742075384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.116903128764474,0,0,0,0,-0.0821928316412772,0,0,0,0.052537292044721,0.0605723846593651,0,0,0,0,0,0,0,-0.163829391325579,0,0,0.0205128602828179,0.294749424291899,0,0,-0.0591616193672176,0,0.127416329908642,0,0,0,0.156656307293583,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0995505065711917,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0.187069758997237,0,0,0,0,0.0118623384273659,0,0.0348995476162417,0,0.0427527245107495,0,0,0,-0.366488794659704,0,0,0,0,0,0,0,0,0,0.0152132617467344,0,0,0,0.113241947440501,0,-0.0180323448125761,0,0,0,0,0,0,0.0606185304213604,0,0,0,0.0128420541668166,0,0,0,0,0,0,0,-0.00680046803026302,0.0335646268527023,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0867195950229153,0,0,0,0,0,0,0.374481317658824,0,0.106049685610275,0,0,0,0,0,0,0,0.137046404453288,0,0,0,0,0,0,0,0,0,0,0,0.105100776730191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233737252664871,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0269302521250625,0,0,0,0,0,0,0,0.0228786647057882,0.0768679116897783,0,0,0,0,0,0.085608884393155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472331301144212,0.0402300409695118,0,0,0,0,0,0,0,0,0,0,0.031153215036461,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.485502875323383,0,0,0,0.148578242152804,0,0.141099136604371,0,0,0,0,0,0,0,0,0,0,0,0.0645679403552674,0,0,0.134257776309233,0,0,0,0,0,0,0,0,0,0,0,-0.090375904748665,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607559352397695,0,0,0,0,0,0,0
X002145.SZ,0,0,0,0,0.0280061519251122,0,0,0,0.0639574137949156,0,0.00213359639987216,0,0,-0.119264482467324,0,0,0,0,0,0.356930211603382,0,0,0,0,0,0,0,0,0,0,0,0,0.120035794132996,0,0,0,0,0,0,0.0330528801285236,0.200420490601487,0,0.0277511134786001,0,0,1.73472347597681e-18,0,0,0,0,-0.0514182306942651,0,0,0,0,0,0,0
X600549.SH,0,0,0.0569229725175742,0,0,0,0,0.312725668285706,0.0380360189731411,0,0.076365765343034,0.0159892519286007,0,0.0413567173262399,0,0,0.12106364062019,0,0,0,0,0,0,0,0,-0.0612787911531847,0,0,0,0,0,0,0.0313545918605455,0,0,0.0131740953442953,0,0,0.0271656364703812,0,0,0,0.0488711786497392,0,0,0,0,0,0,0,0.0922299954669307,-0.0582859460002657,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0205102675174044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524276683337506,-0.0820249828339945,0,0,0,-0.0576335532138113,0,0,0.192050326038927,0,0,0,0,0,0.0498174113807036,0,0,0,-1.73472347597681e-18,0,-0.0317119879736108,0,0,0,0,0,-0.0187089635648012,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.257490523829063,0,0,-0.0764553146075008,0,0,0,0,0.15260701968744,0,0,0,-0.0407085950423177,0,0,0,0,0.0335244025858836,0,0,0.0502571656690187,0,0,0,0,0,0,0,0,0,0,0.0426172717046822,0,-0.00261994157031564,0,0,0,0,0,0,0,0,0,0,0,-0.0300485858023588,-0.00456335332665303,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.118922545915652,0,0,0,0.129752429171731,0,0.388734984297381,0.015631221332162,0,0,0,0,0,0.0671854139485826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253153012241738,0,0,0,0,0.0184299130510985,0,0,0.0168310681936735,0,0,-0.0350353965134662,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.129865721777287,0,-0.0588794250736546,0,0,0.100755364284817,0,0,0,-0.15161682105957,0,0.445487502804729,0,0.24109257789735,0,0.0256180483973269,0,0,0,0,0,0,0.0529058785897577,0,0,0,0,-0.0784321536170891,0,0,0,0.268834576406749,0.0592909790804521,0,0,0.0802599209480644,0,0,0,0,0,0.152648045822728,0,0,0,0,0,0,0,0,0,0.102993027136939,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0270574495320381,0,0,0.0297805474697062,0,-0.0753991451292396,0.00507686599565409,0,0,0,0,0,0,0,0,0,0,0,0.0358271601209255,0.0181629628317256,0,0,-0.0280099006187617,0,0,0,0,0,0.0882105854830758,0,0,0.0611371470541752,0,0,0,0.0199947914051116,0,0,0,0,0,0.0444257011247357,0,-0.0142282618009212,-0.0889350271887665,0,0,0,0,0,0
Slope,0,0,0,0,0.176001094518843,0,0,0,0,0.15658326686914,0,-0.171394588269224,0,0,0,0,0,-0.0542650940403294,0,0,0,0,0,0,0,0.246130391548835,0,-0.796849496426591,-0.0181729996358514,0,0,0,0,0.635892358355854,0,0,0,0,0.564246399109708,0,0,0,0,0,0,0,0,0,0,0,0,0.366374410723163,0,0,0,-1.90400734255792,0,0
TED,0,0,0,0,0,0,0,0.0918344453009803,0,0,0,0,0,-0.164161884765293,0,0,0,0,0,0.0369181818942495,0,0,0,0,0,0.0751896657480076,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.16069222000241,0,0,0,0,-0.0902036293992447,0.255740031818222,0,0,0,0,0,-0.340321581526411,0.0586162431112217,0,0,0,0,-0.703339978125528,0,0
RealEstate_excess,0,0,0.0280596428476297,0,0,0,0,0,0,0,-0.145470766474475,0,0,-0.0143162824233865,0,0,0,0,0,0,0,0,0.0472123941186271,0,0,-0.00346354163192552,-0.014024198610871,-0.00211114059727125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401675595642059,0,0,0,0,-0.150014904678839,0,0,0,-0.0150435001447336,0,0,0,0,0,0
MKreturn,0,0,-0.0171281887775199,0,0,0,0,0,0,-0.0596367196138809,0,0,0,0.00021760122342296,0,0,0,-0.0675444133434822,0,0.0195187884060882,0,0,0.0933658960543415,0,0,0,0,0,0,0,0,0,0,0,0,0.0990343746409066,-0.0467015086833764,0,0,0,0,0,0.0225182862654416,-0.0161614478065994,0,0,0,0,0,0,0,-0.0337252499769594,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0246649211235692,0,0,-0.0998422149095964,0.105610436111105,0,0,0,0,0,0,0,0,0,0,-0.0263692358776815,0.0274232097882886,0,0,0,0,-0.0932604462939183,0,0,0,0,0,0,0,0,0,0,0,0,0.0297554866249399,0,0,0,-0.0470258221116536,0.000391831303770119,0,0.0389537172176649,0,0,0,0,-0.136136538162894,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00102302977558657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487621498723732,0,0,0,0,0,0,-0.00630973342728757,0,0,-0.00206840792058441,0,-0.0234776879480076,0.00351811479813766,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346117646908332,0,0,0,0,0,0,0
