,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X600111.SH,X600886.SH,X600362.SH,X600157.SH,X600027.SH,X600188.SH,X600021.SH,X600583.SH,X601158.SH,X601992.SH,X000883.SZ,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X000539.SZ,X000027.SZ,X600489.SH,X000792.SZ,X002470.SZ,X000825.SZ,X600547.SH,X000060.SZ,X000629.SZ,X600808.SH,X600660.SH,X600008.SH,X002353.SZ,X002075.SZ,X600549.SH,X000831.SZ,X600578.SH,X600863.SH,X002004.SZ,X600307.SH,X600219.SH,X000012.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0.096937008237085,0,0.113740541554064,0,0,0,0,0.0829780001279743,0,0,0,0,0,0,0,0,0.00130693489216119,0,0,0,0.00708146904973569,0,0,0,0,0.193261242330012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940839473917553,0.301473281005972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.017589511485282,0,0.0475419426408793,0,0,0,0.144075295061867,0,0,0,0,0,0,0,0,0,0,0.00420970500096605,0,0,0.0178941744454136,0,0.0561673567488597,0,0.184552770213154,0,0.240120208853113,0,0,0.0895919547131743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247901788930384,-0.00507247742140552,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.222232135104883,0,0,0,0,0,0.132881643416211,0,0,0,0,0,0,0,0,0,0,0.139698622218739,0,0,0,0,0,0,0,0.045884848282139,0,0,0.373476821432877,0,0,0,0,0.0681284710169432,0,0,0,0,0,0,0,0.00906899651808997,0.0292528137651553,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.129676046761715,0,0,0,0.149866241590538,0,0,0,0,0,0,0.165422620685091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240644896530747,0,0,0,0.160877597992658,0.0580407788482026,0,0,0,0.0727503692967726,0,0,0.0435126284369274,0,0,0,0,0.0184666211051518,0,0,0,0,0,0
X601158.SH,0,0.142294587694128,0,0,0,0,0,0,0,0,0.0813511014488611,0,0,0,0,0,0,0,0,0,0,0.0564921567187632,0,0,0,0,0.00921839675312888,0,0,0,0,0.0653158182670446,0,0,0.115610693003749,0,0,0,0.369715762420532,0,0.0661761121776499,0,0,0,0,0,0,0,0,0,0,0.0130537072793841,0.00361265534523396,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0813727417720632,0,0.0562774128680493,0,0,0,0,0,0,0.0693031622972459,0,0,0,0,0,0.0871194099954891,0,0.123931262069782,0.145381108391324,0.0485647921591418,0,0,0,0,0.078826036641904,0,0,0.00629832550496998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576200568750212,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.165923339807258,0,0,0,0,0,0,0,0,0,0,0.023646987177212,0.017642579451466,0,0,0.0875454329440774,0,0,0,0,0,0,0.095307155227794,0,0,0,0,0,0,0,0,0.311719682716551,0.156718213189575,0,0,0,0.0834035534751194,0,0,0.0499908323835822,0,0,0,0,0,0,0,0,0.0192654910301892,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515034265056974,0,0,0,0,0,0,0.133941458377537,0,0,0.0280976558768625,0,0,0.0533057110661762,0,0,0,0,0.0472640417547478,0,0,0,0.0407151258674777,0,0.143476755675699,0,0,0,0,0,0,0.000925791556378453,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0590694031884198,0,0,0,0,0,0,0,0,0,0.260874892501422,0,0,0,0,0,0,0,0.176905128628875,0,0.047047105140077,0,0,0.128030752345119,0,0,0,0,0.125244331311661,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.263566934398807,0,0,0,0,0,0,0,0,0.102946303338502,0,0,0,0,0,0,0,0,0,0.300740322751128,0,0,0,0,0,0,0,0,0.17752093684095,0,0.0665822560982117,0,0,0,0,0,0.0547815755283126,0,0,0,0,0,0,0,0,0,0,-0.00995998710075656,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.353068010100226,0,0,0.0435409142057737,0,0,0,0,0.0445204013131929,0,0,0.0924489914751042,0,0,0,0,0,0,0,0,0,0,0,0,0.0400593305335269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121546528239505,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.207542821836973,0,0,0,0,0,0,0.00507305893397187,0,0.125385770449771,0,0.0278206389824424,0,0,0,0.0909365805725538,0,0.120002843610053,0,0,0.0169232997523143,0,0,0,0.0312137943339328,0,0,0,0,0,0.0488327480797462,0,0,0,0,0.0426932805571282,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0394069101010908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886252405040612,0,0,0,0,0,0,0,0.48965402368666,0.109399634846496,3.46944695195361e-18,0,0,0,0,0,0,0,0.0271086086903062,0,0,0,0,0,0,0,-0.00105359230735285,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107345082245243,0,0.00304935454889293,0,0.078444687874269,0,0,0,0.0742089515400483,0,0,0,0,0,0,0,0.156499255711557,0.25239413983683,0.0224415888732812,0.0389556981164576,0.160714649470375,0,0,0.0192179742435154,0,0.0361891338040481,0.00652345545286693,0,0,0,0,0,0,0,0.00425132001588324,-0.0172904784979626,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843561332877146,0,0,0,0,0.108026662234848,0,0,0.0181468132590814,0.129631095510284,0,0,0.0728077236512034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058252762093596,0,0,0,0,0.257813376403096,0,0,0,0,0,-0.00783102304412963,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150019042819886,0,0.13281289442052,0,0,0,0,0,0,0,0,0,0,0.125049294468596,0.184095586897841,0.0858146250111019,0,0,0,0.0259385301654378,0,0,0,0,0,0,0,0,0,0,-0.0210537273593334,0.0167723390486418,0,0,0,0,0,0
X600547.SH,0,0,0.0200533346581897,0,0,-0.0350862456868978,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.00896189533738876,0,0,0,0,0,0,0,0.982370977496772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512892702149755,0.0298513015709962,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0119716851564292,0,0,0.118464430117254,0,0,0,0,0.171904133237306,0,0,0,0.0738379434438287,0,0,0.0275727389344539,0,0,0,0.0490059244822853,-2.16840434497101e-19,0,0,0,0,0,0.0324590872172917,0,0,0.201671893836575,0,0,0,0,0,0,0,0,0,0,0,0.0233546282708616,0,0,0,-0.00124924255838572,0.0184846843969147,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0742136584731906,0,0,0,0,0,0,0.19289006693283,0,0,0.0266169640998005,0,0,0,0.395177605888417,0,0,0.0131934296480758,0,0,0,0,0,0.0108569685001295,0,0.135439591353099,0,0,0,0,0,0,0,0,0.0445400746191811,0,0,0,0,0,0,0,6.93889390390723e-18,0.0236955991197769,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0790479263540321,0,0,0,0,0,0,0,0.0477691732411994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193737525020338,0,0,0,0,0,0,0,0.164477092758041,0,0,0,0,0,0,0,0,0.0629424983173202,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453455678752988,0,0.0696216889978778,0.0342157742192266,0.065993415739869,0,0,0,0,0,0.116235272920226,0.0330847559540617,0,0.266596621971748,0,0,0,0,0,0,0,0,0,0,0,-0.061737457630154,0,0,0,0,0,0,0,0,0,-0.00471494747880993,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.0651992582774566,0,0,0,0,0,0,0.0333901341066308,0,0.408875907320652,0,0,0,0,0,0,0.144810818131894,0,0,0,0,0,0,0,0,0,0,0,0,0.00496878379704114,0,0,0.00990100400129726,0,0.112357270298949,0,0,0,0,0,0.00641929791859439,0.00820769701737833,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16199778548322,0,0,0,0,0,0.0926635133399445,0,0,0,0,0.124803704507821,0,0,0,0.0538129282141066,0,0,0,0,0,0.0114419715425334,0,0,0,0.0588095660950562,0,0,0,0,0,0,0.00744165152594694,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.0808259954277079,0,0,0,0,-0.0393987855112614,0,0,0,0,0,0,0,-0.0954441356124258,0,0,0,0,0,0,0,0,0,0,0,0.173120112536629,0.0756378711925974,0,0,0,0,0,0.179300144278637,0,0,0,0,0,0,-0.040131999069295,0,0,0,0,-0.265562112250071,-0.0649528677059263,0.0146354516386493,0,-0.14937558714472,0,0,0,0
X600549.SH,0,0,0,-0.0394031144796352,0,0,0.0639039214194368,0,0,0,0,0,0,-0.035888948371697,0.201206876143264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492090344789477,0,0,0,0.0548642760362459,0,0.322961346393396,0,0,0,0,0.179518807747185,0,0,0,-0.0108172990094248,-0.0266466200024045,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0809277680239814,0.0577156911260175,0,0,0.063485438198749,0,0,0.2344504056595,0,0,0.0984785703484055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591946016407827,0,-0.0161565866360887,0,0,0,0,0.154062019113642,0,0,0,0,0,0.0396976421716277,0,0,0,0,-0.00610483463890223,0,0,0,0,0,0
X600578.SH,0,0,0,0.0188281796094698,0,0,0,0,0,0,0,0,0,0,0,0,0.521679553785635,0,0.0775278054055123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091003673831999,0.107744071089947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159952764692215,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.182105771624098,0,0,0,0,0,0,0,0,0,0.081245252396508,0.426597785153241,0,0.033403080036059,0.0380795320846423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111478950471059,0,0,0,0,0.00947125554197742,0,0,0,0,0.0210917590034246,0,0,0,0,0,-2.16840434497101e-19,0.0111866542401871,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462216308519635,0,0,0.324945721926556,0,0,0,0.084084144715401,0,0,0,0,0.141428888011313,0,-0.196855922907269,0,0,0,0,0,0,0,0,0.0104307651219667,0.00873351726015555,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291723006381942,0.0402054595369404,0,0,0,0.336533291650304,0,0,0,0,0,0,0,0,0.170411900273451,0,0,0,0,0,0,0,0.0217258229857707,0,0,0,0,0,0,0,0,0,0,-0.00108513013774499,0.0101498282667351,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044762924239867,0,0,0.251880848935883,0,0,0,0,0,0,0,0.0242678782977162,0,0.38298179364636,0,0,0,0,0,0,0.0141257227482643,0,0,0,0,0,0,0,0,0,6.32276506035336e-05,-0.0100162570704605,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,-0.0552084992661874,0,0,0,0.0667748367832263,0,0,0,0.137953893971207,0,0,0,0,0,0,0,0,0,0.0249871005772839,0,0,0.0989662279361116,0,0,0,0,0,0,0.242650899824478,0,0,0,0,0,0,0,0,0,0.0620268173802717,0,0,0,-0.124904208938284,0,-0.00571684313601827,-0.00587881416766328,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0497530866707947,0,0,0,0,0,0,0.0848824891961484,0.0540529364972767,0.0129853922211288,0,0,0,0,0,0,0,0.0207403170485249,0,0,0,0,0.0519855569589257,0.00574077005786001,0.0507437889202533,0,0.111194404296219,0,0,0,0,0,0,0,0,0,-0.0163542247771626,0,0,0,0,0,0.0080009520740318,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.000593953982514696,0,-0.067753054795125,0,0,0,0.0126111518462344,0,0,0,0.0520324779734589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412184002950835,0,0,0.0225714292254585,0,0,0,0,0,-0.103226774680136,0,-0.058114075997092,-0.0176918578913771,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.205591460766731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472157163715863,0,0,0,0,0,0,0,0,0,-0.437434911151029,0,-0.225978015312765,0,0,0,0,0,0,-0.893460147395778,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.484712572441056,0,0,0,0,0,0,0,0,0,0,0,-0.218094893663885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328244327276132,0,0,0,0,0.183581768099247,0,0,0,0,0,0,0,0,0,0,0,0,-0.770298756007651,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.113508527331876,0,0,0,-0.171765112115253,0,-0.0176982488095111,0,0,0,-0.042171773678022,0,0,-0.000671005549040887,0,0,0,0,0,0,0,0,0,0,-0.194319173801672,0,0,0,0,0,0,0.0400722287583697,0,0,0,0.099065988526199,0,0,0,0,0.07427965266541,0,0,0,0,0,-0.00488699342801851,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.108065158846065,0,0.0391186471594866,0,0,0,0,0,0,0.0236875424790665,0,0,0,0.115004553274013,0,0,0,0,0,0,0,0,-0.17470243211393,0.0962800602164634,0,0,0.0883355655031036,0,0,0,-0.116702179239438,0.0363429690819943,0,0,0,0,0.0257708947041148,0,0,0,0,0,-0.00213752050185932,0.0186680870600607,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00332911812238247,0,0,0,0,0,0,-0.00376129866231908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375969894382395,0,0,0,0,0,0,0,0,0,0,-0.000765813125547297,0.0100862751520075,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00670972313393639,0,0,0,0,0,0,0,0,0.0387449437194433,0,0,0,-0.00421264682435364,0,0,0,0,0,0,0,0,0,0,-0.00967575844338318,0,-0.00592874621503941,0,0,-0.026498078085511,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688207926953927,0,0,0.000574889779941104,0.01209198509064,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0204246364923321,0.0292662697954282,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215847392871308,0,0,0,0,0,-0.0158329947356089,0,0,-0.0224605064938758,0,0,0,0,0,0.00642855353549446,0,-0.0235130970483199,0,-0.0163914997437715,0,-0.00222099437489766,-0.0121143998848366,0,0,0,0,0,0,0.0424302849567994,0,0,0.0108982633785634,-0.00881119249174917,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.010546957206402,0,0,0,0,0,0,0,0,0,0,0,-0.000240252422814515,0,0,0.000870388177597856,0,-0.012741945854921,0,0,0,0,0,0,0,0,0,-0.0169015421226132,0,0,0,0,0,0,-0.025873446034149,0,0,-0.00636385173251001,0,0.0065781281521735,0,0,0,0,0,0.0162550074578098,0,0,0.00864941691100286,-0.00194280340884074,0,0,0,0,0,0
