,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600489.SH,X600010.SH,X600111.SH,X600027.SH,X002460.SZ,X600160.SH,X601699.SH,X000301.SZ,X002466.SZ,X600426.SH,X000983.SZ,X000786.SZ,X601991.SH,X600803.SH,X000877.SZ,X000630.SZ,X000933.SZ,X600985.SH,X600176.SH,X000807.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X002271.SZ,X600096.SH,X000883.SZ,X600348.SH,X000027.SZ,X600995.SH,X002353.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789607457154383,0,0,0,0.11694696414808,0,0,0,0,0,0,0,0,0,0.245304128700436,0,0,0.142672985137668,0,0.0917152510022268,0.155864026664951,0,0.212817766442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.085555582323232,0,0.0881069858388008,0,0,0.0159842373725502,0,0,0,0,0,0,0,0,0,0.0653311672896832,0,0,0,0,0,0,0,0,0,0.127878647358719,0,0,0,0,0,0,0.0377861958705561,0,0,0,0,0,0,0.134396669900972,0.0675056164940081,0,0,0,0,0,-8.67361737988404e-19,0,-0.00129784807537635,-0.0173224985653276,-0.0568272745642034,0,0,0,0,0
X600886.SH,0,0,0,0,0.046838498667364,0.00581841555776989,0,0,0,0,0,0,0,0,0.251588047941674,0,0,0,0,0,0.0968019852411151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471909210607636,0,0,0,-0.0865793309848853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0792610372616298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250152089763745,0,0,0,0.0590008393737805,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00380564383145116,0,0,0,0.137540103259329,0,0,0,0.108372149341516,0,0,0,0,0.0254229749847155,0,0,0.00833207593981883,0.0255752306176204,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0321671618465783,0,0,0.336078286043218,0,0,0,0,0.0366499736077279,0,0,0,0,0,0,0,0.311192699754312,0,0,0,0,-0.0067194926582546,0,0,0,0.117548038559102,0,0,0,0.0280073066003373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463005534272455,-0.0260061098542925,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.17215859690739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260862686082236,0,0,0,0.165133650409773,0,0.0645846129783249,0.110588930170747,0.0771056750715707,0,0,0,0,0,0,0,0,0,0,0.00195759932485391,0.00168582955708539,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0994285983082277,0,0,0.207103896637757,0,0.149159778939682,0,0,0,0,0,0,0,0,0,0,-0.0233694925073696,0,0,0,0,0,0,0.0550115486658393,0,0.176619861689613,0,0,0,0,0,0.0239753998457548,0,0,0,0,0,0,0,0.0888374261337372,0,0,0,0,0,0,0,-0.00193810626115667,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.594745586460551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887785819421754,0,0,0,0,0,0,0,0,0,0.00206481307662814,0,-0.0393049252434591,0,0,0,0.0973010413234518,0.0423117289559365,0,0.107400851151084,0,0,0,0,0,0,0.041681066068597,0,0,0.00380902155412536,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00978948523199184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384269246432523,0,0,0.0119886871671678,-0.0315359489056564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803013421388662,0,0,0.0520605797436353,0,0,0,0,0,0,0,0,0.0193652232545199,-0.00755836842941577,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0326995704670616,0,0,0,0,0.189997896400974,0,0.070109986424032,0,0,0.558014467665182,0,0,0.00477212387670956,0,0,0,0,0,0,0,0,0,0.0658204561709809,0,0,0,0,0.0621662820304669,0,0,0,0,0,0.0886751454954434,0,0,0,0,0.011315241902802,0,0,0,0.0282882529360019,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.219756255639494,0,0,0,0,0,0,0.4733599698443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811095687880008,0,0.0542801164116278,0.0359368807098396,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405957532153456,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506364783585369,0,0,0,0,0,0,0,0,0,0,0.0466189298426386,0.805607800263527,0,0,0,0,0,0.0263474082067889,0,0,0,0,0,0,0.0094535123157198,0.0378716499224799,0,0,0,0,0,0,0,0,0,0,0,-0.028858652800561,-0.00879635985078734,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207468039729108,0,0,0,0,0,0,0,0,0,0.0339205952132191,0,0,0,0,0.142115663414194,-0.251023937715315,0,0,0,0,0,0,0,0,0,0.0361123118039312,0,0,0.0504251887274392,0,0,0.11692360849235,0,0.00611743571063859,-0.0277677319005364,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.268414587193367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909983081120966,0,0,0,0,0,0,0.381165797425181,0,0,0,0,0,0,3.46944695195361e-18,-0.112726308804938,0,0,0,0,0,0.125139152029499,0,0,0,0.393092755186424,0,0,0.0601903440737581,0,0,0.0111204348090023,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.134560742641048,0,0,0,0,0,0,0,0,0,0,0,0.0975610850719041,0,0,0,0.0599723018194661,0,0,0.0822683346673821,0,0,0,0,0,0,0.0185653216918528,0,0,0,0,0,0,0,0.0556800433465124,0.074276291433316,0.0339131758799178,0,0,0.0137704192880286,0.210364030054656,0,-0.0284760810601866,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0413359298693466,-0.0585855016382081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749978383282352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102378554580184,0,0,0.0619500485885871,0.0161240268535723,0,0,0,0,0,0
X600426.SH,0,0,0,0.0378860756334845,0,0.0296731312875039,0,0,0,0.0941679494798335,0,0,0,0,0,0,0,0,-0.0320441577588564,0,0,0.0134515384656697,0,0,0,0,0,0,0,0,0,0,-0.0707092054053881,0,0,0.432301507204364,0,0.102350985121521,0,0,0,0,0,0,0,0,0,0.108109644378469,0,-0.0702232342676112,0,0.00790703600494948,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.247219663913619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238123429121899,0,0,0,0,0,0,0,0,0,0,0.177209023833061,0,0,0,-0.000305576990049912,0,0,0,-0.0585325665746503,0,0,0,0,-0.0306655414032952,0,0.134494743365312,0,-0.0738972958793048,-0.0283940327714243,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0113615338822246,0,0,0.0603335518350684,0,0.0981167764827531,0,0,0,0,0,0,0,0,0,0,0.183708115970892,0,0,0.175166671371285,0,0,0,-0.0307714391728822,0,0,0,0,0.150374571815969,0,0,0,0,0,0,-0.029026998622297,0,0,0,0.109341605247828,0,0,0.0399511829924812,0,-0.141138977782575,-0.0366892940576438,-0.0671134214894459,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.013725941899223,0,0,0,0,0,0,0.123581190973622,0,0,0,0,0,0.273503388274221,0.0457826145960138,0,0,0,0,0,0,-0.0661423490343923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456878506984364,0,0.207078457737961,0,0,0.0859163132998935,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0.0893505329148756,0,0,0,0,0,0,-0.100372615208672,0,0,0,0,0,0,0.182125570273947,0,0,0,0.191756957087222,-0.033834335463298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374755444712932,0,0,0,0,0,0.0279330013648832,0,0,0.0595503302574505,0,0,0,0.0117794647106023,0.0582783243244206,0,0,0,0,0,0
X000877.SZ,-0.0997922272258441,0,0,0,0,0,0,-0.0228961779839103,0,0,0.129305357819618,0,0,0,0,0,0,0,0,0,0,0,0.159141360369133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311669613142178,0,0.0797316300941078,0,0,-0.302583588390824,0.186454933639605,0.089505873091862,0,0,0,0,0,0.57802889314208,0,0,0.0126530810915908,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567325597585204,0,0.0665794417033837,0,0,0.0248190215248243,0,0.0205685015701473,0,0,0,0,0.101519266637348,0,0,0,0,0,0,0,-0.0326993437294133,0,0,0.0952812438568316,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.020837139698421,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446079281674261,0,0,0,0,0.0752196063093429,0,0,0,0.0875061361950973,0,0,0,0,0,0,0.584300551995351,0.121905888267674,0,0,0,0,0,0,0,0,0,0,0.108904137038248,0,0,0,-0.00235364030148142,0,0,0,0,0,0
X600985.SH,0.0939533312945207,0,0,0,0,0.0398458916068926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177431132532371,0,0,0,0.281490035910236,0.120089081932774,0,0,0,0,0,0,0.0602095063346584,0,0,0.0625915807789849,0,0,0,0,0,0,0.127133888942207,0,0,0.0735812216909252,0,0,-0.0139562265868862,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102157235254696,0,0.176528429297769,0,0.0226455332234316,0,0,0,0,0,0,0,0,0,0,0,0,0.018037862519437,0,0,0,0,0,0.220123233073222,0,0,0,0,0,0,0,0,0,0.025463813564055,0,0,0,0,0,0
X000807.SZ,-0.0306295384869734,0,0,0,0,-0.0714694204512248,0,0,0,0,0.466767243193617,0,0,0,0,0.000115082678554757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210254114377077,0.134393143719207,0,0,0,0,0.0758887610591042,0.0170542024194777,0.240554643075404,0,0.00352949994926349,0,0,0,0,0,0.0592433012169571,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.0705949768959357,0,0,0,0,0,0,0,0,0,0,0,0.00156310970475186,0,0,0,0,0,0.12625590071728,0,0,0,0,0,0,0,0,0.0057428672324374,0.283008032169273,0,0,0,0,0,0,0,0,0,0.141459161265935,0.0519504157597687,0,0,0,0,0,0,0,0.015031810241617,0,0,0,0,0,0
X601168.SH,0.130908252636815,0,0,0,0,0,0,0,0,0,0.198320452692581,0,0,0,0,0.0357193895783813,0,-2.16840434497101e-19,0,0,0,-0.0231453897159402,0,0,0,0,0,0,0,0,0,0,0.539855496983619,0.067705233676731,0.0245416320381961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741162495089908,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.206033342607145,0,0,0,0,0.421548688711552,0,0.00286841472573503,-0.0986427886563016,0,0,0,0,0.00268674757812332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371175587303598,0,0,0,0,0.118356683630329,0,0,0,0,0,0,0,0,0,0.13300514217526,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0528076372505752,0,0.0837332774329084,0,0,0,0,0.231822888558239,0,0,0,0.0956425706496116,0,0.0871709478954144,0,0,0,0,0,0,0,0.0334044210403449,0,0,0,0,0,0,0.22089127376025,-0.0905013841418147,0,0,0,0,0.0176455232575623,0,0,0,0,0,0,0,0,0,0.00385193465976516,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,-0.0203272428486431,0,0,0,0,0,-0.0971499924213145,0,0,0,-0.153661416525138,0,0,0,0.054017809534722,0.113491410940698,0,0,0,0,-0.0755782274087618,0,0,0,0,0,0,0,0,0,0,0.15305685648835,0,0,0,0.0585343453753921,0,0,0,0,0.075526811349483,0,0.066216042383718,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.119565215421726,0,0,0,0,0.0567188878786667,0,0,0,0,0,0,0,0,0,0,0.492777319943808,0.100261798313371,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.207997844370736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157568272408581,-0.012582054647638,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527383642374454,0,0.131581562186404,0,0,0.13999286594001,0.132817379015717,0,0,0,0,0,0,0,0,0.0906616092905213,0.118850553287564,0,0,0,0.0551987450238009,0,0,0,0,0.112324282950704,0,0,0,0,0,0,0.0933162975190113,0,0.00728099113659562,0.00884331572262019,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0202559507519148,-0.0157031212927296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103948027993543,0,0,0,0,0,0,0,-0.0745922882407048,0,0,0,0,0,0,0,0.0422049059011417,0.0433226153979888,0.342867156637997,0.0492539645833846,0.0429129558599093,0.0760440413364486,0,0,0,0,0,0,0,0,0,0,0,0.0201819171243537,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0335243935905327,0.0956239440826171,0,0,0,0,0,0,0,0,0,0,0.0946458944057165,0,0,0.17839702611119,0,0,0,0.274339847485722,0,0,0,0,0.0392464837786007,0,0,0,0,0,0.0936796173972226,0,0,0,0.00458117446932952,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251666497971052,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.053598139476781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273801360152249,0,0,0,0,0,0,0.0164783148406736,0,0,0.0235319035072174,0,0,0,0,0,0,0,0,0,0,0.115381652208945,0.170816943710245,0,0,0.222831365170407,0.00565462046883977,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,-0.110218109119009,0,0,0,0,0,0,-0.0436004372859427,0.0865435406591818,0,0,0,0,0,0,0,0,0,0,0,0.0705995181463746,0,0,0,0,0.0644474130802353,0,0,0.121834992675915,0,-0.0319548795727176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159877407103884,0,0,0,0,0.0115958418082193,-0.0276079334016259,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619049990631955,0,0.121467420838822,0,0,0,0,0,0,0.0412971202682468,0,0,0,0,0,0,0,0,0.182484309278247,0.0272216803902465,0,0.0411980271962928,0,0,0,0,0,0,0.0712995855468583,-0.0392442042758906,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527305341315031,0,0,0,0,0.0712589048842665,0,0,0,0,0.204579687607916,0,0,0,0.19569643824171,0,0,0,0,0,0,0.0138310966269178,0,0,0,-0.0244735198385307,0.0535818976784361,0,0,0,0,0,0,0,0,0.0561371373207627,-0.289210019595139,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0301445503496302,0,0,0,0,-0.0482283092082302,0,0,0,0,-0.0676630700951512,0,0,0,0,0,0,0,-0.0218168462765371,0,0,0,0,0,0,-0.128913958107588,0,0,0,0,0,0,0,0,0.0656069092639449,0.117694253166151,0,0.0148361410693219,0,0,0.0505096247118505,-0.0979855645116746,0,0,0,0,0,-0.218585947551732,0.0611845689302687,0.231799712892471,0,0,0,0,0
Slope,-0.0592773764232876,0,0,0,0,0.374677478909755,0,0,0,0,0,0,0,0,0.21712165155271,0,0,0,-0.213667858908978,0,0.0284225897209555,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.270403206435866,0,0,0,0,0,0,0.0432987593029023,0,0,0,0,0,0,0,0,0,0.0137816365285773,0,0,0,0,0,0
TED,0.0414257268796009,0,0,0.314094091212644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249739831126921,0,0,0,0.25749803888224,0,0,0,-0.559565424169078,0,0,-1.58060997362811,0,-0.964695812355631,0,1.07264152831278,0,1.22010836496037,0,0,0,0,0,0,0
RealEstate_excess,0.188494533803357,0,0,0,0,0,0,0,0,0,0.0882889258343395,0,0,0,0,0,0,0,-0.0645669991826839,-0.0227585618497607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171362428251744,0,0,0,0,0,0,0,-0.187800875120405,-0.320583978910336,0,0.0740958477435119,0.104111052138761,-0.0461456654337799,0,0.0927540020770422,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402255945381062,0,0,0,0,0,0,0,0,-0.0133305373369916,0,0,0.0349287031467942,0,0,0,0,-0.00345024572363213,0,0.00884586819195977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117188652463787,0.00171304164075212,-0.0288791244554007,0.125139125160754,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00537966403207747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163709067294214,0,0,0,0,0,0,-0.00756240451034649,0,0,0,0,0,0,0.00605117821759187,0.00567624818505649,0,-0.00479333223367996,0,0,-0.00931836215757968,0,0,0,0,0,0,0,0,0.00847407666144758,0.00361586939466876,-0.000763568752403556,0.0133388945358602,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169842978809144,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00448294664029303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00403924840683856,0,0,0,0,0,0,0,0,0,0,0,0,0.0122644146276627,0,0,0,0,0,0,-0.00424010766468911,0,0,0,0,0,0,0,0,-0.00516274254314026,0.0145503729175436,0,0,0,0.0261807696914182,0,0
