,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X601158.SH,X000898.SZ,X600352.SH,X000709.SZ,X000792.SZ,X000883.SZ,X600489.SH,X002353.SZ,X000539.SZ,X600547.SH,X000629.SZ,X000831.SZ,X000027.SZ,X000630.SZ,X000825.SZ,X600578.SH,X600660.SH,X600549.SH,X600808.SH,X601699.SH,X000983.SZ,X600008.SH,X600315.SH,X600307.SH,X600863.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.516465009870355,0.145129259353933,0,0,0,0,0,0,0,0,0.032563493664786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103946968558823,0,0,0,0,0,0,0.0782339275965596,0,0,0,0,0,0,0,0,0,0,-0.0406891230273969,-0.0239028174237501,0,0,0,0,0,0
X600028.SH,0.515601283051938,0,0,0,0,0,0,0,0,0,0,0.0485260130879281,0,0,0,0,0,0.253068085088888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424368195608051,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00556226024642534,0.11945459929271,0,0,0,0,0.159849536134588,0,0,0,0,0,0,0,0.0432766527665416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260717764991978,0,0,0,0,0.248772413537124,0,0,0,0,0,0,0,0,0,0,-0.0101020927145803,-0.0142481159202136,0,0,0,0,0,0
X600011.SH,0,0.0506339360738326,0,0,0,0.148051440582011,0.022946377193539,0.0139069623460671,0,0.0611824537846104,0.30926496890682,0.0793013430272271,0,0,0,0.0209540399042857,0,0,0,0,0,0,0,0,0,-0.0401990356197709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106539988240315,0,0,0,0,-0.0223410851802739,-0.0113667240046676,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0832614116793476,0,0,0,0,0,0,0,0,0,0.178162273863759,0,0,0,0,0,0,0,0,0.00861491935531993,0,0,0,0,0,0.00446053838000406,0,0,-4.33680868994202e-19,-0.0888102929496109,0,0,0,0,0,0,0,0.131737927583367,0,-0.0586911511107195,-0.0106927633210646,0,0,0,0,0,0
X600019.SH,0,0,0,0.153763554147595,0,0,0,0,0,0,0,0.00813240280107575,0,0,0,0,0,0,0,0,0,0.0680874135799495,0,0.292271763104341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188588575172543,0,0,0,-0.0195960655527263,-0.0170594377400825,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0837283716816257,0,0.145499910401671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741304682739299,0,0,0,0,0,0,0,0,0.117504406391964,0.452219155924903,0,0,0,0,0,0,0,0,0,0,-0.0103020235053915,-0.0112052716374003,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.031013498345883,0.12622277520715,0,0,0,0,0,0,0,0.104254365415911,0,0,0,0,0,0,0,0,0,0,0,0,0.107091355280614,0,0,0,0,0.096094689926991,0,0,0,0,0,0,0,0,0.0444915424031849,0,0,0,0,0,0,-0.00553701738151557,-0.0211714726638052,0,0,0,0,0,0
X600795.SH,0,0.0476554427571501,0,0,0,0,0,0,0,0.00343299116386712,0.199276714385551,0,0,0,0,0.0991829669343922,0,0,0,0,0,0,0,0.0999891412813455,0,0,0,0,0,0,0,0,0,0,0,0.0232271287454438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185727195128587,-0.0243526366082442,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.229253200042455,0.319443474003188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828840552288531,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0986239400333924,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137267113767032,0,0,0,0,0,0
