,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X300072.SZ,X600660.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600516.SH,X000898.SZ,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X600352.SH,X601699.SH,X000553.SZ,X600027.SH,X000792.SZ,X000825.SZ,X002271.SZ,X600489.SH,X600808.SH,X000983.SZ,X600299.SH,X000830.SZ,X000408.SZ,X600219.SH,X000959.SZ,X002092.SZ,X002110.SZ,X601158.SH,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470597846070512,0,0,0,0,0,0,0,0.100500814125301,0.0417757618106081,0,0,0,0,0,0.0303879341536959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696997290518642,0,0,0,0,-0.00418810776769423,0.0175563545668758,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0543201355401014,0,0,0,0,0,0,0,0,0,0,0,0.0607743002926003,0,0,0,0.262728335760539,0,-0.0167400145098286,0,0,0,0,0,0,0,0,0.170839379673086,0,0,0,0.0188226260698699,0,0,0,0,0,0.0273404009294964,0,0,0,0,-0.0091055432793244,-0.0155308061800063,0,0,0,0,0,0
X600795.SH,0,0,0,0.167222291811772,0,0.0724030237808782,0,0,0.0730148046131879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783167222498115,0,0,0,0,0,0,0.10246161727454,-0.153122025176877,0.0336768649435983,0,0.0378157608984609,0,0,0,0,0,0,0,0.00986923905026459,0,0,0,0,0.00463580433780112,0.0111674884371519,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661827306322132,0,0,0,0,0,0.653107475002909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025662580342458,0,0,0,0,-0.02678931778111,0,0,0,0,-0.033481125384117,0.0567364295036905,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0459644631559748,0,0,0,0,0,0,0,0,0.00626434923694185,0,0,0,0,0,0,0,0,0,0,-0.136294958016252,0.039364416176687,0.165320573632868,0,0,0,0,0,0,0,0,-0.0269043599890602,0,0,0,0,0,0,0,0,0,0,-0.00464601640758608,-0.150748005594328,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0464496267992799,0,0,0,0,0,0,0,0,0,0.117260561587403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018154179875947,0,0.570053032674397,0,0,0,-0.0151198862361638,0,0,0,-0.0965040661689268,0,0,0,0,0,0.0113666278145195,-0.0188138544468748,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620405397406854,0,0,0,0.0352489462536969,0,0,0,0,0,0,0,0,0,0,0.0766182940812633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412867381720338,0,0,0,0,-0.00597097046856884,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.194167704494761,0,0,0,0,0.199038071132943,0,0,0,0,0,0,0,0,0.395861108936119,0,0,-0.150899183700287,0,0,0,0,0.189407694810799,0.229856186364059,0,0.0503962364364244,0,0.0373947548132041,0,0,0,0,0.0160255429552802,0,0,0.305928045893992,0,0.0475987740735984,0,0,0,0,-0.0405711187717572,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.183311632834042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922354377220394,0,0,0,0,0,0,0,0,0,0,0.0406178588196349,0,0,0,0.450823208562271,0,0,-0.070146466829522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00504067600747687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542998858513325,0.109864217839103,0,0,0,0,0.0405272028888358,0,0.224659936880911,0.148373349009233,0,0,0,0,0,0,0,0,0,0.18027133151699,0.0902541252709097,0,0,0,0,-0.00969319756013891,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.166925095257987,0,0,0,-0.0159634278525809,0,0,0,0,0.0256151264386313,0,0,0,0,0,-0.0184795127061369,0,0,-0.0133815650149017,0,0,0,0,0,0,0,0,0,-0.0447643839171039,0,0,0,0,0.00234308083581241,-0.0274598193468107,0,0,0,0.0432170029950194,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.133586885461967,0.0336469417117001,0,0,0,0,0,0,0,0,0.235282012992888,0,0.0452232029243801,0,0,0,0.0268158939668106,0,0,0,0,0.445881742917434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480582998742963,0,0,0,0,-0.0485665873860768,0,0,0,0,-0.0336312446972683,-0.0201616589842891,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.298603035745333,0,0.291528549350861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285774540869086,0,-0.108433352695074,0,0,0.086582281267266,0,0.173033773465154,0,0,0.0412215861108332,0.304677516614952,0,0,-0.153620184799959,0,0.0304938302015849,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0629842610832252,0.0693176326496854,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.640316489727752,0,0,0,0,0,0.118852535437482,0,0,0,0,0,0,0,0,0,0,0,0.0666058809565626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,-0.0359638203647995,0.0418086359127113,0,0,0,0,0,0.0600955792367152,0,0,0,0.0133897822374065,0,0,0,0,0,0,0,0.125139685122852,0.0305339203734446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162597648821465,0,0,0,0.0257845868449358,0,0.14437924105383,0,0,0,0,0,0,-0.0026642552074119,0.00439552118169548,0,0,0,0,0,0
X600157.SH,0.0105150338163615,0,0,0,-2.16840434497101e-19,0,0,0,-0.00721737094560096,0,0,0,0.0447606972544568,0,0,0,0,-0.0312450707387422,0,0.00791261018835187,0,0.0282778441481309,0,-0.00504283125971186,0,0,0,0,0,0,-0.00484071024252401,0,0.0190489302523713,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.0108379348598691,0.0167604119240127,0,0,0,0,0,0
X600352.SH,0,0,-0.0211854239407016,0,0,0,0,0,0.117135509480725,0,0,0,0,0,0,0.168900393703759,0,-0.146442607945217,0,0,0,0,0,0,0,0,0,0,0,-0.170890815879539,0,0,0,0,0,0,0,0,0,0.0550002481528499,0.0865668404722264,0,0,0.242000799070612,0.0190679438270855,0,0,0,0,0.063329635397051,-0.065552541405155,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.232539810371749,0,0,0.047406212250249,0,0,0,0,0,0,0,0,0,0,0,-0.0211475987357251,0,0.024649445360189,0,0,-0.0391050218375245,0,0,0,0,0,0,0,0,0.52762462621394,0,0,0,0,0,0,0.131065511580651,0,0,0,0,-0.0031072761345424,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.133250353748383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175376274132115,0,0,0,0,0.0650161421177901,0,0,0,0,0,0,0,0.259301425218012,0,0,0,0,0,0,0.221801332952204,0,0,0,0,0,0,0,0,0,0.0171331530014298,-0.0327349757155955,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.134268879890116,0.0578910162324028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.029998126360123,0,0,0.0216468253550566,0,0,0,0.0663607442597233,0,0,0,0,0,0,0,0,0,0,0,0.00497674628742937,-0.0112064753434993,0,0,0,0,0,0
X000792.SZ,0,0,-0.11726905282248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105937071222724,0,0.677886646506835,0,0,-1.0842021724855e-19,0.0116329251160211,0,0,0,-0.0394974290645238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331624326621751,0,0,0.0782707515216987,0,0,-0.00558919063986116,-0.0333164416190167,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0295427533504903,0,0,0,0,0,0,0,0,0,0,0,0.0813198968435491,0.0518904025174886,0,0,0.0348892233090825,0,0,0,0,0,0,0,0,0,0,0,0.303873064758634,0,0,0,0,0,0,0.179781062631847,0,0,0,0,0,-0.0162405475961655,0.0197768521368138,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983948639692358,0,0,0,0.0427962965819782,0,0,0,0,0,0,0,0,0,0,0.0376207437658941,0,0,0,0,0.00141878329615899,0,0,0,0,-0.0299422055699437,0.00603424934377871,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.081434456715401,0,0.146620810678362,0,0,0,0,0,0,0.317919408504909,0,0,0,-2.16840434497101e-19,0,-1.73472347597681e-18,0,0,0,0,0,0,0.033296688696552,0,0.0297381956424602,0.0100542274345817,0,0,0,0,0,0.0145565808210032,0,0,0,0,0.000935718665271663,0,0,0,0,-0.00171845871098497,-0.00788108475329421,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0917629013359571,0,0,0,0,0,0,0,0,0,0,0,0.584655436524592,0.0862530079676714,0,0,0.0632505085044203,0,0,0,0,0.0465234041678531,0,0,0.0539089234318921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688049585779836,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0994838427420745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461555504513589,0,0,0,0,0,0.479625238392988,0,0,0.030586742009791,0.076112935894114,-0.0168100690432604,0,0,0,0,0,0,0,0,0,0,0,0.0752074800153116,0,0,-0.00622517460557697,0.0119917799993019,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687447951409863,-0.0288592854258252,0,0,0,0,0.0405763794255655,0,0,0,0,0,0,0,0,0.333976713311059,0,0,-0.0418401538430354,0,0,-0.0182106007738402,0,0,0,0,0,0,0,0,0,0,0,-0.330998231180665,0.00900327559386878,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955393531799662,0,0,0,0,0,0.0335265100825623,0,0,0,-0.295795660325636,0.18011488967764,0,0.18141410699683,0,0.306519422071385,0,0,0,0,0,0,0,0,0,0.0655944774127851,0,0,0,0,0.0394953028631865,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0352137905968194,0,0,0,0,0,0,0.00501210256211187,0,0,0,0.0724280268062786,0,0,0,0.0244806010345158,0.0687415528584733,0,0,0,0,0,0,0,0.293790136467783,0,0,0,0,0,0,0,0,0,0,0,0.135582368234137,0,0,0,0,-0.00106433097292869,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.0317808892468942,0,0,0,0,0.0625438194269918,0,0,0,0,0,0,0,0,0,0,0.119863467991553,0,0,0,0,0,0,0,0,-0.0269599940195997,0,0,0,0.00734263087973255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129886068145523,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64255307391425,0,0,0.0144460517577869,0.0479289282818829,0,0,0,0,0,0,0.0652345201465022,0,0,0.058275132567689,0,0,0,0.024478076739237,0,0,0,0,-0.0464217186973618,0.0515680900570968,0.00646150346894385,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317095333621813,0,0,0.0710428217522695,0,0,0,0.0414167436207774,0,0,0,0,0.048053729219472,0,0,0.0107761776655462,0,0,0.0252387287763983,0,0,0,0,0,0,0,0,0,0,0.0118283366651678,0,0,0,0,0,0
X002110.SZ,0,0,0,0.338018205328173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166776498742694,0,0,0,0,0.126211847233608,0.434289787868313,0,0,0,0,0,0,-0.284867795061378,0,0,0,0.0864602643432019,0,0.237118890332268,0.00932014533900235,0,0,0,0,0,0,-0.116043904379311,0,0,0.0425008955737343,-0.052641010114458,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0203352000966281,0,0,1.73472347597681e-18,0,0,0,0.00680152229276012,0.00159164665918646,0,0,0,0,0,0,0,0,0,0.0917882158872323,0.129231729530724,0,0.0763660795129591,0,0,0.0260583667972919,0,0,-0.0194204879489136,0,0,0.0258732472225451,0,0.0259231578546705,0,0,0,0,0.000567381134586238,0.00675608987970329,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766589874369027,0,0.0245246321519954,0,0,0,0,0.0823952135936524,0,0.070789780380132,0,0,0,0,0.0571611233867033,0,0.0265983415353446,0,0,0,0,0,0,0,0,0,-0.0160923664084409,4.33680868994202e-19,-0.0146053897139312,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.040523713889839,0,0,0,0,0,0,0,0,0,0,0,0,0.102957508627688,0,0,0.0415326755633995,0,0,0,0,0,0,0,0.0213836932444929,0,0,0,0,0,0,0.0639249424919072,0,0,0,0,0,0,0,0,0,-0.00679087574734401,0,0,0,0,0,0,0
Change_TY3M,0,-0.169958176411938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783960279309787,0,0,0,0,0.00398980070881454,0,0,0,0,-0.0545767789604649,0,0,0,0,0,0,0,0,0,0.00796204902823709,-0.0699863024622331,0,0,0,-0.00520406459193634,0,0,0,0,0,-0.0533493162255882,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.675633237439178,0,-0.843020301147839,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836423398436721,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.142039209136549,0,1.38777878078145e-17,0,0,0,0,0.059431585626743,0,0,0,0,0,0,0,0,0,0,1.4454916650525,0,0,0,8.20952141550717,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272427727706784,-0.160935207748069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408931878428963,0,0,0,0,-1.55605519340197,0,0
RealEstate_excess,0,0,0,0.185074413349468,0,0,0,0,-0.110839335035906,0,0,0,0,0,0,0,0,0,0,0.168397296830095,0,0,0,0,0,-0.0195716596087039,0,0,-0.0982349870350383,0,-0.0243742320988292,0,0,0,0,0,0,0,0,0,-0.145140473746989,0,0,0,0,0,0,0,0,-0.016470192358746,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0284200937140576,0.192728342745674,0,0,0,0,0,0,0,0,0,0,0,-0.0260729374218858,0.0237043747844993,0,0,0,0,0,0,0,0.00494245059342287,0,0,0,0,-0.00417188006997679,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00561392492438989,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908810743478037,0,0,0,0.00204062980670512,0.000506811512223981,-0.00064168573155805,0,0,0,0,0,0,-0.000523827074228153,0,0,0,0,0,-0.000670833409556294,0,0,0,0,0,0,0,0,0,0,-0.00251372201641979,0.00565083973582361,0,0,0,-0.00514616319647187,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676618079852718,0,0,0,-0.0109961423465054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428647547512667,-0.0637490197787389,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00618105458405005,0,0.00426983811032075,0,0,0,0,0,0,0,0,0,0,0,0,0.0125765005435025,0,0,0,0,0.0197989558680296,-0.0066242997439131,0,0,0,-0.002288694783539,0,0,0,0,0,0,0,0,0,-0.00560158779916921,0,0,0,0,0,0,0,0,0,-0.0193431247159159,0.0378983785922439,0.00129162036151194,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181203628392062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515277149794233,-0.0283500679607822,0,0,0,0,0,0
