,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X002271.SZ,X000301.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X000807.SZ,X000786.SZ,X600160.SH,X600995.SH,X000629.SZ,X002080.SZ,X000933.SZ,X000723.SZ,X600219.SH,X600378.SH,X000932.SZ,X000408.SZ,X600096.SH,X600688.SH,X300037.SZ,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.276730264573812,0,0,0,0,0,0,0,0,0,0,0,0.0867679189517633,0,0,0,0.0965192862361161,0,0,0,0,0,0.043679906570636,0,0.0617505412552407,0,0.0342097989149207,0,0,-0.0231370817519637,0,0,0.046862808071756,0,0,0,0,0,0,0,0,0,0,-0.0500339721124923,0,0.0420579853748513,0,0,0,0,0.0389988056496181,-0.0454093248070036,0,0,0,0,0,0
X600028.SH,0,0,0.170081375479914,0,-0.0978245202088033,0,0,0,0,0,0,0.189328385836028,0,0.100064344646412,0,0,0,0,0,0,0,0,0.0126946657109504,0,0,0,0.0622822665112344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034095500915724,-0.0288016293138175,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0078218495794118,0,0,0.0793929593434772,0,0.14732441927927,0,0,-0.00555060808343971,0.0141554393631509,0,0,0,0,0,0,0,0.123212151547677,0.0250204550390764,0,0,0,0.0277789814474993,0,0,0.00849523799524046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0172616239529686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222345568688668,0,0,0,0,0,0,0.0920650988097533,0,0,-0.00818775065666211,0,0,0,0,0,0,0,0,0,0,-0.0874003198485973,0,0.0241765163380446,0,0,0,0.149334867190691,-0.0789835954131873,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.218913955131459,0,0,0,0,0,0,0,0,0.0489207510569051,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0101770172961697,0.0636658019228309,0,-3.46944695195361e-18,0,0,0,0.0187308471200248,0,0,0,0,0,0.170091691627845,0,0,0,0,0,0,0,0,0,0,0.383413513408025,0,0,0.00702461917103953,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029727662733073,0,0,0,0.071144608403347,0,0,0,0.371690629483252,0,0,0,0,0,0,0,0,0.0208560671954474,0,0,0,0,0,0,0,0.0698609066273078,0,0,0,0,0,0.0437214235425748,0,0,0,0,0,0,0.00857053893051387,0,0,0,0,0,0,0
X600019.SH,0.344278973248549,0.0415332061775247,0,0,0.115616719976261,0,0,0,0,0,0,3.46944695195361e-18,0,0.00882426877527495,0,0,0,0,0,0,0,0.183633575104206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347154784406784,0,0,0,0,0,0,0,0,0.032189219116097,-0.0220766700115823,0,0,0,0,0,0
X002460.SZ,-0.117589449419559,0,0,0,0,0,0,0,0,0.594553812755816,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0656388103356214,0,0,0,0,-0.03266446648184,2.16840434497101e-19,0,0,0.160789514433502,0,0,0,0,-0.0325662994388136,0.126727602834689,0,0,0,0,0,0,0.0482140740375423,0,0.0223786709281633,-0.0845611731161479,0,0,0,0,0
X600011.SH,0,-0.0238141636325239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448737251931528,0,-0.00109247499783002,0,0,0,-0.0389455376221508,0,0,0,0,0.113182518018225,0,0,0,0,0,0,0,0,0,0.0028495153999178,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.518836801423159,0,0,0,0,0,0,0.173351902583752,0,0,0,0,0,0,0,-0.0303988908249235,0.0533243851578425,0,0,0,0,0,0,0,-0.0372726746171912,0,0,0,0,0,0.0145547044420625,0,0,0,0.0761594340389559,0,0,0,0,0.0121040810261852,3.46944695195361e-18,0,0,-0.034525256009034,-0.00694852503434127,0,0,0,0,0,0,0
