,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X600660.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X601699.SH,X600795.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X600160.SH,X000786.SZ,X000807.SZ,X600995.SH,X000629.SZ,X002080.SZ,X600378.SH,X000933.SZ,X000723.SZ,X600219.SH,X600096.SH,X000408.SZ,X000932.SZ,X300037.SZ,X600688.SH,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0.00625455942410884,0,0,0,0,0,0,0,0,0,0.0222111416421201,0,0,0,0.0515581285521491,0,0,0,0,0,0,0,0,0,0,0,0,0.330576156507872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162743773147603,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0243794837889966,0,0,0,0,0.047302625665985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491884067889164,0,0.0580925231125349,0,0,0,0,0,0,0,0.0715450310131203,0,0.213444453388799,0,0.0373587066487009,0,0,0,0,0,0,0.0590791596398617,0,0.42499684496774,0,0,0,-1.0842021724855e-19,-0.0275610853066608,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0592874678078937,0,0.0939703080965426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144967441105896,0,0.620882738509075,0,0,0,0,0,0,0,0,0,0.0157774187218172,0.0661178910239612,0,0.0431196229739223,0,0,0.136657317201833,0,0,0.0565540538578713,0,0,0,0,0,0,0,0,0.0405089312175147,-0.0189965174721527,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0432587396141251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846211657223046,0,0.0510380409630873,0,0,0.0628922891837946,0,0.0767282579610836,0,0,0,0,0,0,0,0,0,0,0,-0.0230817881305854,1.0842021724855e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.113705102823477,0,0,0,0,0,0,0,0.0518033830417478,0,0,0,0.0207223125489825,0,0,0,0,0,0,0,0,0,0,0,0.0854800301414107,0,0.0333236110893957,0.0708764679140951,0,0,0.0184525743593343,0,0,0,0,0,0,0,0,0,0,0.0846062123797868,0,0,0,0.0263813585546876,-0.00706127982640123,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141613055903451,0,0,0,0,0,0,0,0,0.0164409612244119,0,0,0,0,0.0550519010468215,0,0,0,0.000841494668622617,0,0,0,0.0952844852892772,0,0,0.0572331579120123,0,0,0.214446550293509,0,0,0,0.0490469643186715,0,0,0,-0.0261919355291186,0.0272016382319763,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0552233473096507,0,0,0,0,0,0,0,0.196997813827437,0,0,0,0,0,0,0,0.050404180589234,0,0,0,0,0,0.070925198909381,0,0,0,0,0.215191994127006,0,0,0,0.215766529556212,0,0,0,0,0,0,0,0,0,0.00611582249011085,0,0,0,-0.0053823196330044,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0139605430578572,0.150647372865567,0.020211315358711,0,0,0.0375645097760921,0.106713444514119,0,0,0.0204325310395449,0,0.0477602448373976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929617718141757,0,0.0519037359126152,0,0,0,0,0,0,0,0,0,0,0,-0.0037686785157704,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0931876760998935,0,0,0,0.117655937833842,0,0,0,0,0,0,-0.127896258137491,0,0,0.0169558586373528,0,0,0,0,0,-0.0556647370136855,0,0.0259693071122547,0,0,0,0,-0.00154766611263227,0,0.0314240621333382,0,0,0,0,0,0,0,0,0,0,0,0.0485136672834046,0,-0.0423369999592533,0,0,0,-0.0185081789222771,0.0185391609348747,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0210916323207965,0.550757304675327,0.127060583681552,0,0,0,0,0,0,0,0.0215136276691853,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205848942606222,0,0,0.128433537361688,0,-0.0102620524956176,0,0,0,0,0,0,0,0,0,0,0,0,0.0253379904570662,0,0,0,0,0,0,0
X600426.SH,0,0.216039753546991,0,0.331680478388869,0,0,0,0,0,0,0,0,0.111016049092945,0,0,0,-0.12270941251215,-0.169691775751641,0,0,0,0,0,0,0,0,0.36306753735191,0,0,-0.0727278432717276,0,0,0,0,0,0,0.0604518069251998,0,0,-0.136515059791359,0,0,0,0,0,0,0,0,0,0,0.0497755671266042,0.0301003572962287,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.12610070866379,0,0,0,0,0.124287204421654,0,0,0,0,0.294416632881628,0,0,0,0.0460488660647273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133261599867166,0,0,0,0,0,0,0,0,0,0,0.0499273703607893,0,0,0,0,-0.0179116615769691,-0.00209459767860136,-0.0141591107591214,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0886854734953593,0,0,0,0,0,0,0,0,0,0,-0.055486017376095,0,0,0,0,0,0,0,0,0,0,0.0658777071548169,0,0.688896403591659,0,0,0,0,0.054356889915518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165886133118432,0.0168250211464177,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0380722404033249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149284202634015,0,0,0,0.0272734219497494,0,0.0667562346006513,0,0.011107698815999,0,0,0,0.268564126947737,0,0,0,0,0,0,-0.0424892541205052,0,0,0,0,0,0,0,0,0,-0.0236329844716662,0,0,0,-0.0136592367633631,-0.0559386651714828,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.146803857751524,0,0,0,0,0,0,0,0,0.0937498261379757,0,0,0,0,-0.087410554330434,0,0,0,0.296066073325463,0,0.0353646670992519,0,0,0,0,0,-4.33680868994202e-19,0,0.104297959905447,0,0,0,0,0,0.0265320217780888,0,0,0,0,0,0,0.00166698757631768,0,0.0635254315127759,0,0,0,-0.00913351048187348,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0837916385944261,0,0,0,0,0,0.0397261165792289,0,0.141189640080755,0,0,0,0,0,0,0.11332757704461,-0.00105244403352956,0,0,0,0,0,0,0,0,0.0655167946699528,0,0.129914963330341,0,0,0,0,0,0,0,0,0.0604257752530241,0,0,0.19029552945065,0,0,0,0,0,0.046357638158405,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.155844987212576,0,0,0,0,0,0,0,0,0,0.122789482425172,0,0,0,0,0,0,0,0,0,0.324938106977278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10887391904786,0,0,0,0,0,0,0,0,0.0106296675661858,0,0,0,0,0,0,0
X601991.SH,0,0,0.0531648610543324,0,-0.0928739252713404,0,0,0,0.058932151598397,0,0,0,0,0,0.00916397429899705,0,0,0,0,0,0,0.0511161246598927,0,0,0,0,-0.00305765151676745,0,0,0,0.25338625649326,0,0,0,0,0,0.0842207886750718,0,0,0.0750207226754729,0,0,0,0,0,0,0,0,0,0,0,0.018083971635329,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.506564454854604,0,0,-0.0576578235190223,0,-0.033874838090612,0,0,0,0,0,0,0,0,0,0,0.0446320443391471,0.608662513154849,0,-0.00981379178616093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869827257146752,-0.0205973015735188,-0.00658623764886655,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.683072722861379,0,0,0,0,0,-0.0472832309709215,0,0,0,-0.00514866138635515,0,0,0,0,0,0,0,0,0,-0.0612151197984354,0,0.110796770338127,0.0974435384352045,0,0,0,0,0,0,-0.0406982639076028,0,0,0,0,0,0,0,0.00278475937484155,0.0219764613617528,-0.0374803963122736,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0282369520633402,0,0,0.116238880345734,0,0.0256771913960246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367370968621462,0.404692589933732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836943529544766,0,0,0,0,0,0.0266312191941066,0,0,0.191472441653352,0,0,0,-0.0848560420733525,0,0,0,0,0,-0.0230399970783093,0,0.0322400015279982,0,0,0,0,0,-0.0320038483906456,0,-0.00041614645326191,0,0,0,0.117259889105583,-0.112272817970681,0,0,0,0,0,0
X000807.SZ,0,0,0,0.00113122453227244,0,0,0,-0.0289982923098732,0,-0.10177471722809,0,0,0,0,0.438350127075333,0,0,0,0,0,0,0,0,0,0,0,0.181236882032969,0,0,0,0,0,0.0167829710468157,0,0,0,0,0,0,0.278304644984296,0.124627227825245,0,0,0,0,0,0,0,0,0,0,-0.00535782534289522,0.0270595559850854,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.138325970753353,0,0,0,0,0,0.190728221980946,0,0,0,0.111133973144319,0,0,0,0,0,0,0,-0.104589122259021,0,0,0,0.0870780495687847,0.0292824729002865,0.113281455377499,0,0,0,0.0170900521583039,0,0,0,0,0,0,0.0116809078270242,0,0,0,0,0,0,0,2.71050543121376e-20,0.0307239909223101,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.086549384610834,0,0,0,0.247078988450439,0.0260528819495786,0,0,0.0368082666550445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493517850970157,0,0,0,0,0,0,0,0,0,0.0648144498230368,0,0,-0.0296736302107817,-0.00324616880190898,0.0536847756983528,0,0,0,0,0,0
X002080.SZ,0.0367084192128456,0,0,0,0,0,0.0620582013427144,0,0,0,0,0,0,0,0,0,0,0,0.106689098380837,0,0,0,0,0,-0.0720559690214047,0,0.00819074993755359,0.289146192122,0,0.14574151957866,0,0,0,0,0,0,0.175131487277068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225144492507175,0.00992583420205118,0,0,0,0,0,0,0
X600378.SH,0,0,0,-0.183153504016364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299324727725088,0,0,0,-0.113721289659233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237972087012891,0,0,0,0.0810263254648335,0.0161031743362542,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252321412155534,0,0,0,0,0,0,0.0247148023760864,0,0,0,0,0,0,0,-0.0392162291493713,0.152180865060656,0,0,0,0,0,0,0.457984930137744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416986002440378,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908986637742928,0.0368388833155976,0,0,0.0575788212872381,0.00357656384465462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123737753744738,0,0,0,0,0.0301245659220915,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00779054000229246,0,0,0,0,0,0,0,0,0.0915867681850205,0.0833039421298288,0,0,0.018830740014792,0,0,0,0,0,0,0.014447499040615,0,0,0,0,0,0,0,0.0542737443232485,0,0.13742728790392,0,0.0143533421524208,0,-0.0299458897056616,0.0584645331265892,0,0,0,0.0175633980572884,0,0,0,0,0,0,0,0,0.0104323176343513,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,-0.0396296961857578,0,0,0,0,0,0.103148085166573,0,0,0.0155610901346816,0.100796247021071,0,0,0,0,0,0,0,0,0,0.154398842200818,0,0,0,0,0,0,0,0,0.0166640654087044,0,0,0,0,0,0,0,0,0,0.1034686943461,0,0,0,0.0131960151285706,0,0,0,0,0,0,0
X000408.SZ,0,-0.0806871710602988,0,0,0,0,0,0.232669548096821,0,0.178529437511164,0,0,0,0,0,0,0.133122102142002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139270959890852,0,0,0,0,0,0,0,0,0,0,0,0,0.0588180970251392,-0.0446164061091346,0,0,0,0,0,0
X000932.SZ,0,0,0.0399378823200476,0,0,0,0.143551911693186,0,0,0,0,0,0,0,0.060774082522652,0,0,0.00852082821782873,0.0870761492503011,0,0,0,0,0,0,0,0,0,0,0.113590722384786,0.0138740121647594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427448783956429,-0.0286794215695069,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0195365509388773,0,0,0,0,0,0.0479690230235191,0,0,0.226216542385195,0,0,0,0,0,0,0,0,0,0,-0.062982214944724,0,0,0.101771475425067,0,0,-0.143639921166524,0,0.00922852855508406,0,0,0,0.145716693931485,0,0,0,0,0,0,0,-0.154055372536657,0,0,0,0,0,0,-0.0107263226179708,0,0,0,0,0,0,0
X600688.SH,0.0823381117199896,0.132556069567345,0,0,0.0610228838685515,0,8.67361737988404e-19,0,0.155783766205574,0,0,0,0,0,0,0,0,0.0754522777318315,0,0,0,0,0,0,0.0152772891595012,0,0,0,0,0,0,0,0,0.126153316335425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818491161666851,0,0,0,0,0,0,0,0,0,0,0.0415384067283814,0,0,0,0.0352166623536165,0,0.153574355196788,0,0,-0.0648452859262847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183606793128492,0.00806263008003718,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0545491942604357,0,0,0,0,0,0.0604291883534997,0,0,0,0.0609625534343344,0,0,0,0,0,0,0,0,0,0,0.00538889685192605,0,0,0,0,0,0,0.0836764452055185,0.0135267996626178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0950165879148144,0,0,0,-0.022546183736176,0,0,0.0541630234742197,0,0,0,0,0,0,0,0,0,0,0,0,0.020864057535671,0,0,0,0.398954464178182,0,0,0,0,0,0,0,0,0,-0.0088336100025353,0.0326895116493618,0,0,0,0,0,0,0,0,0,0,0,-0.00949090163255231,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.109226100562406,0,0,0,0,0,0,0,0,-0.145221463202787,0,0,0,0,0,0,0,0.161421300214598,0,0.110079185070067,0,0,0,-0.16658300239678,-0.124627857348883,0.319310399742635,0,0,0,0.0733459956120232,0,0,0,0,0,0,-0.0248194223001377,0,0,0,0,0,0.0911197739492383,-0.202559794979757,0,0,0,0,0,0
Slope,-0.184262322748615,-0.243986655647165,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796751923296957,0,0,0,0,0,0,0,0,0,0.47127272348321,0,0,0,0,0,0,0,0,0,0,0,0,-0.109575676428437,0,0,0,0,0,0.0625869509151864,0,0,0,0,0,0,0,0,1.14253937189053,0,0,0,1.22963545301576,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728938418103386,0,0,0,0,0,0,0,0,0,0,0,0,-0.102612090099748,0,0,-0.0893339295785064,0.798767612102745,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.154596669838309,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0906931471515906,0,0,0,0,0,0,-0.0237281474755023,0,0.0246199607186812,0,0,0,0,0,0,-0.100342747152282,0,-0.110203087045933,0,0,0.0207649465739688,0,-0.0493716850098347,0,-0.119595291667532,0,0,0,0.0460687337317814,0,0,0,0,0.0092182391580879,-0.00544064604314963,0,0,0,0,0,0
MKreturn,0,-0.0976028690459704,0,0,0,0,0,0,0,0.0686354153171914,0,0,0.0158391905432915,0,0,0,0,0,0,0,0,0,-0.06537617256505,0,0,0,-0.110764399217609,0,-0.0141233746704303,0.0438510965525795,0,0,0,0,0.0115244280743009,0,-0.0667476501925383,0.0658828436881198,-0.0109150746732048,0,0,0,-0.0311972137197808,0,0,0,0,0,0,0,0,0.0250754566867716,-0.0233227743772923,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588577596110875,0.00382160272989992,-0.000201963175686898,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118496842604183,-0.130727213993428,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00101719932510043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354283801785495,-0.0368886094813536,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000534052627342465,0,0,0,0,0,0,0
