,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600010.SH,X600426.SH,X600188.SH,X600886.SH,X000786.SZ,X600011.SH,X600176.SH,X600803.SH,X000408.SZ,X601991.SH,X002080.SZ,X600795.SH,X300037.SZ,X600219.SH,X000932.SZ,X002353.SZ,X600352.SH,X000027.SZ,X600489.SH,X600688.SH,X000898.SZ,X000825.SZ,X002409.SZ,X600399.SH,X600315.SH,X000807.SZ,X600801.SH,X000830.SZ,X601699.SH,X000959.SZ,X600486.SH,X600549.SH,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,-0.023693790396785,0,0,0,0,0,0,0,0,0.0730628968515189,0,0,0,0,0.112146235749281,0,-0.00856734354578901,0,0,0,0,0,0,0,0,0,0,0,0,0.0475286512916824,0,0.0967501655691968,0,0.0197123322068687,-0.0449836214246505,-0.049003342463748,-0.050760613965661,0,0,0,0,0.0340035870538831,0,0,0,0,0,-0.00225487288007278,0,0,0,0,0,0
X600028.SH,0.12308169262909,0,0,0,0,0,0.0654371130813454,0,0,0,0,0,0,0,0,0,0,0,0,0.0931991810648239,0,0,0,0,0,-0.0461938448444885,0,0,0,0,0,0.0350881455846837,0,0,0,0,0.0807378837364293,0,0,0,-0.0429057720339595,0,0,0,0.0764079182049098,0,0,0,0,0,0,0,0.0744648952219046,0,0,0,-0.0281726005211193,0,0
X601088.SH,0,0,0,0.00105911248168482,0,0,0,0,0,0,0,0,0.0345271549877844,0,0,0,0,0,0,0.213405459184492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571371427966073,0.0837359623639365,0,0,0.00227370637129479,0,0,0,0,0,0.00319602762731893,0.0115493970499175,0,0,0,-0.00399588521072775,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0319225533156483,0,0,0,0,0,0.257919024201345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719536102824174,0,0.125783916609094,0.0243459080919171,0,0.0227105422319803,0,0,0,-0.0807933845994972,-0.0248657445071958,0,0,0,-0.045525217809141,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,-0.0131657326585094,0.00363225708368481,0,0,0,0,0,0,0,0.0297409373028024,0,0,0,8.67361737988404e-19,0,0.0190838562410841,0,0,0,0.10566459792765,0,0,0,0,0.0187836741180635,0,0,-0.0298337939838164,0,0,0,0,0,0.513828362316459,0,0,0,0,0,0,0,-0.0719128557511299,0.091425811174009,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0113629908046187,0,0,0.430886820379528,0.0270006713742954,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.132383538939175,0,0,0,0,0,0,0,0,-0.0222571689206048,0.0862407798159526,0,0,0.184246671440076,0,0,0,0,0,0.193931048119905,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.00719162319018547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795228992349474,0,0,0,0,0,0,0,0.128744686202709,0,0,0,0,0,0.248460990476567,0.0897244243738328,0,0.0054498987753603,0,0.0816117296004053,0,0,0,0,0,0.135356534635344,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.147593377952333,0.131630078785202,0,0,0,-0.122399733669924,0,0,-0.0804627109669503,-0.0817582603676227,0,0,0.271803286058599,0,0,0,0,0,0.0688940441169226,0,0.158284684190712,0,0,0,0,0,0,0,0,0,0.129519392933155,0,0.0135704467620641,0,0,0,0,0,0,0,0,0,-0.037045040993372,0,0,0,0,-0.00671607098270887,0,0
X002271.SZ,0,0,0,0.0642396079916349,0,0,0,0,0,0,-0.0476584024524577,0,0,0,-0.0401397394770641,0,0,0,0,0,0,0,0,0,0,0.0979690314778562,0,0,0,0,0,-0.0386197618639648,0,0,0,0.0719342594616904,0,0,0,-0.0275154882111516,0.0675927724348021,0,0,0,0,0,0,0.118146705106122,0,0,0,0,-0.0203551079650695,0,0,0,0.085667683224182,0,0
X000708.SZ,0,0,0,0,0,0,0,0.120419243610478,0,0,0,0,0,0,0,0,0,0,0.00705609569331151,0,0,0.0808636442113022,0,0,0,-0.0608091277061056,0,0,0,0,0,0.168551678873791,0,0,0,0,0,0.108234846770725,0,0,0,0.00799685194575088,0,0,0.0520694439969159,0,0,0,0,0,0,-0.0385341365283641,-0.0296083432293799,0,0,0,0.0576819990612934,0,0
