,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X600808.SH,X600489.SH,X600299.SH,X600801.SH,X002271.SZ,X000825.SZ,X601158.SH,X000553.SZ,X002110.SZ,X000883.SZ,X600583.SH,X600157.SH,X300072.SZ,X600985.SH,X002470.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.149649247858934,0,0,0.0221907091378444,0.00585817287037075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672105234375952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740879055224944,0.00306420762851927,0,0,0,0,0,0,-5.42101086242752e-20,0.0129414120103982,0,0,0,0.00428525140670853,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318291727622558,0.234983050317376,0,0,0.0427737275244062,0,0,0,-0.0397914685284592,0,0,0,0,0,0,0.150695454102802,0,0.0342774940967616,0.0630064910968135,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0734364980010739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11881845970152,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027724887921853,0,0,0,0,0,0,0,0,-0.00958363300732138,0.0301586173378191,0,0,0,0.0710191215324401,0,0
X600585.SH,0,0.0922059453664273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476507051684532,0,0,0,0,0,0,0,0,0.202744726887183,0,0,0,0,0,0.35284394244448,0,0,0,0,0,0,0,0.0278174277269192,0,0,0,0,0,0,0,0,0.00399824777552454,0.00436306664483421,0,0,0,0.0368492664559116,0,0
X600019.SH,0,0,0.00158465621010699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360199261725736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183095258801391,0,0,0.00166104981258228,0,0,0,0,0.0633935609429591,0,0,0,0.00346924016725243,0.0299688110600453,0,0,0,0.0368009185456397,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142699594837,0,0,0,0,0,0,0,0,0,0,0.295620012504998,0,0,0.237380473414533,0.0171143683960911,0,0,0,0.105098121165024,0,0,0,0,0,0.224935263081928,0,0,0,0.0513565080604638,0,-0.0100521143465971,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263319219990909,0.589681364033018,0,0,0,-0.163339666512938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328876802298107,0,0,0.121145643645112,0,0,0,-0.137251014730328,0,0,0.0103741127681618,0,0,0,0,0,0
X600010.SH,0,0.0313880328735618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996496843832878,0,0,0,0,0,0,0,0,0,0,0.155473332438134,0,0,0,0,0,0,0,0,0,0,0,0.13584968870548,0,0.0543884932000387,0,0.00909641828433073,0.0169557721001861,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195917398128607,0,0,0.047911193754166,0,0,0,0.0971201238701668,0,0,0,0.180923549789855,0.000673360287513369,0,0,0,0,0,0,0,0,0,0,0.0599630689619837,0,0,0,0.0499300599009095,0,0,0,0,0,0,0,-0.0147279432620108,-0.00567260438759827,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0153106337712923,0,0,0,0,0,0,0,0,0,0,0.014410692919352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993610678313175,0,0,0,0,0,0,0,0,0,0.0172827850325045,0,0,-0.077291346863187,0,-0.0178787897093587,0,0,-0.103033840976305,-0.0121940085512093,0.0226933747980866,0,0,0,-0.0443199616893942,0,0
