,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600795.SH,X600111.SH,X600027.SH,X002466.SZ,X601992.SH,X600176.SH,X600299.SH,X600126.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X000723.SZ,X600315.SH,X601158.SH,X600486.SH,X600219.SH,X600516.SH,X600612.SH,X002080.SZ,X000898.SZ,X000401.SZ,X000932.SZ,X000883.SZ,X000553.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.173059405165088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156345872145875,0,0,0.140669571924076,0,0,0,0,0,0,0,0,0,0,0,0.194525653138532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000339287556386329,0.00288543311579497,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.117181593679364,0,0,0,0,0.0498484132528321,0,0,0,0,0,0,0,0,0,0,0.0846945161310726,0,0,0.00358295844869663,0,0,0,0,0,0,0,0.00970558111796848,0,0.00381050244724985,0.149987578769878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622264976187917,0,0.0267221948641754,-0.0328935195677218,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0579797412858973,0,0,0,0,0.0205831254652404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501470687253197,0.00231252731886252,0,0,0,-0.0119843712102781,0,0.0103825449338872,0,0.0317759138121546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785489195115655,0,0.00539119083256276,-0.0190100205869061,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0647271710278928,0,0,0,0,0,0.00522090663639819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111127184131826,0,0.0728087707254712,0.0549065231371965,0,0,0,0,0,0,0,0,0,0,0,0,0.233946127517283,0,0,0,0,0,0.0122530661373681,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0318209646991263,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.069407387094456,0,0.0179907161937479,0,0,0,0,0,0,0.0413635915640974,0.0267759486063016,0,0.00748012411324703,0,0,0.087738767756404,-0.0274545268558243,0,0,0.0241253854384781,0,0,0,0,0,0,0,0,0,0,0,0.00756603294455185,0,0,0.00583271364767236,-0.000137252195247108,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0903015450286276,0,0,0,0,0,0,0.248484437788834,0,0,0,0,0,0.0055211324220779,0,0,0.052950258284472,0.0363743072612733,0,0,0,0,0,0,0,0,0.00667540892221473,0,0,0,0,0.0142553694826489,0,0,0,0,0,0,0,0,-0.00790983680916352,-0.0129411241046151,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387534809367969,0,0,0,0,0,0.0108588051952534,0,0,0.0447743561140925,0.0315564105221587,0,0,0,0,0,0,0.0205328343942215,0,0.0328028830113538,0,0,0,0,0.142123591393053,0,0,0,0,0,0,0,0,0,-0.00458834068454386,-0.00962891172803679,0,0,0,0,0,0
X600362.SH,0,0,0.0563483446631383,0.0396264082208006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392920128653836,0,0,0,0.0624198303103521,0,0,0,0.00249238686794412,0,-0.00835896065328734,0.0920696551783372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124447150954398,-0.00308322478334398,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190220034368056,0.118440372383688,0,0,0,0.00218398930743572,0,0,0,0.0609311608852374,0.136041035257517,0,0.0798346105628062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123974780426506,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.620348988384028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117408733457339,0,0,0,0,0,0,0,0,0,0,0.0257556453088997,0.0359302142895255,0,-1.0842021724855e-19,0,0,0.0388986245784214,0,0,0,0.141330484845537,0,0,0,0,0,0,0.0379374806576789,0,0,-0.00596836631440537,0.00151841332856534,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390624211617018,0,0,0,0,0.192904043470833,0,0.0642172075774144,0,0,0,0,0.0487135638689993,0,0,0,0.10905126929435,0,0,0,0,0.0340287841199231,-0.0621669986564631,0,0.0514077770506221,-0.0480203544912037,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.123276126736546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506418928982319,0,0,0,0,0,0,0.0587447139670211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258335008257072,-0.00376608610673977,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.00973389629367091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125403545578439,0,0.266716628052003,0,0,0,0,0.0465379902611882,0.004583270632231,0,0,0,0,-1.73472347597681e-18,0,0.045258343629425,0,0.0304991875969498,0.0586095801748195,0,0.0603297541914003,0,0,0,0,0,0,0,0,0,0,0,-0.0120775027027918,-0.00888083519732587,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.262084336848429,0,0,0.000394700981345934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116060351724013,0,0.274253221672973,0,0.118299667099578,0,-0.00490786542745938,0.00673015532808045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870436370610683,0,0.00466475095192485,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0610666254178008,0,0.00611885184822943,0,0.0900469325274829,0,0,0,0,0,0,0,0,0,0,-0.00660146378392447,0,0.0876318373368295,0,0,0,0,0,0,0,0,0,0.0123731215874879,-0.00623785443906709,0,0,0,0,0,0,0,-0.0198428952796867,0,0,0,0,0.0760437940281067,0,0,0,0,-0.0032358922526397,0.0211434505164505,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164256139789783,0,0,0.0469264847258015,0,0,0,0.0990022797298615,0,0.0544613440038848,0,0,0,0,0,0.0686821639854966,0,0,0,0,0,0.107259332537733,0,0,0,0,0,0,0,0.0421602859086555,0,-0.00407691184417453,0.0115849729566733,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0260385365858208,0,0,0.151624382285679,0,0,0,0,0,0,0,0,0.120719875043161,0,0.173553845611873,0,0,0,0,0,0.0113056497025961,0,0.0100086400512681,0,0,0,0,0,-0.0412146679165482,0,0,0,0,0,0,0,0.0519211120975521,0,0,0,0,0,0,0,-0.00484924835618474,0,0,0.0255108368543786,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.032524639048359,0,0.14624463013935,0,0,0,0,0,0,0,0,0,0.206740112376569,0.0440038744724866,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.056378260630904,0,0,0.142984905533433,0,0,0.453537286100994,0,0,0,0,0,0,0,0,0,0,0,-0.0192892094874324,-0.0476031278664154,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122959670834874,-0.0204455148141355,0,0,0.0557052437406004,0,0,0,0.0700716779472231,0,0,0,0,0.0255530982851583,0,0,0,0.0569125024439663,0,0,0,0,0,0,0,0,0.36556963792237,0,0,0,0,0,0.00226693002296249,-0.00577161724908748,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0260391683440775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406564271077283,0,0,0,0,0.101544906593619,-0.0148099228960165,0.147616307557234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164135978677868,-0.0220234758883457,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.00769582440054517,0,0,0,0,0,0,0,0,0,-0.0708998859300891,0,0,0,0,0,0,0,0.0925991141245972,0,0.0501631237583556,0,0,0,0,0.00687685206550545,0.0529489413438581,0,0.149046918510514,0,0,0,0,0,0,0,0,0,0,0,0.0595364360982027,0,-0.0182203809668725,-0.0144733328335211,0,0,0,0,0,0
X600126.SH,0,0,0,0.398665911401607,0,0,0,0.345603312539402,0,0.0117506287789481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716617444549686,0,0,0,0,0,0,0,0,0,0.0307329199323636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049710811578799,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653863209781335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202340907727014,0.0465234237411911,0.116485541240608,0.084631296943625,0,0,0,0,0.0207163478409313,0.218074981942613,0,0,0,0,0,0,0,0.0121483770306829,-0.0102181287644618,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.317600993419066,0,0.088117727748102,0,0,0,0,0,0,0,0,0,0,0,0,0.0222020577313281,0,0.0314653348465736,0,0,0,0,0.146288159152981,0,0,0,0,0,0,0.0272787598283988,0.265779049931257,-0.209534713477348,0,0,0,0,0,-0.310640614395229,0,0,0,0,0,0,0.015459806799115,-0.149301957453244,0.0382325705590866,-0.01032539377419,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.0422355851753511,0,0,0,0,0,0,0,0,0,0.0524755346509055,0,0,0,0,0,0,0,0,0,0,0,0.269366550339419,0.134911739937254,0,0,0,0,0,0,0,0.267306656028216,0,0,0,0,0,0,0,0.204299866767348,0,0.0120902967410014,-0.0594187909025255,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.115366691778405,0,0,0.228244042884157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719641623295724,0,0,0,0,0,0,0.0289986645124658,0,0,0,0,0.0299131969221559,0,0,0.0591135569302582,0,0,0,0,0,0,0,0,0.0119051045254894,0.00722618909333973,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134723530405117,0,0,0,0,0,0,0,0.149034801411857,0,0,0,0,0,0,0.328553227502535,0,0,0,0,0,0,0.0807660942470291,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0129934930837879,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.091362090627558,0,0.131781310073966,0,0,0,0,0,0,0,0,0,0,0.0333233426054521,0,0,0,0,0,0,0.00496709981830953,0,0,0,0,0,0.0379852856336347,0,0.173789627479362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041026336867715,0.0568658790273979,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0337646646330066,0,0.0248977117011862,0,0,0.0231129552940639,0,0,0.00860943522270443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589816247811743,0,0,0,0.0234042447056446,0.0469589250994642,0.00483680456189973,0,0,0.0151293945713259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084093178124,-0.0052527832850689,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.183937884667788,0,0,0.0842921517221971,0,0,0,0,0,0,0,0,0,0.00407975857978821,0,0,0,0,0,0,0.0586343502100801,0,0,0,0,0,-0.0217462554913766,0,0,0.0278174790546532,0,0,0,0,0.0595854675162863,0,0,0,0,0,0,0.0181875998409167,0,0,0.0449532526010131,0.0122247471976738,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418173144828467,0,0,0,0.0530384896130634,0,0,0,0.024690730803458,0,0,0.0709559117005412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331653976079855,0,0.00926982009944993,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0493956450061215,0,0,0,0,0,0,0,0,0,0,0,0,0.0124991951673172,0,0,0,0,0,0,0.165936611677081,0,0.0482112018517809,0,0,0,0.0427255208192867,0.0537295650267703,0,0.106234019799477,0,0,0,0,0,-0.0030061943205826,0,0.187186676651439,0.104384327900663,0,0,0.0166624960540462,0,0,-0.0137846170798989,0.0194896563164371,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.12724032494743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114995975619065,0,0,0,0,0,0,0,0.00246200498902393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322597778333142,0,0.0144222367678285,-0.00873170089513771,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.289607201797607,0,0,0,0,0.0990563093055162,0.110090428914136,0,0,0.047120642580326,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.111779734287032,0,0.0906067700749009,0.0946653973563428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670088298919647,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134317010009383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499110321980465,0,0,0,0,0.0173126426361219,0,0.0444145768575032,0,0.0139017413556645,0,0,0,0,0.021740743462608,0,0,0,0,0,0,0,0,0,0.0125672735741922,-0.00322913204556085,0,0,0,0,0,0
X000401.SZ,0,0,0,0.244898782201963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494448693913681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136662468816229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119746005709258,0.0183631344181595,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0939540799815793,0,0,0,0,0,0,0,0,0,-0.0553524242230551,0,0,0,0,0,0,0.0984203183787332,0,0,0,0,0.0531212006256559,-0.023127053433921,0,0,0.0890586541781585,0,0,0,0,0,0,0,0,0.00727619728023654,0,0,0,0,-0.0253730018554983,0.0046581504550638,0.00625816098193348,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436696262647896,0,0,0.0353681410419572,0.0558784313083465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159403032515041,-0.0903639441428891,0.00845073392595421,-0.0194768849321778,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.58670577123534,0,0,0,0,0,0,0,0,0,0,0,0.109634360935411,0,0,0,0,0.197529745726497,0,0,0,-0.170942020889918,0,0,0.342693479620649,0.0303393013886962,0,-0.00392221838662192,0,0,0,0.0762032141458871,0,0,0,-0.106680271375751,0,0,0,0,0,0,0,-0.00170275072839979,-0.0381791209621723,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0388983249674429,0,0,0,0.196735517898552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383497964484267,0.431623606665226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299157343079073,0.0126461248894722,-0.0130821072140114,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0210323835972896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377851222918454,0,0,-0.0397265464191671,-0.117818751652838,0,0,0,0,0,0,0,0.0478813403843088,0,0,0,0,0,0,0,0,0,-0.111746208318467,0,0,0,0,0,0
Slope,0,0,0,0,0,0.56283632017264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4365024913679,0,1.41835181893912,0,0,0,0,0,-1.26019102376306,-1.17864900823047,0,0,-0.49264901898868,0,0,0,0.317451612829163,0,0,0,0,0,0,0,0,0,0,0,-0.228349566777837,-0.558415780764254,0,0,0,1.4956655842829,0,-1.81337591941189,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.773127287809342,0.538272007260035,0,0,0,0,4.22403083876253,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624908046726122,0,-0.02866146820153,0,-0.039227996324507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152320830056286,0,0.0094683522965035,-0.00906652759926205,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0635872021276367,0,0,0,0,0,0,0,0,0,0.0667072672485128,0,0,0,0,0,0,0,0,0,0.147484057741134,0,0,0,0,-0.0607625279194165,0,-0.0511348972462941,0,0,0,0,0,0,0,0,0,0,-0.0208613118688083,0,0,0.0289186838012767,-0.0156771985428373,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391676577018928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149094740158984,0.00382574341332062,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369819588534832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156020858775517,0.10718778783736,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0033451168491315,-0.00406599879562087,0,0,0,0,0,0,0,0,0,-0.000916550596122441,0,0,0,0,0,0,0,0,0,0,-0.0032619619908317,0,0,0.00596054361945807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162629632604341,-0.00608056655867871,0.0147944520278659,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261229888379454,-0.00258334367037193,0,0,0,0,0,0
