,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X601898.SH,X600111.SH,X002271.SZ,X000877.SZ,X002466.SZ,X600010.SH,X600011.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600426.SH,X600886.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000723.SZ,X000786.SZ,X600096.SH,X600803.SH,X600795.SH,X000807.SZ,X600219.SH,X600295.SH,X000932.SZ,X000408.SZ,X600801.SH,X000630.SZ,X601991.SH,X600141.SH,X000825.SZ,X600489.SH,X600985.SH,X000959.SZ,X601666.SH,X002353.SZ,X600157.SH,X002080.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.153454183613707,0,0,0,0,0,0,0,0.150439595803228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517721819734827,0,0.0800846574956438,0,0,0.180967590244317,0,0,0.0984577184203781,0,0,0,0,0,0.0229084237471597,0,0,0,0,0,-0.0168249088219129,0,0,0,0,0,0
X601088.SH,0.106122761706031,0,0,0,0,0.0328123882168598,0,0,0,0.163756756396808,0,0,0,0,0,0,0,0,0,0,-0.0284567621800507,0,0,0,0,0.00967285231013347,0.0653460338678344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301135303089271,0,0,0,0,0,0,0,0,0.0224788815086558,0,0,0,0.10681868630332,0,0
X600028.SH,0.149440782675053,0,0,0,0,0.0383621829926039,0,0,0,0.0499190766975363,0,0,0,0,0,0,0,0,0,0,0.0359026664295422,0.0464500284516749,0,0,0,0.0351492012880579,0,0,0,0,0,0,0.0175612191457873,0,0,0,0,0.00871176570911341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885769980042221,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0521505994370737,0,0,0,0,0.0742104934835598,0,0,0,0.141761603761313,0,0,0,0,0,0,0,0,0,0.0603881904815616,0,0,0,0,0,0,0,0.0679595626153381,0,0,0,0,0,0,0,0.0881937091840158,0,0,0,0,-4.33680868994202e-19,0.000961133221969012,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102032466083523,0,0,0,0.0134291023967419,0,0,0,0,0.448160386011076,0,0,0,0.0128333672074437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.2665031718592,0,0,0,0,0,0,0.118094038910275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435489228529989,0,0,0,0,0,-0.0252406106857742,0.0818798793843428,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0535323208629845,0,0.304378537756279,0,0,0.516572712807913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307572397876667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510694076461378,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.137118916491534,0,0,0,0,0.0260990444805714,0,0,0.0300691868736075,0,0,0.154532989820786,0,0,0,0.0263268660772096,0,0,0,0,0,0.0350832260341342,0,0,0.0102420614725678,0,0,0,0,0,0.0573223516502806,0.291774178867152,0,0.0537576178882427,0,0,0,0,0,0,0,0.00255028996862294,0,0,0,0,0,0,-0.0164255491151346,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374134002850678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19857729039108,0,0.0707549124314305,0,0,0,0,0,0,0,0,0,0,0.315438820291429,-0.0627038658379966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.319149722386087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194431764960605,0.0333048715220521,0,0,0,0,0,0.0218139599142294,0,0.0922712045460935,0,0,0,0.032067960137484,0,0,0,0,0.198918312914546,0,6.93889390390723e-18,0,0,0,0,0,0,-0.00582729800077524,0,0,0,0,0,0
