,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X601600.SH,X600547.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600111.SH,X600886.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000792.SZ,X601158.SH,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X000983.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600549.SH,X000937.SZ,X601699.SH,X000060.SZ,X000539.SZ,X600176.SH,X000027.SZ,X000012.SZ,X600098.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.00390286251139954,0,0,0.0397789779608864,0,0.0160663983541028,0,0,0,0,0,0,0,0,0,0,0.0161789323769012,0.0225133646674951,0,0,0,0,0,0,0,0.113620309533245,0,0,0,0,0,0,0,0.0476775672388009,0,0,0,0,0,0.0172484569084479,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.0244076332510606,0,0,0,0,0,0,0,-0.00213324074999899,0,0,0,0.00641311520166448,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0344320080456947,8.67361737988404e-19,0,0,0,0,0,0.0296558160300233,0.299422682335827,0,0,0,0,-0.0251340732763144,0,0,0,0,0,0,0,0,0.0700192155097095,0,-0.0107893211168389,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.191331021444124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539492028216972,0,0,0.046112630541578,0.0679933333601666,0,0,0,0,0.0897030124584698,0,0.00790476452898656,0,0,0,0,0,0,0.0136717321864204,0,0,-0.00616910519690896,-0.069992526456546,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0402324721066999,0,0,0,0,0.0163362120544561,0,0,0,0,0.104938201709012,0,0,0,0,0,0,0,0,0,0,0.0163172972763609,-0.00612582764332566,0,0,0,0.043998296081182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264376880158061,0.0470787480320049,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.279388939863425,0,0.0415277887486018,-0.0448758368239741,0,0,0,0,0.00838150800164039,0,0,0,0,0,0,0,0,0,0,0,0,-0.013457774589577,0,0,0,0.0109326160416563,0,0,0,0,0,0,0,0.110715837046843,0,0,0.0567452386438346,0,0,0,0,-0.0355224820453683,0,0,0,0,-0.00772039934464883,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0373071300545257,0,0,0,0.0384404317832317,0,0,0,0,0,0,0,0,0,0,0,0,0.0957158108923783,0,0.0137397116581536,0,0,0,0,0.129912835296496,0,0,0,0,0,0,0.0208744664182501,0,-8.67361737988404e-19,0.0673680594411095,0,0.065706450160687,0,0.00283513831917595,0,0.00234811906274872,0,-0.00921950503245355,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0680468961495285,0,0,0,0,0.0675020703093726,0,0,0,0,0.15712161699576,0,0,0,0,0.0724041028805816,0,0,0.0234693333152819,0.0636317963416098,0,0,0.00203749484689127,0,0,0,0,0,0,0,0,0,0,0.14347725706414,0,0,0.0128564141881207,0,0.0585869392901444,0,-0.0535351167936981,0,0,0.00809179096941204,0,0,0,0,0,0
X601898.SH,0,0,0.204463769971171,0,0,0,0,0,0,0,0.0418464109877088,0,0,0.0460520198488217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121787152321009,0,0,0,0,0,0,0.0282269801321269,0.186931759126795,0,0,0,0,0,0,0.0421527408089478,0,-0.0185117178488161,-0.0639838390693837,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0425479097659859,0,0.00426579487613849,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.022326783015472,0,0,0,0.205207989645661,0,0,0,0,0,0,0,0,0,0,0,0,0.131287137134049,0,0,0,0.0623732624581751,0,0,0,0,0,0,0,-0.0661252968259428,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125917293812313,0,0,0,0,0,0,0,0.972310031131007,0,0,-0.100178845323828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129284124484379,0,0,0,0.0354861203779981,0,0,0,0.117786244777211,0,-3.46944695195361e-18,0,0,0,0,-0.0898228350372581,0,0
