,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X601600.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X600489.SH,X600111.SH,X600157.SH,X600886.SH,X601992.SH,X600309.SH,X600660.SH,X600623.SH,X300072.SZ,X002466.SZ,X600299.SH,X000792.SZ,X601158.SH,X002075.SZ,X600352.SH,X600583.SH,X000723.SZ,X000883.SZ,X000709.SZ,X600549.SH,X000898.SZ,X000408.SZ,X000983.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000060.SZ,X600612.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0489305483422846,0,0,0.00889464391319565,0,0,0,0.00430117884388567,0.0465234270304187,0,0,0,0.0278080859173994,0,0,0.0396144888673207,0,0,0,0,0,0,0.0415044943647845,0,0,0,0,0,0,0,0,0,0.0312575007468984,0,0,0,0,0,0,0,0,0,0,0.029828613494808,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.135661648870401,0,0,0.00500012085284679,0,0,0,-0.0153066726965516,0,0,0,0,0,0,0,0.0209009564514989,0,0,0,0,0,0,0,0,0,0,0,0,0.00932440648875451,0.0403963027101851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0885219458299166,0,0,0,0,0.040486953352468,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00374881704616413,0,0.00563596336982118,0.0854262885312576,0,0,0,0,0,0,0,0.0905179576501876,0,0,0,0,0.0399366226237559,0,0,0,0,0,0,0,0,0.00265514811401066,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0610904416578334,0.0868948283876496,0,0.122045135784692,8.67361737988404e-19,0.0968312842886822,0,0,0,0,0,0,-0.0501869996276773,0,0,0,0,0,0,0.00565834623669169,0,0,0,0.036828293248486,0,0,0,0,0,0,0,0,0,0.0420025667474035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725155052224474,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43370812197977,0,0,0,0,0,0.0115456690947989,0,0,0,0.00326246123370605,0,0,0,0,0,0,0,0.0403931279795919,0,0,0.0353490045955717,0,0,0,0,0,0,0.0450331047110558,0,0,0,0.031665982732635,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.147379133656033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822289570910204,0.0174254310861019,0,0.128338953484544,0,0,-0.0118107723744238,0,0,0,0,0,0,0,0,0.0925584661632742,0.01949421678028,0,0,0,0,0,0,0,0,0.0214852251712926,0.0676096398692596,0,-0.000340662305083081,0.000680853862975869,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120617008798173,0,0,0,0,0,0.0215547443971448,0.0907875215318188,0,0,0,0.136841590523933,0.011494139280754,0.064808302039604,0,0,0,0,0.0321716397682623,0,0.093498480163798,0,0,0,0,0,0,0,0,0,0,0,0.0288470537246938,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510959147155195,0,0,0,0,0,0,0,0.129921689111743,0,0,0,0,0,0.029626431474269,0,0,0,0,0,0.0566621414305497,0,0.000216415473085544,0,0,0,0,0,0,0,0,0,0,0,0.282363571695816,0,-0.0136886638570108,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467855106863507,0,0,0,0,0,0,0.163026568242194,0,0,0,0,0,0,0,0,0,0,0,0.115879649321861,0,0,0,0,0,0,0,0.0170553430440617,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13908766194116,0,0,0,0,0,0,0,0,0,0,0.140208030588728,0.101656202108755,0.0475762321646932,0,0,0,0.00945650388308882,0.177703162162739,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
