,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600352.SH,X600660.SH,X000723.SZ,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X000629.SZ,X601158.SH,X600219.SH,X600489.SH,X000553.SZ,X600808.SH,X000883.SZ,X000630.SZ,X000990.SZ,X600583.SH,X600985.SH,X600426.SH,X002110.SZ,X000027.SZ,X000825.SZ,X600157.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0338786800591058,0,0,0,0,0,0,0,0,0,0.0622509488194755,0,0,0.0100462835571195,0,0,0,0,0,0,0,0,0.0131165470093361,0,0.0270680060976978,0,0,0,0,0,0,0,0,0,0,0.0351572676272914,0,0.0143299552022817,0,0,0.00666583218985361,0,0,-0.0105479890218766,-0.0142039048427674,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.145246084774701,0,0,0,0,0,0,0,0,0,0,0,0,0.0138626346259889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057894130206867,0,0,0,0.0123639596925967,0,0,0.0753911451716989,0,0,0,0.040970592492824,0,0,0,-0.0303396523052241,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129797215350253,0,0,0,0.0437565728543406,0.106907421516118,0,0,0,0,0,0.0310986138224786,0,0,0,0.0186327832148921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333018936642108,0,0,0.0105968645615648,-0.0646776925522318,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0888523994843181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487609999563201,0,0,0,0,0,0,0,0,0,0,-0.0238529713487655,0,0,0,0,0,0,0,0,-0.0017136954041406,0,0,0,0,0,0,0,0,0,-0.00781682856189454,0,0,0,0,-0.0190841168933178,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0606451926066943,0,0,0,0,0,0.0459464256236387,0,0.0347926652426582,0,0,0,0,0.187026008550434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731668179919013,0,0,0,0,0.118229411731207,0,0,0,-0.0222511815771021,0,0,0,0,0,0
X600309.SH,0,0,0,0.0461965992102257,0,0,0,0,0,0,0,0,0.148307274965514,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443231820999618,0,0,0.232920125700567,0.276909243752987,0,0,0,0,0,0.0417947611198899,0,0,0,0,-0.0285553147432975,0,0
X600011.SH,0,0,0,0,0,0,0,0.0555124763046698,0,0,0,0,0.145955301065268,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.381849665234874,0,0,0.00175747206525965,-0.0119154111657951,0,0,0,0,0,0,0,0,0,0,0,0,0.0568874034735237,-0.0306158303092161,0,0,0,0,0,0,0.00743405379954164,0,0,0.0361133305712308,0,0,0,0,0.000522106144491975,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.400168999267886,0,0,0,0.00115601404059178,0,4.33680868994202e-19,0,0,0,0.0868846563543434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217672787298797,0.163338595757603,0,0,0,0,0,0,0,0,0,0,0,0,0.185999081621284,0,0.0217875010739528,0,0,0,-0.00443577311526895,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.179981630607089,0,0,0,0,0,0,0,0,0,0,0.0591699090522317,0,0.0488965461448293,0.114485844451259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271378491546705,0,0,0,0,0,0.00163040250421161,0,0,0.0628176161512736,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00251657623545848,0,0,0,0,0,0,0,-0.0645179093148418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658790390623359,0.0881271728862887,0,0,0,0,0,-0.00253925026206878,0,0,0,0,0.0686299221033697,0,0,0.00449170430357458,0,0,0,0,0.0138101915862178,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187253912306911,0,0.0948679233449405,0,0.19021281285656,0,0.0670115869763661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384030942069085,0.018030395336858,0.0485508295987871,0,0,0.0674641743049905,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389669602509178,0,0,0,0,0,0.0449827427228029,0,0.00632473195263391,0,0,0,0,0,0,0,0,0,0,0.0504930869204022,0,0.0806072826358348,0,0,0,0,0,0.0455099571114879,0,0,0.0391805770053915,0,0,0.0368363348888688,0.0783193183549503,0,0,0,-0.0512812080820907,0,0,0,-3.3881317890172e-21,0,0
X600352.SH,0,0,0,0,0,0.0147916950533128,0,0,0,0,0,0,0,0,0.180811142129455,0,0,0,0,0,0,0.229651233644203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232893459605662,0,0,0,0,0,0,0,0,0,0,-0.0874464113069239,0.165362989702846,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0868905245316708,0,0,0,0,0,0,0.0120827506997802,0,0.0573139755104294,0,0,0,0,0,0,0.0212763563221988,0,0,0,0,0.0414310521361486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0496911943729141,0,0,-0.0281907309170674,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.376480008253729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147182194391096,0,0,0.290002685638723,0.432153977864289,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00181142886577868,0,0,0,0,0,0,0.00278146617261782,0,0,0,0.00443340743085178,0,0,0,-0.142824889195111,0,0
X600688.SH,0,0,0,0,0,0.0102381931422175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150977181500076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212349132773167,0,0,-5.42101086242752e-20,0,0,0.0641344130314148,0,0.0305829922549729,0,0.0673173467248784,0,0,-0.00364771035359952,-0.0379711871540043,0,0,0,-0.00562050065795147,0,0
