,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X600111.SH,X002271.SZ,X000301.SZ,X601898.SH,X002466.SZ,X000708.SZ,X600010.SH,X601600.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600886.SH,X600011.SH,X600219.SH,X000408.SZ,X600803.SH,X000825.SZ,X000932.SZ,X300037.SZ,X601991.SH,X002080.SZ,X600795.SH,X000027.SZ,X000898.SZ,X000807.SZ,X600352.SH,X600489.SH,X600549.SH,X600399.SH,X601699.SH,X000830.SZ,X002409.SZ,X000959.SZ,X600688.SH,X000723.SZ,X002353.SZ,X600486.SH,X000012.SZ,X002145.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0229459061457949,0,0,0,0,0,0,0,0.0380619009464939,0,0,0.0253872195211568,0.0307267468750292,0,0,0,0,0.0191143238902785,0,0,0,0,0,0.077026706966033,0,0,0,0,0,0.0329312378338698,0,0,0,0,0,0,0.0612765529162414,0,0,0,0.040896640368293,0.0478053826690809,0,0,0,0,0,0.0107162094366156,0,0,0,0,0,0,0
X600028.SH,0.121609519069285,0,0,0,-0.0103449063879932,0,0.0258590931150078,0,-0.0102837105414561,0,0.0246067820945566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321960682747129,0,0,0,0,0,0,0.071873492524298,0,0,0,0,0,0,-0.0325294317311701,0,0.107862474530493,0,0,0,0,0,0,0,0.0346932045179756,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0397349236456907,0,0.161392023067788,0.0517030186502005,0,0,0,0,0,0,0,0,0,0.28545676243568,0.0277951347243834,0,0,0,0,0,0,0,0,0,0,0.033158513954064,0,0,0,0,0,0,0,0,0,0,0.0997774594099503,0,0,0,0,0.0119532449482056,0,0,0,-0.0137099362402534,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220132252367531,0,0.063737619261164,0.215290527594826,0,0,0,0,0,0,0,0,0.0189771411961335,0,0,0,-0.0727267599866002,0,0,0,0,0,0,0,0,0,0,0,0.0700133069499924,0,0,0,0.0186181836138834,0,0,0,-0.0220336686151578,0,0.0226764399254907,0.00805375649583464,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.035320519108134,0,0.349176684506737,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.174496558873401,0.0336863730910957,0,0,0,0.101408388317077,0,0,0,0.0451640242903829,0,0,0,0,0.210931541049403,0,0,0,0.0615308791947296,0,0,0,0,0,0,0.109120397066129,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0630187941653377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279428228883071,0.0605922369355853,0,0,0,0,0,0,0,0.0691359465599063,0,0,0,0,-0.106610240414945,0,0,0.0197505834890337,0,0,0,0,-0.139147740386147,0,0.124845923359796,0,0,0,0.0422978509758313,0,0,0,0.0614800514482508,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0468706028331801,0,0,0,0.00663905427251897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621650357626499,0,0,0,0,0,0.361191412845335,0.0932600833591394,0,0,0.014090227835772,0,0,0,0,0,0,0,0,0,0,-0.036557754274242,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.169390963475658,0,0.160231336256282,0,0,0,0,0,0,0,0,0,0,0,0.0859381798638016,0,0,0,0.186180389350896,0,0,0,0,0,0,0,0,0,0,0.0714627433316471,0,0,0,0,0,0,0,0.0842822108976241,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210806261051596,0,-0.0233223746855944,0,0,0,0,0,0,0,0,0,0,0.121813048228245,0,0.130796095267603,0,0,0,0,0,0,0,0,0.439729831446133,0,0,0,0.0151310713312066,0,0,0,0,0,0,0,0,-0.0469695255444948,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0999236273148782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491681860301901,0,0,0.126608934287479,0,0.0411074544940329,0,0,0,0,0,0,0,0,0,0.022260469015158,0,0,0,0,0,0,0,-0.132154712173585,0,0.0963454199829245,-0.0552416190038414,0,0,0,-0.0373006466550508,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212555523323482,0,0.0384023364343223,0,0,0.0321043833035689,0,0,0,0,0,0,0.0829485952480323,0,0.0945710012771352,0,0,0,0,0,0.173105695097012,0.0283623285825301,0.0891589307306696,0,0,0,0,-0.133774646113636,0,0,0,0,0,0.134739292857303,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102193706596707,0,0,0.387527019943149,0,0,0,0,0,0,0,0,-0.0685188985845661,0,0,0,0,0,0,0,0,0,0.212544446369554,0,0,0,0,0.175651037545247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.406578583667419,0,0,0,0,0,0.00286260856788976,0,0,0,0,0,-0.274253228752713,0.149076785686973,0,0,0,0,0,0,0,0,0,0.0675963984607759,0.0107087811619544,0,0,0,0,-0.0110340853385659,0,-3.46944695195361e-18,0,0,0,0.2347334268517,0,0,0,0,0,0,0,0,0.2432254277089,0,0,-0.0800104361955428,0,0,0,0,0,0,0
