,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600352.SH,X000027.SZ,X000539.SZ,X600583.SH,X002466.SZ,X600309.SH,X600660.SH,X000792.SZ,X000630.SZ,X600160.SH,X000060.SZ,X600098.SH,X000898.SZ,X000709.SZ,X600021.SH,X000883.SZ,X600547.SH,X002470.SZ,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X601918.SH,X000629.SZ,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0628419737100242,0,0,0,0,0,0,0,0,0,0.0156562750575771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912956674934685,0,0,0,0.00197038579069272,0.078288647960716,0,0.0591338302806691,0,0,0.117181859947218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352106836264783,0,0,0,0,0,0,0
X600028.SH,0.1355460410829,0,0,0,0,0,0,0,0,0,0,0.138189678157144,0,0,0,0,0,0,0,0.103881365022129,0,0,0,0,0,0.0549895592261011,0.0162256068015076,0,0,0,0,0,0.0135336168237019,0,0,0.0384577574394505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127718905021467,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.226885420568901,0,0,0,0,0,0,0,0,0,0,0,0.0932965007414597,0,0,0,0,0,0,0,0,0,0.0560287953281876,0,0,0.0968205909861692,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00892083846474959,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0549568770722967,0,0.149482984842507,0,0,0,0,0,0,0,0.0852184490299985,0,0,0,0,0,0.0826712955863391,0,0,0,0,0,0,0,0,0,0,0,0.0292992772863378,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471001197905792,0,0,0,0,0,0.3657671147093,0,0,0.207890311093028,0.0252877065201393,0,0,0,0,0,0.0622542189616152,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00135646869330098,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162599984914588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592664738696898,0,0,0.0450683242644743,0,0,0.273789067291112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178881615913169,0,0,0,0,0,0
X600585.SH,0,0,0.0433462851575161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0297482806398137,0.126111199560394,0,0,0,0,0.160087404905591,0,0.0841986179271529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489902301928089,0,0,0,0,-0.0230725047314631,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13343766111103,0.211028974999412,0,0,0.0484320901916103,0,0,0,0,0,0,0,0,0,0.0252549490696869,0,0.0323968373000659,0.0899040713355566,0,0,0,0,0,0,0,0,0,0,0,0,0.184270763193691,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101169176563832,5.42101086242752e-20,0,0,0,0,0,0.0104962387780037,0,0,0,0,0,0,0,0,0.0144274914388711,0.039155641875104,0,0,0,0.217954538688519,0,0,0,0,0,0,0,0,0.0344484015165749,0,0,0,0,-0.0131997405264788,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160641728886745,0.0364421195402048,0.117212594532075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171911887728717,0,0,0.202689254729151,0,0,0,0,0.0861359085389455,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
