,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X600160.SH,X601991.SH,X600219.SH,X600426.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X601168.SH,X600985.SH,X600176.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X002353.SZ,X600352.SH,X600378.SH,X600612.SH,X600995.SH,X600863.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.107773532073455,0,0,0,0.0710539954858466,0,0.151797567817343,0,0,0,0,0,0,0,0,0.05389075631285,-0.0993806453756254,0,0,0,0,-0.126509407824402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114047229862175,0,0,0,0,0,0.217626975043435,0,0,0,0,0,0,0,-0.0113918210285693,0,0
X000792.SZ,0.0132697130417884,0,0,0.0539921505883003,0,0.0412844267384373,0,0.202312959671413,0,0,0,0,0,0,0,0,0,0,0,0,0.0497358225475218,0,0.252520583454009,0.0347289878538091,0,0,0.021225013629484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665967234177264,0,0.082690208581487,0,0,0,-0.0164686705058764,0.0263661609281803,0,0,0,0,0.0498102692926782,0,0
X600362.SH,0.0245874474709829,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11624227216751,0,0,0,0,0,0,0,0,0.200586787517042,0,0.330403483686055,0,0,1.73472347597681e-18,0,0.065856801333212,0,0,0,0,0,0,0,0,0,0,0,0.000885900548387981,0,0,0,0,0,0
X600489.SH,0.0518609425622629,0,0,0,0,0,0,0,0,0.612170179581943,0.174761169990593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902104937877895,0,0,0,0,0,0,0,0,0,-0.242942474518336,0,0,0,0.197409274953917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,-0.0963790382454421,0,-0.00440771235447093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475880027585613,0,0,0,0,0.0550252792833635,0,0,0,0,0,0,0,0,0,0.0944131619665107,0,0,0,0,0,0,0,0.00735197220120679,0,0,0,0,0,0.0324245647802908,0,0,0,-0.00887961005531247,0,-0.0188848847980701,0,0,0.0116880810336409,0,0
X600111.SH,0,-0.0342645273600811,0,0,0,0,0,0,0,0.0322573840500224,0,0,0,0,0,0,0,0.0992409021809307,0,0,0,0.0853073274903838,0.0759622234247089,0,0,0,0,0,0,0,0,0,0.127966520684431,0,0,0.229852896542587,0,0,0,0,0,-0.161534206953911,0,0,0,0.0904582567726159,0,0.0349221978489566,0,0,0,0,0,-0.0358116500111119,0,0,0.0463561815853906,0,0
X600803.SH,0,0,0,0.0192459167989883,0,0.0925815381666487,0,0,0,0,0.316618689412371,0,0,0,-0.0335718244057209,0,0,0,0,0,0,0.0746112182611652,0,0,0.0412806708757867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135913734144269,0,0,0,0,0,0,0,0.11287287364583,0,6.93889390390723e-18,0,0,0.0190525925015115,0.0957670300520381,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407111363719712,0,0,0,0,0,0,0,0.0785763220643916,0.0978960311772027,0,0,0,0.0831479533810722,0,0.0519327880559045,0,0,0,0,0,0,0.102574660101785,0,0,0,0,0,0,0,0,0.123419415318148,0.0852315604703779,0,0,0,0,0,0.0124563157356574,0,0,0,-0.00365055186689885,0,0
X600027.SH,0,0,0,0,0,0,0.0511609244429366,0,0.0582704386472107,0,0,0,0.848898115048405,0,0,0,0,0,0,0,0,0,0,0,-0.148108112480963,0,0,0,0,0,0.168930628551511,0,0,0,0,0.0871017290764847,0,0,0,0,-0.153563286453565,0,0,0,0,-0.00449622080535139,0,0,0,0,0,0.0162026454567175,-0.0240621919853711,0,0,0,-8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0,0,0.0687944348603196,0,0,0,0,0,-0.0718338080402429,0,0,0.111350277065437,0,0,0,0.340437385815779,0,0,0,0,0,0,0,0,0,0,0,0,0.00946592717988804,0.557288922920885,0,0,0,0,0,0,0.0265323428989706,0,0,-0.114842487071973,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00717544932757767,0,0
X000301.SZ,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0473559590677704,-0.0313641617243665,0,0,0,0.0673174856333537,0,0,0,0,0,0,0,0,0,-0.123393708499152,0,0,0.0326807489010787,0,0,0,0,0,0,0,0,0,0,0,0.191041191004399,0,0.0868513403494661,0,0,0.220343572157801,-0.00784323563425337,0,0,0,0,0,0,0,0,0,0,-0.00261884787059921,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.131092528979826,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162016864559327,0,0,0,0,0,0,0,0,0,0,0,0.0531345736994552,0.339120900500472,0,0,0,0,0,0,0.21604890587393,0,0.222281434814266,0.329928367979767,0,0,0,0,0,0.132535746852442,-0.0204637598215424,0,0,-0.0206748144644814,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0484556957000198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048724034155947,0,0,0,0,0,0,0,0.0530285412326425,0,0,0.0115237750834954,0,0,0,0,0.464691720323666,0,0,0.0228213672192035,0,0,0,0,-0.0366710810422766,0,0
X600219.SH,0,0.0245643009031303,0,0,0.0653349923225277,0,0,0,0.18205168615543,0,0,0,0,0,0,0,0.064565702440002,0,0,0,0,0,0,0,0,0,0,0,0.065740864177739,0,0,0,0,0.446130446163564,0,1.73472347597681e-18,0,0,0,0,0.0447076712737533,0,0,0,0,0,0,0,0,0,0,-0.00335813445206027,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.582112314179515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134235098812258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128257414772779,0,0.167791827555201,0,0,0,0,0,0.0945487486930588,-0.0206541684711136,0,0,0,0,0,0,0.00341891476188433,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.169006949379572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151848722116936,0,0,0,0,0,0,0,0,0,0,0.205771369466437,0,0,0,0,0.161241035422458,0,0,0.084059924190137,0,0,0,0,0,0,0,-0.0200707449232073,0,0,0,0,-0.00935526772843616,0,0
X000983.SZ,0,0,0,0,0,0,0.0795410027247235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138027637507903,0,0,0,0,0.158826881927798,0,0,0,0.143261813079728,0,0.0834830187387,0,0,0,0,0,0,0,0,0,0,0,0.0111535190775715,0,0,0,0,0,0,0,0.0395560427218483,0,0
X601699.SH,0,0,0,0,0.016137848427835,0,0.249846481561276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047006746617652,-0.0179611352986054,0,0,0,0,0,0,0.0433614622753738,0,0,0,0,0,0.0063610356044108,0.0412046545131734,0,0,0,0.321490488459389,0,0,0,0,0,0,0,0,0,0,-0.0357823098515582,0,0,0,0,0.0222314235597732,0,0
X000786.SZ,0,0,0,-8.67361737988404e-19,0,0.456399445779264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829630472835213,0,0,0,0,0.0331250526501114,0,0,0,0,0,0,0,0,0,0.283191368270246,0,0,0,0.136397072150464,0,0,0,0,0.15265905726661,0,0,0,0,3.46944695195361e-18,0.00299953922356853,-0.00461487403766591,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0656062547572991,0,0,0,0,0,0,0,0,0.146146095762041,0,0,0,0.758432138905218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101813106348355,0,0,0,0,0,0,0,0,0.0874955821945704,0,0,0,0,0,0.032121432700385,0,0,0,0,-0.0120026789529089,0,0
X000630.SZ,0.00609493850895217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366924978695286,0.0259597328299624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27250091273086,0,0,0.0406875548642611,0,0.0885977266656274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196105355836632,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.115353230781973,0.0940411342842693,0,0,0,0,0,0,0,0,0.0632006768916998,0,0,0,0,0,0,0,0,0,0,0.0784262457962603,0,0,0.0566447314240571,0.0659230749242098,0.137713608419374,0,0,0.13254335739428,0,0,0,0,0,0,0,0,-0.0766808144235217,0,0,0,0.0256214914031218,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.346096040016602,0,0,0,0,0,0,0.558516766215795,0.0274449823069627,0,0,0,0,0.109003897911402,0,0,0,0,0,0,0,0,0,0,0,0.111472945652834,0,0,0,0,0,0.0848650306191514,0,0,0,0,0,0,0,0,0,0,0.0574313529099141,-0.0319799037333593,-0.00254954804316896,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.327645299610081,0,0.0195580233826895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169882491906417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155615069582138,0,0,0,0,0.0418171418496585,0,0,0,0,0,0,0,0,0,0,0.0278543911174664,0,0
X600176.SH,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853556368161739,0,0,0,0,-1.73472347597681e-18,0.0885758756818144,0,0,0.0186190171241746,-0.0630632541538336,0,0,0.278652063017559,0,0,0,8.67361737988404e-19,0.114786842785768,0,0,0,0,0.112340621265213,0,0.236805838753039,0,-0.0354305283514811,0,0,-0.243966224039936,0,0,0,-0.0418882622420777,0,0,0,-0.0357849481208238,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0.110126013650722,0,0,0,0,0,0,0,-0.0462147401686163,0,0,0,0,0,0,0,0.0968149507252758,0.0217033686064993,0,0,0,0.364945768934638,0,0,0,0,0,0,0,0,0,0,0.161620101861188,0,0,0,0,0,0,0,0.191722934308299,0,0,0,0,0,0,0,0.0130627628062203,0,0
X600096.SH,0,0,0,0,0,0.127857699302283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755133903000672,0.116550828388767,0,0,8.67361737988404e-19,0,0,0,0,0,0.0332401803775411,0,0.0637956805129609,0.220708322945543,0,0,0,0,0,0,0,0,0,0.0985088838009893,0,0,0,0,0,0,-0.0294691200901275,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0903942468811706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275890943909776,0,0.0875515232309217,0,0,0,0.374278974063086,0,0.394498792061501,0,0,0,0,0,0,0,0.131421231062239,0,0,0,0,0.114698010730459,0,0,0,0,0,0,0,0,0.0551853164348694,0.0311406837807564,0,0,-0.0164407085750516,0,0
X000877.SZ,0,0,0,0,0,0,-0.0554651182132629,0,0,0,0,0,0,0,0,0,0.0272735034489295,0,0,0,0,0,3.46944695195361e-18,0,0.104408495669199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181700637473795,0,0,-0.0357453838664538,0,0,0,0.279785467490123,0,0,0,0.0420795694200326,0,0
X000883.SZ,0,0,0,0,0.233862628251438,0,0,0,0.189869023145886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375888600351745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311693354472973,0,0,0,0.054146077636756,0,0,0,-0.0737437388980104,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905576486987501,0,0,0.314836380319542,0.0655285886431233,0,0,0,0.103528236780861,0,0.203860680962858,0,0,0.181327271005507,0,0,0.0750326392129875,0,0,0,0,0.0297611511003709,0,0,0,0,0,0,0,0,0,0,0.0366744493798165,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0650911682418501,0,0,0,0,0,0,0,0,0.0206404142047745,0,0,0.213398056633329,0,0,0.0402658875061447,0.0550746826635779,0,0,0,0,0,0,0.0402433011463694,0,0,0,0,0.0555143832981977,0,0,0,0.0164047034495944,0,0.0289303260627508,0,0,0,0,-0.0535971059328781,0,0,0,0,0,0.0168845433955738,0,0
X600378.SH,0,0,0,0,0,0,0.0661523221313553,0,0.37328931583645,0,0,0,-0.122594157694958,0,-0.162353169836201,0,0.0945204626904436,0,0,0,0,0,0,0.0967550551272991,0,0,0,0,0,0,0,0,0.147695996443215,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0150328385443204,0,-0.080134537634976,0,0,0.112439860791346,0,0
X600612.SH,0,0,0,0,0,0.0841707013806857,0,0,0,0,-0.105531125917827,0,0,0,0,0,0,0,0,0,0,0,0.0472623050906637,0,0.214511288988739,0,0,0,0,0,0.00341318600808372,0.244557008343842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156117867953148,0,0,0,0.00987252194461934,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104559509847861,0,0,0,0,0,0,0.282699836672829,0,0.192620239064714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705255364097619,0.015468005164063,0,0.165214428387738,0,0,0.0407623095836464,0,0,0,0,0,0.085431966826243,0,0,0,0,0.0648375097720468,0,0
X600863.SH,0,0.0364126827625456,0,0,0.0615023413302013,0,0.0276791489392604,0,0,0,0,0,0,0.217988382394422,0,0,0.00357187163363711,0,0,0,0,0.0905217321436864,-0.00253091502117199,0,0,0.0123374581528862,0.0564161642328372,0,0,0,0,0,0,0,0,0,0,0,0.181660435872726,0,0,0,0.0750661454361524,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284118471684612,0,0
X600688.SH,0,0,0,-0.0644576208774245,0,0,0.0486821211368906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475828437941949,0,0.110373726220007,0.0522511716930503,0,0,0.155056846488246,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0749097603208543,0,0.065320503617924,0,-0.0226197441121398,0,0,0,0.0997355310443069,0,0,0,0.0364659633926257,0,-0.026244438826119,0,0,0.00170311860927381,0,0
Change_TY3M,-0.0867849078015077,0,0,0,-0.00424571591439396,0.0415565024034752,0,0,0,0.10942505413277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155960196446526,0,0,0,0,0,0,0,0,-0.0170481686266905,0,0,0,0,0.15485982037697,0,0,0,0,0.0315248849345992,-0.0726867210964057,0,0,0,0.0365501029536175,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114314946053939,0,0,0,0,0,0,0,-0.434098296743871,0,0,0,0,0,0,0.399181358745518,0,0,0,0,0.533703520520105,0,0,0,-0.16037251142623,-0.965521746999012,0
TED,-0.295538684382151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105720331906609,0,0,0,-0.548849584224608,0.566887087923595,0,0.18998743216426,0,0,-0.188767597663918,0,0
RealEstate_excess,0.0133352784530804,0.0108757104421026,0,0,0,-0.0815470859562849,0,0,0,0,0,0,0,0,-0.141549417972947,0,-0.0642660706351641,0,0,0,0,-0.0266284233667068,0,0,0,0,0,0,-0.00130018098430033,0,0.124875424858255,0,-0.0180311032724767,0,0,0,0,0,0,0,0,0.0423527160536518,0,0,-0.338609999948082,0,0,0,0,0,0,-0.0310452809854238,0.0272969178007708,0,0,0,0.0349157435326048,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128332198547499,0,0,0,0,0,0,0,-0.0545436179980039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270929794646023,0,0,0,0,0,-0.0150641804615444,0,0,0,0,0,0,-0.019189776534228,0.109587360819655,0,0,-0.0276408561690173,0,0
MKvol,0,0.000108839038507714,0,0,0,0,0,0,0,0.000985842774643748,0.000921788591910375,0,0.00201373879886137,0,0,0,0.000718169431313865,0,0,0,0,-0.001328033325174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000489574629524439,0,0,0,0,0,0,0,0,-0.00138613629964057,0,0,0,0,0.00259745488642525,0,0.000208255730719929,0,0,0,-0.00350169167338924,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.080912148161368,0,-1.47493806577737,0,0,0,0,0,0,0,0,0,0,0,-0.408935004135186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300412075112953,-0.100278004789171,0,0.565369315387722,0,-0.677865537160114,0,0,0,0,0,0,-1.06107888464006,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207761174918612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272282124422995,0,0.0154183892715523,0,0,0,0,0,-0.00493316963195803,0,0,0,0,0,0,0,0,0,-0.103118356946513,0.00647322114668228,0,0,0,0.0173990496146146,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00470353448894631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231749040934111,0.00491883058886947,0,0,0,0.0141974694841136,0,0
