,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X600547.SH,X600660.SH,X002460.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600362.SH,X601600.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600801.SH,X600188.SH,X600352.SH,X600489.SH,X000301.SZ,X600111.SH,X600795.SH,X601991.SH,X600688.SH,X600299.SH,X600803.SH,X002075.SZ,X600486.SH,X600219.SH,X600027.SH,X000932.SZ,X002466.SZ,X601992.SH,X300037.SZ,X002080.SZ,X002353.SZ,X601168.SH,X000630.SZ,X002409.SZ,X000898.SZ,X000723.SZ,X000807.SZ,X000027.SZ,X000883.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451829382548579,0,0,0,0,0.0766799892084158,0,0,0,0,0,0.29993783683147,0,0,0,0,0.306251305099454,-0.0383033796102702,0,0,0,0,0,0,-0.00419189910559458,0,0,0,0,0,0.0503434672088939,0,0,0,0,0,0,0.0583599666763636,0,0
X600886.SH,0,0,0,0,-0.00831930159908669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631793753940685,0.170986817526571,0,0,0,0,0,0.197511642463259,0,0,0.101966336935717,-0.0848397056643349,0,0.0230161347102248,0,-0.00715996212301129,0,0,-0.0289800778108376,0,0,0,0,0,0,0,0,0,0,-0.0427672613492427,0,0.00318404427721159,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0678981755242612,0.0366617656017701,0,0,0,0,0,0,0,0,0,0.156551721778509,0.186248598483069,0,0,0,0,0,0,0,0,0,0.048138704334432,0,0,0,0,0.0871192841942649,0,0,0,0,0,0,0,0.212577929580365,0,0,0,0,0,-0.0522678047815333,0,0,0,-0.0197581853439661,0,0
X601600.SH,0,0,0,0,0,0.024357593526133,0,0,0,0.0497715011577031,-0.000645095335545219,0,0,0,0,0,0.0429846739719083,0.0088528263979961,0,0.213432496192542,0,0,0,0,0,0.107291545471827,0,0,0,0,0,0,0,0.126924223675007,0,0,0.00519380089314808,0,0,0,0,0.0133153959034321,0.0885244253962556,0,0,0,0.100498570873851,0,0,0,0,0,0,0,0,0,-0.0200775136733607,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0662691417862074,-0.244986499704295,0,0,0,0,0,0,0,0.0332279568246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831743594884429,0,0,0,0,0.0832982298963889,0.326313665943499,0.0845999510073086,0,0,0,0,0,0.27516954134786,0,0,0,-0.049456773815066,0,0.0745791437717483,0,0,0,0.0104939440870818,0,0
X600426.SH,0,0,0,0,0.354718347760568,0,0,0,0,0,0,0,0.109970380580495,0,0,0,0.0296324702290788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979540651042338,0,0,0,0,0,0,0,0,0,0,0,-0.0140022488885851,0,0,0,0,0.00794686073384426,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927547987043927,0,0,0,0.249279677510133,0,0.0858274304538788,0,0.00625159773743776,0,0.0421090438189601,0,0,0,0,0,0.0231550391860207,0,0,0.0347856258630336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194454804929467,0,0,0,0,0.00761959658114559,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.103980877493147,0,-0.070891028414754,0,0,0,0,0.0284749276111513,0,0,0,0,0,0,0,0,0,0,0,0.0797188836203449,0,0,0.0648133259679613,0,0,0,0,0,0,0,0,0,0,0,0.064884231578267,0,0,0.221706903203024,0,0,0,0,0,0,0,0,0,0,0.0022394507244884,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0938457832102806,0,0,0,0,0,0,0,0.0553357177556634,0,-0.183953881889622,0,0,0,0,-0.0716353012688708,0,0,0,0,0,0,0,0,0,0,0,0.055761921636855,0,0,0.0262194508706742,0,0.00517448430635561,0,0,0,0,0,0,0,0,0,0.0108289681983555,0.0157836902156229,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0223854664442154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439321022806611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918764472167163,0,0,0,0,0,0.142076186193799,0,0,0,0.127784019711859,0,0,0,0,0,0.020570263263178,0.0261721105077036,0,0,0,0.0293682441619269,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0433481524008378,0,0.142551243145448,0,0.114617384998353,0,0,-0.00326025841189827,0,0,0,0,0,0.211306945725101,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.106178303265833,0,0,0.0917464480799063,0,0,0,0,0.0329904853620795,0,0,0,0,0.0179322118269933,0,0
X600489.SH,0,0,0,0,0,0,0,0.63055830994879,0,0.0428502525050556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927320887064317,0,0.019682936637208,-0.0812675892239408,0,0,0,0,0,0,0.0568206580467558,0,0,0,0,0,0,0,0,0,0,-0.0355754226674792,0,0,0,0.00736863767397802,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0160741317661079,0.0693457371929303,0,0,0,0,0,0,0,0,0,-0.045526112252866,0.0373311784819442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774219102378543,0,0,0,-0.0336021339436495,0,0,0,0,0,0,0,0.00112090057527058,0,0,0,0,0.0151796166825524,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.120081638301731,0,0,0,0,0.0808416860115247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135957014220341,0.106475939385032,0,0,0,0,0,0,0,0,0.056719259697114,0,0,0,0,0,0.104600405027877,0,0,0,0,0,-0.0476107138425049,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0170913938976249,-0.00727741499451037,-0.0509632837122555,0,8.67361737988404e-19,0,0,0,0,0.0855490792568119,0,0,0,0,0,0,0,0.469523902499899,0,0,0,0,0,0,0,0,0.0246080943909875,0,0,-0.0335043327698794,-0.0351729937902686,0,0,0,0,0,0,0,0,0,0,0.000974460173856348,-0.0153530604508013,0,0,0,0.0125490016012939,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0139905419748401,0.0736897072851084,0,-0.0311910052277474,0,0.074830689758685,0,0.0873988721510361,0,0,0,0.286125226249811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11288894878767,0,0,0,-0.00738846464669922,0,0,0.0805994985765333,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0533150904654861,0,0,0,0,0,0,0,0,0.202814546808056,0,0,0.0798953394011197,0,0,0.191236741064257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427199679396746,0,0,0,-0.0549252661129742,0,0,0.0443831370499502,0,0,0,0,0,-0.0152345974080635,0,0,0,0.00331387358350672,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.112965497434458,0.00382039957139769,0,0,0,-0.0193600525908775,0,0,0.0263517664181891,0,0,0.19265971780803,0,0,0.143268125876943,0,0,0,0,0,0,0,0,0,0,0.147293923326908,0,-0.148598679167311,0,0.190144337244601,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00336350059281657,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.00339207804313345,0.0920333782117078,0,-0.0450035953834821,0,0.358673575395838,0,0,0.0569585022984412,0,0,0,0,0,0,0,0,0.0336225739209474,0,0,0,0,0,0.191282633524404,0,0,0,0,0,0,0.100695488599109,0,0.100562935644857,-0.0429922139757416,0,0,0,0,0,0,0,0,0,-0.00813212262012875,-0.0629885362419745,0,0,0,0.0227366760387691,0,0
X002075.SZ,0,0,0,0,0.16598833575792,0,0,0,-0.0846909514946817,0,0,0,0,0,0,0,-0.0042927343024226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919041562519805,0,0,0,0,0,-0.0282722917328423,0,0,0.1661437684302,-0.316523122079747,0,0.0474245069701307,0,0,0,0,0,0,0.178630959342319,0,0,0,0,0,0,0.040198348001032,0,0
X600486.SH,0,0,0,0,0.160505107317713,0,0,0,0,-0.0390490756697678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418599399389768,0,0,0,0.103320905898267,0.0721969415911936,0.0200066893265715,0,-0.0234030936566597,0,0,0,0,0,0,0,0,0,0,0.0582838704054138,0,-0.0588031268814712,0.102234277684086,0,0,0,-0.00570451226592495,0,0
X600219.SH,0,0,0,0,0.0520891561032128,0,0.0396384798991106,0,0,1.73472347597681e-18,0,0.0640455834937414,0,0,0.0772240830084501,0.551758853250628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166883292208835,0,0.0447739184960924,0,0,0,0.0811041956559196,0,0,0,0,0,0,0,0,0,0.141364266908441,0,0,0,0,-0.00947349946133858,-0.0142266451806023,0,0,0,-0.0098251462798634,0,0
X600027.SH,0,0,0,0,0,0.076260886743983,0,0,-0.0851608165511746,0,0,0,0,0,0.0130995052573903,0,0,0,0,0.0264051568094488,0,0,0,0,-0.00997366819625795,0,0,0.0404018967996924,0,0,0.0635020579721386,0,0,0,0,0,0.024067058310373,0,0,0.0538087976503573,0,0,0,0,0,0,0,0,0,0,0,-0.00777143942319813,0,0,0,0,0.0254370032465714,0,0
X000932.SZ,0,0,0,0,0,0,0.422465060454517,0,0.112394334086027,0.0713350852382268,-0.0461289325980517,0.0445690920788941,0.0186547474101986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935697901558303,0,0,0,0,0,0.0593204773757722,0,0,0,0,0.156160015881777,0,0,0,0,0,0,0.0155915221428744,0,0,-0.00493387828050883,0,-0.0112113803004005,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.290457868105688,0.0936427068100818,0,0,0,-0.0610924713314045,0,0,-0.0851003744235138,0,0,0,0,0,0.190020822843521,0,0,0,0,0,0,0,0,-0.0591236887900783,0,0,0,0,0,0,0,0,0,0,0.114110219911151,0,0,0,0,0,0,0,0,0.0521778826431788,0,0,0,-0.083363639983544,0,0
X601992.SH,0,0,0,0,0,0,0.180041867019794,0,0,0,0,0.040198984699404,0,0,0,0,0,0,0,0.131590865379828,0,0,0,0,-0.0139865921739697,0,0,0.0359208556011418,0,0.0573841913678052,0.0330842165018227,0,0,0,0,0,0.0359492635928001,0,0,0.0247121621948315,0,0,0.0609128315071984,0,0,0,0,0,0,0,0,0,-0.0180470441367967,0,0,0,-0.0129949549867468,0,0
X300037.SZ,0,0,0,0,0.118829134777785,0,0,0,0,0.274693493213346,0.289600212237335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268418783667953,0,0,0,0.0994403989769075,0,0,0,0,0,0,0,0.106771173884496,0,0,0,0.0680533921531583,0,0,0,0,0,0,0,0,0.0970218937814,0,0,0,-0.0169127259347213,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266299427634628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112639689341662,0,0,0,0,0,0,0,0,0.197522896831634,0.104208574055059,0,-0.0626486237609682,0,0,0,0,0,0,0,0.0828318396355179,-0.0315845741987224,0,0,0,-0.0388641061864042,0,0
X002353.SZ,0,0,0,0,0.204476164959124,0,0,0,0,0,0.0154477116607265,0,0,0,0,0,0,0,0,-0.076182142305565,0,0,0,0,0,0,0,0,0,0.45716814366965,0.159801988610545,0,0.228556961595899,0,0,0,0,0,0,0,0,0,0,-0.10225654689779,-0.147032669542193,0,0.0512803405029409,0,0,0,0,0.0593658395338714,-0.0875256041827186,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.0218570228406058,0,0,0,0,0.0225579824096809,0,0,0.249984282393054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116934343544937,0,0,0.0762571385990543,0,0,0.0231769418805791,0,0,0.0611755310762401,0.00302960207748538,0,0,0,0,0,0.110885635570046,0,0,0,0,-0.0136583485437191,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432652740266889,0,0,0,0.101433841431303,0,0,0,0,0,0,0,0,0,0,0.1034112789969,0.0209315547313206,0,0.153939857486521,0,0,0,0,0.0493882430237024,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325476913819747,0,0,0,0,0.0253139978444603,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.0155124464003961,0,0,0,-0.0543025262115427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384959970047486,0,0,0,0.326386982493288,-0.0472038642395042,0.240612690746087,0,0,0,0,0.0768199539412805,0,0,0,0,0,0.0259967206191002,0,0,0,0,0.0487488570548861,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0307160321072217,0,0,0,0,0.0348099494704701,0,0,0,0,0.235684751450684,0,0,0,0,0,0,0,0,0,0,0,0.0191793169168697,0,0.0271552030232566,0,0.0917673474290273,0.115279747727954,0,0.00891252689616906,0,0,0,0,0,0,0.0303681353652383,0,0,0,0,0,0.00517311491575716,0,0,0,0,-0.00110361564520143,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.158734104341703,0,-0.0638970866483986,0,0,0,0,0,0,0,0.285197128554208,0,0.0222914124175998,0,0,0,-0.0538116175729291,0,0,0,0,0,0,0,0,0,0,0.0185600714465561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223974778977447,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0178851077611207,0,0,0.410217937698962,0,0,0,0,0,0,0.335869973460698,0,0,0,0,0,0,0,0,0,0.0779975774909954,0,0,0,0,0,0,0,0.083513203939153,0,0.024531625958675,0,0,0,0,0,0,0,0,0,0,-0.00193247824744895,0,0,0,0.0135504279022631,0,0
X000027.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0748686901879788,0,0,0,0,0,0,0.171597025510185,0,0,0,0.0117874626398662,0,0,0,0,0.00573217197204506,0,0,0,0,0,0.0175110567062114,0,0,0,0,0.0278338858108465,0,0.00384735727980775,0,0,0.0348029147401333,0,0,0,0,1.0842021724855e-19,-0.012526363927826,0,0,0,0.00513480754036482,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0262372399459546,0.0739309346575222,0,0.0252393132230982,0,0,0,0,0,0.0397131707739388,0,0,0,0,0,0,0,0.0710891972784804,0,0.00572686647841939,0,0,-0.0458281365780282,0,0,0.0351571977326189,0,0,0,0,0,0.0557777070145661,0,0.00719935446182588,0,-0.11068645297269,0,0,0.104364746463167,0.0318776738097584,0,0,0,0,-0.0280061989794232,0,0,0,-0.0180555461239305,0,0
X600315.SH,0,0,0,0,0.187130114782047,0,0,0,0,0.177278094165236,0,0,0.0163042297797847,0,0,0,0,0,0,0,0,0,0,0,0.0109978142189276,0,0,0,0,0,0,0.0040206498071486,0,0,0,0,0.00061626150413847,0,0,0,0,0,0,-0.0159713552259243,0,0,0,0,0,0,0,0,-0.0155206095843223,0,0,0,0.0109458624486068,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00214086775699676,0,0.0431792596581033,0,0,0,0,0,0,0,0,0.0503277462359371,0,0,0,0,0,0,0,0,0,0,0,0.101781666059884,0,0,0,0,0,0,-0.0104239476166373,0,0,0,0,0,0,0,0,0,0,-0.0350191754543976,-0.0467159257863699,0,0,0,-0.0219781093570524,0,0
Slope,0,0,0,0,0,0,0,0,-0.522528924881371,0,-0.364908779346056,0,0,0,0,0,0,-0.0123316167016201,0,0,0,0,0,-0.228673667271433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515897992501992,0,0,0,0,0,0,0,0,0,0,1.26801924972129,0,0,0,-0.310031784837006,0,0
TED,0,0,0,0,0,0,0,0,0.111379230349328,0,0,0,-0.164959804447825,0,0,-0.324018310170686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336691891012313,0.103931602844417,0,0,0,0,0,0,0,0,0,0,0,0,-0.179498517142801,0,0,0,0,-0.292464303807985,0.813810879655016,0,0,0,0,0.190382718600632,0,0
RealEstate_excess,0,0,0,0,0,-0.0392748762863119,0,0,0.0981109750188593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731544583480008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461727609460337,0,0.0257571320872741,0,0,0,0,0,0,0,0,0.0432787068535232,0,0.0145790191707759,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.106258186433592,0,-0.0137737188877077,-0.0361235524372707,0,0,0,0.0814443246764169,0,0,0.0332744652605692,0,0,0,0,0,0,0,0,0,0,0.0934156322526027,-0.05265722675931,0,0,0,0,0.0426183928882688,0,0.0522882772240228,0,0,0,0,0,0,0,-0.0273314593325215,0,0,-0.0331071477769844,0,0.00432874030823656,0,0,0,0,0.0152501472291724,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106156076407592,0,0,0,0,-0.00354595279194746,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140657358599459,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485673649065903,0.00397556655345481,0,0,0,0.00476964501516627,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
