,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X600111.SH,X000786.SZ,X002271.SZ,X600027.SH,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X600299.SH,X002460.SZ,X600516.SH,X002353.SZ,X000898.SZ,X600489.SH,X600583.SH,X601158.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X000792.SZ,X600219.SH,X000027.SZ,X000629.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0355487889749616,0.12986091198993,0,0,0,0,0,0,0,0,0.101566585781466,0,0.047425039928252,0,0,0,0,0,0.00367467130496146,0,0,0,0,0.0658689958548829,0.0125543337687655,0,0,0.0491313317890847,0,0,0.029795161552411,0,0,0,0,0,0,0,0,0,0,-0.0244172204397475,0,-0.0100919977907207,-0.00939075911051312,0,0,0,0.00491791571998745,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0363927583841011,8.67361737988404e-19,0,0,0,0,0.0816942378249058,0,0,0,0.0967101220938844,0,0,0,0,0,0,0,0.0835018298557851,0,0,0,0,0,0.00885671786825759,0,0,0,0,0,0,0,0,-0.0151902434712134,0,0,0,0,0,0,0,-0.0734222350924418,0,0,0.00385706805420831,0,0,0,0.00391406589005626,0,0
X601088.SH,0,0,0,0.176313866941851,0,0,0,0,0.0547058298591083,0,0,0,0,0,0,0,0,0,0,0,0,-0.087031409678652,0,0.15054232397135,0,0,0,0,0,0.00128532307667459,0,0,-0.00836399401811229,0,0,0,0,0,0,-0.157013365233825,0,-0.0371746566845707,0,0.0391063639074872,0,0,0,0,0,0,0,0,-0.0668097480042138,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0505535164353016,0,0,0,0,0,0,0,0,0,0,0.344140659823939,0,0,0.0216043819396377,0,0,0,0,0,0.00358450241776938,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000604619996935751,-0.00331373378675087,0,0,0,-0.0137089970647477,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0946412377714631,0,0,0,0,0,0,0,0,0,0,0.17181507619717,0,0,0,0.0358628500275101,0,0,0,0,0.0493489830599144,0,0,0.0732072859830668,0,0,0,0,0,0,0,-0.055678051177623,0,0,0,0,0,0,0,0,0,0,0,-0.0250665869987246,-0.0105764443863983,0,0,0,-0.00882991034480323,0,0
X600019.SH,0,0,0.14223818203325,0,0,0,-0.00504439642265677,0,0.0535577450182612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645982861393611,0,0,0,0,0,0,0,0,0,0,0,0.0443057851310807,0,0,0,0,0,0,0,0,0,0.0313581324092094,0,0,0,0,0,0.0112177070069751,-8.67361737988404e-19,0,0,0,0.0266787999200149,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279331547724557,0,0,0,0,-0.088719459908658,0,0,0,0,0,1.01377744069471,0,0,0,0,0.223838826968942,0,0.0327762312457743,0,0,0,0,0,0,0,0,0,-0.0332634335297906,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763548791867579,0.338390940894667,0,-0.0555506812779791,0.11362204505154,0,0,0.0110342377072713,0,0,0,0,0.0935106835704705,0,0,0,0,0,0.0406979524666779,0,0,0,0,0,0,0,0.0599131811903058,0,0.00849788771753307,-8.67361737988404e-19,0,0,0,-0.0138463734954622,0,0
X000708.SZ,0,0,0.411716772849213,0,0,0,0.130181177573179,0,0,0.0239573876969366,0.392844384522477,0,0,0,0.224449910956836,0,0,0,0.116002895775736,0.0800572299525737,0,0,-0.0433672664613645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574369209403104,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181850270556508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17215825282424,0,-0.034110693274213,0,0,0,0,0,0,-0.0591608109169502,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070760132272971,0,0,0,0.0246186235468773,0,0
X600010.SH,0,0,0,0,0,0,-0.0295052921708323,0,0.162016595176033,0.0292907540119774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340330273963784,0,0,0.104665442410195,0,0,0,0,0.0640276148606259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197046104581605,0,0,0,0,0.0742671819116578,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0139750096876042,0,0.00819824056763772,0,0,0.0985460264245735,0,0,0,0,0,0,0,0,0,0.0167343725112198,0,0.0717388256550111,0.133013829458204,0,0.00700470002368346,0,0,0,0,0,0,0,0,0,0.0129156095754251,-0.0193247355813704,0,0,0,0.220625373314226,0,0,0,0,0.0380499349923424,0,0,0.0112350312345164,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.124587876002718,0,0.13694660384962,0.12166188686124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715942462442025,0.136847879080129,0.0464191359976252,0,0,-0.200840514618874,0,0,0,0.0208547479734494,0,0,-0.0542250675337559,0,0,0,0,0.0373948035560335,0,0,0,0,0,0.216695943516419,0,0,-0.0540011754997659,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0526334048919159,0.0119033801150687,0,0,0,0,0,-0.088447615845107,0,0,0,0,0.191120926223613,0,0,0.0473997758182009,0.0107629764063386,0,0,0.103815576091467,0,0,0,0,0,0,0,0,0,0,0,0,0.0151970709217784,0,0,0,0,0,0.00778104183366138,0,0,0.0149679211191646,0,0,0,0.0458825676830355,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0559897463945714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037909040372123,0,0,0.0111339683506108,0,0,0,0,0.010989583308852,0,0,0,0,0,0,0,-0.0924895479108729,0,0,0,0.264675993091052,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0517994979896557,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0444728142284346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033190158487272,0,0.0938962560262507,0.0633829227201955,0.0317420070216259,0,0,0,0.123546049566554,0,0,0.0708270403772218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033078672097314,0,0,0,0.00225270277332312,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0622750503803493,0,0.00521763636889254,0,-0.0208461033334717,0,0,0,0,0,0,0,0,0,0,0.0705776181351315,0,0,0,0.0741771566013831,0.0902368586619576,0.0893769915483998,0,0.0366748327573084,0.0491759522204011,0,0,0,0,0,0,0,0,0.0171112291957119,0,0,0,0,0,0,0,0.0447618089758708,0,0,0,0,0,0,0.0292136757455996,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0337063058985464,0,0,0,0.0306047230994188,0,0,0,0,0,0,0.00509591620919922,0,0,0,0,0,0,0.0700290739911232,0.0318815970958688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536845953943178,0,0,0,0,0,0.0209513860093145,-0.0503933605854125,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.132518089743545,0,0,0,0,0,0,0,0,0,0,0.00616682781575508,0,0,0.271687053428487,0.102573715568499,0,0.00734495752048571,0,0,0.076412548294546,0,0.180637921952526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126855915322978,0,0
X600801.SH,0,0,0,0.0991448559280417,0,0,-0.0588617766651335,0,0,0,0,0,0,0,0.0868411138490219,0,0,0,0,0,0,0,0,0,0,0,0.0212639607614241,0.0191539160232156,0.00830112863150701,0.0207961267476635,0,0.139474944998406,0,0,0,0,0,0,0,-0.0655787809073049,0,0,0,0,0,0,0,0.0597305722804051,0,0,0,0.030831178642715,-0.0234304916095391,0,0,0,0.0357439667240452,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820839541044671,0.0476497518149561,0.0353029045823188,0,0,0.0341120055780185,0,0.129983621111966,0,0,0,0,0.0861919593410662,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0118236570010808,0.0239084519060035,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0357642458875289,0,0.0703997035263483,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0775452013376616,0,0,0.161097774277413,0,0,-0.0700982736410458,0.15399071287077,0,0,0,0.0342768767958991,0,0,0,-0.0254905488186519,-0.0399371804589806,0,0,0,0,0,0,0,0,0,0,0,0,-0.01450626564705,0,0,0,0.00302847711597677,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.129971485125125,0,0,0,0,0.0818198521226475,0,0,0,0,0,-0.0160407851947769,0.102574944119876,0,0,0,0,-0.0301877979834561,0,0,0,0.136302222530983,0,0.050688164081044,0,0,0,0,0,0,0,0,0,0,0.0261887715144771,0,0,0,0,0,0,0,-0.0529821369023497,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0317862056450455,0,0,0,0,0,0.188512619743931,0,0,0,0,0.24802020899571,0,0,0,0,0,0.230529612553962,-1.73472347597681e-18,0,-0.128243270340769,0,0,0,0.103071093033293,0,0,0,0,0,0.0234871876755286,-0.216998411355683,0,0,0,0,0,0,0,0,0,0,0,0.00677579215272409,0,0,0,0,-0.0542734175229302,0,0
