,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X000408.SZ,X600803.SH,X300037.SZ,X002326.SZ,X600219.SH,X000723.SZ,X601991.SH,X600096.SH,X000786.SZ,X600795.SH,X600141.SH,X600399.SH,X002407.SZ,X300073.SZ,X600352.SH,X600489.SH,X000825.SZ,X600688.SH,X000831.SZ,X002409.SZ,X002353.SZ,X600486.SH,X000983.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0675590224482116,0,0.0395319335475475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205901151967115,0,0,0,0.0382323559350539,0,0,0,0,0.0469634781536594,0,0,0,0,0,0.0430291319193157,0,0.174522047917325,0,0,0.0860083784616223,0,-0.00901108827714799,0,0,0,0,-0.0622473666393485,0,0
X600028.SH,0.0568932741580437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349744842577683,0,0,0,0,0,0.0918967974146779,0,0,0,0,0,0,0,0,0.0255651625590643,0,0.0639014821732572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118055843827924,0,0.0022018956595878,0.10477414669582,0,-0.00701867879919523,0,0,0,0,-0.00210074702887785,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.140019084196123,0,0,0,0,0,0,0,0.226920146303575,0,0,0.045562322951042,0,0,0,0.0990577443039201,0,0,0,0,0,0,0,0,0,0.000486384593240737,-0.0973710365239827,0,0,0,0,0,0,-0.0395278214834179,0,0,0.141985500003713,0.100677980015239,0,0,0.0448116828125467,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0342953231714557,0,0,0,0,0.0424209600172177,-2.16840434497101e-19,0,0,0,0,0.0555209536675137,0,0.213492629895685,0,0,0,0,0,0,0,0,0,0.0714024724641971,0,0,0,0,-0.0202843976492015,0.0556116202030387,0,0,0,-0.0882371978220735,0,0,0,0,-0.016644633156261,0,0.0250726378199295,0,0,0,0,0.0334338613940092,0,0
X002460.SZ,0,0,0,0,0,-0.0102732946038056,0,0,0,0.455869200135576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15459873177771,0.305301142784363,0,0,0,0,0,0,0.0140958710327883,0,-0.0343265613293666,0,0,0,0,-0.0161562843568036,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.105896412858961,0,0,0,0,0,0,0,0,0.429528806176523,0,-0.0104870856393567,0.0798277162548634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238571726817199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679123277850015,0,0,0,-0.0118037443354963,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.128500440426901,0,0.252712128591489,0.0318633159365099,0,0.0678895921229511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776335247107464,0,0,0,0,0,0,-0.121124841877264,0.159712027270958,0.101439260740163,0.241498986991065,0,0,0,0,0.138314077577344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119567298303397,0,0,0,0,0,0,0,0,-0.205770038043511,0,0,0,0,0,0.310074487068134,0,0,0,0,-0.0868639832407666,0,0,0,0,0,0,0,0,0,0,0,0.0665089704891148,0,0,0,0,3.46944695195361e-18,0.177381153369319,0,0,0.0890408765952811,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.272303522072611,0.0902833355951111,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332371540715274,0.150362578243101,0,0,0,0.0454243742858547,0.0681409949143494,0,0,0,0,-0.0772189462097253,0,0,0,0,0,0.318870780168709,0,0,0,0,0,0,0,0,0,-0.01610672912204,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.336908334023495,0,0.0668499220488912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160058148214262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131755259821066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176700305395352,0,0,0,-0.0600493359297367,0,-0.0111562298664297,-0.0235641007883452,0,0,-0.0496264220130644,0,0,0.0876020500378931,0,0,0.0232946535292383,0,0,0,0.0370915259865777,0,0,0.0360121731051537,0,0,0,0,0,0,0,0,0,0.148830989913513,0.0275558397676352,0,0,0,-0.0151254859623445,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.228167351330744,0,0.109484882551709,0,0,0,0.0633270656021638,0,0,0,-0.0240318501679989,0.176647619755811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476598985720384,0,0,0,0.0726613386780377,0.137117677367121,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0694172551994198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491887894910243,0,0,0,0,0,0.0105738028007098,0,0,0.0296061598095956,0,0,0,0,0,0,0,0,0,0,0,0,0.239275947532221,0,0.062635028776026,0,0,0,0.2351355705566,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.530821498786427,0,0,0,0,0,0.0338498897789536,-0.040551692997482,0,-0.00266467867738643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292124043836646,0,0,0,0,0,0,0,0,0.11638355761857,0,0,0,0,0,0,0,0.0925214717295893,0,0,0.0026060085548373,0.0323189823126669,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0942863047194555,0,0,0,-0.090043580850947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591620134849224,1.73472347597681e-18,0,0,0,0.236469731441722,0,0,0.201403770523835,0,0.0471886620816257,0,0,0,0,0.0792456089476914,0,0,0,0,0,-0.0379866526701711,0,0,-0.0499918896455728,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292856013840071,0,0,0,0,0,0,0,0,0,-0.0205415209710069,0,0.0350928011447257,0,0,0,0,0.160130083851663,0,0.0635457693392171,0,0,0,0,-0.163402108196348,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0116376333765673,0.201952304118765,0,0,0,-0.05844387287911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199131158156298,0.644817417306593,0,-0.0197845084242224,0,0,-0.0466915749268429,0,0,0,0,0,0,0,0,0,0,0,-0.00667212393446185,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0777136545419696,0,0.0787278708611636,0.095922204290971,0.0386092324699347,0,-0.0446395307414949,0,0,0,0,0,0.217134097789529,0,0,0,0,0,0,0,0,0,0.0212095507954698,0,0.0615837841511082,0,0,0,0,0,0,0,0,0.156130833574042,0,0,0,0,0,0.00206809969837453,0,0,0.0174147021812892,0,0,0,0,-0.0756685305299298,0,0
