,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600011.SH,X600660.SH,X000708.SZ,X002460.SZ,X600886.SH,X000786.SZ,X600176.SH,X600801.SH,X601898.SH,X600010.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X002080.SZ,X600803.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600529.SH,X600486.SH,X600219.SH,X000723.SZ,X002409.SZ,X002075.SZ,X000027.SZ,X600315.SH,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0524782387889085,0,0,0.063512573921097,0,0,0,0,0.118870930261039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052612879972009,-0.0355841685395863,0,0.0580397299469804,0,0,0,0,0,0,0,0,0,0.00227247963172291,0,-0.00515906168193966,0.00719511907516508,0,0,0,0,0,0
X600028.SH,0,0,0.0675551114282515,0,0,0,0,0,0.0289249736108277,0,0,0.0608850314057144,0,0,0.0324955102649599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007735323044189,8.67361737988404e-19,0,0,0,0,0,0,0.035960147743149,0,0.0147208836785892,0,-0.0199014990483305,0.0166567178709585,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.00358077061873109,0,0.0113577700832335,0,0,0,0,0,0,0,0,0,0.330153192587571,0.111002416055375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127287948944641,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046618819874794,0.00524822285229561,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0239839426511877,0,0,0,0,0.0644653266920805,0,0,0,0,0.028540856374409,0,0,0,0,0.203066808146424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338210134445846,0.0373785508460742,0,0,0,0,0,0,0,0.00416059249438151,0,0,0.0880883695335158,0,0,0,0,0,-0.00455771652752034,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.161116636085704,0.00602377718429381,0.242988127418956,0,0,0,0,0,0,0,-0.0356871982851251,0,0,0.145827679398847,0,0,0,0.203337257787688,0,0,0,0,0,0,0,0,0,0.0929368104879068,0,0.0110713468274486,-0.0520607283392283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977227623504844,-0.0439619385775613,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.04756408077581,0,0,0,0,0,0,0,0,0,0,0.0554718127058224,0,0.0908179756028926,0,0,0,0,0,0,0,0,0,0,0,0.146025896677254,0,0,0,0,0,0,0.0872577451263595,0.0889436121830223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352363004542334,0,0,0,0,0,0.0207070044715909,0,0,0,0,0.00572865743447262,0.0749251561557846,0,0,0,0,0,0,0.0315796946920426,0,0,0,0,0,0.243983150455134,0,0,0,0.0776212511460049,0,0.0082915064317485,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0204863406114331,0,0,0,0,0.0503848928970296,0,0,0,0,0,0,0,0.0783132117490549,0,0.141582282003084,0,0.220242395143904,0,0,0.0084048467799687,0,0,0,0,0,0,0,0,0,0,0,0.0677164975402427,0,0,0.186630666955875,0,0,0,0,0,0,0.00852141997018685,-0.0331828076262127,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.134460562447746,0,0.200551297828231,0,0,0,0,0,0,0,0.0215517666445791,0,0,0,0,0.0690142257072554,0.337143599287247,0,0,0,0.0156310448993708,0,0,0,0,0,-0.0247016061085425,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0582320581669244,0.0237841245508811,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.203526076064925,0,0,0,0,0,0,0,0,0.0785885635735545,0,0,0,0,0,0,0,0,0,-0.0507744481655518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146883531604811,0.0869685542840873,0,0,0,0,0,0,0.00918728848505277,0,0,0.0235166641591166,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0744022918002715,0,0,0,0.156313690164928,0,0,0,0,0,0,0,0,0,0,0.0110261228386071,0.162193474210729,0,0.0307862495887571,0,0,0,0.116681138335161,0,0,-8.67361737988404e-19,0,0,0,0.106374292553845,0,0,0.0657754103502463,0.0208667449812099,0,0,0.134050531203407,0,0,0,0.104713896576252,0,0,0,0,0,0,0,0.0216579050300724,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.213477941809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482400882954856,0,0,0.0807567040665459,0,0,0,0.286209947267333,0,0,0.0375365618909461,0,0,0,0,0,0,-0.0679501192037918,0.00924279160083176,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.00411365753846531,0,0,0.184493226150614,0,0,0,0,0.0204471527998854,0,0.0658581128034127,0,0.172094238289925,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0083158613864951,0.0349136538258788,0,0,0,0,0,0.0376350391908722,0,0.0193337706457148,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.00022928526280273,0,0,0,0,0,0.123937787346824,0.19558219493538,0,-0.279513900711189,0,0,0,0,0,0,0.353237660959877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180691461092342,0,0.0085023942855317,-0.0129111212561736,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0987821469099128,0,0,0,-0.0531457975584497,0,0,0,0.275278123998767,0,0,0,0,0,0,0,0,0.104368417692474,0,-0.198261802263775,0.230161543778137,0,0,0,0.0456854835410551,0,0,0,0,0.0686434773479455,-0.0411774472839992,0,0,0,-0.0707609244940519,0,0,0,0,0,0,0,0.381327589563683,0,0.0170536162338723,-0.00807590656041245,0.168559093190689,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367644285241613,0.138941132676298,0,0,0,0,0,0,0,0,0,0,0,0.0771418692892468,0,0,0,0,0,0,0,0,0,0,0.0563302520298231,0,0,0.026684475869492,0.0871328515774241,0.089160905871567,0,0,0,0,0,0,0,0,0,0.0372681748116898,0,0,0,0,0,0
