,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X000709.SZ,X002466.SZ,X002460.SZ,X002271.SZ,X600299.SH,X601158.SH,X000629.SZ,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600583.SH,X600985.SH,X000990.SZ,X000825.SZ,X000027.SZ,X600426.SH,X601699.SH,X002110.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0115707425164847,0,0,0.00462714912749832,0,0,0,0,0,0,0.00254710082050745,0,0,0.0407200146958233,0,0,0.0274597811303171,0,0,0,0,0,0,0,0,0.036757171357901,0,0,0,0,0.0450268470838073,0,0,0,0,0,0,0.0543422322987103,0,0,0,0,0,0,0.0132492340637587,0,-0.0119491408294897,-0.0105604060729671,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0625275214301891,0,0,0,0,0,0,0,0,0,0,0,0.031417303034176,0.0615170277633627,0,0,0,0,0.0409085355555705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239323661500768,0,0,0.0739365965183983,0,0,0.0608236564998141,0,0,-0.0366984789080934,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0410846121230255,0,0,0,0,0,0,0,0.00709619161467237,0.103824331759893,0,-4.33680868994202e-19,0,0.0166494669284698,0.113297724080849,0,0,0,0,0,0.0308703466764757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349158606851474,0,0.00583633400392123,-0.0627089310300607,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0874339815681687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490968386071512,0,0,0,0,0,0,0,0,0,0,-0.0136308690313438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058093036538059,0,0,0,0,-0.0174158139518145,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0440467946787728,0,0,0,0,0,0,0.0405479818909121,-3.46944695195361e-18,0,0,0,0,0.207243676909749,0,0,0,0,0,0.0218791252000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761968695146848,0,0,0,0,0,0,0.131946502950622,0,0,-0.023191033191675,0,0,0,0,0,0
X600309.SH,0,0,0,0.0594731453815399,0,0,0.038465547548838,0,0,0,0,0.119982683666642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141435873241307,0,0,0,0,0,-0.140883297538562,0,0,0,0,0,0,0,0.0709022356693199,0,0,0.191687523692286,0,0.300283070526699,0,-0.0579518868208265,0.0300579885037566,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0320045486353765,0,0,0,0.097403194126485,0,0,0,0,0,0,0,0.0181862482523555,0,0,0,0.327542031315448,0,0,0.0503035852393388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421604156986888,0,0,0,0,0,0,0,0,0.011946735571847,0,0.0521582259267882,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.10011513197282,0,0,0,0,0,0,0,0,0,0.350986339314262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048524908851389,0,0,0.226244259985836,0,0,0,0,0,0,0,0,0,0.0467148605076433,0,0,0,0.120670329903556,0,0,0,0,0,0,-0.012453412025325,0,0
X601600.SH,0,0,0,0,0,0,0,0.231834369840673,0,0,0,0,0,0,0,0,0,0,0.0571445853481835,0,0,0.0890543839955528,0,0,0,0,0,0.00727971815053521,0,0,0,0,0,0,0,0.268121430911991,0,0,0,0,0,0,0,0.00840743435307164,0,0,0.0548531166756877,0,0.0785142775480352,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0317998589844811,0,0,0,0.00154476040625743,0,0,0,0,-0.04459941417354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279441220879056,0,0,0.098572686472803,0,0,0,0,0,0,0,0,0,0.125696027364963,0,0.0228053943185072,-0.055081472466082,0,0,0,0,0,0
